issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
,https://onlinefatawa.com/view_fatwa_unicode/20493,جدہ میں عارضی رہائش پذیر  حج کا احرام کہاں سے باندھے ؟,"<p class=""text-justify urdu resizable"">جناب مفتی صاحب !  میں یہ پوچھنا چاہتا ہوں کہ میں اگر میقات کی حد سے باہر رہتا ہوں  ،جیسا کہ ریاض میں، تو اگر میں حج پر جانے سے سات دن پہلے جدہ (جو کہ میقات کی حد کے اندر ہے) جاکر رہتا ہوں تو کیا میں وہیں جدہ سے حج کے لیے احرام باندھ کر حج کر سکتا ہوں یا مجھے واپس میقات آکر احرام باندھنا ہو گا؟ اور جدہ سے احرام باندھنا چاہوں تو مجھے کتنے دن وہاں پر سکونت اختیارکرنی ہوگی؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سائل کا اگر جدہ میں کوئی کام ہو اور اسکی وجہ سے وہ حج سے چند دن پہلے جدہ میں آجائے تو اب اس کا جدہ کی میقات سے  احرام باندھنا جائز ہے ، اور اس کے لیے  دوبارہ ر یاض یا اس کی میقات پر جانے کی ضرورت نہیں۔<br>
</br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی الدر المختار : (وحرم تأخير الإحرام عنها) كلها (لمن) أي لآفاقي (قصد دخول مكة) يعني الحرم (ولو لحاجة) غير الحج أما لو قصد موضعا من الحل كخليص وجدة حل له مجاوزته بلا إحرام فإذا حل به التحق بأهله فله دخول مكة بلا إحرام وهو الحيلة لمريد ذلك إلا لمأمور بالحج للمخالفة اھ (2/476)۔<br>
</br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20493""> فتوی  نمبر   20493کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20493,binoria,عبادات , حج و عمرہ , احرام کے مسائل
,https://onlinefatawa.com/view_fatwa_unicode/20498,دوران حج اگرماہواری آجائے توکیاکرے ؟,"<p class=""text-justify urdu resizable"">حج کے دوران عورت کو حیض آجائے تو اُسے تمام ارکانِ حج کیسے ادا کریں ؟ طواف وغیرہ اور احرام کی پابندی کیسے ختم ہوگی جب وہ طواف نہ کر سکے ؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> حج کے دوران اگر عورت کے ایّامِ حیض شروع ہو جائیں تو وہ سوائے طواف کے باقی تمام ارکان ادا کر سکتی ہے، البتہ آخر میں عورت اگر طواف زیارت سے پہلے پاک نہ ہوئی تو طوافِ زیارتکو مؤخر کرے اور پاک ہونے پر طواف زیارت کرے، اس سے پہلے وہ شوہر کے لیے حلال نہیں ہوگی ۔<br>
</br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی الرد تحت : (قوله لا يمنع نسكا) أي شيئا من أعمال الحج (قوله إلا الطواف) فهو حرام من وجهين دخولها المسجد وترك واجب الطهارة. .[تنبيه]قدمنا عن المحيط أن تقديم الطواف شرط صحة السعي، فعن هذا قال القهستاني: فلو حاضت قبل الإحرام اغتسلت وأحرمت وشهدت جميع المناسك إلا الطواف والسعي اهـ أي لأنسعيها بدون طواف غير صحيح اھ (3/87)۔<br>
</br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20498""> فتوی  نمبر   20498کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20498,binoria,عبادات , حج و عمرہ , احکام حج
,https://onlinefatawa.com/view_fatwa_unicode/20518,جسم سے خون نکل کر بہہ پڑنے سے وضو کا حکم,"<p class=""text-justify urdu resizable"">میں یہ پوچھنا چاہتاہوں کہ اگر جسم سے خون نکل آئے تو وضو ٹوٹ جاتا ہے یا نہیں؟ مجھے قرآن وحدیث کے حوالہ جات کے ساتھ جواب عنایت فرمائیں،کیونکہ یہاں پر ایک امام ہیں، جو کہتے ہیں کہ وضو نہیں ٹوٹتا اور انہوں نے یہ بھی کہا ہے کہ خون نجس نہیں ہے،صرف اس کا کھانا اور پینا حرام ہے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> بہتا ہوا خون باجماعِ امت نجس اور ناپاک ہے،لہذا جسم سے اگر خون نکل کر بہہ جائے تو اس سے وضو ٹوٹ جاتا ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی الفقہ الاسلامی وادلته: النجاسات المتفق علیھا فی المذاھب اجمع الفقہاء علی نجاسة الانواع التالیة (الیٰ قوله) الدم دم الادمی غیر الشھید ودم الحیوان غیر المائی الذی انفصل عنه حیاً ومیتاً اذا کان مسفوحاً جاریاً کثیراً اھ (1/150)۔ </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20518""> فتوی  نمبر   20518کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20518,binoria,طہارت و نجاست , طہارت , وضو
,https://onlinefatawa.com/view_fatwa_unicode/20527,مصنوعی وگ پر وضو اور غسل کے احکام,"<p class=""text-justify urdu resizable"">جناب میرے سر پر بال کم ہیں اور میں سر پر وِگ (مصنوعی بال) لگوانا چاہتا ہوں، میرا سوال یہ ہے کہ وِگ کے ساتھ غسل ہوجائے گایا نہیں؟ شکریہ! </p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> انسانی اور خنزیر کے بال لگوانا ناجائز ہے، البتہ انسان اور خنزیر کے علاوہ کسی اور جاندار یا مصنوعی بال لگوانا جائز ہے، بشرطیکہ کسی کو دھوکا دینا مقصود نہ ہو۔<br>
غسل اور طہارت میں تفصیل یہ ہے کہ اگر وہ بال جسم کے ساتھ مستقل پیوست ہوجائیں اور وہ باآسانی جسم سے الگ نہ ہوسکتے ہوں تو وضو کے دوران ان پر مسح کرنا جائز ہے، اسی طرح غسل میں بھی ان پر پانی بہانا کافی ہے اور اگر یہ بال جسم کے ساتھ مستقل پیوست نہ ہوں، بلکہ عارضی طور پر ہوں کہ جب چاہیں لگالیں اور جب چاہیں ہٹادیں، تو اس صورت میں ان پر مسح کرنا جائز نہیں، بلکہ مصنوعی بالوں کو ہٹاکر اصل کھال پر مسح کرنا ضروری ہوگا اور ان بالوں کے ہوتے ہوئے اگر اصل جسم تک پانی نہ پہنچے تو ایسی صورت میں فرض غسل بھی درست نہیں ہوگا، بلکہ ان کو ہٹاکر غسل کرنا ضروری ہوگا۔<br>
</br></br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> فی الهندیة: ویجب علی الرجل ایصال الماء إلی اثناء اللحیة كما یجب إلی أصولها وإلی أثنا شعره. الخ (ج۱، ص۱۳)  </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/268"">صبغت اللہ میر عالم </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20527""> فتوی  نمبر   20527کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20527,binoria,طہارت و نجاست , طہارت , وضو
,https://onlinefatawa.com/view_fatwa_unicode/20542,صاحب ترتیب کے لئے قضا نماز کی ادائیگی کا طریقہ,"<p class=""text-justify urdu resizable"">	کیا ۲۹-۹- ۲۰۱۳ء کی فجر کی قضاء اُسی دن ظہر کی نماز ادا کرنے کے بعد یا عصر یا مغرب یا عشاء کی نماز ادا کرنے کے بعد پڑھی جا سکتی ہے یا پھر دوسرے دن پڑھی جائے؟ </p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	اگر آدمی صاحبِ ترتیب ہو اور اس کے ذمہ کوئی نماز نہ ہو تو اس پر ’’۲۹‘‘ تاریخ کی فجر کی نماز اسی دن ظہر سے پہلے لوٹانا لازم تھی اور اگر اس کے ذمہ چھ سے زائد نمازیں ہونے کی وجہ سے ترتیب ساقط ہو گئی ہو تو وہ اس دن یا کسی بھی نماز کے بعد فوت شدہ نماز لوٹایا جا سکتا ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الفتاوى الهندية: الترتيب بين الفائتة والوقتية وبين الفوائت مستحق اھ (1/ 121)<br>
وفی حاشية ابن عابدين: (قوله كثرت الفوائت إلخ) مثاله: لو فاته صلاة الخميس والجمعة والسبت فإذا قضاها لا بد من التعيين (إلی قوله) ولا يضره عكس الترتيب لسقوطه بكثرة الفوائت. وقيل لا يلزمه التعيين اھ (2/ 76)<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20542""> فتوی  نمبر   20542کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20542,binoria,عبادات , نماز , احکام نماز
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/20567,ٹائی پہننے کا حکم,"<p class=""text-justify urdu resizable"">اسلام میں ٹائی پہننے کی کیا اہمیت ہے ؟ </p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> ٹائی غیر مسلم لباس کا حصہ ہے جسے پہننے میں تشبہ بالکفار والفساق ہے،اس لیے بلا ضرورت محض تشبہ کی غرض ہے اس کا پہننا گناہ ہے، تاہم اگر کسی ادارے میں اس کا استعمال قانوناً  لازم ہو تو پھر بامر مجبوری اس کی گنجائش ہو گی ۔ اور اس صورت میں امید ہے گناہ بھی نہ ہوگا ،مگر مسلم اداروں  کو اس قسم کا قانون بنانے سے احتراز چاہیے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی مشكاة المصابيح: وعنه قال: قال رسول الله - صلى الله عليه وسلم- : «من تشبه بقوم فهو منهم» . رواه أحمد وأبو داود (2/ 1246)<br>
و فی مرقاة المفاتيح شرح مشكاة المصابيح:  وعنه، قال: قال رسول الله - صلى الله عليه وسلم - : "" من تشبه بقوم فهو منهم "" رواه أحمد، وأبو داود.<br>
 (وعنه) : أي عن ابن عمر (قال: قال رسول الله - صلى الله عليه وسلم - (من تشبه بقوم) : أي من شبه نفسه بالكفار مثلا في اللباس وغيره، أو بالفساق أو الفجار أو بأهل التصوف والصلحاء الأبرار. (فهو منهم) : أي في الإثم والخير الخ  (7/ 2782)  و اللہ أعلم بالصواب! </br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/267"">احسان الیاس </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20567""> فتوی  نمبر   20567کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20567,binoria,آداب , آداب زندگی , لباس کے آداب و احکام
,https://onlinefatawa.com/view_fatwa_unicode/20576,پاکستان ریلوے کا گارڈ مسافر ہے ؟ قصر کرے گا یا پوری نماز پڑھے گا ؟,"<p class=""text-justify urdu resizable"">	میں پاکستان ریلوے میں گارڈ ہوں، روزانہ ۱۰۰ کلو میٹر سے زیادہ سفر کرتا ہوں، کیا میں قصر کروں یا پوری نماز پڑھوں؟ اور اگر روزہ نہ رکھوں تو ساری زندگی روزہ کی قضاء بھی نہیں دے سکتا، قرآن وسنت کی روشنی میں فتویٰ دیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	سائل شہر کے حدود سے نکل کر ۱۰۰ کلومیٹر سے زیادہ سفر کرتا ہوتو وہ شرعی مسافر کہلائےگا اور اپنی چار رکعت والی نماز میں قصر کرےگا، اگرچہ پوری زندگی ایسا ہوتا رہے، البتہ اس کے لیے بہتر یہ ہے کہ روزہ افطار نہ کرے، بلکہ ہمت کر کے رکھ لیا کرے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الدر المختار: (من خرج من عمارة موضع إقامته) (إلی قوله) (قاصدا) ولو كافرا، ومن طاف الدنيا بلا قصد لم يقصر (مسيرة ثلاثة أيام ولياليها) (إلی قوله) (صلى الفرض الرباعي ركعتين) وجوبا لقول ابن عباس: «إن الله فرض على لسان نبيكم صلاة المقيم أربعاوالمسافر ركعتين» (2/ 122) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/273"">عبد الولی فضل </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20576""> فتوی  نمبر   20576کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20576,binoria,عبادات , نماز , نماز قصر
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/20587,مباح کا مطلب اور حضورؐ کی نکاح میں ازواج کی تعداد,"<p class=""text-justify urdu resizable"">’’مباح‘‘  کیا ہے؟کسی نے کہا ہے کہ حضور پاک ﷺ کی 9شادیاں ہوئی تھیں اور 2 مباح تھیں ،جلدی جواب دیں ۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> ’’مباح‘‘جائز کو کہتے ہیں، جہاں تک مذکور موقع کا تعلق ہے، اس میں ممکن ہے کہنے والے نے یہ کہا ہو کہ نو(9)آزاد اور دو لونڈیاں تھیں اور یہ حکم آپﷺ کے ساتھ خاص تھا اور سائل سے سننے میں خطاء ہوگئی ہو۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الدر المختار: والمباح ما أجيز للمكلفين فعله وتركه بلا استحقاق ثواب وعقاب، (6/ 336)<br>
وفی البداية والنهاية:  لا خلاف أنه - عليه السلام-  تُوُفِّيَ عَنْ تِسْعٍ (إلی قولہ) وكانت له سُرِّيَّتَانِ وَهُمَا، مَارِيَةُ بِنْتُ شَمْعُونَ الْقِبْطِيَّةُ الْمِصْرِيَّةُ مِنْ كُورَةِ أَنْصِنَا وَهِيَ أُمُّ وَلَدِهِ إِبْرَاهِيمَ عَلَيْهِ السَّلَامُ، وَرَيْحَانَةُ بِنْتُ (1) شَمْعُونَ الْقُرَظِيَّةُ أَسْلَمَتْ ثُمَّ أَعْتَقَهَا فَلَحِقَتْ بِأَهْلِهَا اھ(5/ 312) و اللہ أعلم بالصواب!<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/373"">اسد اللہ قلاتی </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20587""> فتوی  نمبر   20587کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20587,binoria,حظر و اباحت , جائز و ناجائز , مباحات
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/20592,۷۳ فرقوں میں سے برحق فرقہ کی پہچان کیسے ہوگی؟,"<p class=""text-justify urdu resizable"">السلام علیکم  مفتی صاحب! حدیث شریف میں  ہےکہ اس امت میں تہتر(73)فرقے ہوں گے جن میں سے صرف ایک جنتی ہوگا باقی جہنمی ،معلوم یہ کرنا ہے کہ (1)ہمیں کیسے معلوم ہوگا کہ کونسا فرقہ حق پر ہے؟ کیونکہ ہر فرقہ اپنے حق پر ہونے کے دلائل دیتا ہے ۔(2)باقی جو بہتر (72)جہنمی ہوں گے،  کیا وہ ہمیشہ جہنم میں رہیں گے  کافروں کی طرح ؟اور انکی نماز اور دوسری عبادات ضائع ہو جائیں گی؟ (3) آج کل جو مسلک بنے ہوئے  ہیں کیا یہ بھی فرقے کے زمرے میں آتے ہیں یا فرقہ اور مسلک میں فرق ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> تمام فرقوں میں برحق وہی گروہ ہے جو ""ماانا علیہ واصحابی "" یعنی سنت اور جماعت صحابہ کے اتباع کی ذمہ داری نبھاتے ہوئے دین پر عمل پیرا ہونے کے معیار پر پورا ُتر رہا ہو، باقی مزید تفصیل کیلیے شہید اسلام حضرت مولانا محمد یوسف لدھیانویؒ کی تصنیف ""اختلاف امت اور صراط مستقیم "" اور ""طائفہ منصور "" مولفہ شیخ الحدیث حضرت مولانا سرفراز خان صفدر نور اللہ مرقدہ کا مطالعہ  مفیدرہے گا۔واللہ اعلم بالصواب </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/287"">راجہ مطیع اللہ عباسی </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20592""> فتوی  نمبر   20592کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20592,binoria,ادیان و فرق , جماعت و فرق , دینی جماعتیں
,https://onlinefatawa.com/view_fatwa_unicode/20614,بحری جہاز پر ملازمت کے دوران نماز کا حکم,"<p class=""text-justify urdu resizable"">	میں نیوی (بحریہ) میں ہوں، میرا گھر فی الحال کراچی میں ہے اور اس وقت میں شبِ بورڈ میں مسقط کے مقام پر شِپ انچارج کے طور آٹھ (۸) ماہ سے کام کر رہا ہوں، براہِ کرام مجھے بتائیں کہ ڈیوٹی کے دوران میں قصر نماز ادا کروں یا پوری ؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	سائل اگر شروع سے پندرہ دن یا اس سے زائد اس مقام پر ٹھہرنے کے ارادہ سے رہ رہا ہو تو اس پر مذکور جگہ پوری نماز پڑھنا لازم ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الفتاوى الهندية: ولا يزال على حكم السفر حتى ينوي الإقامة في بلدة أو قرية خمسة عشر يوما أو أكثر، كذا في الهداية اھ (1/ 139) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/274"">امین اللہ عطاء </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/20614""> فتوی  نمبر   20614کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",20614,binoria,عبادات , نماز , نماز قصر
