issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
,https://onlinefatawa.com/view_fatwa_unicode/28112,کھڑے ہوکر پیشاب کرنے کا حکم,"<p class=""text-justify urdu resizable"">میں عمان میں ایک گاڑیوں کی شوروم میں سیلز کی ملازمت کرتا ہوں،یہاں واش روم میں کموڈ ہے، جو اکثر گندا ہوجاتا ہے،جس پر بیٹھ کر پیشاب کرنا ناممکن ہوجاتا ہے، میں اس صورت میں مجبوراً کھڑا ہو کر کرلیتا ہوں ،بہت طہارت اور پاکیزگی کا پورا خیال رکھتا ہوں ،کیوں کہ میں نے نماز ادا کرنا ہوتی ہے،اس میں میری رہنمائی فرمائیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> ایسی صورت میں بامر مجبوری کھڑے ہوکر پیشاب کرنے کی گنجائش ہے،مگر یہ طریقہ عام حالات میں خلافِ سنت اور مکروہ ہے،اس کو عادت بنانے کی بجائے واش روم صاف رکھنے اور بیٹھ کر پیشاب کرنے کا اہتمام کرنا  چاہیئے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی الدر المختار: (وكذا يكره) (الیٰ قوله) (وأن يبول قائما أو مضطجعا أو مجردا من ثوبه بلا عذر الخ<br>
وفی رد المحتار: (قوله: وأن يبول قائما) لما ورد من النهي عنه (الیٰ قوله) فلذا قال العلماء يكره إلا لعذر وهي كراهة تنزيه لا تحريم اھ(1/342/344)۔ </br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28112""> فتوی  نمبر   28112کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28112,binoria,طہارت و نجاست , پاکی و ناپاکی کے احکام , نجاسات اور پاکی
,https://onlinefatawa.com/view_fatwa_unicode/28120,وضو کے بعد شہادت کی انگلی آسمان کی طرف اٹھانا,"<p class=""text-justify urdu resizable"">وضو کے بعد دعا پڑھتے وقت انگلی اٹھانا اور آسمان کی طرف دیکھنا حدیث سے ثابت ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> وضو کے بعد آسمان کی طرف نگاہیں اٹھا کر دعا پڑھنا مسنون ہے اور اس دوران انگلی اٹھانے کا بھی بعض فقہاء کرام نے لکھا ہے۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی سنن أبي داود: عن عقبة بن عامر الجهني، عن النبي صلى الله عليه وسلم نحوه، ولم يذكر أمر الرعاية، قال: عند قوله: «فأحسن الوضوء»، ثم رفع بصره إلى السماء،(1/ 44)<br>
و فی رد المحتار:  وزاد في المنية: وأن يقول بعد فراغه «سبحانك اللهم وبحمدك، أشهد أن لا إله إلا أنت، أستغفرك وأتوب إليك، وأشهد أن محمدا عبدك ورسولك ناظرا إلى السماء» (۱/۱۲۸)  وفی حاشیۃ الطحطاوی علی مراقی الفلاح؛ (والإتیان بالشھادتین بعدہ) ذکر الغزنوی أنہ یشیر بسبابتہ حین النظر إلی السماء۔ (ص:۴۳)۔<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/299"">محمد عبداللہ فاروق </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28120""> فتوی  نمبر   28120کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28120,binoria,طہارت و نجاست , طہارت , وضو
2016-03-10,https://onlinefatawa.com/view_fatwa_unicode/28125,زکوۃ کی رقم سے رفاہ عام جیسے ہسپتال وغیرہ بنوانا,"<p class=""text-justify urdu resizable"">کیا زکوۃ کا مال رفاہِ عام جیسے ہسپتال، ڈسپنسری، تعلیم، کھانا کھلانا، اور گلیوں کی تعمیر وغیرہ میں خرچ کرنا جائز ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> زکوٰۃ کے مال کو ایسے امور میں خرچ کرنا جس میں تملیکِ مستحق نہ پائی جاتی ہو، جائز نہیں۔ مذکور امور جن میں تملیک نہیں پائی جاتی، جیسے ہسپتال، ڈسپنسریوں اور گلیوں کی تعمیر میں لگانا ناجائز نہیں، البتہ مستحق طالب علم کو کتابیں خرید کر دی جائیں یا بھوکے کو کھانے کے لیے رقم دی جائے یا کھانا خرید کر مالکانہ طور پر دیدیا جائے تو شرعاً اس سے زکوٰۃ ادا ہو جائےگی۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الفتاوى الهندية: ولا يجوز أن يبني بالزكاة المسجد، وكذا القناطر والسقايات، وإصلاح الطرقات، وكري الأنهار والحج والجهاد وكل ما لا تمليك فيه اھ(1/ 188)<br>
وفی الفقه الإسلامي وأدلته: يشترط التمليك لصحة أداء الزكاة (1) بأن تعطى للمستحقين، فلا يكفي فيها الإباحة أو الإطعام إلا بطريق التمليك اھ(3/ 1812)<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/317"">رمزی افلاح </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28125""> فتوی  نمبر   28125کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28125,binoria,عبادات , زکوۃ و صدقات , مصارف زکوۃ و صدقات
2016-02-24,https://onlinefatawa.com/view_fatwa_unicode/28139,ڈالر ایک ملک میں سستا خرید کر دوسرے ملک میں مہنگا بیچنا,"<p class=""text-justify urdu resizable"">پشاور میں ایک ڈالر کی قیمت 100 روپے ہے، جبکہ کابل میں 105 روپے ہے، اب اگر میں کسی کو کابل میں ایک ڈالر کی دیتاہوں اور پشاور میں اس سے ایک ڈالر اور پانچ روپے پاکستانی لیتاہوں تو کیا یہ سود کے زمرے میں تو نہیں آئے گا؟ اگر ایسا کرنا سود ہے تو یہ کس طرح صحیح ہوسکتاہے؟ طریقہ بتادیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> صورت مسئولہ میں مذکور معاملہ سود کے زمرے میں آتاہے جس سے احتراز لازم ہے البتہ اس کی جائز صورت یہ ہوسکتی ہے کہ سائل ڈالر مذکور طریقے سے دینے کے بجائے 105 روپے پاکستانی میں فروخت کردے، مجلس عقد میں ہی ایک جانب سے قبضہ بھی کیا جائے اور دوسری طرف سے جب چاہے اور جہاں چاہے وہ روپے وصول کرلے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> فی المبسوط للسرخسی: وإذا اشتری الرجل فلوسا بدراہم ونقد الثمن ولم تکن الفلوس عند البائع فالبیع جائز لأن الفلوس الرائجۃ ثمن کالنقود وقد بینا أن حکم العقد فی الثمن وجوبہا ووجودہا معًا ولا یشترط قیامہا فی ملک بائعہا لصحۃ العقد کما یشترط ذلک فی الدراہم والدنانیر. (ج: ۱۴ ص: ۲۴)<br>
فی الدر المختار: وفی الاشباہ کل قرض جر نفعًا حرام.(ج: ۵ص: ۱۶۶ طبع سعید) واللہ تعالیٰ اعلم بالصواب<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28139""> فتوی  نمبر   28139کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28139,binoria,معاملات , مالی معاوضات , سود
,https://onlinefatawa.com/view_fatwa_unicode/28161,گمراہ شخص ریاض احمد گوھر شاھی کے فاسد عقائد,"<p class=""text-justify urdu resizable"">میری سب سے چھوٹی بہن کے شوہر کا تعلق ریاض احمد گوہر سے ہے جس کے بارے میں سب ہی کہتے ہیں کہ وہ کافر تھا اور اس نے مہدیت کا دعویٰ بھی کیا تھا، ہمارے گھر والے اور ہم سب چاہتے ہیں کہ وہ اس سلسلے کو چھوڑ دے، ہم بہت پریشان ہیں کہ وہ کسی طرح راہِ راست پر آجائے، وہ کہتے ہیں کہ گوہر شاہی کے بارے میں فتویٰ لادو کہ وہ ٹھیک نہیں ہے تو میں اس کو چھوڑدوں گا، آپ سے گزارش ہے کہ اس بارے میں ہمیں مکمل تفصیل سے آگاہ کریں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> واضح ہو کہ گوہر شاہی اور اس کے پیروکار اپنے غلط اور فاسد عقائد و نظریات کی بناء پر گمراہ جماعت ہے، اس لئے ان کے ساتھ میل جول رکھنا اگر انہیں راہِ راست پر لانے اور ان کی غلط فہمیاں دور کرنے کی غرض سے ہو جبکہ میل جول رکھنے والے شخص میں اس کی صلاحیت بھی ہو تو اس میں حرج نہیں، مگر بلاوجہ یا ان کو حق پر سمجھتے ہوئے ان کے ساتھ میل جول رکھنا اور کسی قسم کے تعلقات قائم کرنا درست نہیں، اس سے بہرحال احتراز چاہئے۔ واللہ اعلم بالصواب </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/313"">عبداللہ حبیب </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28161""> فتوی  نمبر   28161کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28161,binoria,ادیان و فرق , شخصیات , مذهبی شخصیات
2016-02-29,https://onlinefatawa.com/view_fatwa_unicode/28175,صدقہ کی رقم بتاکر دینا لازم نہیں,"<p class=""text-justify urdu resizable"">جب کسی کو صدقہ دیں تو کیا انہیں بتانا ضروی ہے کہ ہم آپ کو صدقہ دے رہے ہیں، اکثر لوگوں کو ضرورت ہوتی ہے، مگر اگر انہیں بتادو کہ یہ ہم صدقہ دے رہے ہیں تو وہ برا مان جاتے ہیں، وہ کہتے ہیں کہ ہمدردی میں دے دیجیے، صدقہ کے نام سے نہ دیجیے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> جس کو صدقہ دیا جائے اس کا بتانا ضروری نہیں بلکہ صرف دل میں نیت ہونا کافی ہے خصوصاً جب صراحت کرکے دیدینے کو وہ شخص برا بھی محسوس کرتاہو۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی قولہ تعالٰی: ﴿ان تبدو الصّدقات فنعمّاہی وان تخفوہا وتؤتوہا الفقراء فہو خیر لکم ویکفّر عنکم من سیّاٰتکم﴾ (البقرۃ: آیت: ۲۷۱)<br>
وفی صحیح مسلم: عن ابی ہریرۃ عن النبیﷺ قال سبعۃ یظلہم اللہ فی ظلہ یوم لا ظل الّا ظلہ (الی قولہ) ورجل تصدق بصدقۃ فاخفاہا حتی لا تعلم یمینہ ما تنفق شمالہ الخ (۱/ ۳۳۱)<br>
وفی رد المحتار: تحت (قولہ نیۃ) أشار إلی أنہ لا اعتبار للتسمیۃ فلو سماھا ہبۃ أو قرضا تجزیہ فی الأصح (۲/ ۲۶۸)<br/>
وفی الفقہ الاسلامی وادلتہ: لا حاجۃ لا علام الفقیر بکون المدفوع لہ ہوالزکاۃ. (۲/ ۸۹۹) واللہ اعلم بالصواب<br/>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/317"">رمزی افلاح </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28175""> فتوی  نمبر   28175کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28175,binoria,عبادات , زکوۃ و صدقات , صدقہ
2016-03-30,https://onlinefatawa.com/view_fatwa_unicode/28198,کسی کو انٹر نیٹ کا پیکج لگاکر دینے سے گناہ ہوگا؟,"<p class=""text-justify urdu resizable"">اسلام عليکم ... عرض ہے که جناب ميري موبايل شاپ ہے... جس سے مين لوگوں کو انٹرنيٹ سيٹنگ اور پيکيج لگا کر ديتا هوں اب اگر وه لوگ غلط چيزين ديکهتے هين تو اس ميں ميں تو گنهگار نهيں؟؟؟ اور ميں گانے وغيره کي ڈاونلوڈنگ نهي کر تا شکريه</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> انٹرنیٹ سیٹنگ اور پیکیج لگا کر دینا جائز اور درست ہے، تاہم اگر کوئی اس کا غلط استعمال کرے اس کا ذمہ دار وہ خود ہے سائل پر اس کا گناہ نہیں۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الدر المختار: (و) جاز (بيع عصير) عنب (ممن) يعلم أنه (يتخذه خمرا) لأن المعصية لا تقوم بعينه بل بعد تغيره وقيل يكره لإعانته على المعصية اھ(6/ 391)<br>
وفی حاشية ابن عابدين: (قوله معزيا للنهر) قال فيه من باب البغاة وعلم من هذا أنه لا يكره بيع ما لم تقم المعصية به كبيع الجارية المغنية والكبش النطوح والحمامة الطيارة والعصير والخشب ممن يتخذ منه المعازف الخ (6/ 391)<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/317"">رمزی افلاح </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28198""> فتوی  نمبر   28198کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28198,binoria,حظر و اباحت , جائز و ناجائز , مباحات
2016-03-26,https://onlinefatawa.com/view_fatwa_unicode/28241,گھر اللہ کی راہ میں دینے کی منت مانی تھی,"<p class=""text-justify urdu resizable"">ہمارے دو گھر ہیں جب ہم نے دس سال قبل یہ گھر خریدے، ہم نے کہاتھا کہ ان میں سے ایک ہم اللہ کی راہ میں دیتے ہیں، اب دونوں کرائے پر ہیں، ہم ان میں سے بڑا گھر اللہ کی راہ میں دینا چاہتے ہیں، مگر اس وقت یہ گھر ہماری تنخواہ کا ذریعہ ہے، کیونکہ میں کوئی نوکری نہیں کر رہاہوں، تو کیا ایسا ممکن ہوسکتاہے کہ اگر ہم اس گھر کو دینے کے بجائے اس کی نقد قیمت دیں، کیونکہ اگر ہم اسے بیچیں گے اور کرائے کے لیے ایک اور گھر خریدیں گے تو یہ مشکل عمل ہوجائے گا، مگر اگر ہم اللہ کی راہ میں دیے ہوئے گھر کی نقد قیمت ادا کریں اور یہ کرائے پر ہی ہوتا کہ کرایہ آتارہے تو کیا اسلام میں اس کی اجازت ہے؟ یا ہمیں بیچنے کے بعد اس گھر کو دینا ہوگا؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سائل نے اگر مذکور گھر اللہ کی راہ میں دینے کی نذر نہیں مانی بلکہ اس کو اللہ کی راہ میں دینے کا صرف ارادہ کیا تھا تو اس پر اس گھر کا صدقہ کرنا لازم نہیں اور نہ ہی اس کی قیمت دینا لازم ہے ہاں اگر سائل اپنی مرضی سے مذکور مکان یا کوئی دوسری جگہ یا رقم اللہ کی راہ میں دینا چاہے تو اس کا اُسے اختیار ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> فی الدر: ومن نذر نذرًا مطلقا او معلقًا بشرط ووجد الشرط المعلق لزم الناذر لحدیث ’’من نذر وسمی فعلیہ الوفاء بما سمی‘‘. (ج:۳ ص: ۷۳۵) واللہ اعلم بالصواب </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/294"">محمد سہیل جان </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28241""> فتوی  نمبر   28241کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28241,binoria,عبادات , نوافل عبادات , نذر یا منت
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/28287,ایک مسلک کے مقتدی دوسرے مسلک کے امام کے پیچھے نماز پڑھنا,"<p class=""text-justify urdu resizable"">	کیا فرماتے ہیں علماء کرام و مفتیان عظام درج مسائل کے بارے میں کہ:<br>
۱۔ اگر امام شافعی المسلک ہو اور مقتدی حنفی المسلک ہو اور مذکورہ امام کا خون نکلنے سے وضو ٹوٹ گیا ہو (اگرچہ شافعی مسلک کے لحاظ سے خون کی وجہ سے وضو ناقض نہیں ہوتا تو کیا کیا حنفی مقتدیوں کی نماز ایسے امام کی پیچھے درست ہے کہ نہیں؟<br>
۲۔ اور بالعکس اگر مذکورہ امام کا اس کے اپنے مسلک کے لحاظ سے وضو نہ ہو، لیکن حنفی مقتدیوں کے نزدیک اس کا وضو قائم ہے تو اس صورت میں حنفی مقتدیوں کی نماز ہوگی یا نہیں؟جواب دے کر ثواب دارین کے مستحق ہو۔<br/>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	مذکور دونوں صورتوں میں ایک دوسرے کی اقتداء جائز نہیں جس سے احتراز لازم ہے۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی حاشية ابن عابدين: والذي يميل إليه القلب عدم كراهة الاقتداء بالمخالف ما لم يكن غير مراع في الفرائض، لأن كثيرا من الصحابة والتابعين كانوا أئمة مجتهدين وهم يصلون خلف إمام واحد مع تباين مذاهبهم و فی الدر المختار: والصغرى ربط صلاة المؤتم بالإمام وصحة صلاة إمامه اه   (1/ 549)<br/>
وفی حاشية ابن عابدين: (قوله وصحة صلاة إمامه) فلو تبين فسادها فسقا من الإمام أو نسيانا لمضي مدة المسح أو لوجود الحدث أو غير ذلك لم تصح صلاة المقتدي لعدم صحة البناء اھ(1/ 551) ـــــــــــــــــ واللہ أعلم بالصواب!<br/>
</p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/304"">حبیب اللہ قاسم </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28287""> فتوی  نمبر   28287کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28287,binoria,عبادات , نماز , احکام نماز
2016-03-09,https://onlinefatawa.com/view_fatwa_unicode/28312,میچ  ہارنے والی ٹیم پر کھلانے پلانے کی شرط لگانا,"<p class=""text-justify urdu resizable"">ہم والی بال اس طرح کھیلتے ہیں کہ ہارنے والی ٹیم آخر میں دونوں ٹیموں کے لیے کولڈرنک منگوائے گی، جب میچ ختم ہوتا ہے تو ہارنے والی ٹیم پیسے دیتی ہے، جس میں جیتنے والی ٹیم بھی اپنی طرف سے کچھ پیسے دیتی ہے تاکہ جوئے کی شکل نہ ہو جائے، کیا یہ بات پھر بھی جوئے کے زمرے میں آئےگی؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> یہ صورت بھی جوئے اور قمار کی ہے جس سے احتراز لازم ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الدر المختار: (إن شرط المال) في المسابقة (من جانب واحد وحرم لو شرط) فيها (من الجانبين) لأنه يصير قمارا اھ(6/ 403)<br>
وفی تکملۃ فتح الملھم: تحت مسئلۃ سباق الخیل والمراھنۃ علی ذلک والصورۃ الثالثۃ: أن یکون المال من الجانبین بأن یقول ان سبقتنی فلک علی کذا، وإن سبقتك فلی علیك کذا فہذا حرام بالإجماع الخ (۳/۳۹۰)<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/317"">رمزی افلاح </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28312""> فتوی  نمبر   28312کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28312,binoria,معاملات , مالی معاوضات , رشوت
