issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/24856,رشتے کی بندش ختم کرنے کے لیےوظیفہ,"<p class=""text-justify urdu resizable"">السلام علیکم! میرا سوال یہ ہے کہ میرے رشتے بہت آرہے ہیں، پر  ہر کوئی دیکھ کر جاتا ہے اور انکار کر دیتا ہے، اب تک کہیں بات نہیں بنی اور یہ سلسلہ تین سال سے ہو رہا ہے، مجھے کوئی ایسا وظیفہ بتائیں، جس سے رشتے کی بندش ختم ہو جائے اور جلدی رشتہ ہو جائے۔ جزاك الله خیراً!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سائلہ کو چاہیئے  کہ پنجگانہ نماز کا اہتمام اور گناہوں سے اجتناب کے ساتھ”سورۂ طه کی آیت نمبر(۱۳۱ – ۱۳۲) “کاغذ پر لکھ کر کسی کپڑے یا چمڑے وغیرہ میں سلوا کر بازو پر باندھ لے ،اور اس کے ساتھ ساتھ نماز کے بعد اللہ تعالیٰ سے دعا اور منزل کا ورد بھی کرتی  رہے، اگر کوئی بندش ہوگی تو ان شاء اللہ وہ بھی  ختم ہو جائے گی اور جلد کوئی مناسب رشتہ بھی مل جائے گا۔ </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/24856""> فتوی  نمبر   24856کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",24856,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/25636,شادی کا وعدہ  کر کے مکر جانے والے شخص کو منانے کے لیے وظیفہ,"<p class=""text-justify urdu resizable"">اگر کوئی شخص شادی کی غرض سے رابطہ کرے، شادی کا وعدہ کرے، مگر پھر بالکل لا تعلق ہو جائے، رابطہ بھی نہ کرے، ایسی صورت میں اگر کوئی وظیفہ یا عمل کیا جائے کہ وہ واپس آکر اس سے شادی کرلے، تو کیا اس کی اجازت ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> اگر وظیفہ کسی نا جائز کام یا نا جائز کلمات پر مشتمل نہ ہو اور لڑکی کا رشتہ کسی دوسری جگہ طے نہ ہوا ہو تو شرعاً اس کی گنجائش ہے، ورنہ نہیں۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> كمافي رد المحتار: ولا بأس بالمعإذا ت إذا  كتب فیها القرآن، أو أسماء الله تعالى، ويقال رقاه الراقي رقيا ورقية إذا  عوذه ونفث فی عوذته قالوا: إنما تكره العوذة إذا  كانت بغير لسان العرب، ولا يدرى ما هو ولعله يدخله سحر أو كفر أو غير ذلك، وأما ما كان من القرآن أو شيء من الدعوات فلا بأس به اهـ ۔ (6/ 363) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/25636""> فتوی  نمبر   25636کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",25636,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/25782,تنگی و قرض سے خلاصی کا وظیفہ,"<p class=""text-justify urdu resizable"">حضرت!  ہمارے اوپر پچھلے پانچ، چھ سال سے قرضے نہیں اتر رہےہیں، کاروبار بھی نہیں چل رہا، گاؤں میں زمین ہے جسے بیچ کر قرضے ادا کرنے کی سوچتے  ہیں،  پر زمین بھی نہیں بکتی، ہر کام میں کسی نہ کسی طرح سے رکاوٹ آجاتی ہیں۔ برائے مہربانی کوئی وظیفہ بتا دیں، تاکہ قرضے ادا ہو جائیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سائل کو چاہیئے  کہ تمام گنا ہوں سے تو بہ کے بعد اپنی حاجات کے لیے اللہ تعالیٰ سے رجوع کرے، وہی مسبب الأسباب ہے،وہی ساری مشکلات سے نجات دے سکتا ہے، اگر نماز کی پابندی نہ ہو، تو نماز کی بھی پابندی کرےاور صبح و شام مندرجہ ذیل آیت کو سات سات بار پڑھنے کا اہتمام کرے، ان شاء اللہ  مفید رہے گا۔<br>
”((قُلِ أللّٰهُمَّ مَالِكَ الْمُلْكِ تُؤْتِي الْمُلْكَ مَنْ تَشَاءُ وَتَنْزِعُ الْمُلْكَ مِمَّنْ تَشَاءُ وَتُعِزُّ مَنْ تَشَاءُ وَتُذِلُّ مَنْ تَشَاءُ بِيَدِكَ الْخَيْرُ إِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ))( آلعمران:۲۶) </br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/25782""> فتوی  نمبر   25782کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",25782,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/27289,مَن پسند  جگہ شادی ہونے کے لیے وظیفہ,"<p class=""text-justify urdu resizable"">میں ایک لڑکے کو پسند کرتی ہوں، مگر اسے مجھ میں کوئی دلچسپی نہیں ہے، میں اس سے شادی کرنا چاہتی ہوں، آپ میری کوئی راہنمائی فرمائیں اور اگر کوئی وظیفہ ہو تو وہ بھی بتادیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سائلہ کو چاہیئے کہ دو رکعات ”صلاة الحاجة“ پڑھ کر اللہ تعالیٰ سے بہتری کی دعا کیا کرے، اور اپنے والدین اور بڑوں کے ذریعہ اس قسم کے معاملات طے کرنے کا اہتمام کرے، بلا وجہ ایک اجنبی لڑکے کیساتھ تعلقات رکھنے سے احتراز کرے، کیونکہ اجنبی لڑکی اور لڑکے کا آپس میں اس طرح کے تعلقات رکھنا شرعًا ناجائز اور حرام ہے۔<br>
 جبکہ لڑکی کی جلد اور پسند کی شادی کیلئے درج ذیل آیتوں کو لکھ کر لڑکی کے گلے میں ڈالنا مفید ہے:-<br>
”طٰسۤمۤ تِلْكَ آيٰتُ الْكِتَابِ الْمُبِيْنَ، طٰسۤ تِلْكَ آيٰتُ الْقُرْآنِ وَكِتَابِ الْمُبِيْنَ، طٰسۤمۤ تِلْكَ آيٰتُ الْكِتَابِ الْمُبِيْنَ“۔ </br></br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/27289""> فتوی  نمبر   27289کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",27289,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/28086,کزن منگیتر کی طرف دل مائل ہونے کے لیے وظیفہ,"<p class=""text-justify urdu resizable"">السلام علیکم ورحمۃ الله وبركاتہ! سب سے پہلے درخواست یہ ہے کہ مجھے مندرجہ ذیل وظیفہ کی اجازت مرحمت فرما دیں،  عشاء کی نماز کے بعد”یَا وَدُوْدُ،یَا رَحِیْمُ،یَا رَؤُفُ“ کو تین سو بار پڑھنا ہے، اول و آخر تین بار درود شریف، میرا نام ۔۔۔ہے، میں ستائیس سال کا ہوں، الحمد الله! میری ایک اچھی جگہ نوکری لگی ہوئی ہے اور پڑھا لکھا بھی ہوں، میرے گھر والوں نے میرے لئے میری ایک کزن کا رشتہ طے کر لیا ہے اور لڑکی والے بھی موافق ہیں، لڑکی بھی مجھے ایک اچھا انسان سمجھتے ہوئے مجھے پسند کرتی ہے، مگر اس کا کہنا یہ ہے کہ آپ میرے اچھے کزن ہیں، مگر میرے ذہن میں اس بات کا ذرہ بھی خیال نہیں کہ آپ میرے شوہر ہوں گے (یعنی میرا ذہن اس بات کو تسلیم نہیں کر رہا) میں یہ وظیفہ اس کیلئے کر رہا ہوں کہ وہ لڑکی مجھ سے دل سے شادی کرنے کیلئے راضی ہو جائے اور ہم ایک اچھی زندگی گزار سکیں، برائے کرم میرا مسئلہ حل فرمائیں اور اس وظیفہ کی اجازت مرحمت فرمائیں، کیونکہ یہ وظیفہ اجازت ملنے پر ہی کیا جا سکتا ہے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> رخصتی سے قبل سائل کی بیوی کا پرانے رشتے کا  تصور اور خیال اپنے ذہن میں لانا ایک فطری چیز ہے، جو رخصتی کے بعد خود بخود ختم ہو جائے گا،البتہ سائل رخصتی کے بعد زوجین میں موافقت کیلئے دعا اور  مذکور وظیفہ کر سکتا ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما في رد المحتار: إنما تكره العوذة إذا  كانت بغير لسان العرب، ولا يدرى ما هو ولعله يدخله سحر أو كفر أو غير ذلك، وأما ما كان من القرآن أو شيء من الدعوات فلا بأس به اهـ  (6/363) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28086""> فتوی  نمبر   28086کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28086,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/28292,۱۔عملیات و وظائف کی کتب سے استفادہ کرنا ۲۔دشمنوں سے حفاظت کیلئےوظیفہ,"<p class=""text-justify urdu resizable"">حضرت مفتی صاحب مدظلہ! دشمنوں سے حفاظت کیلئے کوئی مجرب عمل بتایے، نیز اکابرین بزرگانِ دین کی عملیات والی کتب سے بغیر اجازت کے استفادہ کیا جاسکتا ہے،جبکہ اجازت لینے میں دشواری ہو، یا ان کی کتب میں سے کسی پریشان حال  کو وظیفہ یا عمل بتایا جا سکتا  ہے؟اللہ آپ اہل ِعلم حضرات کی حفاظت فرمائے۔ والسلام!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> واضح ہو کہ بزرگانِ دین کی عملیات والی کتابوں سے بغیر اجازت کے استفادہ کر کے خود یا کسی پریشان حال کو وظیفہ یا عمل بتایا جا سکتا ہے، مگر کسی عالم عامل سے اجازت لے کر وظائف پڑھنے میں فائدہ زیادہ ہے، اس لئے اس کا اہتمام بہتر ہے، جبکہ دشمنوں سے حفاظت کے لئے دعاءِ أنس مجرب اور مفید ہے۔ </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28292""> فتوی  نمبر   28292کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28292,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/28381,من پسند اچھی سیرت والی  لڑکی سے شادی کرنے کیلئے وظیفہ,"<p class=""text-justify urdu resizable"">میں ایک لڑکی کو بہت چاہتا ہوں، میں اس کے اچھے اخلاق کی وجہ سے اس سے شادی کرنا چاہتا ہوں، اس کے لئے کچھ وظیفہ بتادیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> بہتر طریقہ یہ ہے کہ سائل مذکور لڑکی کے والدین اور اولیاء کی رضامندی معلوم کرے، ساتھ ہی اپنے والدین سے اجازت حاصل کرے، اس طرح اکثر کی رائے رشتہ کرنے کے متعلق ہو جائے، تو استخارہ کر کے اس کو طے کرے، تاہم اس دوران”سورۂ طہٰ“ کی آیت ۳۱/۳۲ کو لکھ کر بازو میں باندھنے سے معاملہ میں آسانی ہوگی۔ </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/28381""> فتوی  نمبر   28381کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",28381,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/29337,کیاWalls Ice Cream حرام ہے؟,"<p class=""text-justify urdu resizable"">السلام علیکم ورحمة الله وبركاته! Walls Ice Cream کے بارے میں سنا ہے کہ اس کے اندر کوئی حرام جز شامل ہے، جس کی وجہ سے اس کا ذائقہ دیگر کمپنیوں کے آئس کریم سے منفرد اور اچھا ہوتا ہے، براہ کرم اس حوالہ سے فوڈ ٹیم کے حرام اور حلال کےبارے میں فیصلہ کرنے والی کمیٹی جس میں مفتیان کرام بھی شامل ہوتے ہیں ان کی رائے سے راہنمائی فرمائیں ؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> جب تک یقینی ذرائع سے کسی بھی کھانے کی چیز یا مذکور آئس کریم میں حرام اجزاء کی آمیزش معلوم نہ ہو تو محض سنی سنائی باتوں سے وہ حرام نہ ہوگی، اس کے کھانے کی گنجائش ہے ۔ </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/315"">عبدالواحداسلم </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/29337""> فتوی  نمبر   29337کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",29337,binoria,حظر و اباحت , جائز و ناجائز , گناہ و ناجائز
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/29469,۱۔منگیتر کا شادی سے انکار کرنا ۲۔شادی ہوجانے کیلئے وظیفہ,"<p class=""text-justify urdu resizable"">میری شادی ایک شخص سے ہو رہی تھی ، ہماری منگنی کو سال ہو چکا ہے، اب میرا منگیتر شادی نہیں کرنا چاہتا، ہم بہت پریشان ہیں، اس کا کوئی حل بتادیں، جس سے ہمارا نکاح ہو جائے اور رشتہ بچ جائے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> اگر مذکور رشتہ کفو کے اعتبار سے مناسب اور اچھا ہو تو سائلہ کے منگیتر کا بلا وجہ اس رشتہ کو چھوڑ کر شادی نہ کرنا وعدہ خلافی ہے، جس سے احتراز لازم ہے۔<br>
تاہم سائلہ کو چاہیے کہ خاندان کے بڑوں کے ذریعہ منگیتر  کو  مذکور رشتہ پر راضی کرنےکی کوشش کرےاور ساتھ ساتھ درج ذیل آیات کریمہ کو ہر نماز کے بعد اکیس (۲۱) اکیس (۲۱) مرتبہ پڑھ کر خوب توجہ و دہیان سے دعا کا اہتمام کرے تو ان شاء اللہ ضرور کوئی اچھا نتیجہ سامنے آئے گا۔<br>
”رَبِّ إنِّی  لِمَاأنْزَلْتَ إِلَىَّ مِنْ خَيْرٍ فَقِيْرٌ (القصص/۲۴)“<br/>
”رَبِّ لَا تَذَرْنِيْ فَرْدًا وَّأَنْتَ خَيْرُ الْوَارِثِیْنَ (الانبياء/۸۹)“ </br></br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/29469""> فتوی  نمبر   29469کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",29469,binoria,عبادات , عملیات و اذکار , وظائف و عملیات
2024-08-19,https://onlinefatawa.com/view_fatwa_unicode/29687,گھر یا دکان میں ایرانی تبرکات رکھنے کا حکم,"<p class=""text-justify urdu resizable"">تبرکات جو اکثر لوگ ایران سے لاتے ہیں، جیسے پنجے وغیرہ , ان چیزوں کا گھر میں رکھنا جائز ہے یا نہیں ؟ </p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سوال میں مذکور ا شیاء تبرکات نہیں،بلکہ یہ روافض کی علامات اور شعار پر مشتمل ہیں،ان کے بارے میں تبرکات کا نظریہ یا خوش عقیدگی رکھنا قطعاً جائز نہیں،اس لئے ان کو اپنے گھروں،اپنی دکانوں میں لٹکانے سے احتراز لازم ہے۔<br>
</br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable"">  کما في صحيح البخاري: عن عايشة رضی فى الله عنها قالت قال النبي صلى الله عليه وسلم من أحدث في أمرنا هذا ما ليس منه فهو رد (1/371)<br>
و فی الدر المختار وحاشية ابن عابدين (رد المحتار) : قال الزيلعي: ثم الرتيمة قد تشتبه بالتميمة على بعض الناس: وهي خيط كان يربط في العنق أو في اليد في الجاهلية لدفع المضرة عن أنفسهم على زعمهم، وهو منهي عنه وذكر في حدود الإيمان أنه كفر اهـ. (6/ 363)<br/>
</br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/29687""> فتوی  نمبر   29687کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",29687,binoria,حظر و اباحت , جائز و ناجائز , گناہ و ناجائز
