issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
2014-04-15,https://onlinefatawa.com/view_fatwa_unicode/22824,مجبوری کی بناء پر ’’جائے نماز‘‘ میں مکرر جماعت کرنا,"<p class=""text-justify urdu resizable"">	السلام علیکم! ہم کراچی سٹی سے باہر ایک اکیڈمک انسیٹیوٹ میں کام کر رہے ہیں، وہاں تقریباً ۱۶۰۰ طلبہ اور اسٹاف ممبرز صبح آٹھ بجے سے شام ۳:۳۰ بجے تک حاضر ہوتے ہیں ، مسجد وہاں سے دور ہے اور مسجد کی جماعت کا وقت بھی ہمارے وقفہ کے بعد ہوتا ہے ، ہمارے پاس تین سو آدمیوں کی جماعت کی جگہ بلڈنگ میں ہے ، نماز کا وقت بھی متعین ہے ،لیکن بہت سارے طلبہ اور اسٹاف ممبرز وہاں بھی  نمازِ ظہر  کی جماعت کو چھوڑ دیتے ہیں، وجہ یہ ہے کہ جگہ تنگ ہے اس وجہ سے کئی طلبہ اور اسٹاف ممبرز اپنی  ظہر کی نماز کو بھی چھوڑ دیتے ہیں، ان کے لۓ  ایک نئی جگہ کی درخواست کی گئی ہے ، لیکن وہ زیادہ وقت لے گا ، اگر ہم تین یا چار جماعت ظہر کے وقت میں کرائیں تو اس طرح کرنے سے ہر ایک جماعت کے ساتھ نماز پڑھ سکتا ہے   ،  بعض اسٹاف ممبرز کہتے ہیں کہ صرف ایک جماعت کی جائے خواہ لوگوں کی نماز اور جماعت چھوٹ جائے ، جب تک نئی جگہ تعمیر نہ ہو جائے ، چونکہ متعدد جماعتیں جائز نہیں ، برائے مہربانی ہماری راہ نمائی فرمائیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> صورتِ مسئولہ میں مذکور مجبوری کی بناء پر مذکور جائے نماز میں تکرارِ  جماعت کی گنجائش  ہے، تاہم دوسری جگہ کا جلد  ہی انتظام کیا جائے اور جب دوسری جگہ کا انتظام ہوجاۓ تو ایک ہی جماعت سے سب لوگ نماز پڑھنے کا اہتمام کریں۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> في حاشية ابن عابدين : يكره تكرار الجماعة في مسجد محلة بأذان و إقامة ، إلا إذا صلى بهما فيه أولا غير أهله ، او أهله لكن بمخافتة الأذان ، و لو كرر أهله بدونهما أو كان مسجد طريق جاز إجماعا ؛ كما في مسجد ليس له إمام و لا مؤذن و يصلي الناس فيه فوجا فوجا ، فإن الأفضل أن يصلي كل فريق بأذان و إقامة على حدة اھ (1/ 553)۔<br>
و في الفقه الإسلامي و أدلته : يكره تكرار الجماعة بأذان و إقامة في مسجد محلة، إلا إذا صلى بهما فيه أولاً غير أهله ، أو أهله لكن بمخافته الأذان ، أو كرر أهله الجماعة بدون الأذان و الإقامة ، أو كان مسجد طريق ، أو مسجداً لا إمام له و لا مؤذن ، و يصلي الناس فيه فوجاً فوجاً ، و الأفضل أن يصلي كل فريق بأذان و إقامة على حدة اھ (2/ 1182)۔<br>
و في الدر المختار :  ويكره تكرار الجماعة بأذان وإقامة في مسجد محلة لا في مسجد طريق أو مسجد لا إمام له ولا مؤذن الخ(ج 1 ص 525)۔<br/>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/308"">محمد رزان فاروق </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22824""> فتوی  نمبر   22824کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22824,binoria,عبادات , نماز , امامت و جماعت
,https://onlinefatawa.com/view_fatwa_unicode/22835,پب جی گیم کھیلنے کاحکم,"<p class=""text-justify urdu resizable"">?Kya pubG game khelna haram hai ?Kya is k khelnay sai nikah toot jata hai Agar nikah toot jata hai to tajdeed nikah kaisay ? hoga.muhammadibrahimyousufquddusi@gmail.com<br>
</br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> السلام علیکم <br>
محترم آپ اپنامسئلہ اس لنک میں ملاحظہ فرمائیں،شکریہ<br/>
https://www.onlinefatawa.com/view_fatwa/6096 </br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22835""> فتوی  نمبر   22835کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22835,binoria,حظر و اباحت , جائز و ناجائز , مکروہات
2014-04-20,https://onlinefatawa.com/view_fatwa_unicode/22837,تارک صلاۃ کو کافر کہے یا مسلمان؟,"<p class=""text-justify urdu resizable"">	السلام علیکم!<br>
 کیا نماز نہ پڑھنے والے کو کافر کہا جائےگا؟ کہ لوگ کہتے ہیں کہ وہ کافر ہے ، اور اس کے لیے کچھ حدیث بھی پیش کرتے ہیں، تو کیا تارک صلاۃ کو کافر کہے یا مسلمان؟ حوالہ کے ساتھ جواب دیجیےگا۔	</br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	جو آدمی نماز کے وجوب کا منکر نہ ہو ، البتہ بے پراوہی کی وجہ سے نماز کو ترک کر دیتا ہو، تو ایسا شخص کافر نہیں، جہاں تک اس سلسلہ کی احادیث کا تعلق ہے، ان کو جمہور فقہاء و محدیثین نے انکار پر محمول کیا ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی شرح النووي على مسلم: وإن كان تركه تكاسلا مع اعتقاده وجوبها كما هو حال كثير من الناس فقد اختلف العلماء فيه فذهب مالك والشافعي رحمهما الله والجماهير من السلف والخلف إلى أنه لا يكفر بل يفسق اھ(2/ 70)<br>
وفیه أیضاً: واحتج الجمهور على أنه لا يكفر بقوله تعالى إن الله لا يغفر أن يشرك به ويغفر ما دون ذلك لمن يشاء وبقوله صلى الله عليه وسلم من قال لا إله الا الله دخل الجنة (إلی قوله) أنه محمول على المستحل اھ (2/ 71) <br/>
وفی الدر المختار: (ويكفر جاحدها) لثبوتها بدليل قطعي (وتاركها عمدا مجانة) أي تكاسلا فاسق اھ (1/ 352) </br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/294"">محمد سہیل جان </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22837""> فتوی  نمبر   22837کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22837,binoria,عبادات , نماز , احکام نماز
2014-04-20,https://onlinefatawa.com/view_fatwa_unicode/22839,مماتی امام کے اقتداء میں نماز پڑھنے کا حکم,"<p class=""text-justify urdu resizable"">	سوال یہ ہے کہ مماتی امام کے اقتداء میں نماز پڑھنا کیسا ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	ایسا  امام اگر اسلاف کو برا بھلا نہ کہتا ہو ، اور اپنے نظریہ میں متشدد نہ ہو ،تو ایسے امام کی اقتداء میں نماز پڑھنا جائز ہے۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی سنن أبي داود: عن أبي هريرة قال: قال رسول الله صلى الله عليه وسلم: «الجهاد واجب عليكم مع كل أمير، برا كان أو فاجرا، والصلاة واجبة عليكم خلف كل مسلم برا كان أو فاجرا، وإن عمل الكبائر، والصلاة واجبة على كل مسلم برا كان أو فاجرا، وإن عمل الكبائر» اھ (3/ 18)<br>
وفي الدر المختار: صلى خلف فاسق أو مبتدع نال فضل الجماعة اھ (1/ 562)<br>
 وفي حاشية ابن عابدين: (قوله نال فضل الجماعة) أفاد أن الصلاة خلفهما أولى من الانفراد، لكن لا ينال كما ينال خلف تقي ورع اھ (1/ 562)<br/>
وفی البدائع: وذکر فی المنقی روایة عن أبی حنیفة رحمہ اللہ أنه کان لا یری الصلاة خلف المبتدع، والصحیح أنه إن کان هوی یکفره لا تجوز وإن کان لا یکفره تجوز مع الکراهة اھ (۱/ ۱۵۷)<br/>
وفی البحر الرائق: وفی الفتاوی لو صلی خلف فاسق، أو مبتدع ینال فضل الجماعة لکن لا ینال خلف تقی ورع (إلی قوله) وکره امامة العبد الأعرابی والفاسق والمبتدع والأعمی وولد الزنا اھ (۱/ ۳۴۸) واللہ اعلم<br/>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/308"">محمد رزان فاروق </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22839""> فتوی  نمبر   22839کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22839,binoria,عبادات , نماز , امامت و جماعت
2014-04-24,https://onlinefatawa.com/view_fatwa_unicode/22858,بچوں کی تربیت کے غرض سے  بچوں کی پیدائش میں وقفے کا حکم,"<p class=""text-justify urdu resizable"">کیا بچوں کی پیدائش میں وقفہ ہر لحاظ سے حرام ہے؟ اگر ہم صحیح طرح بچوں کی تربیت نہ کر پا رہے ہوں، تو ہم بچوں کی پیدائش میں وقفہ کر سکتے ہیں؟ تفصیل سے جواب دیں، اللہ آپ کو اجر دے۔ امین!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> کسی بھی غرضِ صحیح اور جائز مقصد کے لیے دو بچوں کے درمیان عارضی طور پر وقفہ کرنا، جب  کوئی مسلمان ماہر ڈاکٹر بھی اس کا مشورہ دیتا ہو جائز اور درست ہے، تاہم بلاوجہ یا پرورش کے خوف سے مانع حمل کی کوئی ایسی تدبیر اختیار کرنا جس سے بچوں کا سلسلہ مکمل طور پر منقطع ہو جائے ،جائز نہیں ہے، اس سے احتراز لازم ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> في رد المحتار: مطلب في حكم اسقاط الحمل: [تنبيه] أخذ في النهر من هذا ومما قدمه الشارح عن الخانية والكمال أنه يجوز لها سد فم رحمها كما تفعله النساء (3/ 176)<br>
وفی الفقه الإسلامي وأدلته: أما ما يبطئ الحبل مدة، ولا يقطعه من أصله، وهو المعروف بتنظيم الحمل، فلا يحرم، بل إن كان لعذر كتربية ولد، لم يكره أيضاً اھ (4/ 2649) </br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/11"">مفتی عطاء اللہ اسماعیل </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22858""> فتوی  نمبر   22858کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22858,binoria,معاشرت زندگی , اولاد کے مسائل و احکام , پرورش و تربیت
2014-05-08,https://onlinefatawa.com/view_fatwa_unicode/22891,"سنی امام کا یہ کہنا کہ ""میرے پیچھے ٖغیرمقلدین کی نماز نہیں ہوتی وہ کہیں اور جاکر پڑھیں""","<p class=""text-justify urdu resizable"">	اگر ایک اہلِ سنت و الجماعت دیوبندی امام یہ الفاظ کہے کہ میرے پیچھے غیر مقلدین کی نماز نہیں ہوتی ، وہ کسی دوسری مسجد میں نماز پڑھیں، آیا ایسی صورت میں غیر مقلدین کی نماز ایسے امام کے پیچھے ہوگی یا نہیں؟ جبکہ امام صاحب اپنے الفاظ کی معذرت بھی کرتے ہیں، بندہ آپ کا شکر گزار ہوگا، جلدی راہ نمائی فرمائیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	مذکور امام صاحب کا قول بظاہر تنبیہ پر محمول ہے، تاکہ لوگ غیر مقلدین کے فتنے سے اپنے آپ کو بچائیں، تاہم جب وہ کسی خاص وجہ کی بناء پر اپنے الفاظ پر معذرت کر رہے ہیں تو اب اس کو جھگڑے کی بنیاد بنانا درست نہیں، جبکہ امام صاحب کے مذکو ر الفاظ کہنے کے باوجود  بھی غیر مقلدین کی نماز امام صاحب موصوف کی اقتداء میں درست ادا ہو جاتی ہے۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> فی الخانیة علی هامش الهندیة : المقتدی فی النیة یحتاج إلی ان ینوی أربعة أشیاء ینوی الصلاة و یعین الصلاة وینوی الاقتداء وینوی القبلة (إلی قوله) و المنفرد یحتاج إلی ثلاث نیات نیة للصلاة للّه تعالیٰ و تعین أیة الصلاة و ینوی القبلة (إلی قوله) و الامام ینوی ماینوی المنفرد لأنه منفرد فی حق نفسه و لایحتاج إلی نیة الإمامة حتی لو نوی أن لایؤم فلاناً فجاء فلان و اقتدیٰ به جاز اھ (۱/ ۸۴)۔<br>
و فی الدر المختار : (و الإمام ينوي صلاته فقط) و (لا) يشترط لصحة الاقتداء نية (إمامة المقتدي) بل لنيل الثواب عند اقتداء أحد به قبله كما بحثه في الأشباه اھ(1/ 424)۔<br>
و فی حاشیة ابن عابدین : (قوله و الإمام ينوي صلاته فقط إلخ) لأنه منفرد في حق نفسه بحر : أي فيشترط في حقه ما يشترط في حق المنفرد من نية صلاته على الوجه المار بلا شيء زائد بخلاف المقتدي ، فالمقصود دفع ما قد يتوهم من أنه كالمقتدي يشترط له نية الإمامة كما يشترط للمقتدي نية الاقتداء لاشتراكهما في الصلاة الواحدة. و الفرق أن المقتدي يلزمه الفساد من جهة إمامه فلا بد من التزامه كما يشترط للإمام نية إمامة النساء لذلك كما يأتي. و الحاصل ما قاله في الأشباه من أنه لا يصح الاقتداء إلا بنيته ، و تصح الإمامة بدون نيتها خلافا للكرخي و أبي حفص الكبير اهـ لكن يستثنى من كانت إمامته بطريق الاستخلاف فإنه لا يصير إماما ما لم ينو الإمامة بالاتفاق كما نص عليه في المعراج في باب الاستخلاف و سيأتي هناك (قوله بل لنيل الثواب) معطوف على قوله لصحة الاقتداء أي بل يشترط نية إمامة المقتدي لنيل الإمام ثواب الجماعة ، و قوله عند اقتداء أحد به متعلق بنيته التي هي نائب فاعل يشترط المقدر بعد ، بل و قوله لا قبله معطوف عليه : أي لا يشترط لنيله الثواب نية الإمامة قبل الاقتداء ، بل يحصل بالنية عنده أو قبله ، فقوله لا قبله نفي لاشتراط نيل الثواب بوجود النية قبله لا نفي للجواز و لا يخفى أن نفي الاشتراط لا ينافي الجواز فافهم اھ(1/ 424)۔<br/>
و فی الفتاویٰ الهندیة : و الإمام ينوي ما ينوي المنفرد و لا يحتاج إلى ‌نية ‌الإمامة حتى لو نوى أن لا يؤم فلانا فجاء فلان و اقتدى به جاز. هكذا في فتاوى قاضي خان و لا يصير إماما للنساء إلا بالنية. هكذا في المحيط اھ( ۱/۶۶)۔<br/>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/299"">محمد عبداللہ فاروق </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22891""> فتوی  نمبر   22891کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22891,binoria,عبادات , نماز , امامت و جماعت
2014-05-15,https://onlinefatawa.com/view_fatwa_unicode/22911,بالغ لڑکے اور لڑکیوں کو ایک جگہ جمع کر کے نماز یں پڑھوانے کا حکم,"<p class=""text-justify urdu resizable"">	میری بیٹی کراچی کے Happy home اسکول میں پڑھتی ہے وہ کلاس پنجم میں ہے، کلاس پنجم سے کلاس دہم تک لڑکے اور لڑکیاں ظہر کی نماز  ایک ساتھ پڑھتے ہیں، لڑکیاں ، لڑکوں کے پیچھے کھڑی ہوتی ہیں، اسکول انتظامیہ اس طرح نماز کے لیے تیاری کراتی ہے اور اس پر نمبر بھی دیتی ہے۔ کیا اسلام میں اس طرح لڑکے اور لڑکیوں کا ایک ساتھ نماز پڑھنا جائز ہے؟ اگر جائز نہیں ہے تو کیا کرنا چاہیے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	اسکول انتظامیہ کا بچے اور بچیوں کو نماز کی عادت ڈالنے کے لیے ان سے نمازیں پڑھوانا اور امتحان میں اس کے اضافی نمبر رکھنا ایک مستحسن اقدام ہے، مگر بالغ لڑکے اور لڑکیوں کو ایک جگہ جمع رکھنے میں دیگر خرابیوں کا اندیشہ ہے، اس لیے اسکول انتظامیہ کو چاہیے کہ بالغ اور قریب البلوغ لڑکے اور لڑکیوں کی تعلیم اور نماز علیحدہ علیحدہ جگہیں منتخب کرنے کی کوشش کرے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی مشكاة المصابيح: وعن عمرو بن شعيب عن أبيه عن جده قال: قال رسول الله صلى الله عليه وسلم: «مروا أولادكم بالصلاة وهم أبناء سبع سنين واضربوهم عليها وهم أبناء عشر سنين وفرقوا بينهم في المضاجع» اھ (1/ 181)<br>
وفیها أیضاً: وعنه عن النبي صلى الله عليه وسلم قال: «المرأة عورة فإذا خرجت استشرفها الشيطان» . رواه الترمذي (2/ 933)<br>
وفی البزازیة علی هامش الهندیة: ولا یأذن بالخروج إلیٰ المجلس الذی یجتمع فیه الرجال والنساء وفیه من المنکرات کالتصدیة ورفع الأصوات المختلفة واللعب من المتکلم اھ (۴/ ۱۵۷) </br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/380"">اسداللہ کرخی </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22911""> فتوی  نمبر   22911کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22911,binoria,عبادات , نماز , امامت و جماعت
2014-05-16,https://onlinefatawa.com/view_fatwa_unicode/22915,ایک مشت سے کم داڑھی رکھنے والے کے پیچھے پڑھی گئی نماز کا حکم,"<p class=""text-justify urdu resizable"">	ایک آدمی اگر داڑھی منڈے کے پیچھے نماز پڑھ لے، یا کسی بھی ایسے شخص کے پیچھے پڑھے، جس کی داڑھی ایک مشت سے کم ہو ،تو اس کا کیا حکم ہے؟ کیا نماز دوبارہ پڑھنی پڑےگی یا ہو جائےگی؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	ایسے شخص کو اپنے اختیار سے امام بنانا، اور اس کی اقتداء میں نماز پڑھنا  اگرچہ مکروہ تحریمی ہے، مگر جو نماز ایسے شخص کے پیچھے پڑھ  لی گئی ہے، اس کو لوٹانے کی ضرورت نہیں ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الهدایة: (ویکره تقدیم العبد) لأنه لا یتفرّغ للتعلم والأعرابی لأن الغالب فیهم الجهل (والفاسق) لأنه لایهتم لأمرِ دینه (إلی قوله) وإن تقدموا جاز لقوله علیه السلام: صلوا کل بر وفاجر اھ (۱/ ۱۲۲) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22915""> فتوی  نمبر   22915کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22915,binoria,عبادات , نماز , امامت و جماعت
2014-05-18,https://onlinefatawa.com/view_fatwa_unicode/22921,جنازہ لے جاتے وقت میت کا رُخ کس طرف ہونا چاہیے؟,"<p class=""text-justify urdu resizable"">	جنازہ لے جاتے وقت میت کا رُخ کس طرف ہونا چاہیے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	میت (اگرکسی بالغ کی ہو )تو اس کو قبرستان لیجاتے وقت میت کا سرہانا آگے کی جانب ہونا چاہیے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الفتاوى الهندية: وفي حالة المشي بالجنازة يقدم الرأس، كذا في المضمرات اھ(1/ 162) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/286"">عثمان یونس قریشی </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22921""> فتوی  نمبر   22921کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22921,binoria,عبادات , جنائز , مردہ اور میت
2014-05-24,https://onlinefatawa.com/view_fatwa_unicode/22938,نماز کی رکعات میں شک ہو جائے تو اعادہ کرے یا سجدہ سہو؟,"<p class=""text-justify urdu resizable"">	السلام علیکم!<br>
 میرا سوال یہ ہے کہ اگر ظہر کی فرض رکعت میں نہ پتہ ہو کہ، تین رکعت ہے یا چار رکعت؟ یا سلام پھیرنے کے بعد پتہ چلا، تو کیا وہ اعادہ کرے یا سجدہ سہو؟ براہِ کرم جلدی جواب دینا۔</br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	نماز میں اس طرح کا شک اگر پہلی بار یا کبھی کبھی ہو ،تو نماز کا اعادہ کیا جائے، اور اگر شک اکثر اوقات ہوتا ہو ،تو تحری اور غور وفکر کے بعد غالب اندازہ پر عمل کرے، جبکہ نماز کے بعد اس طرح کی صورتِ حال کا علم ہو جائے، اور نماز کے بعد کوئی منافی نماز کام بھی کر گزرا ہو، تو نماز کا اعادہ لازم ہے۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی الهدایة: "" ومن شك في صلاته فلم يدر أثلاثا صلى أم أربعا وذلك أول ما عرض له استأنف "" لقوله عليه الصلاة والسلام "" إذا شك أحدكم في صلاته أنه كم صلى فليستقبل الصلاة "" "" وإن كان يعرض له كثيرا بنى على أكبر رأيه "" لقوله عليه الصلاة والسلام "" من شك في صلاته فليتحر الصواب "" "" وإن لم يكن له رأي بنى على اليقين "" لقوله عليه الصلاة والسلام "" من شك في صلاته فلم يدر أثلاثا صلى أم أربعا بنى على الأقل "" اھ (۱/۱۶۰)<br>
وفی الدر المختار: (وإذا شك) في صلاته (من لم يكن ذلك) أي الشك (عادة له) اھ (2/ 92)<br/>
وفی حاشية ابن عابدين: (قوله في صلاته) قال في فتح القدير: قيد به لأنه لو شك بعد الفراغ منها أو بعد ما قعد قدر التشهد لا يعتبر إلا إذا وقع في التعيين فقط، بأن تذكر بعد الفراغ أنه ترك فرضا وشك في تعينه، قالوا: يسجد سجدة ثم يقعد ثم يصلي ركعة بسجدتين ثم يقعد ثم يسجد للسهو اھ (2/ 92) والله اعلم <br/>
</br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/297"">محمد علیم بدل </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/22938""> فتوی  نمبر   22938کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",22938,binoria,عبادات , نماز , احکام نماز
