issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
,https://onlinefatawa.com/view_fatwa_unicode/7954,قبر پر کتبہ لگانا ، زندگی میں قبر کی جگہ کی وصیت کرنا,"<p class=""text-justify urdu resizable"">السلام علیکم!<br>
قبر پر کتبہ لگانا کیسا ہے ؟ اس سے مطلوبہ قبر تلاش کرنے میں آسانی ہو سکتی ہے، ان لوگوں کے لیے جو قبرستان سے اچھی طرح واقف نہیں ہیں اور دعا وغیرہ کرنا چاہتے ہیں، کیا کوئی شخص اپنی زندگی میں اپنی قبر کی جگہ کے بارے میں وصیت کر سکتا ہے؟ جبکہ دوسرے لوگوں کو اس سے کوئی مسئلہ نہ ہو یعنی قبر قبرستان میں قبروں کے لیے جگہ کی کمی نہ ہو ، قبر کے قریب بیٹھ کر ایصالِ ثواب کی نیت سے تلاوت کرنا کیسا ہے ؟ جزاک اللہ!<br>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> ۱۔	مذکور مقصد کے لیے قبر پر کتبہ لگانا اگر چہ جائز ہے، مگر کتبہ پر قرآنی آیات اور اشعار وغیرہ لکھنا بہر حال مکروہ ہے، اس سے احتراز لازم ہے ۔<br/>
۲۔	 اپنے لئے قبر کی جگہ متعین کرنے میں تو شرعاً کوئی حرج نہیں، البتہ اگر قبرستان وقف کا ہو تو متولی وقف کی اجازت بھی ضروری ہے۔<br/>
۳۔	 قبر کے قریب بیٹھ کر ایصالِ ثواب کے لیے تلاوت کرنا جائز ہے، بشرطیکہ اور کسی خلاف شرع کام کا ارتکاب نہ کیا جائے ۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable"">  كما في حاشية ابن عابدين: (قوله لا بأس بالكتابة إلخ) لأن النهي عنها وإن صح فقد وجد الإجماع العملي بها إ(لى قوله) فأما الكتابة بغير عذر فلا اهـ حتى إنه يكره كتابة شيء عليه من القرآن أو الشعر أو إطراء مدح له ونحو ذلك حلية ملخصا. (2/ 237)<br/>
وكما في حاشية ابن عابدين: (قوله: ويحفر قبرا لنفسه) في بعض النسخ: وبحفر قبر لنفسه، على أن لفظة حفر مصدر مجرور بالباء مضاف إلى قبر: أي ولا بأس به. وفي التتارخانية: لا بأس به، ويؤجر عليه اھ (2/ 244)<br/>
وفي حاشية ابن عابدين: ولا يكره الجلوس للقراءة على القبر في المختار لتأدية القراءة على الوجه المطلوب بالسكينة والتدبر والاتعاظ. اهـ (2/ 246)<br/>
</p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/201"">کلیم اللہ جان </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/7954""> فتوی  نمبر   7954کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",7954,binoria,عبادات , جنائز , تدفین
,https://onlinefatawa.com/view_fatwa_unicode/8031,”ألصَّلوٰة والسَّلامُ عَلَیْکَ یَارَسُوْلَ الله“پڑھنے کا حکم,"<p class=""text-justify urdu resizable"">مفتی صاحب! سوال یہ ہے کہ کیا”ألصَّلوٰة والسَّلامُ عَلَیْکَ یَارَسُوْلَ الله“ کہنا جائز ہے یا نا جائز؟ جواب مرحمت فرمائیں۔  شکریہ!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> اگر کوئی شخص آپ صلی اللہ علیہ وآلہ وسلم کو حاضر ناظر سمجھ کر یہ درود پڑھے تو یہ کھلا ہوا شرک ہے اور اگر یہ عقیدہ نہ ہو تو بھی چونکہ بظاہر موہمِ شرک ہے، اس لئے روضۂ اطہر کے علاوہ دیگر مقامات میں پڑھنا ممنوع ہے، جن سے احتراز لازم ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما في غنية الناسك: فإذا فرغ من ذلك فی الروضة أو غيرها يأتى القبر الشريف من قبل القبلة مع غاية الأدب غاض الطرف (إلى قوله) يقول السلام عليك يا رسول الله السلام عليك يا حبیب الله السلام عليك يا خليل الله السلام عليك يا خير خلق الله اھ (ص:378،377) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8031""> فتوی  نمبر   8031کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8031,binoria,عبادات , عملیات و اذکار , ذکر دعاء اور درود
,https://onlinefatawa.com/view_fatwa_unicode/8140,کھانے کے دوران گفتگو  کرنا,"<p class=""text-justify urdu resizable"">	کھانا کھاتے ہوئے خاموشی سے کھانا کھانا چاہیئے یا ساتھ باتیں کرتے رہنا چاہیے؟ سنت عمل کیا ہے؟ ایک قاری صاحب نے کہا: کہ کھانا کھاتے ہوئے بولنا چاہیے، یہ مسنون ہے، اس سے کھانا جلدی ہضم ہو جاتا ہے ، قرآن وحدیث کی روشنی میں وضاحت فرما دیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> کھانے کے دوران بالکل ہی خاموش رہنا مکروہ ہے ، بلکہ ہلکی پھلکی جائز اور ضرورت کی بات کھانے کے دوران کرنی چاہیے، باقی کھانا ہضم ہوتا ہے، اس کے بارے میں معلوم نہیں ہو سکا، بظاہر من گھڑت بات ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففی حاشية ابن عابدين: ويكره السكوت حالة الأكل لأنه تشبه بالمجوس ويتكلم بالمعروف اھ (6/ 340) </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/217"">عثمان عبدالغفار </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8140""> فتوی  نمبر   8140کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8140,binoria,آداب , آداب زندگی , کھانے پینے کے آداب
,https://onlinefatawa.com/view_fatwa_unicode/8191,ایمان کی تعریف اور ایمان میں کمی زیادتی کا مطلب,"<p class=""text-justify urdu resizable"">ایمان کی تعریف کیا ہے اور کیا اس میں کمی اورزیادتی بھی ہوتی ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> نبی کریمﷺ اللہ تعالیٰ کی طرف سے جو کچھ اجمالی طور پر لائے ہیں،ان کو اجمالی طور پر،اور جو کچھ تفصیلی طور پر لائے ہیں،ان کو تفصیلی طور پر ماننا اور دل سے ان کی تصدیق کرنا ایمان کہلاتا ہے،جوکہ ایمانِ مجمل ومفصّل کے عنوان سے بھی معروف   ہے،جبکہ  جن چیزوں پر ایمان لانا  مسلمان ہونے کےلیےضروری ہے یا جن باتوں کی تصدیق ایک بندہ مؤمن سے شرعاً مطلوب ہے،اس میں تو کمی بیشی ممکن نہیں، البتہ ایمان لانے کے بعد نیک اعمال کےنتیجےمیں باطنی اور روحانی ترقی کے اعتبار سے ایمانی کیفیات میں کمی بیشی ہوسکتی ہے،جوکہ شرعاً بھی محمود ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی متن الطحاوية بتعليق الألباني (ص: 62)<br>
62 - والإيمان هو الإقرار باللسان والتصديق بالجنان .<br>
63 - وجميع ما صح عن رسول الله صلى الله عليه وسلم  من الشرع والبيان كله حق .<br/>
64 - والإيمان واحد وأهله في أصله سواء والتفاضل بينهم بالخشية والتقى ومخالفة الهوى وملازمة الأولى .<br/>
65 - والمؤمنون كلهم أولياء الرحمن وأكرمهم عند الله أطوعهم وأتبعهم للقرآن .<br/>
66 - والإيمان هو الإيمان بالله وملائكته وكتبه ورسله واليوم الآخر والقدر خيره وشره وحلوه ومره من الله تعالى .<br/>
67- ونحن مؤمنون بذلك كله لا نفرق بين أحد من رسله ونصدقهم كلهم على ما جاؤوا به . </br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/402"">جنید الرحمن سکھروی </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8191""> فتوی  نمبر   8191کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8191,binoria,عقائد , ایمان و کفر , ایمان
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/8214,کیا تصوف قرآن و حدیث سے ثابت ہے؟,"<p class=""text-justify urdu resizable"">’’تصوف‘‘ کی حقیقت سمجھنا چاہتا ہوں، چونکہ یہ قرآن وحدیث سے ثابت نہیں ہے ،تو  تصوف کی کیا حقیقت ہے؟ کیایہ شرک ہے یا بدعت؟ کیا واقعی میں قطب، ابدال وغیرہ ہوتے ہیں؟ ہمیں اس کی اکثر باتیں بزرگانِ دین کی کتابوں سے ملتی ہیں، لیکن شریعت سے کچھ نہیں، براہِ کرم اس پر کچھ روشنی ڈالیں۔ جزاک اللہ!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> تصوف کا ثبوت حدیثِ جبریل سے ہے اور اس کو حدیث میں احسان سے تعبیر کیا گیا ہے اور ابدال کا تذکرہ بھی خود حدیث شریف میں ابدالِ الشام والی روایت میں مذکور ہے،مزید تفصیل کیلئے مرقاۃ المفاتیح اور تصوف کے موضوع پر لکھی گئی کتب ’’التکشف‘‘ (مؤلفہ حکیم الامت حضرت مولانا محمد اشرف علی تھانوی‘‘ اور ’’دلائل السلوک‘‘ (مؤلفہ مولانا اللہ یار خان) کا مطالعہ مفید رہے گا۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> ففي مشکاۃ المصابیح: عن عمر بن الخطابؓ قال: بينا نحن عند رسول الله ۔ صلى الله عليه وسلم ۔ (ٳلی قوله) قال: فأخبرني عن الإحسان. قال: »أن تعبد الله كأنك تراه فإن لم تكن تراه فإنه يراك« اھ (ص:۱۱)<br>
وفیه ایضا: وعن أم سلمة عن النبي - صلى الله عليه وسلم - قال(ٳلی قوله) فإذا رأى الناس ذلك أتاه أبدال الشام وعصائب أهل العراق فيبايعونه۔ اھـ (ص:۴۷۱)  ــــــــــــــ واللہ أعلم بالصواب!<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8214""> فتوی  نمبر   8214کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8214,binoria,ادیان و فرق , جماعت و فرق , دینی جماعتیں
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/8217,بادشاہ کی امامت کرانے کی تعبیر,"<p class=""text-justify urdu resizable"">	السلام علیکم! مفتی صاحب میں نے خواب دیکھا کہ میں اس ملک کے ’’بادشاہ‘‘ کی امامت کررہا ہوں اور مقتدی بھی نماز پڑھ رہے ہیں۔براہ کرم مجھے اس خواب کی تعبیر بتلائیں۔ جزاک اللہ خیراً!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> تعبیر :<br>
	آپ کا خواب ماشاء اللہ اچھا ہے! اس کی تعبیریہ ہے کہ آپ کو اسی قدر شرف، بزرگی، مقام، مرتبہ، مال ومنفعت اور دنیاوی عزت و شرافت حاصل ہوگی۔ واللہ اعلم بالصواب!<br>
</br></br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/125"">محمد طاہر یونس </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8217""> فتوی  نمبر   8217کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8217,binoria,معاشرت زندگی , خواب و تعبیر , خواب وتعبیر
,https://onlinefatawa.com/view_fatwa_unicode/8238,خواب میں روضہ مبارکہ کی زیارت,"<p class=""text-justify urdu resizable"">	السلام علیکم ورحمۃ اللہ!<br>
مجھے ایک خواب کی تعمیر پوچھنی ہے، کچھ عرصہ پہلے میرے والد صاحب نے ایک خواب دیکھا کہ میں اور والد صاحب روضہ رسول ﷺ کے پاس ہیں، پھر اندر آپ ﷺ کی اندر والی قبر کے پاس چلے گئے، جو روضہ رسول کا اندر کا حصہ ہے، پھر میں نے قاری اطہر کے پاس قرآن کی تلاوت شروع کر دی، اتنے میں سعودی پولیس نے دیکھا اور ہمیں روکنے کے لیے آئے تو شاہ فہد نے ان کو اشارہ سے منع کر دیا  اور وہ چلے گئے ۔ برائے مہربانی اس کی تعبیر بتادیجیے؟<br>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> خواب میں حضور ﷺ کا روضہ مبارک دیکھنا اور اس کے اندر داخل ہونا آپ ﷺ سے عشق و محبت کی علامت ہے ، آپ کو مزید درود شریف کی کثرت اور اتباع سنت کا اہتمام کرنے کی ضرورت ہے، تاکہ دنیا میں آپ علیہ السلام کا پڑوس اور آخرت میں شفاعت نصیب ہو۔ والله سبحانہ وتعالیٰ اعلم! </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/209"">شمس الرحمن فضل </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8238""> فتوی  نمبر   8238کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8238,binoria,معاشرت زندگی , خواب و تعبیر , خواب وتعبیر
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/8290,بوہری فرقہ کے عقائد و نظریات اور ان کے ساتھ معاملات کا حکم,"<p class=""text-justify urdu resizable"">	السلام علیکم! مولانا صاحب میں بوہری مذہب کے بارے میں پوچھنا چاہتا ہوں، ہمارے علماء ان کے متعلق کیا کہتے ہیں؟ کیایہ مسلمان ہیں؟ کیا ہم ان سے شادی کرسکتے ہیں؟ اسی طرح ان سے دوستی وغیرہ کی جاسکتی ہے؟ مہربانی فرماکر ان کے متعلق پوری معلومات مجھے فراہم کریں، میں بہت پریشان ہوں۔ جزاک اللہ!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable"">  (۱)۔ اس جماعت کے بانی امام محمد برہان الدین طیب کی نسل میں برابر امامت کا سلسلہ چل رہا ہے، اگرچہ امام طیب خود غائب ہیں، مگر وہ داعی کو برابر ہدایایت دیتے رہتے ہیں اور اماموں کے بارے میں ان کا عقیدہ یہ ہے کہ ائمہ کرام اللہ تعالیٰ کا نور مفترض الطاعۃ اور معصوم ہوتے ہیں، دنیا وآخرت ان کی ملکیت میں ہے، جس کو چاہیں دے دیں اور جس چیز کو چاہیں، حلال کردیں اور جس کو چاہیں، حرام کردیں وغیرہ۔<br>
(۲) سود لینا جائز۔ (۳) دیوالی (مندر سوار) پر وہ بھی روشنی کرتے ہیں۔ <br>
(۴) مسجد، جماعت خانہ، قبرستان سب ان کا جدا ہے۔ <br/>
(۵) کلمہ میں اضافہ اس طرح کرتے ہیں: ’’لا الٰه الا اللہ محمد رسول اللہ مولانا علی ولی ولی اللہ وصی رسول اللہ‘‘۔<br/>
(۶) اذان میں ’’أشهد أن محمدا رسول اللہ‘‘ کے بعد ’’أشهد أن مولانا علیا ولی اللہ اور ’’حی علی الفلاح‘‘ کے بعد ’’حی علی خیر العمل محمد وعلی خیر البشر وعشرتها علی خیر العمل‘‘ کا اضافہ ضروری سمجھتے ہیں۔<br/>
	لہٰذا معروف فرقہ بوہری بھی اپنے باطل عقائد و نظریات کی بناء پر دائرہ اسلام سے خارج اور رافضیوں کی ہی ایک شاخ ہے، جو قرآن کریم میں تحریف، شراب اور زنا کے حلال، خلفاءِ راشدین کے علاوہ دیگر صحابہ کرام سے متعلق معاذاللہ کافر ہونے کا اعتقاد رکھتے ہیں یہی وجہ ہے کہ ان کے زندیق ہونے پر امتِ مسلمہ کا اجماع ہے، ان کے ساتھ نکاح کرنا، اٹھنا بیٹھنااور دوستانہ تعلقات قائم کرنا جائز نہیں، اس سے احتراز لازم ہے۔ (از ادیانِ باطلہ اور صراطِ مستقیم: صفحہ ۹۷ تا ۱۰۷)<br/>
</br></br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> وفي حاشیة ابن عابدین: يعلم مما هنا حكم الدروز والتيامنة فإنهم في البلاد الشامية يظهرون الإسلام والصوم والصلاة مع أنهم يعتقدون تناسخ الأرواح وحل الخمر والزنا وأن الألوهية تظهر في شخص بعد شخص ويجحدون الحشر والصوم والصلاة والحج، ويقولون المسمى به غير المعنى المراد ويتكلمون في جناب نبينا - صلى الله عليه وسلم - كلمات فظيعة. وللعلامة المحقق عبد الرحمن العمادي فيهم فتوى مطولة، وذكر فيها أنهم ينتحلون عقائد النصيرية والإسماعيلية الذين يلقبون بالقرامطة والباطنية الذين ذكرهم صاحب المواقف. ونقل عن علماء المذاهب الأربعة أنه لا يحل إقرارهم في ديار الإسلام بجزية ولا غيرها، ولا تحل مناكحتهم ولا ذبائحهم اھ (۴/۲۴۴)۔ والله أعلم! </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/210"">شہزاد حسین سجاد </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8290""> فتوی  نمبر   8290کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8290,binoria,ادیان و فرق , جماعت و فرق , بوهری
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/8306,کسی شخص ، چیز یا جگہ اور دن یا وقت کو منحوس قرار دینا,"<p class=""text-justify urdu resizable"">	السلام علیکم!  <br>
(۱) کسی گھر، جگہ یا شخص کو منحوس کہنا کیسا ہے؟<br>
(۲) کسی دن یا وقت کو منحوس کہنا کیسا ہے؟ قرآن و سنت کی روشنی میں جواب درکار ہے۔ اللہ حافظ!<br/>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	کسی شخص، دن یا وقت کو منحوس قرار دینا تو جائز نہیں، احادیث مبارک میں اس کی نفی آئی ہے،البتہ گھر کے بارے میں اگرچہ ایک حدیث میں نحوست کی بات ملتی ہے، مگر اس کا مطلب یہ ہے کہ بالفرض اگر نحوست ہوتی تو تین اشیاء میں ہوتی جن میں سے ایک گھر بھی ہے، لیکن ایسا نہیں۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> 	في سنن ٲبي داؤد: عن سعد بن مالك، أن رسول الله صلى الله عليه وسلم كان يقول: ’’لا هامة ولا عدوى، ولا طيرة، وإن تكن الطيرة في شيء ففي الفرس، والمرأة، والدار‘‘  (۲/۱۹۱)۔<br/>
	وفي بذل المجہود في حل سنن ٲبي داؤد: قال القرطبي: لا نظن أن الذي رخص فيه من الطيرة في هذه الثلاثة هو على نحو ما كانت الجاهلية تعتقد، كأنها كانت لا تقدم على ما تطيرت به ولا تفعله بوجه، فإن هذا ظن خطأ، وإنما معنى ذلك أن هذه الثلاثة المذكورة أكثر ما يتشاءم الناس ويتطيرون بها لملازمتها الفرس التي يرتبطونها للجهاد ونحوه، والمرأة التي يتزوجونها خصوصًا أن جاء منها أولاد، والدار التي يسكنونها، فمن وقع له شيء من ذلك فقد أباح الشرع له أن يتركه ويستبدل به غيره بما تطيب به نفسه، ويسكن له خاطره، ولم يلزمه الشرع أن يقيم في موضع يكرهه أو يستمر مع امرأة يكرهها، بل قد فسح له في ترك ذلك كله ببيع وعتق وطلاق ونحو ذلك اھـ (۶/۱۶)۔ واللہ أعلم بالصواب!<br/>
</p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8306""> فتوی  نمبر   8306کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8306,binoria,حظر و اباحت , بدعات و منکرات , توہم پرستی اور بدفالی
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/8310,جمعرات اور مغرب کے بعد حاملہ خاتون کو گھر سے نکلنے سے منع کرنے کی حقیقت,"<p class=""text-justify urdu resizable"">	عام طور پر بوڑھے لوگ حاملہ خواتین کو رات کے اوقات میں گھر سے باہر نکلنے سے روکتے ہیں اور خاص طور پر جمعرات کے تمام دن، کیا اس اعتقاد کے صحیح اور معتمد ہونے کا کوئی ثبوت ہے؟اگر ہے توبراہِ کرم قرآنِ کریم یا صحاح ستہ سے کوئی حدیث مع حوالہ مہیا کریں۔ شکریہ!</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	سوال میں مذکور طرزِ عمل محض توہم پرستی اور رسمِ بد کو شامل ہے جس سے مسلمانوں کو بہرحال احتراز لازم ہے، جبکہ حاملہ عورت بھی بوقتِ ضرورت کسی بھی دن اپنے محرم کی معیت میں اور شرعی پردہ ملحوظ رکھتے ہوئے باہر نکل سکتی ہے اس میں شرعاً کوئی قباحت نہیں۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> 	ففي ٲحکام القرآن للتھانوي: وقوله تعالی: ﴿وقرن في بیوتکن ولا تبرجن تبرج الجاهلية الأولی﴾ ففیهٲمر النساء بالقرار في البیوت والنہي عن الخروج متبرجات بزینة علی وتیرة الجاهلية الأولی (ٳلی قوله) فعلم ٲن حکم الآية قرارہن في البیوتٳلا لمواضع الضرورۃ الدینية کالحج والعمرۃ بالنص، ٲو الدنیوية کعیادۃ قرابتها وزیارتهمٲو احتیاحٳلی النفقة وٲمثالها اھـ (۳/۳۱۸)۔<br>
	وفي الدر المختار للامة الحصکفي: (و) لها (السفر والخروج من بيت زوجها للحاجة؛ و) لها (زيارة أهلها بلا إذنه ما لم تقبضه) أي المعجل، فلا تخرج إلا لحق لها أو عليها أو لزيارة أبويها كل جمعة مرة أو المحارم كل سنة، ولكونها قابلة أو غاسلة لا فيما عدا ذلك اھـ (۳/۱۴۶)۔<br>
	قال اللہ تعالیٰ:﴿مَا أَصَابَ مِنْ مُصِيبَةٍ فِي الْأَرْضِ وَلَا فِي أَنْفُسِكُمْ إِلَّا فِي كِتَابٍ مِنْ قَبْلِ أَنْ نَبْرَأَهَا إِنَّ ذَلِكَ عَلَى اللَّهِ يَسِيرٌ﴾۔ (سورۃ الحدید22) واللہ أعلم بالصواب!<br/>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/136"">محمد منور صفدر </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/8310""> فتوی  نمبر   8310کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",8310,binoria,حظر و اباحت , بدعات و منکرات , توہم پرستی اور بدفالی
