issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
2023-12-17,https://onlinefatawa.com/view_fatwa_unicode/69183,والدین کی زندگی میں وفات پانے والی اولاد کا ترکہ میں حصہ ہوگا؟,"<p class=""text-justify urdu resizable"">اگر اولاد والد ین سے پہلے وفات پا جائے تو  والدین کی وراثت میں حصہ دار ہوگی؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> واضح ہو کہ جس بیٹے، بیٹی کا انتقال والدین کے زندگی میں ہوجائے شرعاً وہ والدین کے ترکے میں حصہ دار نہیں  ہونگے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی ردالمحتار : و موضوعه : التركات، و غايته : إيصال الحقوق لأربابها ، و أركانه : ثلاثة وارث و مورث و موروث . و شروطه : ثلاثة : موت مورث حقيقة ، أو حكما كمفقود ، أو تقديرا كجنين فيه غرة و وجود وارثه عند موته حيا حقيقة أو تقديرا كالحمل(6/758)۔ </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/531"">احمداللہ مولاداد </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/69183""> فتوی  نمبر   69183کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",69183,binoria,معاملات , ترکات , احکام وراثت
2023-12-17,https://onlinefatawa.com/view_fatwa_unicode/69349,اگر فقط موزے اترے جائیں تو ازسرنو وضوء کرنا لازم ہوگا؟,"<p class=""text-justify urdu resizable"">کیا فرماتے ہیں علماءِ  کرام و مفتیان عظام مسئلہ ذیل کے بارے میں  زید غسل کے بعد موزے پہنتا ہے پھر  وہ سو جاتا ہے پھر جاگ کر نماز کے لئے نیا وضو بناتا ہے، وضو میں موزوں پر مسح کرتا ہے پھر کسی عذر کی بنا پر موزے نکال دیتا ہے اور بغیر موزوں کے نماز پڑھتا ہے،  تو سوال یہ ہے کہ کیا زید کا وضو باقی ہے یا دوبارہ وضو کرنا لازم ہے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> صورتِ مسئولہ میں کامل طہارت پر موزے پہننے کے بعد اگر زید نےوضو کی حالت میں فقط  موزے  اتارے ہیں ، اس دوران وضو توڑنے والا کوئی عمل درپیش نہ ہوا  ہو ، تو ایسی صورت میں زید کا صرف پاؤں دھونا کا فی ہوگا ، پورا وضو دوبارہ کرنا لازم نہیں۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کما فی بدائع الصنائع في ترتيب الشرائع : (و منها) نزع الخفين ؛ لأنه إذا نزعهما فقد سرى الحدث السابق إلى القدمين ، ثم إن كان محدثًا، يتوضأ بكماله ، و يصلي ، و إن لم يكن محدثًا يغسل قدميه لا غير ، ولايستقبل الوضوء۔(1 / 12)۔ </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/526"">میر اٖفضل اکبر </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/69349""> فتوی  نمبر   69349کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",69349,binoria,طہارت و نجاست , طہارت , وضو
2023-12-17,https://onlinefatawa.com/view_fatwa_unicode/69565,خلع لینےکے بعدبیوی کے لئے حق مہر کا مطالبہ کرنا,"<p class=""text-justify urdu resizable"">کیا فرماتے ہیں مفتیانِ کرام  اس مسئلے کے بارے میں کہ سائلہ کے بیٹے مسمیٰ ""سلمان ""نے اپنے مرضی سے بیوی کو عدالت کے ذریعے خلع دیا اسی موقع پربیوی نے حق مہر معاف کیا  تھا، اب وہ حق مہر کا   مطالبہ کررہی ہے کیا ایسی صورت میں بیوی کا حق مہر کا مطالبہ کرناشرعاً درست ہے ؟ سوال کیساتھ  خلع کی اسٹامپ پیپر منسلک ہے ۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> سوال میں ذکر کردہ تفصیل اور منسلکہ خلع نامہ کے مطابق جب سائلہ کی بہونے خلع کے عوض اپنا حق مہر معاف کرلیا ہے ، توشرعاً وہ معاف ہوچکا ہے ، لہذا سائلہ کی مطلقہ بہو کیلئے اب اپنے شوہر سے حق  مہر کا مطالبہ کرنا شرعاً درست نہیں جس سے احتراز لازم ہے ۔ </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/531"">احمداللہ مولاداد </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/69565""> فتوی  نمبر   69565کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",69565,binoria,معاملات , احکام طلاق , خلع
2023-12-17,https://onlinefatawa.com/view_fatwa_unicode/69730,گذشتہ چند سالوں کی زکوۃ سے متعلق حکم اور ادائیگی کا طریقہ,"<p class=""text-justify urdu resizable"">کیافرماتے ہیں مفتیانِ کرام مندرجہ ذیل مسئلہ میں کہ ایک خاتون کے پاس , اس کی  ملکیت میں سترہ (17) تولے سونا،  بارہ (12) سال تک رہا ،لیکن اس دوران زکوۃ ادا نہیں کی گئی  ، اب تقریباً 16 سال سے صرف سات تولہ سونا ملکیت میں ہے ،اور اس کی بھی زکوۃ ادا نہیں کی  ہے ،اب معلوم یہ کرنا ہے کہ اس صورت میں سترہ تولے سونے کی زکوۃ کی ادائیگی کس طرح ہوگی ، اور بعد میں جو سات تولے باقی بچے ہیں , اس کی زکوٰۃ کی  ادائیگی کس طرح ہوگی ؟ یا د رہے کہ اس سات تولہ سونے کے ساتھ کوئی چاندی  یا ضرورت سے زائد رقم موجود نہیں ہے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> صورتِ مسئولہ میں سترہ تولےسونا ا گر مذکور خاتون   کی ذاتی ملکیت ہو  ,تو جتنے سالوں کی زکوۃ  اس نے ادا نہیں کی، اس کے ذمہ گزشتہ سالوں کی زکوٰۃ کی ادائیگی لازم اور ضروری ہے، جسکا طریقہ کار یہ ہے کہ مذکور خاتون یا تو سترہ تولےسونے میں سے ہر سال کی زکوٰۃ کے بدلے چالیسواں حصہ ادا کرتی رہے اور جب سونا نصاب کی مقدار سے کم رہ جائے اور اس کے ساتھ چاندی ،نقدی اور مال تجارت میں سے کچھ نہ ہو تو پھر مذکور خاتون کے ذمہ زکوٰۃ  لازم نہ ہوگی، یا  سونے کی موجودہ مارکیٹ ریٹ معلوم کر کےاس سے ڈھائی فیصد کے حساب سے گزشتہ  پہلے  سال کی زکوٰۃ ادا کرے، اس کے بعد اگلے سال کی زکوۃ نکالتے وقت پہلے سال کی زکوۃ کی مقدار (ڈھائی فیصد) کو بقیہ مال سے منہا کرکے حساب لگا کر دوسرے سال کی زکوٰۃ ادا کرے، پھر اس سے اگلے سال کا حساب کرتے ہوئے گزشتہ دوسالوں کی زکوۃ کی مقدار کو منہا کرکے بقیہ کل مال کا ڈھائی فیصد نکالے، اسی طرح حساب کر کے تمام سالوں کی زکوٰۃ ادا کرے، جبکہ16 سال سے مذکور خاتون کے پاس اگر سات تولہ سونا کے ساتھ چاندی ،نقدی اور مال تجارت  میں سے کچھ بھی نہ ہو تو ایسی صورت میں فقط سات تولہ سونے پراس کےذمہ  زکوۃ لازم نہ ہوگی ۔<br>
</br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کمافی الھدایۃ: الزكاة واجبة على الحر العاقل البالغ المسلم إذا ملك نصابا ملكا تاما و حال عليه الحول "" أما الوجوب فلقوله تعالى: {و آتوا الزكاة} [البقرة: ٤٣] و لقوله صلى الله عليه و سلم "" أدوا زكاة أموالكم "" و عليه إجماع الأمة اھ (1/95) ۔<br>
و فی بدائع الصنائع: لأن الواجب الأصلي عندهما هو ربع عشر العين و إنما له و لاية النقل إلى القيمة يوم الأداء فيعتبر قيمتها يوم الأداء و الصحيح أن هذا مذهب جميع أصحابنا اھ(2/22)۔<br/>
 و فی الدرالمختار:(نصاب الذهب عشرون مثقالا و الفضة مائتا درهم كل عشرة) دراهم (وزن سبعة مثاقيل) و الدينار عشرون قيراطا و الدرهم أربعة عشر قيراطا و القيراط خمس شعيرات فيكون الدرهم الشرعي سبعين شعيرة و المثقال مائة شعيرة فهو درهم و ثلاث أسباع درهم اھ(2/295)۔<br/>
</br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/529"">محمد قاسم حسین </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/69730""> فتوی  نمبر   69730کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",69730,binoria,عبادات , زکوۃ و صدقات , زکوۃ و نصاب زکوۃ
2022-08-11,https://onlinefatawa.com/view_fatwa_unicode/51430,لیکچرار شخص کا خود کو پروفیسر لکھنا,"<p class=""text-justify urdu resizable"">کوئی شخص لیکچرار ہے، لیکن وہ خود کو پروفیسر لکھتا ہے، جس سے اس کے تعلیمی معیار کی بلندی کا اظہار ہوتا ہے کیا یہ جائز ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> تعلیمی معیار کے لحاظ سے لیکچرار اور پروفیسر کی اصطلاح دو الگ الگ  عہدوں  کے لیے استعمال کی جاتی ہے، اس لیے اگر کوئی شخص تعلیمی لحاظ سے محض لیکچرار کی عہدہ پر فائز ہو، لیکن اس کے باوجود بھی تعلیمی معیار کی بلندی کے لئے وہ اپنے ساتھ پروفیسر لکھتاہو، تو عرف کے اعتبار سے یہ غلط بیانی سمجھی جاتی ہے، اس لیے اس طرح امورسے اجتناب ضروری ہے۔ </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/8"">شفیع اللہ </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/51430""> فتوی  نمبر   51430کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",51430,binoria,حظر و اباحت , جائز و ناجائز , گناہ و ناجائز
2023-12-16,https://onlinefatawa.com/view_fatwa_unicode/67890,یو بی ایل بینک میں انٹرن شپ پر ملنے والی رقم کا حکم,"<p class=""text-justify urdu resizable"">میں نے یو بی ایل بینک میں چھ (6) ہفتے کی ا نٹرن شپ مکمل کی، اور اب انہوں نے مجھے ایک چیک دیا ہے،میرا Internship آپریشنل سیکشن میں تھا، جہاں میں نے اکاؤنٹ کھولنے کے فارم ،ڈپازٹ سلپس بھرنے، اور ایسے صارفین کے لیے چیک لکھنے سے متعلق بنیادی کام انجام دیے جو لکھ نہیں سکتے تھے،  یہ برانچ اسلامی اور روا یتی گاہکوں کو پورا کرتی ہے،  تاہم میری  ذمہ داریوں میں قرض دینا شامل نہیں تھا،کیا میرے لیے یہ چیک استعمال کرنا جائز ہے؟ </p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> مذکور ادارے میں سائل نے جو امور  سر انجام دیے اگر ان کا تعلق براہ راست سودی لین دین سے نہ ہو جیسے ڈپازٹ سلپس اور فارم بھرنا وغیرہ تو ایسی صورت میں سائل کیلئے ادارے کی طرف سے دیے جانے والے چیک کواپنے  استعمال میں لانےکی گنجائش ہے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کمافی تکملۃ فتح الملھم : قولہ ""وکاتبہ "" لان کتابۃالربا اعانۃ علیہ ومن ھنا ظھر ان التوظف فی البنوک الربویۃ لایجوز فان کان عمل الموظف فی البنک مایعین علی الربا کاالکتابۃ او الحساب فذالک حرام لوجھین :الاول :اعانۃ علی المعصیۃ والثانی :اخذالاجرۃ من المال الحرام فان معظم دخل البنوک حرام مستجلب بالربا واما اذا کان العمل لاعلاقۃ لہ بالربا فانہ حرام للوجہ الثانی فحسب فاذا وجد بنک معظم دخلہ حلال جاز فیہ التوظف للنوع الثانی من الاعمال اھ (1/619)۔ </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/529"">محمد قاسم حسین </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/67890""> فتوی  نمبر   67890کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",67890,binoria,جدید فقہی مسائل , بینکاری , بینک کی ملازمت
2023-03-18,https://onlinefatawa.com/view_fatwa_unicode/63000,شادی شُدہ بیٹی کا اپنے والد  کو زکوۃ کی رقم دینا,"<p class=""text-justify urdu resizable"">کیا  شادی شدہ بیٹی  اپنی زکوٰۃ کی رقم سے والدین کا قرضہ ادا کر سکتی ہے ؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> اولاد کا اپنے والدین کو زکوۃ کی رقم دینا تو درست نہیں ،جس سے احتراز لازم ہے ، البتہ اگر  سائلہ کے  والد سادات میں سے نہ ہوں ، اور سائلہ کا کوئی بھائی یا بہن مستحقِ زکوۃ ہو تو سائلہ اس کو زکوۃ کی رقم کا مالک بنادے اور وہ اپنی مرضی سے وہ رقم والدین کو دیدے یا ان کا قرض اتار دے تو اس میں شرعاً کوئی حرج نہیں-<br>
</br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/354"">مفتی محمد ابو بکر سعید </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/63000""> فتوی  نمبر   63000کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",63000,binoria,عبادات , زکوۃ و صدقات , مصارف زکوۃ و صدقات
2023-03-18,https://onlinefatawa.com/view_fatwa_unicode/63005,تھکن کی وجہ سے احرام کی چادر اتار کر سونا,"<p class=""text-justify urdu resizable"">( ۱)حالتِ احرام میں کوئی عورت سفر کے تھکن کے باعث عمرہ سے پہلے آرام کی غرض سے اگر احرام کی چادر اتار دے , اپنے محرم مردوں کے سامنے اور سوجاۓ , تو کیا اس پر دم واجب ہے؟ <br>
(۲) حالتِ احرام میں مرد حضرات رضائی اوڑھ کر سو سکتے ہیں؟ <br>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> احرام کی چادر اتار نے یا تبدیل کرنے سے تو کوئی دم لازم نہیں آتا , بشرطیکہ ممنوعاتِ  احرام میں سے کوئی عمل نہ کیا ہو ،البتہ حالتِ احرام میں رضائی لینے کی صورت میں رضائی سےسر اور چہرہ  ڈھک گیا ہو , اور سوتے ہوئے بارہ گھنٹے گزر جائیں , تو اس سے ایک دم لازم آئےگا،تاہم اگر بارہ گھنٹے سے کم وقت گزرا ہو تو پھر صدقہ دینا لازم ہے - </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/354"">مفتی محمد ابو بکر سعید </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/63005""> فتوی  نمبر   63005کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",63005,binoria,عبادات , حج و عمرہ , احرام کے مسائل
2023-03-18,https://onlinefatawa.com/view_fatwa_unicode/63006,عمر کے اعتبار سے بالغ ہونے کی حد,"<p class=""text-justify urdu resizable"">بلوغت کی عمر کم سے کم کیا ہے ؟  اگر علامات ظاہر نہ ہوں اور تراویح پڑھانی ہو تو کیا حکم ہے شریعت کا ؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> بچے کو اگر احتلام ہوجائے یا اس کی عمر قمری سالوں کے اعتبار سے پندر سال ہوگئی ہو  ,تو وہ بالغ شمار ہوگا اور اس کی اقتداء میں نماز پڑھنابھی درست ہوگا ، ورنہ کسی عاقل بالغ شخص کی اقتداء میں ہی تراویح پڑھنی لازم ہے - </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/354"">مفتی محمد ابو بکر سعید </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/63006""> فتوی  نمبر   63006کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",63006,binoria,آداب , تعلیم و تعلم , متفرقات
2023-03-18,https://onlinefatawa.com/view_fatwa_unicode/63017,ٹانگ میں فیکچر کی وجہ سے بیٹھ کر تراویح سننا,"<p class=""text-justify urdu resizable"">السلام علیکم <br>
میں حافظِ  قرآن ہوں,   میرا اکسیڈنٹ ہوا ہے , مجھے گھٹنے میں فکچر  ہوگیا ہے ,  کیا میں کرسی میں بیٹھ کر نمازِ تراویح سن سکتا ہوں ؟<br>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> جی ہاں اگر سائل کھڑا ہوکر تراویح نہ پڑھ سکتا ہو تو بیٹھ کر تراویح پڑھنے یا سننے میں شرعاً کوئی حرج نہیں - </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/354"">مفتی محمد ابو بکر سعید </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/63017""> فتوی  نمبر   63017کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",63017,binoria,عبادات , روزہ و رمضان , تراویح
