issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
,https://onlinefatawa.com/view_fatwa_unicode/6759,باپ کی جائیداد میں اولاد کا حصہ,"<p class=""text-justify urdu resizable"">۱۔	میرے دادا کی جائیداد چھ لاکھ روپے ہیں، اس کے چار بیٹے اور دو بیٹیاں ہیں، ان کا شرعا ًکتنا کتنا حصہ بنتا ہے ؟<br>
 ۲۔	کیا گھر خرید نے کے لیے قرض لے سکتے ہیں؟ کیونکہ آج کل بہت زیادہ رقم ادا کرنا انتہائی مشکل ہے، جبکہ ہماری تنخواہیں بہت کم ہیں ؟</br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> ۱۔	 حقوق متقدمہ على المیراث کی ادائیگی کے بعد اگر کل ترکہ میں فقط یہی چھ لاکھ روپے ہوں تو اس میں سے مرحوم کے ہر بیٹے کو ۱۲۰۰۰۰ روپے اور ہر بیٹی کو ۶۰۰۰۰ روپے بطور حصہ دیدیں ۔<br>
۲۔	اگر قرض لینے کی صورت میں کسی ناجائز اور سودی معاملہ کا ارتکاب نہ کرنا پڑتا ہو تو قرض لینے میں شرعا ً کوئی قباحت نہیں ، اگر چہ حتی الامکان اس سے احتراز لازم ہے۔<br/>
</br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/207"">خادم حسین منظور </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6759""> فتوی  نمبر   6759کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6759,binoria,معاملات , ترکات , احکام وراثت
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/6790,تہجد کے وقت نافرمانوں کے اوپر کمبل ڈالنے سے متعلق روایت کی تحقیق,"<p class=""text-justify urdu resizable"">	محترم مفتی صاحب! السلام علیکم! میں نے شیخ ذوالفقار احمد نقشبندی صاحب کی تقریر سنی، اس میں انہوں نے ذکر کیا کہ ایک حدیث میں ہے کہ جب تہجد کا وقت ہوتا ہے تو اللہ فرشتوں کو نیچے بھیجتے ہیں اور حکم دیتے ہیں کہ نافرمانوں کے اوپر کمبل ڈالیں تاکہ وہ تہجد کے لیے نہ اُٹھ سکے۔ مہربانی فرما کر بتلا دیجیے کہ یہ حدیث کس کتاب میں ذکر ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	کافی تلاش کے باوجود مذکور الفاظ میں کوئی حدیث ہمیں نہیں مل سکی، تاہم مذکور حدیث  کےبعینہ الفاظ ِ حدیث لکھ کر بھیج دی جائے تو إن شاء اللہ اس پر بھی غور کیا جائے گا۔ والله أعلم بالصواب! </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/190"">شہزاد معین الدین </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6790""> فتوی  نمبر   6790کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6790,binoria,قرآن و حدیث , تحقیق و تخریج حدیث , تحقیق و تخریج حدیث
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/6820,حضرت سکینہؓ کی وفات کے وقت عمر کتنی تھی؟,"<p class=""text-justify urdu resizable"">	السلام علیکم!  حضرت امام حسین رضی اللہ عنہ کی بیٹی حضرت سکینہ رضی اللہ عنہا کی وفات کے وقت عمر کتنی تھی، مشہور یہ ہے کہ وہ کم سنی میں وفات پا گئی ، جب کہ سید امیر علی نےلکھا ہے کہ حضرت سکینہ رضی اللہ عنہا کی شادی ہوئی تھی اور ان سے اولاد بھی ہوئی۔ </p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	بہت زیادہ تلاش و جستجو کے بعد بھی ’’سکینہ بنت حسینؓ‘‘ کی کل عمر اور سنِ وفات تو معلوم نہیں ہو سکا، تاہم اتنا ضرور ہے کہ انہوں نے ایک لمبا عرصہ زندگی گذاری۔ ان کا نکاح مصعب بن زبیر بن عوامؓ کے ساتھ ہوا۔ ان کے انتقال کے بعد عبداللہ بن عمربن عفان نے حضرت سکینہ سے نکاح کیا۔ یہ بھی انہی کے پاس فوت ہوئے اور حضرت سکینہ نے ان سے وراثت پائی۔ (ماخوذ از طبقات ابن سعد ۸/۴۹۳،۴۹۲)۔ واللہ أعلم بالصواب! </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/351"">سيد محمد بلال سلیم </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6820""> فتوی  نمبر   6820کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6820,binoria,تاریخ , سیرت , سیرت صحابہ کرام رضی اللہ عنہم
,https://onlinefatawa.com/view_fatwa_unicode/6879,نومولود کے کان میں اذان دینے کا مسنون طریقہ,"<p class=""text-justify urdu resizable"">بچہ کے کان میں  اذان دینے کا درست طریقہ کیا ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> بچہ کی پیدائش کے بعد اس کو لے کر قبلہ رخ کھڑے ہوں اور اس کے دائیں کان میں اذان اور بائیں کان میں اقامت کہی جائے، جبکہ اس کے الفاظ وہی ہیں جو اذان واقامت میں کہے جاتے ہیں ۔  </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> وفي الفقه الإسلامي وأدلته: ويندب الأذان لأمور غير الصلاة: منها الأذان في أذُن المولود اليمنى عند ولادته، كما تندب الإقامة في اليسرى لأنه صلّى الله عليه وسلم ْذَّن في أذ ُن الحسن حين ولدته فاطمة. اھ (1/ 635)  </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/197"">محمد مرشد صلاح الدین </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6879""> فتوی  نمبر   6879کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6879,binoria,معاشرت زندگی , اولاد کے مسائل و احکام , بچوں کے مسائل
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/6900,کیا محرم کی دس تاریخ کو قیامت قائم ہوگی؟,"<p class=""text-justify urdu resizable"">	السلام علیکم! کیا محرم کی دس تاریخ کو قیامت ہوگی؟ اس کے بارے میں کوئی صحیح حوالہ موجود ہو تو راہنمائی فرمائیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	قیامت کا وقوع کب ہوگا، اس کا یقینی علم تو صرف اللہ تعالیٰ کے پاس ہے، مخلوق میں سے کسی کے پاس اس  کا یقینی علم نہیں، البتہ حضورﷺ کو قبل از قیامت کی چند علامات بتائی گئی ہیں، جیسا کہ کتب ِحدیث میں تفصیلاً مذکور ہے، چنانچہ ایک صحیح حدیث میں آیا ہے کہ قیامت جمعہ کے روز قائم ہوگی، البتہ جمعہ دس محرم کو ہوگا اس کے بارے میں کوئی صحیح اور صریح حوالہ نہیں ملا۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> قال اللہ تعالیٰ: ﴿إِنَّ السَّاعَةَ آتِيَةٌ أَكَادُ أُخْفِيهَا لِتُجْزَى كُلُّ نَفْسٍ بِمَا تَسْعَى﴾ (طه: 15)<br>
و قال أیضاً: ﴿إِنَّ اللَّهَ عِنْدَهُ عِلْمُ السَّاعَةِ وَيُنَزِّلُ الْغَيْثَ وَيَعْلَمُ مَا فِي الْأَرْحَامِ وَمَا تَدْرِي نَفْسٌ مَاذَا تَكْسِبُ غَدًا وَمَا تَدْرِي نَفْسٌ بِأَيِّ أَرْضٍ تَمُوتُ إِنَّ اللَّهَ عَلِيمٌ خَبِيرٌ﴾ (لقمان: 34)<br>
و فی تفسير ابن كثير: هَذِهِ مَفَاتِيحُ الْغَيْبِ الَّتِي اسْتَأْثَرَ اللَّهُ تَعَالَى بِعِلْمِهَا، فَلَا يَعْلَمُهَا أَحَدٌ إِلَّا بَعْدَ إِعْلَامِهِ تَعَالَى بِهَا؛ فَعِلْمُ وَقْتِ السَّاعَةِ لَا يَعْلَمُهُ نَبِيٌّ مُرْسَلٌ وَلَا مَلَكٌ مُقَرَّبٌ، ﴿لَايُجَلِّيهَا لِوَقْتِهَا إِلا هُوَ﴾ (الْأَعْرَافِ: 187) (6/ 352)<br/>
و فی صحيح مسلم: عن أبي هريرة، أن النبي - صلى الله عليه وسلم -  قال: «خير يوم طلعت عليه الشمس يوم الجمعة، فيه خلق آدم، وفيه أدخل الجنة، وفيه أخرج منها، ولا تقوم الساعة إلا في يوم الجمعة»(2/ 585)<br/>
و فی العرف الشذي: عَنْ أَبِي هُرَيْرَةَ، أَنَّ النَّبِيَّ - صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ - قَالَ: «خَيْرُ يَوْمٍ طَلَعَتْ فِيهِ الشَّمْسُ يَوْمُ الجُمُعَةِ، فِيهِ خُلِقَ آدَمُ، وَفِيهِ أُدْخِلَ الجَنَّةَ، وَفِيهِ أُخْرِجَ مِنْهَا، وَلَا تَقُومُ السَّاعَةُ إِلَّا فِي يَوْمِ الجُمُعَةِ» وَفِي البَابِ عَنْ أَبِي لُبَابَةَ، وَسَلْمَانَ، وَأَبِي ذَرٍّ، وَسَعْدِ بْنِ عُبَادَةَ، وَأَوْسِ بْنِ أَوْسٍ: «حَدِيثُ أَبِي هُرَيْرَةَ حَدِيثٌ حَسَنٌ صَحِيحٌ»<br/>
تحت قوله: (ولا تقوم الساعة) ورد في حديث قوي: أن قيام القيامة يكون يوم عاشوراء، عاشر المحرم اه(2/ 5) ۔والله أعلم بالصواب!<br/>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/378"">غلام مصطفی </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6900""> فتوی  نمبر   6900کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6900,binoria,عقائد , قیامت و آخرت , احوال قیامت
,https://onlinefatawa.com/view_fatwa_unicode/6946,منصب امامت کیلئے ڈارھی مونچھ کااگناضروری ہےیاصرف بلوغت کافی ہے,"<p class=""text-justify urdu resizable"">	ایک لڑکا جس کی عمر ۱۴، ۱۵ سال ہے اور مسجد سے منسلک مدرسے میں تقریباً تین ماہ سے رہ رہا ہے، شروع میں امام صاحب کی غیر موجودگی میں مؤذن صاحب جماعت کرا دیتے تھے، لیکن اب چند روز سے مؤذن چھٹی پر ہیں اور امام کی غیر موجودگی میں یہ لڑکا نماز پڑھانے کھڑا ہو جاتا ہے اور کہتا ہے کہ قاری صاحب کا حکم ہے، قاری صاحب کا فرمانا ہے کہ لڑکا بالغ ہے جو مجھے معلوم ہے اور حافظ ہے، جبکہ لڑکے کے چہرے پر داڑھی مونچھ کا ایک بال بھی نہیں ہے اور اقتداء میں کھڑے ہونے والے میں ۶۰، ۷۰ سال تک کے افراد ہیں، قاری صاحب سے کہا گیا کہ اس سے کہیں کہ فرض جماعت کے لیے کسی بزرگ کو آگے کر دیا کرے تو امام صاحب نے فرمایا کہ مجھے کسی کی نماز پر بھروسہ نہیں ہے، اور مقتدی مسجد کے معاملے میں مت بولیں یا پھر کسی اور مسجد کا رُخ کریں، جبکہ دیوبندی عقیدے کی کوئی اور مسجد قریب نہیں ہے، مسجد کا نام امام الانبیاء ہے جو گلستان جوہر بلاک نمبر۳ میں واقع ہے، واقعۃ تازہ ہے اور لڑکے کا معائنہ کیا جا سکتا ہے اور تصدیق کی جا سکتی ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	بلوغ کا حکم داڑھی مونچھ آنے سے معلق نہیں، بلکہ اس کا سبب احتلام کا ہونا ہے اور داڑھی کا ظہور بطورِ علامت ہوتا ہے، بہرحال مذکور لڑکا اگر واقعۃً عاقل وبالغ ہو تو ایسی صورت میں اگرچہ اس کی اقتداء میں نماز باجماعت ادا کرنا شرعاً جائز ہے، مگر یہ کراہت سے خالی نہیں، اس لیے امام صاحب موصوف کو چاہیے کہ اس طرح بے رُخی کے جوابات دیکر محلہ کے عام فضاء کو خراب کرنے کی بجائے کسی باشرع، مسائل نماز سے واقف اور درست پڑھنے والے شخص کو امامت کا موقع دے دیا کریں تاکہ نماز جیسی اہم عبادت بلا اختلاف وبلاکراہت ادا ہو سکے۔ </p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable"">  ففی الدر المختار: وفي النهر عن المحيط: صلى خلف فاسق أو مبتدع نال فضل الجماعة، وكذا تكره خلف أمرد اھ(1/ 562)<br>
وفی حاشية ابن عابدين: (قوله وكذا تكره خلف أمرد) الظاهر أنها تنزيهية أيضا. والظاهر أيضا كما قال الرحمتي أن المراد به الصبيح الوجه لأنه محل الفتنة، وهل يقال هنا أيضا: إذا كان أعلم القوم تنتفي الكراهة: فإن كانت علة الكراهة خشية الشهوة وهو الأظهر فلا، وإن كانت غلبة الجهل أو نفرة الناس من الصلاة خلفه فنعم فتأمل.اھ (1/ 562) واللہ أعلم بالصواب!<br>
</br></br></p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/203"">عبد الرحیم سعید </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6946""> فتوی  نمبر   6946کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6946,binoria,عبادات , نماز , احکام نماز
2020-10-26,https://onlinefatawa.com/view_fatwa_unicode/6984,توحید بالصفات,"<p class=""text-justify urdu resizable"">السلام علیکم!<br>
 توحید بالصفات سے کیا مراد ہے؟<br>
۱۔ اس کے حق میں قرآن کی کوئی آیت کا حوالہ دیں۔ آیت کا حوالہ اور ترجمہ بھی بتائیں۔<br/>
۲۔ توحید بالصفات کے حق میں احادیث ترجمہ کے ساتھ بتائیں۔<br/>
۳۔ توحید پر کسی اچھی کتاب کا نام ،  مصنف کے ساتھ بتائیں۔<br/>
</br></br></p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> 	توحید بالصفات کا مطلب یہ ہے جس طرح اللہ تعالیٰ اپنی ذات میں یکتا ہے، اسی طرح اس کی صفات مثلاً قدرت، علم، سمع، بصر، رزق دینے، اولاد دینے، موت وحیات کا مالک ہونے، نفع ونقصان، عزت وذلت دینے اور تحریم و تحلیل وغیرہ میں اس کو یکتا مانا جائے اور مخلوق میں سے کسی کے لیے اِن صفات کو اللہ جیسی تسلیم نہ کیا جائے۔<br/>
	توحید بالصفات کے بارے میں قرآن مجید میں متعدد آیات مذکور ہیں، یہاں پر بطورِ نمونہ صرف ایک آیت ذکر کی جاتی ہے، جس میں باری تعالیٰ نے اپنی چند صفات  ذکر کر کے فرمایا کہ کیاتمہارے شرکاء میں سے بھی کوئی ایسا ہےجو ان کاموں میں سے کوئی کام کر دکھائے۔<br/>
قال اللہ تعالیٰ: ﴿اللَّهُ الَّذِي خَلَقَكُمْ ثُمَّ رَزَقَكُمْ ثُمَّ يُمِيتُكُمْ ثُمَّ يُحْيِيكُمْ هَلْ مِنْ شُرَكَائِكُمْ مَنْ يَفْعَلُ مِنْ ذَلِكُمْ مِنْ شَيْءٍ سُبْحَانَهُ وَتَعَالَى عَمَّا يُشْرِكُونَ﴾ (الروم: 40)<br/>
’’اللہ وہ ہے جس نے تمہیں پیدا کیا، پھر اس نے تمہیں رزق دیا، پھر وہ تمہیں موت دیتا ہے، پھر تمہیں زندہ کرے گا۔ جن کو تم نے اللہ کا شریک مانا ہوا ہے، کیا ان میں سے کوئی ہے جو ان میں سے کوئی کام کرتا ہو؟ پاک ہے وہ اور بہت بالا وبرتر اس شرک سے جس کا ارتکاب یہ لوگ کرتے ہیں‘‘۔ (آسان ترجمہ قرآن)<br/>
	ایسے ہی احادیثِ طبیہ میں سے بھی ایک حدیث پاک ملاحظہ ہو:<br/>
و فی صحيح البخاري: عن محمد بن عمرو بن حلحلة الدؤلي(إلی قوله) فسمعت رسول الله - صلى الله عليه وسلم - يخطب الناس في ذلك على منبره هذا (إلی قوله) وإني لست أحرم حلالا ولا أحل حراما الخ(4/ 83)<br/>
ترجمہ: مسوربن مخزمہ نے کہا۔۔۔ میں نے رسول اللہﷺ کو اس منبر پر لوگوں کو خطبہ دیتے ہوئے سنا آپﷺ فرما رہے تھے، میں نہ تو کسی حلال کو حرام کرتا ہوں اور نہ حرام کو حلال‘‘۔<br/>
	توحید سے متعلق کتاب ’’توحید اور شرک کی حقیقت‘‘ مؤلفہ مولانا سید نور الحسن شاہ بخاری کا مطالعہ ان شاء اللہ مفید ہوگا۔والله أعلم بالصواب!<br/>
<br/>
</p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/125"">محمد طاہر یونس </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/6984""> فتوی  نمبر   6984کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",6984,binoria,عقائد , ایمان و کفر , توحید
,https://onlinefatawa.com/view_fatwa_unicode/7009,مریم نام رکھنا,"<p class=""text-justify urdu resizable"">میرانام عرفان احد ہے میرے ہاں بچی کی ولادت ہوئی ہے،میں نے اس کا نام مریم احد رکھا ہے،یہ صحیح ہےیامریم عرفان صحیح ہے؟</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> مذکور دونوں ناموں میں سے کوئی بھی رکھ سکتے ہیں،البتہ بچی کی معرفت کیلئے اس کا نام مریم عرفان رکھا جائےتو زیادہ مناسب معلوم ہوتا ہے۔ واللہ اعلم بالصوا ب </p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/7009""> فتوی  نمبر   7009کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",7009,binoria,معاشرت زندگی , بچوں کے اسلامی نام , نام رکھنے کا حکم
,https://onlinefatawa.com/view_fatwa_unicode/7010,الیزا نام رکھنا,"<p class=""text-justify urdu resizable"">میں ایک مسلمان ہوں،کیا میں اپنی لڑکی کا نام الیزا رکھ سکتی ہوں؟مہربانی فرماکر اس کے معنیٰ بھی بتائیں۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable""> الیزا""عبرانی زبان کا لفظ ہے جس کی اصل ""الیز بتھ""ہے یہ بمعنیٰ خدا کی قسم کے ہے،اور اسی طرح بمعنی خوشی بھی آتا ہے،اس لئے کسی بچی کا""الیزا""نام رکھنا خواہ کسی دوسری زبان کا ہی کیوں نہ ہو جائز اور درست ہے۔<br>
<br>
</br></br></p><h5 class=""text-center amiri""> <strong>  مأخَذُ الفَتوی   </strong></h5><p class=""text-justify hawala amiri resizable""> کمافی المشکوۃ:عن ابی الدرداء قال قال رسول اللہ ﷺ تدعون یوم القیامة باسمائکم واسماء ابائکم فاحسنو اسمائکم۔(408)<br/>
وفی الفتاویٰ الھندیہ:وفي الفتاوى التسمية باسم لم يذكره الله تعالى في عباده ولا ذكره رسول الله - صلى الله عليه وسلم - ولا استعمله المسلمون تكلموا فيه والأولى أن لا يفعل كذا في المحيط اھ (5/362)۔ واللہ اعلم بالصوا ب </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
<div class=""text-center"">واللہ تعالی اعلم بالصواب   <br/>  دار الافتاء جامعه بنوریه عالمیه  </div> <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/7010""> فتوی  نمبر   7010کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",7010,binoria,معاشرت زندگی , بچوں کے اسلامی نام , نام رکھنے کا حکم
,https://onlinefatawa.com/view_fatwa_unicode/7109,چھ دن، ۱۰ دن، ۱۵ دن کی تراویح پڑھنے کا حکم,"<p class=""text-justify urdu resizable"">السلام علیکم ورحمۃ الله و برکاتہ! میں آ پ سے یہ پوچھنا چاہتا ہوں کہ کیا ۶ دن، ۱۰ دن اور ۱۵ دن کی تراویح درست ہے یا غلط؟ کیا ہم اس طرح ادا کر سکتے ہیں یا پورے ۳۰ دن ادا کریں؟ اور کیا ہم گھروں اور اپنے فلائٹوں میں تراویح ادا کر سکتے ہیں؟ جبکہ مسجد ہمارے قریب ہے۔</p>","<h5 class=""text-center amiri""> <strong> الجوابُ  حامِدا ًو مُصلیِّا ً   </strong></h5><p class=""text-justify urdu resizable"">  کاروباری مصروفیت یا گھریلو مجبوریوں وغیرہ کی بناء پر یا حصول اجرِ عظیم و برکات رمضان کی بناء پر اگر کوئی شخص ختمِ قرآن کی سنت حاصل کرنا چاہتا ہو،تا کہ کسی رات عذر وغیرہ کی وجہ سے منزل میں خلل نہ پڑھے تو اس صورت میں پہلے چند روزہ ختم قرآن کی سنت حاصل کر لینے میں شرعاً بھی کوئی حرج نہیں، تاہم اس ختم کے بعد بھی روزانہ تراویح کی ادائیگی الگ سے مسنون عمل ہے، جس میں کوتا ہی گناہ کی بات ہے، اس لیے بعد میں بھی روزانہ بیس رکعات کا اہتمام چاہیے۔<br>
 تراویح کی نماز چونکہ سنت ہے، اس لیے کسی گھر یا فلیٹ وغیرہ میں اس کا اہتمام کرنا بلاشبہ جائز اور درست ہے، اس سے ترک مسجد کا گناہ بھی نہیں ہوگا۔ واللہ اعلم بالصواب! </br></p><p class=""text-justify hawala amiri resizable""> </p><div class=""ftw-writer amiri"">
<div class=""row"">
<div class=""col-md-8 col-sm-8 col-lg-8""></div>
<div class=""col-md-4 col-sm-4 col-lg-4 text-center"">
                                                            واللہ تعالی اعلم بالصواب  <br/><a href=""https://onlinefatawa.com/fatawa/writer_profile/208"">قمر علی ظہور </a> عُفی  عنه  <br/> دار الافتاء جامعه بنوریه عالمیه                                                          <br/>
<a class=""text-center print-only"" href=""https://onlinefatawa.com/view_fatwa_unicode/7109""> فتوی  نمبر   7109کی تصدیق کریں  </a>
</div>
<div class=""col-md-1 col-sm-1""></div>
</div>
</div>",7109,binoria,عبادات , روزہ و رمضان , تراویح
