issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2017-07-28,https://almuftionline.com/2017/07/28/2106/,کرایہ دار کو ٹی وی کیبل لگانے کی اجازت دینا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",2106,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2017-07-28,https://almuftionline.com/2017/07/28/2105/,ایزی لوڈ کے ذریعے زکاۃ کی ادائیگی کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",2105,jameya-tur-rasheed,زکوة کابیان,زکوة کے جدید اور متفرق مسائل کا بیان
2017-07-27,https://almuftionline.com/2017/07/27/1601/,پاکستان انجینئرنگ کونسل (PEC) کے رجسٹریشن کارڈ کی خریدو فروخت کا حکم۔,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1601,jameya-tur-rasheed,خرید و فروخت کے احکام,حقوق کی خریدوفروخت کے  مسائل
2017-07-27,https://almuftionline.com/2017/07/27/434/,تقسیمِ میراث(ماں باپ بیوہ بیٹی دوبھائی اورایک بہن میں تقسیم وراتث),<p>میرا نام ب ہے، میرا بیٹا پاک آرمی میں گیارہ برس سروس کے بعد جنوبی وزیرستان میں 27 اپریل 2014 کو شہید ہوگیا تھا۔ ورثاء میں شہید کی بیوہ (جوکہ دوسری شادی کرچکی ہے)، ایک بیٹی جن کا نام فاطمہ، عمر تقریباً 4 برس ہے، شہید کے والدین، اور دو بھائی اور بہن ہیں۔ معلوم یہ کرنا ہے کہ وراثت میں کس کا کیا حصہ بنتا ہے؟ آرمی کی طرف سے جو واجبات ملے ہیں ان میں شرعی لحاظ سے کیا کیا حصۂ وراثت بنتا ہے؟ اور کیا بیوہ کے ماں باپ اور بھائی بہنوں کا بھی کچھ حصہ بنتا ہے یا نہیں؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>آپ کےمرحوم بیٹے نے اپنے انتقال کے وقت اپنی ملکیت میں جو کچھ منقولہ و غیر منقولہ مال و جائیداد ،نقد رقم، سونا چاندی ،مالِ تجارت اور ہر طرح کا چھوٹا بڑا جو بھی سازوسامان چھوڑا ہے یا مرحوم کا کسی شخص یا ادارے کے ذمے جو قرض واجب الادا ہو ، وہ سب مرحوم کا ترکہ ہے،اس میں سےسب سے پہلے مرحوم کے کفن دفن كےمتوسط اخراجات اداكئے جائیں،اگر یہ اخراجات کسی نے احسان کے طور پر ادا کردئیے ہوں تو اس صورت میں یہ اخراجات ترکہ سے نہیں نکالے جائیں گے۔ پھر دیکھیں کہ اگر مرحوم کے ذمہ کسی کا قرض واجب الادا ہو تو اس کو ادا کریں ، اگر مرحوم نے اپنی بیوی کا مہر ادا نہ کیا ہو اور بیوی نے اپنی دلی خوشی سے معاف بھی نہ کیا ہو تو وہ بھی قرض میں شامل ہے، جو بیوہ کو دینا ضروری ہے۔اس کے بعد دیکھیں اگر مرحوم نے کسی غیر وارث کے حق میں کوئی جائز وصیت کی ہو تو بقیہ مال میں سے ایک تہائی (3/1)مال کی حد تک اس پر عمل کریں۔ اس کے بعد جو مال بچے اس کے کُل چوبیس (24) حصے کرکے اس میں سے بیوہ کو تین (3) حصے (یعنی کل مال کا 12.5 فیصد)، بیٹی کو بارہ (12) حصے (کل مال کا 50 فیصد)، والدہ صاحبہ کو چار (4) حصے (کل مال کا 16.66 فیصد)، اور والد صاحب کو پانچ (5) حصے ( کل مال کا 20.833 فیصد) دیئے جائیں۔ مذکورہ صورت میں مرحوم کے بھائیوں اور بہن کو مرحوم کی میراث میں سے کچھ نہیں ملے گا۔ اسی طرح بیوہ کے والدین (مرحوم کے ساس، سسر) اور بھائی، بہنوں (مرحوم کے سالوں اور سالیوں) کا شرعاً مرحوم کی میراث میں حصہ نہیں بنتا۔ یہ بات بھی واضح رہے کہ دوسری شادی کرنے کی وجہ سے بیوہ میراث سے محروم نہیں ہوئی ہے، لہٰذا اس کو اس کا حصۂ میراث پورا ملے گا۔ آرمی کی طرف سے ملنے والے فنڈز اور رقوم کا حکم یہ ہے کہ ان فنڈز اور رقوم میں سے جن کا آرمی کے قوانین وضوابط کے مطابق مرحوم اپنی زندگی میں مالک یا ایسا مستحق ہوگیا تھا کہ قانوناً وہ اپنی زندگی میں ان کا مطالبہ کرسکتا تھا تو وہ مرحوم کے ترکہ میں شامل ہوکر تمام ورثاء کے درمیان اپنے اپنے حصۂ میراث کے مطابق تقسیم ہوں گی۔ البتہ وہ فنڈز وغیرہ جن کا مرحوم اپنی زندگی میں اس طرح حقدار نہیں بنا تھا، بلکہ وہ ادارہ نے ورثاء میں سے کسی کو نامزد کرکے بطورِ عطیہ دی ہو تو وہ رقم صرف اسی شخص کو ملے گی، اور اگر ادارے نے کسی کو نامزد کیے بغیر دی ہو تو پھر وہ مرحوم کے تمام ورثاء کے درمیان برابر برابر تقسیم ہوگی۔ تقسیمِ میراث کا نقشہ ذیل میں ملاحظہ فرمائیں: مسئلہ:24 میـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ بیوہ بیٹی والدہ والد ثمن نصف سدس سدس مع العصوبۃ 3 12 4 5 12.5% 50% 16.66% 20.833%</p>",434,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2017-07-26,https://almuftionline.com/2017/07/26/1610/,روزے کے افطار کا صحیح وقت ایک اشکال کا جواب,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1610,jameya-tur-rasheed,روزے کا بیان,روزے کے جدید اور متفرق مسائل
2017-07-26,https://almuftionline.com/2017/07/26/1602/,"تسبیح تراویح میں لفظِ ""العظمۃ” کا صحیح تلفظ کیا ہے؟",,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1602,jameya-tur-rasheed,نماز کا بیان,تراویح کابیان
2017-07-26,https://almuftionline.com/2017/07/26/1478/,ایک بیٹی کو مکان ھبہ  کرنے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1478,jameya-tur-rasheed,ہبہ اور صدقہ کے مسائل,ہبہ کےمتفرق مسائل
2017-07-26,https://almuftionline.com/2017/07/26/1229/,دعاعیدکی نمازکے بعدہے یاخطبہ کے بعد؟,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1229,jameya-tur-rasheed,نماز کا بیان,جمعہ و عیدین کے مسائل
2017-07-26,https://almuftionline.com/2017/07/26/1211/,بیوی کی کسی ناگواربات پرکہاکہ”اگرآئندہ تم نے ایسی بات کہی توپھرمیری طرف سے جواب سمجھنا “,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1211,jameya-tur-rasheed,طلاق کے احکام,طلاق دینے اورطلاق واقع ہونے کا بیان
2017-07-26,https://almuftionline.com/2017/07/26/1203/,اگرمیں  زندگی کے کسی موڑ پرناراض ہواتومیری طرف سےآپ کوایک مرتبہ طلاق ہوجائے گی,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1203,jameya-tur-rasheed,طلاق کے احکام,طلاق کو  کسی شرط پر معلق کرنے کا بیان
