issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2022-01-23,https://almuftionline.com/2022/01/23/8610/,مشترکہ مکان پرانی تعمیرکےحساب سےتقسیم ہوگا,<p>ہمیں وراثت میں مکان ملا ہے،ایک بھائی نے وہ مکان دوبارہ تعمیر کرالیا ہے،اب وہ مکان  پرانی تعمیرکےحساب سےتقسیم ہوگا یا نئی تعمیرکےحساب سےہوگا،تعمیرپرجواخراجات ہوئےہیں وہ کیسےتقسیم ہونگے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>وراثت چھوڑنےوالا(مورث) جس حالت  میں اپنی وراثت مکان وغیرہ  چھوڑجائے،اسی حالت میں مارکیٹ ویلیوکےحساب سے،ہرہروارث کواس کا حصہ دیاجائےگا،لیکن اگرکسی وارث نےترکہ کےمکان کوتوڑکردوبارہ تعمیرکرایا(جیساکہ صورت مسئولہ میں ہے)تواس میں تفصیل یہ ہےکہ اس  کایہ تصرف اگر دیگرشرکاء کی اجازت اور ان سےکسی معاہدےکےتحت ہوا تواس مکان پرہونےوالےاخراجات اس معاہدےکےمطابق دیگر شرکاء پرتقسیم   ہونگے،اورمکان کی تعمیرسب ورثاءکی طرف سےشمارہوگی،لیکن اگراس نےدیگرشرکاء کی اجازت کےبغیرمکان تعمیرکرایااورکوئی معاہدہ وغیرہ بھی نہیں کیاتووہ اس کی طرف سے تبرع واحسان شمارہوگا،اورمکان موجودہ صورت کےحساب سےتقسیم کردیاجائےگا،البتہ اگرتصرف کرنےوالاوارث تبرع واحسان پرآمادہ نہ ہوبلکہ وہ ہونےوالے اخراجات دیگر شرکاءپر تقسیم کرنےکامطالبہ کرے،جبکہ دیگرورثاءحصہ دینےکےلئے راضی نہیں ہیں توپھرمکان کےملبےکی قیمت اسےاداکردی جائےگی اور اس مکان کو سب ورثاء پرہرایک کےحصےکےبقدر تقسیم کردیاجائےگا۔</p>",8610,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-01-23,https://almuftionline.com/2022/01/23/8609/,مشترکہ مکان سےحاصل ہونےوالےکرایہ  کاحکم,<p>میرےبھائی نےمشترکہ مکان کاکرایہ تقریبابارہ  سال سے وصول کیااس کاکیاحکم ہے؟</p><p><strong>وضاحت ازمستفتی</strong> :جوبھائی مکان کاکرایہ وصول کررہےہیں انہوں نےپرانامکان توڑکردوبارہ تعمیرکرایاہے،اس لیےوہ کہتےہیں کہ مکان کےکرائےکاحقدارمیں ہوں ،جبکہ وہ پرانامکان بھی رہائش کےقابل تھا۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>جب کوئی مکان وغیرہ مشترکہ ہو،تواس میں کسی ایک شریک  کےلیےجائز نہیں ہوتا کہ وہ  دیگرشرکاءکی اجازت کے بغیر اس میں کسی قسم کاتصرف ( تعمیر وغیرہ   )کرے،اسی طرح یہ بھی جائزنہیں ہےکہ مشترکہ مکان سےکرائےکی صورت میں حاصل ہونےوالی آمدنی سےکوئی ایک ہی وارث فائدہ اٹھائےاورباقی شرکاءکواس آمدنی سےمحروم رکھے ، لہذاوہ آمدنی ہرہرشریک کےحصےکےبقدرتقسیم کرنالازم ہے۔<span dir=""LTR"">)</span>باقی تعمیرکےخرچےکاحکم اگلےسوال کےجواب میں ملاحظہ ہو<span dir=""LTR"">(</span></p><p>رہایہ کہ اب تک جو کرایہ وہ وصول کرتےرہے اسکاکیاحکم ہے؟تواس حوالےسےحکم یہ ہےکہ جس وارث نےآج تک جتنابھی کرایہ وصول کیاہے،اس کاحساب کرکےہرشریک کاجتناحصہ بنے،اسےواپس کرے تاکہ دوسروں کے حقوق کےحق تلفی نہ ہو ۔</p>",8609,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-01-23,https://almuftionline.com/2022/01/23/8608/,وراثت کی تقسیم میں کس دن کی مالیت کااعتبارہوگا؟,<p>وراثت کی تقسیم( میں حصص) کاتعین جس دن مرحوم کاانتقال ہوا،اسی  دن کی قیمت سےہوگایاجس وقت وراثت تقسیم ہورہی ہےاس دن کی قیمت سےہوگا؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>وراثت کامال تقسیم کرتےوقت ہروارث کےحصےکی جومالیت کااعتبارہوگاوہ تقسیم والےدن کی مالیت کاہوگا ، کیوں کہ میت کی وفات کےبعدجب تک ترکہ(موروثہ مال) تقسیم نہیں ہوتا،اس وقت تک ہرشریک  کاحصہ اس میں وابستہ رہتاہے، جیسےجیسےمشترکہ مال کی  مالیت میں اضافہ ہوتاجائےگا،اسی طرح ہرشریک کےحصےکی مالیت میں  بھی اضافہ ہوتاجائےگا،اس لیےجس دن وراثت کامال تقسیم ہوگااس دن کی مالیت کےحساب سےہرشریک کواس کاحصہ دیا جائےگا ۔</p>",8608,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-01-23,https://almuftionline.com/2022/01/23/8607/,کسی وارث کےمعاف کرنےسےکیااس کاحصہ معاف ہوجائےگا؟,<p>وراثت کی تقسیم سےپہلےکوئی وارث اپناحصہ معاف کردےشرعی طورپریہ جائزہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>وراثت تقسیم ہونےسےپہلےاگرکوئی وارث اپناحصہ معاف کردےتواس کااعتبارنہیں ہوگا،چنانچہ وراثت میں  اس کاحصہ بدستورقائم رہےگا،آج کل ہمارےمعاشرےمیں بعض لوگ مایوس ہوکراورلڑائی جھگڑےسےبچنےکےلیے معاف کردیتےہیں،اوردوسرےورثاءاس خوش فہمی میں مبتلاہوجاتےہیں کہ فلاں نےاپناحصہ معاف کردیاہے،اور ان کاحق دینےسےبےفکرہوجاتےہیں،ایساکرناقطعاجائزنہیں ہےبلکہ ان کوچاہیےکہ وہ مشترکہ مال ہر ایک کےحصے کے مطابق پوراپوراتقسیم کریں،پھراس کےبعداگرکوئی وارث اپناحصہ ہبہ یاصدقہ کرناچاہےتوکرسکتا ہے ۔</p>",8607,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-01-23,https://almuftionline.com/2022/01/23/8606/,مرحوم کی بیوی ،تین بیٹےاورچاربیٹیوں کےدرمیان تقسیم میراث,"<p>میرےوالدمحمداسحاق خان کاانتقال <span dir=""LTR"">1995</span>ءمیں ہوا،مرحوم نےورثاءمیں ایک بیوہ حسن بانوتین بیٹے(1) مقبول احمد(<span dir=""LTR"">2</span>)معین الدین (<span dir=""LTR"">3</span>)غلام محی الدین چاربیٹیاں (<span dir=""LTR"">1</span>)عقیلہ بیگم (<span dir=""LTR"">2</span>)حسن آفروز(3)سلمہ بیگم (4) سکینہ،شامل ہیں۔میرےوالدنےدوشادیاں کی تھیں پہلی بیوی کوطلاق دےدی جس سےدوبچے(1)مقبول احمد (2)عقیلہ بیگم تھیں۔ پہلی بیوی  سےطلاق کےبعدکوئی رابطہ نہیں تھاجوکہ پنجاب میں رہائش پزیرتھیں لیکن دونوں بچوں سےمیل جول تھاجوکہ کراچی میں مقیم تھے۔</p><p>پہلےبیوی کی بیٹی عقیلہ بیگم کاانتقال <span dir=""LTR"">2003</span>ءمیں ہوااوران کےشوہرکاانتقال 1997ءمیں ہواتھا،بیٹےمقبول احمدکاانتقال <span dir=""LTR"">2020</span>ءمیں ہوااوران کی زوجہ کاانتقال <span dir=""LTR"">2010</span>ءہواتھا،اوردونوں کی اولادیں زندہ ہیں یعنی(مرحوم محمد اسحاق)کےپوتے،پوتیاں،نواسے،نواسیاں۔دوسری بیوہ حسن بانوسےدوبیٹے(1)معین الدین (2)غلام محی الدین اورتین بیٹیاں (1)حسن افروز(2)سلمی بیگم (3)سکینہ موجودہیں ۔</p><p>مرحوم نےوراثت میں ایک مکان چھوڑاتھا،جس میں دوسری بیوی اوران کےدونوں بیٹےرہائیش پذیرتھے، بیٹیوں کی شادی ہوگئی،کچھ عرصےبعدچھوٹابیٹااپناذاتی مکان خریدکرعلیحدہ شفٹ ہوگیا،والدہ اپنی مرضی سے سہولت کومدنظررکھتےہوئےدونوں بیٹوں کےیہاں آتی جاتی ہے،چھوٹےبھائی کےعلیحدہ ہونےکےبعددوسرےبھائی نےمرحوم کی وراثت والامکان پورامنہدم کردیا،اورکچھ وارثوں سےاجازت بھی نہیں لی۔پلاٹ کرکےنیادومنزلہ مکان تعمیرکردیااوراوپرکی منزل کرائےپردےدی،تقریبابارہ سال سےخودکرایہ وصول کررہے ہیں ،والدہ یاکسی بھی وارث کوکرایہ میں شامل نہیں کیا،مکان دوبارہ تعمیرکرنےسےپہلےاپنےبہنوں اوربھائی سےوالدہ کی موجودگی میں مکان اپنےنام ٹرانسفرکرنےکی درخواست کی،جس پرچھوٹےبھائی نےوراثت سےدستبرداری کاکہا،جبکہ بقایاوارثوں نےکہاکہ آپ اس مکان میں رہائش توکرسکتےہیں لیکن آپ کےنام ٹرانسفریافروخت کی اجازت نہیں ہے۔تواب اس وراثت کےمکان کی شرعی تقسیم کیسےہوگی؟</p><p>اس کےعلاوہ مندرج ذیل چندسوالات کےجوابات بھی شریعت کی روشنی میں عنایت فرمائیں</p><p><strong>۱</strong>۔مرحوم کی پہلی بیوی سےجواولادہےان کاشرعی وراثت میں حصہ ہوگایانہیں؟</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>میت کےکل ترکہ میں سےسب سےپہلےتجہیزوتکفین پرجواخراجات ہوئےوہ نکالےجائیں گے،اس کےبعد اگرمیت پرقرض ہواتوقرض کی ادائیگی کی جائیگی،پھر اگرمیت نےکوئی جائزوصیت کی ہوتوثلث مال کےبقدروصیت پوری کی جائےگی ،اس کےبعدجوترکہ بچےگاوہ وورثاءمیں شرعی حصوں  کےمطابق تقسیم ہوگا۔</p><p>صورت مسئولہ میں میت کی ایک بیوی ،تین بیٹےاورچاربیٹیاں ورثاءمیں شامل ہیں ،شریعت نےان سب کاوراثت میں الگ الگ حصہ مقررکیاہے،لہذامرحوم کےترکہ کےکل اسی حصےبنائےجائیں گے،جن میں سےبیوی کاحصہ <span dir=""LTR"">10</span> ہوگااورباقی<span dir=""LTR"">70</span>حصےبیٹوں اوربیٹیوں پرتقسیم ہوں گے،بیٹوں کودگنااوربیٹیوں کویکتاحصہ دیاجائےگا، چنانچہ ہرایک بیٹےکے <span dir=""LTR"">14</span>حصےہوں گےاورہرایک بیٹی کے<span dir=""LTR"">7</span>حصےہوں گے۔</p><p>فیصدکےاعتبارسے کل وراثت کےسوحصےبنائےجائیں گے،جن میں سے بیوی کو <span dir=""LTR"">12.5</span><span dir=""LTR"">%</span>اوربقیہ ترکہ سےہرایک بیٹےکو<span dir=""LTR"">17.5%</span>فیصداورہرایک بیٹی کو<span dir=""LTR"">8.75%</span> فیصدملے گا۔جس کی مزیدتفصیل نیچےدیےگئےٹائیبل پرملاحظہ فرمائیں  :</p><table align=""center"" border=""1"" cellpadding=""0"" cellspacing=""0"" style=""width:463px"">
<tbody>
<tr>
<td style=""height:27px; width:52px"">
<p><strong>نمبرشمار</strong></p>
</td>
<td style=""height:27px; width:252px"">
<p><strong>ورثہ</strong></p>
</td>
<td style=""height:27px; width:75px"">
<p><strong>عددی حصے</strong></p>
</td>
<td style=""height:27px; width:85px"">
<p><strong>فیصدی حصے</strong></p>
</td>
</tr>
<tr>
<td style=""height:8px; width:52px"">
<p><span dir=""LTR"">1</span></p>
</td>
<td style=""height:8px; width:252px"">
<p>دوسری بیوی</p>
</td>
<td style=""height:8px; width:75px"">
<p><span dir=""LTR"">10</span></p>
</td>
<td style=""height:8px; width:85px"">
<p><span dir=""LTR"">12.5</span><span dir=""LTR"">%</span></p>
</td>
</tr>
<tr>
<td style=""height:28px; width:52px"">
<p><span dir=""LTR"">2</span></p>
</td>
<td style=""height:28px; width:252px"">
<p>مقبول احمد مرحوم (بیٹا)</p>
</td>
<td style=""height:28px; width:75px"">
<p>14</p>
</td>
<td style=""height:28px; width:85px"">
<p><span dir=""LTR"">17.5%</span></p>
</td>
</tr>
<tr>
<td style=""height:26px; width:52px"">
<p><span dir=""LTR"">3</span></p>
</td>
<td style=""height:26px; width:252px"">
<p>معین الدین (بیٹا)</p>
</td>
<td style=""height:26px; width:75px"">
<p>14</p>
</td>
<td style=""height:26px; width:85px"">
<p>17.5%</p>
</td>
</tr>
<tr>
<td style=""height:5px; width:52px"">
<p>4</p>
</td>
<td style=""height:5px; width:252px"">
<p>محی الدین (بیٹا)</p>
</td>
<td style=""height:5px; width:75px"">
<p>14</p>
</td>
<td style=""height:5px; width:85px"">
<p>17.5%</p>
</td>
</tr>
<tr>
<td style=""height:27px; width:52px"">
<p><span dir=""LTR"">5</span></p>
</td>
<td style=""height:27px; width:252px"">
<p>عقیلہ بیگم مرحومہ (بیٹی)</p>
</td>
<td style=""height:27px; width:75px"">
<p><span dir=""LTR"">7</span></p>
</td>
<td style=""height:27px; width:85px"">
<p>8.75%</p>
</td>
</tr>
<tr>
<td style=""height:8px; width:52px"">
<p>6</p>
</td>
<td style=""height:8px; width:252px"">
<p>سلمی بیگم(بیٹی)</p>
</td>
<td style=""height:8px; width:75px"">
<p><span dir=""LTR"">7</span></p>
</td>
<td style=""height:8px; width:85px"">
<p>8.75%</p>
</td>
</tr>
<tr>
<td style=""height:28px; width:52px"">
<p>7</p>
</td>
<td style=""height:28px; width:252px"">
<p>سکینہ بیگم(بیٹی)</p>
</td>
<td style=""height:28px; width:75px"">
<p><span dir=""LTR"">7</span></p>
</td>
<td style=""height:28px; width:85px"">
<p>8.75%</p>
</td>
</tr>
<tr>
<td style=""height:8px; width:52px"">
<p>8</p>
</td>
<td style=""height:8px; width:252px"">
<p>حسن آفروز(بیٹی)</p>
</td>
<td style=""height:8px; width:75px"">
<p><span dir=""LTR"">7</span></p>
</td>
<td style=""height:8px; width:85px"">
<p>8.75%</p>
</td>
</tr>
<tr>
<td style=""height:5px; width:52px"">
<p> </p>
</td>
<td style=""height:5px; width:252px"">
<p><strong>مجموعہ</strong></p>
</td>
<td style=""height:5px; width:75px"">
<p><strong><span dir=""LTR"">80</span></strong></p>
</td>
<td style=""height:5px; width:85px"">
<p><strong><span dir=""LTR"">100</span></strong></p>
</td>
</tr>
</tbody>
</table><p>میت کی پہلی بیوی( مطلقہ )سےجوایک بیٹامقبول احمدتھااورایک بیٹی عقیلہ بیگم تھی،وہ دونوں اپنےوالدمرحوم کی وراثت میں دیگرورثاءکی طرح وارث ہونگے،کیونکہ ان دونوں کاانتقال اپنےوالدمرحوم کےبعدہواہے،لہذاان دونوں کودرج بالاحصوں کےمطابق وراثت ملےگی،اوران کاحصہ آگےان کی اولادمیں منتقل کردیاجائےگا۔</p>",8606,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-01-23,https://almuftionline.com/2022/01/23/6442/,حدیث”جو درود بھول گیا وہ جنت کا راستہ بھول گیا”کی تخریج,"<p>جوشخص نبی علیہ السلام پر درود پڑھنا بھول گیا وہ جنت کا راستہ بھول گیا""کیا یہ حدیث صحیح ہے؟</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>یہ حدیث مصنف ابن ابی شیبۃ میں مذکور ہے اور اس کی سند کو درست قرار دیا گیا ہے۔جس کا ترجمہ یہ ہے کہ حضور علیہ السلام نے فرمایا: جس کے سامنے میرا تذکرہ ہو اور وہ مجھ پر درود پڑھنا بھول گیا،قیامت کے دن وہ جنت کا راستہ بھٹک جائے گا۔</p>",6442,jameya-tur-rasheed,حدیث سے متعلق مسائل کا بیان,متفرّق مسائل
2022-01-23,https://almuftionline.com/2022/01/23/6405/,ٹریفک قوانین کی خلاف ورزی کرنے کا حکم,<p>کیا فرماتے ہیں علمائے کرام اس مسئلہ کے بارے میں کہ اگر سگنل پر ریڈ لائٹ جل رہی ہو اور آپ گرین لائٹ کے جلنے سے پہلے سگنل کراس کرلیں تو کیا اس کا گناہ ہوگا؟نیز کیا یہ حقوق العباد کی حق تلفی میں شمار ہوگا؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>حکومت کے وہ قوانین جو شریعت سے متصادم نہ ہوں اور وہ مصلحت عامہ پر مبنی ہوں،ان کی خلاف ورزی کرنا جائز نہیں۔ٹریفک قوانین چونکہ مصلحت پر مبنی ہیں اور ان کی خلاف ورزی کرنے کی صورت میں بہت سارے حادثات پیش آنے کا خدشہ ہوتا ہے،اس لیے ان کی پابندی کرنا ضروری ہے ۔اس قانون کی خلاف ورزی گناہ ہے۔</p>",6405,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2022-01-22,https://almuftionline.com/2022/01/22/8583/,قرض کےلین دین کامسنون طریقہ,<p>قرض کےلین دین کامسنون طریقہ کیاہے؟آج کل قرض لینےوالابھی چپکےسےمانگ لیتاہےاوردینےوالابھی خاموشی سےدیتاہےمگرجب واپسی کاتقاضاہوتاہےتواکثراختتام ناراضگی پرہواکرتاہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>معاملات میں مسنون طریقہ یہ ہےکہ جب بھی آپس میں معاملہ کیا جائےتواسےلکھ لیاجائے،چاہےوہ قرض کے لین دین کاہویاکوئی اورمعاملہ ہو،تاکہ بعدمیں کسی قسم کےجھگڑےاورفسادکی فضاپیدانہ ہو،آج معاملات  صاف اور واضح نہ ہونےکی وجہ سےآپس کی ناراضگیاں اورنفرتیں پیداہوری ہیں،اوربےتحاشاحق تلفیاں ہورہی ہیں، اس لئے اگرشریعت کےمطابق معاملات کیےجائینگے،توان سب خرابیوں سےبچاجائےگا،اورمعاشرت بھی اچھی ہوگی، اور لوگوں کےدل بھی صاف ہونگے۔</p>",8583,jameya-tur-rasheed,متفرق مسائل,متفرق مسائل
2022-01-22,https://almuftionline.com/2022/01/22/7845/,اساتذہ کو تنخواہ دینے کی صورتیں اور اس  میں کٹوتی کا حکم,<p>۱۔مدرسے کے اساتذہ کو تنخواہ دینے کی کیا صورت ہے؟ اگر کوئی مدرس وقت کی پابندی نہیں کرتا تو کیا اس کی تنخواہ سے کٹوتی کی جاسکتی ہے؟۲۔ کیا مہتمم کو اس بات کا اختیار حاصل ہے کہ وہ ایسے مدرس کو پوری تنخواہ دے؟</p><p>۳۔ نیز یہ بتائیں کہ وقت کی پابندی کا خیال رکھنا ہر گھنٹے کے لیے ضروری ہے یا صرف صبح حاضری کے وقت پہنچنا لازم ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>۱۔ مدرسہ کی انتظامیہ اور استاد کے  درمیان ہونے والا معاملہ اجارہ کا ہوتا ہے  اور استاد کی حیثیت عموماً اجیر خاص کی ہوتی ہے جس میں درج ذیل امور  کا خیال رکھنا ضروری ہوتا ہے:</p><p>۱) معقود علیہ معلوم  و متعین ہو ، یعنی استاد سے  لی جانے والی خدمات جیسے کہ  کتنے گھنٹے تدریس   ان کے ذمہ ہے معلوم ہو۔</p><p>۲)اجرت معلوم اور متعین ہو یعنی تنخواہ کی مقدار معلوم ہو۔</p><p>۳)استاد کی خدمات کا وقت متعین ہو یعنی وہ کس وقت سے آئیں گے اور کس وقت ان کو جانے کی اجازت ہے۔</p><p>۴)طے شدہ    خدمات یا اوقات سے زیادہ کام لینے کی صورت میں ان کی صریح رضامندی    موجود ہو۔</p><p>لہذا درجبالا امور کا خیال کا رکھ کر انتظامیہ اور استاد آپس میں جس طرح معاہدہ کرنا چاہیں کر سکتےہیں اورتنخواہ کا جو طریق کار اپنانا چاہیں اپنا سکتے ہیں ، چنانچہ یہ معاہدہ سالانہ بنیاد پر بھی ہو سکتا ہے، ماہانہ بنیاد پر ہی ہو سکتا ہے اور یومیہ بنیاد پر بھی ہو سکتا ہے، البتہ اس میں ضروری یہ ہے کہ ہر بات کو تفصیلی طور پر طے کر لیا جائے ۔اس سلسلے میںعصری علوم کے وہ ادارے جو شرعی امور کے پابند ہیں ان کی پیروی بھی جاسکتی ہے تاکہ معاشرے کے عرف کے ساتھ بھی مطابقت رہے ۔</p><p>چنانچہ معاہدے پر رضامند ہو جانے کے بعد اگر کوئیاستاد طے شدہ وقت کی پابندی نہیں کرتا اور سمجھانے اور تنبیہ کرنے کے بعد بھی باز نہیں آتا تو ادارے کی انتظامیہ اس کی تنخواہ میں سے اس قدر کٹوتی کر سکتی ہے جسقدر وہغیر حاضر رہا ہو اس سے زیادہ کٹوتی کرنے کی اجازت انتظامیہ کو نہیں ہو گی۔</p><ul>
<li>مہتمم  کی  بطور  مہتمم دو حیثیتیں  ہوتی ہیں ، ایک حیثیت سے تو وہ مدرسہ کیلئے چندہ دینے والوں کی طرف سے مدرسہ کے اخراجات پر خرچ کرنے کا وکیل ہوتا ہے ، اس کے ساتھ ہی وہ مدرسہ کے طلبہ اور  اساتذہ کی طرف سے چندہ کی رقم وصول کرنے کا وکیل بھی  ہو تا ہے ۔   مہتمم کی حیثیت میں دوسرا  پہلو یہ ہے کہ وہ مدرسہ کے  انتظام و انصرام   کا ذمہ دار ہو تا ہے۔ پہلی حیثیت سے وہ چندہ دہندگان کے دئیے ہوئے مال میں امین ہو تا  ہے،  چنانچہ اس کیلئے ضروری ہے کہ وہ اس  مال کو امانت   اور دیانت داری  سے خرچ کرے اور  دوسری حیثیت سے وہ اس بات کا اہل ہوتا  ہے کہ مدرسہ کی ضروریات اور مصلحت کو دیکھتے  ہوئے  ضروری فیصلے کرے۔</li>
</ul><p>چنانچہ دونوں حیثیتوں کو دیکھتے ہوئے مہتمم کے لئے مناسب یہی ہے کہ وہ ایسے استاد کی  تنخواہ میں سے کٹوتی کرے جو مستقل بنیادوں پر بلا کسی عذر کے  غیر حاضر رہتا ہو البتہ کسی مصلحت   کو مد نظر  رکھتے ہوئے اگر وہ استاد کو پوری تنخواہ بھی دیتا ہے تو اس کے لئے اس بات کی اجازت ہے لیکن اگر کوئی مصلحت  و ضرورت بھی نہ ہو تو پھر مہتمم  کیلئے  جائز نہیں کہ وہ ایسے استاد کو پوری تنخواہ دے ۔</p><p>۳۔ جو وقت معاہدے میں استاد کے لئے مقرر کیا گیا ہے اس پورے وقت میں استاد کی حاضری ضروری ہے، چنانچہ جب وہ مقرر کردہ وقت میں موجود ہو گا تو ہر گھنٹے بھی موجود ہی ہو گا۔</p>",7845,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
2022-01-22,https://almuftionline.com/2022/01/22/7844/,مالک کی اجازت کے بغیر چھاپی گئی کتابوں کی خریداری کا حکم,<p>بعض کتابوں کی طباعت کی اجازت مصنف کی طرف سے نہیں ہوتی حتی کہ بعض تو مصورہ کی اجازت بھی نہیں دیتے، اس کے باوجود مارکیٹ میں چھپ جاتی ہیں، کیا یہ کتابیں خریدنا جائز ہے؟ نیز مصنف صاحب کی شرعی کتابوں کے چھاپنے پر اتنی سختی کے ساتھ پابندی لگانے کا شرعاً کوئی اعتبار ہے کہ نہیں؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>موجودہ  زمانے کے  اکثر فقہاء اور علماء نے حق طباعت اور حق اشاعت کو ایسے حقوق میں سے  مانا ہے جن کو شریعت بھی  حق تسلیم کرتی ہے۔  ان حقوق کو  شریعت اسلامیہ اس بنیاد پر تسلیم کرتی ہے کہ جس شخص نے اس چیز کی ایجاد و تصنیف میں سبقت کی ہے  اس شخص کو اس چیز   پر حق اسبقیت  حاصل ہوا ہے جو کہ شریعت میں ایک معتبر حق ہے۔ پھر حق طباعت اور حق اشاعت کو حقوق تسلیم کرنے  کی ایک  وجہ یہ بھی  ہے کہ  حق طباعت آج کل عرف کی بنا پر  ایک  ایسا قانونی حق  بن چکا ہے جس کی  باقاعدہ  رجسٹریشن   ہوتی ہے اور اب یہ اعیان و اموال کے درجہ میں  ہے ، یہی وجہ ہے کہ اس کی خرید و فروخت بھی شرعاً درست ہوتی  ہے ۔</p><p>لہذا  کتاب کے مصنف  یا ناشر میں سے جس کے لئے یہ حق ثابت ہو تو وہ اس   کا  مالک  ہوتا ہے اور مالک کے لئے اپنی ملکیت   میں ہر  قسم کی پابندی لگانا شرعاً معتبر ہے ۔ اس کے علاوہ ملکی قانون بھی ان کے اس حق کی حفاظت کرتا ہے۔ چنانچہ  مصنف یا ناشر کی اجازت کے بغیر  ان کی کتابوں  کو چھاپنا ، اور اسی طرح بلا اجازت چھپی ہوئی ان کتابوں کو بازار سے خریدنا   مصنفین اور مؤلفین کے فکری اور مادی حقوق پر ڈاکہ ڈالنے کے مترادف ہے  اور اسی   وجہ سے شرعاً و قانوناً دونوں طرح جائز نہیں ہے۔ البتہ اگر کسی نے خرید لی ہوں تو خرید شدہ کتب کو ضائع کر نے کے بجائے ان کا استعمال کیا جائے ۔</p>",7844,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
