issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2017-07-11,https://almuftionline.com/2017/07/11/1583/,میاں بیوی کے درمیان عددِ طلاق میں اختلاف,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1583,jameya-tur-rasheed,طلاق کے احکام,طلاق کے متفرق مسائل
2017-07-11,https://almuftionline.com/2017/07/11/1579/,"مفید الوارثین کے ""باب ذوی الارحام،الصنف الثالث”” کے ایک مقام سے متعلق رائے",,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1579,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2017-07-11,https://almuftionline.com/2017/07/11/1308/,عورت کاانتخابات میں حصہ لینے کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1308,jameya-tur-rasheed,حکومت امارت اور سیاست,دارالاسلام  اور دار الحرب اور ذمی کے احکام و مسائل
2017-07-10,https://almuftionline.com/2017/07/10/1148/,طلاق دیتاہوں  تین  بار کہنے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1148,jameya-tur-rasheed,طلاق کے احکام,طلاق دینے اورطلاق واقع ہونے کا بیان
2017-07-10,https://almuftionline.com/2017/07/10/816/,شراب  کے نشے میں  دی ہوئی طلاق کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",816,jameya-tur-rasheed,طلاق کے احکام,مدہوشی اور جبر کی حالت میں طلاق دینے کا حکم
2017-07-09,https://almuftionline.com/2017/07/09/591/,The commandment of marriage with Ismaili girl,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",591,jameya-tur-rasheed,نکاح کا بیان,نکاح کے منعقد ہونے اور نہ ہونے کی صورتیں
2017-07-08,https://almuftionline.com/2017/07/08/1105/,دورکعت  تراویح  فاسد ہونے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1105,jameya-tur-rasheed,نماز کا بیان,تراویح کابیان
2017-07-06,https://almuftionline.com/2017/07/06/12148/,حلال اور حرام جانور معلوم کرنے کا اصول,<p>حلال  اور حرام  جانوروں   کی پہچان  حاصل کرنے کا کیا طریقہ  ہے ،سنا  ہے  کہ  حدیث  میں بتایا  کہ  دانتوں  سے پہچان  حاصل ہوتی  ہے ،کیا  یہ صحیح  ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>جو  جانور  اپنے جیسے  دیگر  جانوروں  کو شکار کرکے کھاتے ہیں ،یا   جن جانوروں کی غذا  فقط نجاست ہے وہ حرام ہیں جیسے  شیر ،گیڈر ، بلی  ،کتا ،بندر ،شکرا ،باز ،گدھ وغیرہ ۔</p><p>اور جو ایسے نہ ہوں  وہ حلال  ہیں ، جیسے طوطا ، مینا ،فاختہ ،چڑیا ،بٹیر ،مرغابی ،کبوتر وغیرہ ۔</p><p>حدیث  میں  درندوں  میں  کھچلی  کے دانت  والے اور  پرندوں  میں پنجوں سے شکار کرنے والے جانوروں  کا گوشت  کھانے  سے  منع  فرمایاگیا ہے ،   اس  سے فقہا  کرام  نے مذکور قاعدہ  اخذ کیا  ہے ۔</p>",12148,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,بچوں وغیرہ کے نام رکھنے سے متعلق مسائل
2017-07-06,https://almuftionline.com/2017/07/06/12147/,گدھے اور  زیبرا کے گوشت کاحکم,<p>گدھا  اور زیبرا کے گوشت  کھانے کا  شرعا کیا  حکم ہے ؟ دونوں  میں کیا فرق ہے ؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p><strong>   زیبر ا</strong>۔گھوڑے سے  مشابہ  ایک جانور ہے ،اس کے سفید جسم  پرسیاہ  لکیریں  ہوتی  ہیں ،اس کو عربی میں   الحمار  الوحشی ،اور  فارسی  میں گور خر اور اردو میں جنگلی گدھا کہتے ہیں ،  زیبرا  کاگوشت  کھانا شرعا  حلال  ہے ، اس  کی دلیل  یہ ہے کہ  صحابہ  رضی اللہ   عنہم کے مسئلہ دریافت کرنے پر    آپ صلی اللہ علیہ وسلم نے خود اس کا گوشت   تناول فرمایا،</p><p><strong>پالتو گدا </strong>۔ جس کو  فارسی میں  خر ،اور عربی  میں الحمارالاھلی کہاجاتا  اس کا  گو شت  کھانا  حرام ہے ۔</p>",12147,jameya-tur-rasheed,ذبح  اور ذبیحہ کے احکام,ذبائح کے متفرق مسائل
2017-07-05,https://almuftionline.com/2017/07/05/1120/,رضاعت کے بارے میں  شک کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1120,jameya-tur-rasheed,نکاح کا بیان,نکاح کے جدید اور متفرق مسائل
