issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2017-10-17,https://almuftionline.com/2017/10/17/2606/,متعدداذانوں میں سےکس کاجواب دیاجائے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",2606,jameya-tur-rasheed,نماز کا بیان,اذان و اقامت کے مسائل
2017-10-17,https://almuftionline.com/2017/10/17/2605/,گاڑی میں اذان سننے کی صورت میں اذان کاجواب دینے کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",2605,jameya-tur-rasheed,نماز کا بیان,اذان و اقامت کے مسائل
2017-10-17,https://almuftionline.com/2017/10/17/2604/,اذان کاجواب دینے کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",2604,jameya-tur-rasheed,نماز کا بیان,اذان و اقامت کے مسائل
2017-10-17,https://almuftionline.com/2017/10/17/2603/,لمبی مونچھیں رکھنے کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",2603,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2017-10-17,https://almuftionline.com/2017/10/17/1396/,"""لامہ الثلث” کی جگہ ""لامہ السدس” پڑھ لینا",,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1396,jameya-tur-rasheed,نماز کا بیان,قراءت کے واجب ہونے اور قراء ت میں غلطی کرنے کا بیان
2017-10-17,https://almuftionline.com/2017/10/17/1395/,شرکت کی ایک صورت,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1395,jameya-tur-rasheed,شرکت کے مسائل,شرکت سے متعلق متفرق مسائل
2017-10-17,https://almuftionline.com/2017/10/17/1394/,موٹرسائیکل میں سلم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1394,jameya-tur-rasheed,خرید و فروخت کے احکام,سلم اور آرڈر پر بنوانے کے مسائل
2017-10-16,https://almuftionline.com/2017/10/16/1038/,کیاعورت کی آوازسترمیں داخل ہے؟,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1038,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,لباس اور زیب و زینت کے مسائل
2017-10-16,https://almuftionline.com/2017/10/16/829/,ذہنی مریض کی حالتِ مرض کی طلاق کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",829,jameya-tur-rasheed,طلاق کے احکام,طلاق دینے اورطلاق واقع ہونے کا بیان
2017-10-15,https://almuftionline.com/2017/10/15/1701/,نوافل بیٹھ کرپڑھنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1701,jameya-tur-rasheed,نماز کا بیان,سنتوں او رنوافل کا بیان
