issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2018-08-26,https://almuftionline.com/2018/08/26/1635/,آڑھتی کاباغ والوں سےرقم کے بدلے متعین فیصدی کمیشن لیناسود ہے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1635,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
2018-08-26,https://almuftionline.com/2018/08/26/1634/,کرایہ پردی گئی زمین پر زکوۃ نہیں,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1634,jameya-tur-rasheed,زکوة کابیان,ان  چیزوں کا بیان جن  میں زکوة لازم ہوتی ہے اور جن میں  نہیں ہوتی
2018-08-26,https://almuftionline.com/2018/08/26/1633/,ٹیوب ویل سےسیراب شدہ زمین پرعشر,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1633,jameya-tur-rasheed,زکوة کابیان,عشر اور خراج کے احکام
2018-08-25,https://almuftionline.com/2018/08/25/1632/,اجنبی عورت کو شہوت سےچھونےکےبعدنکاح کرنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1632,jameya-tur-rasheed,نکاح کا بیان,نکاح کے جدید اور متفرق مسائل
2018-08-25,https://almuftionline.com/2018/08/25/1631/,ناپاک کپڑوں میں نمازپڑھنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1631,jameya-tur-rasheed,نماز کا بیان,نماز کےمتفرق مسائل
2018-08-22,https://almuftionline.com/2018/08/22/7521/,بد فعلی کے مرتکب شوہر سے خلاصی کا طریقہ اور حکم,<p>مفتی صاحب! ایک بہن کا سوال ہے،ان کی شادی کو 16 سال ہو گئے ہیں ان کے شوہرجنس پرستی کی لعنت میں ملوث ہیں اور اس بات کاعورت کے پاس ثبوت بھی ہے،اس نے کئی مرتبہ رنگےہاتھوں پکڑا ہے،اب کچھ عرصہ سے ان کا آپس میں ازدواجی تعلق بھی نہیں ہےاور وہ چاہتی ہیں کہ انہیں اس بارے میں فتویٰ مل جائے کہ وہ اس شوہر سےعلیحدگی کر سکتی ہیں،وہ اس کے ساتھ مزید نکاح میں نہیں رہنا چاہتیں۔برائے مہربانی راہنمائی فرمائیں،اس بارے میں کیا حکم ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>خود رشتہ نکاح بہت ساری شخصی ومعاشرتی اخلاقی وعملی خرابیوں اورکمزوریوں کا ایک فطری اور شرعی علاج اوریقینی حل ہے، رشتہ نکاح میں اصل یہ ہے کہ اس کو حتی الوسع باقی رکھا جائے،لہذا صورت مسؤولہ میں شوہر کی بدعملی کی صورت میں پہلے تو اس کی اصلاح کی پوری کوشش کی جائے جس کے لیے مندرجہ ذیل امور کو اختیار کیا جانا ضروری ہے:</p><p> ۱۔ بیوی حتی الوسع اپنے شوہرسےاپنی طبعی وفطری تسکین کا اس قدر کثرت سے مطالبہ وتکمیل  کرائےکہ اسے غیر فطری عمل کے لیے فارغ یا تیار ہونے کی نہ ہمت ہو اورنہ ہی موقع لگے۔</p><p>۲۔ اگر بیوی خود کثرت سے تسکین کا مطالبہ کرنے اور اس کی تکمیل کی استطاعت نہیں رکھتی تو ایسی صورت میں دوسری شادی کے لیے شوہر کو آمادہ کرنے کی کوشش کرے اور اس بارے میں اس کی معاون بنے تاکہ حتی الوسع غیر فطری عمل کی راہ مسدود ہوسکے۔</p><p>۳۔شوہر کے بے ریش اور غیر شادی شدہ لڑکوں سےغیر ضروری تعلقات کی مناسب ومثبت انداز میں بھر پور حوصلہ شکنی کی جائے ،البتہ باریش اور شادی شدہ  افراد سے تعلقات کو بلا وجہ شک کی نظر سے نہ دیکھا جائے۔</p><p>۴۔شوہر کے ساتھ کسی نیک مجلس میں ہفتہ وار جانے کا اہتمام شروع کیا جائے۔</p><p>۵۔ اس بیماری کا کسی مستند معالج ( مستند وماہرحکیم یا ہومیو پیتھ)سے علاج  کی کوشش بھی کی جائے،اس لیے کہ اس بیماری کے مادی اسباب بھی مسلم ہیں۔</p><p>۶۔ اس کی ہدایت کے لیے دعاؤں کا اہتمام بھی کیا جائے۔</p><p> اگر مکمل کوشش کے باوجود شوہر کی اصلاح کی امید نہ رہے اور اس کی اس بد عملی سے بیوی کے حقوق زوجیت متاثر ہوتے ہوں یا اولاد کے دین واخلاق کے بگاڑ کا باعث بن سکے یا شوہر کےاس بدعملی میں شہرت کی وجہ سے بیوی یا بچوں کی عزت نفس مجروح ومتاثر ہو تو ایسی صورت میں ایسے شخص کو اول طلاق یا خلع پر آمادہ کرنے کوشش کی جائے اور اگر وہ اس پر بھی تیار نہ ہو تو پھر عدالت اسے قید کرے،یہاں تک کہ وہ بیوی کو طلاق یاخلع دےیا اس جرم سے توبہ کی صورت میں بھاری ضمانت پر رہائی حاصل کرے اوراگر اس طریقہ سے بھی خلاصی نہ ملے یعنی وہ اس قید وبند پر بھی طلاق یا خلع دینےیا اس جرم سے باضمانت مکمل توبہ کرنے  پرآمادہ نہ ہوتو اگراس بدعملی میں مبتلا ہونے کی وجہ سے وہ بیوی کے حقوق بھی واضح طور پر ضائع کرتا ہو یعنی کم از کم چار ماہ میں ایک دفعہ بھی قریب نہ آتا ہواور اس طرز عمل سے بیوی کو گناہ میں مبتلا ہونے کا قوی اندیشہ بھی ہوتوایسی صورت میں بیوی عدالت سےشرعی ضابطہ کے مطابق تنسیخ یا فسخ نکاح کی ڈگری حاصل کرلے،ورنہ(مذکورہ شرائط وکوائف مکمل نہ ہونے کی صورت میں) بیوی صبر کرے اوردعاء کرے،تاکہ اللہ تعالی نجات کی کوئی دوسری سبیل نکال دیں۔</p>",7521,jameya-tur-rasheed,طلاق کے احکام,وہ اسباب جن کی وجہ سے نکاح فسخ کروانا جائز ہے
2018-08-22,https://almuftionline.com/2018/08/22/1247/,طلاقِ معلق میں شک ہوتو طلاق نہیں ہوگی,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1247,jameya-tur-rasheed,طلاق کے احکام,طلاق دینے اورطلاق واقع ہونے کا بیان
2018-08-19,https://almuftionline.com/2018/08/19/1368/,صبح صادق سے پہلے روزے کی نیت بدلنا معتبر ہے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1368,jameya-tur-rasheed,روزے کا بیان,نذر،قضاء اور کفارے کے روزوں کا بیان
2018-08-19,https://almuftionline.com/2018/08/19/1367/,ضعیف حدیث پر عمل زیادہ بہتر یا اپنی رائے پر؟,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1367,jameya-tur-rasheed,حدیث سے متعلق مسائل کا بیان,متفرّق مسائل
2018-08-16,https://almuftionline.com/2018/08/16/1624/,ناپاک کپڑوں میں نمازپڑھنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1624,jameya-tur-rasheed,نکاح کا بیان,نکاح کے جدید اور متفرق مسائل
