issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2016-10-09,https://almuftionline.com/2016/10/09/1121/,سید  طالب  علم کے مدرسہ  کی اشیا استعمال کرنے کا  حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1121,jameya-tur-rasheed,زکوة کابیان,مستحقین زکوة کا بیان
2016-10-08,https://almuftionline.com/2016/10/08/890/,نماز کے دوران سونے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",890,jameya-tur-rasheed,نماز کا بیان,مسبوق اور لاحق کے احکام
2016-10-08,https://almuftionline.com/2016/10/08/626/,نابالغ لڑکی کانکاح والد نے کروایاہوتوخیاربلوغ نہ ہوگا۔,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",626,jameya-tur-rasheed,نکاح کا بیان,ولی اور کفاء ت ) برابری (کا بیان
2016-10-04,https://almuftionline.com/2016/10/04/711/,تکبیرات تشریق کہنے کی وجہ ؟,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",711,jameya-tur-rasheed,نماز کا بیان,تکبیرات تشریق کا بیان
2016-10-04,https://almuftionline.com/2016/10/04/625/,مسجد میں کیمرالگاہواہوتونماز کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",625,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,کھیل،گانے اور تصویر کےاحکام
2016-10-03,https://almuftionline.com/2016/10/03/458/,بھائیوں کے درمیان جائیداد کی تقسیم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",458,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2016-10-01,https://almuftionline.com/2016/10/01/555/,بیوی کااپنے ماں باپ کے گھرجانااورخلع کامطالبہ کرنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",555,jameya-tur-rasheed,طلاق کے احکام,خلع اور اس کے احکام
2016-09-16,https://almuftionline.com/2016/09/16/478/,گھر کی دیوار پر قرآنی آیات والی ٹائلیں لگانے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",478,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2016-09-10,https://almuftionline.com/2016/09/10/457/,میراث کی تقسیم کا طریقہ,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",457,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2016-09-09,https://almuftionline.com/2016/09/09/694/,مخصوص اعضاء کےبالوں کےعلاوہ دوسرے اعضاء کے بال کاٹنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",694,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,لباس اور زیب و زینت کے مسائل
