issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2017-04-27,https://almuftionline.com/2017/04/27/621/,مہتمم طلبہ کی طرف سے وکیل بن کرزکوۃ کامال وصول کرسکتاہے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",621,jameya-tur-rasheed,زکوة کابیان,زکوة کے جدید اور متفرق مسائل کا بیان
2017-04-26,https://almuftionline.com/2017/04/26/1088/,دوسرے کی چیز بلا اجازت استعمال کرنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1088,jameya-tur-rasheed,امانتا اور عاریة  کے مسائل,متفرّق مسائل
2017-04-26,https://almuftionline.com/2017/04/26/996/,قرضوں کی ادائیگی کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",996,jameya-tur-rasheed,خرید و فروخت کے احکام,قرض اور دین سے متعلق مسائل
2017-04-26,https://almuftionline.com/2017/04/26/995/,ہوٹل کے کھانوں کا بعد میں حساب کرنے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",995,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
2017-04-25,https://almuftionline.com/2017/04/25/1523/,"بلوچی  زبان کا لفظ ,,تہ وتی من وتی،،کہنے کاحکم",,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1523,jameya-tur-rasheed,طلاق کے احکام,الفاظ کنایہ سے طلاق  کا بیان
2017-04-25,https://almuftionline.com/2017/04/25/1054/,شرکت کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1054,jameya-tur-rasheed,شرکت کے مسائل,شرکت سے متعلق متفرق مسائل
2017-04-25,https://almuftionline.com/2017/04/25/1049/,کمیشن ایجنٹ کی اجرت کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1049,jameya-tur-rasheed,شرکت کے مسائل,شرکت سے متعلق متفرق مسائل
2017-04-25,https://almuftionline.com/2017/04/25/1006/,سوشل میڈیا پر پیج لائک کروا کر پیسے کمانے کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1006,jameya-tur-rasheed,اجارہ یعنی کرایہ داری اور ملازمت کے احکام و مسائل,کرایہ داری کے متفرق احکام
2017-04-24,https://almuftionline.com/2017/04/24/1104/,دوبیوں کی اولاد  میں تقسیم ترکہ,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1104,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2017-04-24,https://almuftionline.com/2017/04/24/1070/,قرض پر سکونت کے منافع حاصل کرنے کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1070,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
