issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2022-02-05,https://almuftionline.com/2022/02/05/6618/,بہن کوکم حصہ میراث دینا,<p>کیا فرماتے ہیں علماء کرام وراثت کے درج ذیل مسئلہ کے بارے میں 1998 میں میرے والد صاحب کا انتقال ہو گیا تھا،ان کےشرعی ورثہ میں دوبیٹے،ایک بیٹی اوروالدین شامل تھے۔ انتقال کے وقت میرے والدصاحب کی ملکیت میں ایک فلیٹ(جو کہ بعد میں دس لاکھ روپیہ کا بیچ دیا تھا) ، ایک گھر (جو کہ بعد میں29 لاکھ روپیہ کا بیچ دیا تھا) اور 17 لاکھ روپیہ گریجویٹی جو کہ انتقال کے بعد ان کی آرگنائزیشن کی طرف سے ملے تھی۔ شریعت کی طرف سے مقررہ حصوں کے مطابق میراث کی تقسیم نہیں ہوئی تھی، بلکہ بہن کو اماں نے چار ہزار امریکن ڈالر دئیے تھے اور وہ آج بھی اسی پر خوش ہے اور کہتی ہے کہ مجھےمزید کچھ نہیں چاہئے۔ بقیہ رقم سے ہم نے ایک گھر خریدا تھا جس کے تین پورشن ہیں ایک میرے ملکیت میں ایک دوسرے بھائی کی ملکیت میں اور ایک والدہ کی ملکیت میں جبکہ دادا اور دادی نے اس وقت لکھ کر دیا تھا کہ ہمیں میراث میں کچھ نہیں چاہیے مذکورہ بالا صورت حال میں درج ذیل دو سوالات کے جوابات مطلوب ہیں:</p><p>   بہن کو چار ہزار ڈالر ہم نے دئیے تھے اور اسی پر خوش ہے اور ابھی بھی وہ کہہ رہی ہے کہ مجھے مزید کوئی چیز نہیں چاہئے تو شریعت کے مقررہ حصہ تک دینا ہم پر لازم ہے یا وہ چار ہزار ڈالرکافی ہے،مزید کوئی چیز دینے کی ضرورت نہیں۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>اگرچہ عام عادت کے مطابق بہن اپنا حصہ لینے سے انکار ہی کرتی ہویا معاف بھی کردے،لیکن اس کا شرعااعتبار نہیں،لہذابہن کو اس کا پورا حصہ دیا جانا ضروری ہے،البتہ لینے کے بعد وہ اپنے اختیار اور خوشی سے جس کو چاہے اپنا پورا حصہ یا اس میں سے کچھ دے سکتی ہے۔(احسن الفتاوی:ج۹،ص۲۷۹)البتہ اگر بہن نے کم حصہ میراث لیتے وقت اپنے پورے حصہ  سے کم پر رضامندی ظاہر کردی ہو تو اس طرح اس کا معاف کرنا درست ہوجائے گا۔(احسن الفتاوی:ج۹،ص۲۷۶)</p>",6618,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-02-05,https://almuftionline.com/2022/02/05/6465/,یوٹیوب چینل بناکرپیسےکمانےکاحکم,<p>یو ٹیوب پر چینل بنا کر چاہے وہ دینی بیانات کاہویاانٹرٹینمنٹ کا ہویاگیمز کا ہو اس پرسبسکرائبرس زیادہ ہونےکی وجہ سےجوپیسہ ملتاہےوہ جائزہے؟؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>یوٹیوب چینل سے حاصل ہونےوالی کمائی درج ذیل شرائط کے ساتھ جائزہے:</p><ol>
<li>چینل کسی جائز مقصد کےلیےبنایاگیاہو۔</li>
<li>چینل میں کسی قسم کی خلاف شرع ویڈیوزاور مواد اپلوڈ نہ کیا جاتاہو۔</li>
<li>اپنے چینل میں ایسےاشتہارات کوفلٹرزکردیاجائےجوخلاف شرع ہو(یعنی خلاف شرع اشتہارات نہ چلتے ہوں): ۔</li>
<li>کسی جائز کاروباریاپروڈکٹ سےمتعلق اشتہارات چلتےہوں۔</li>
<li>اشتہارات کی فلٹریشن کےباوجود گوگل کی طرف سے مالک کی رضامندی کےبغیراگرخلاف شرع یاناجائز کاروباراور پروڈکٹ کےاشتہارات چلائی گئی ہوں،توریویو سینٹر میں اشتہارات کاجائزہ لے کر</li>
</ol><p>ناجائز اشتہارات کی آمدن صدقہ کر دی جائے۔</p><p>مذکورہ شرائط کی رعایت رکھتے ہوئے یوٹیوب سے حاصل ہونےوالی انکم اور کمائی حلال ہے۔</p>",6465,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,خریدو فروخت اور کمائی کے متفرق مسائل
2022-02-05,https://almuftionline.com/2022/02/05/6464/,کرکٹ کھیل کرتنخواہ لینےکاحکم,<p>کیا وہ پیسہ جوتنخواہ کی صورت میں کرکٹر کوملتاہےوہ جائزہےجبکہ کرکٹ کھیلنابھی ایک انٹرٹینمنٹ ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>شریعت میں ایسی چیز(منفعت)کاعوض(بدل)لیناجائزہے،جوقابل معاوضہ ہواورلوگوں کےدرمیان اس چیز کاعوض لینےکاعرف ہو۔</p><p>لہٰذااس اصول کومدنظررکھتےہوئےکرکٹرکاکسی ادارےکی طرف سےکرکٹ کھیلنااوراس کی تنخواہ وصول کرناجائزہے،جبکہ کرکٹ کھیلنےمیں دوسری کوئی شرعی قباحت(مثلاًمرداورعورت کااختلاط،سترکاکھلا ہونا،گانےباجے،فرض واجبات کی ادائیگی میں کوتاہی وغیرہ)نہ پائی جائیں۔</p><p>عام طورپرمختلف اداروں کی جانب سےکرکٹ ٹیموں کوتنخواہ پررکھنےکامقصداپنےادارےیاکمپنی کی مارکیٹنگ ہوتی ہے،جس(مارکیٹنگ)کاعوض لینابالاتفاق جائزہے۔</p>",6464,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,خریدو فروخت اور کمائی کے متفرق مسائل
2022-02-05,https://almuftionline.com/2022/02/05/6463/,پب جی اوردوسرےگیمزکھیل کرپیسےکمانےکاحکم,<p>سوال یہ ہےکہ گیمزکھیل کرپیسےکماناجائزہے؟</p><p>دوسراسوال یہ ہےکہ پب جی گیم کھیل کرپیسےکمانےکاکیاحکم ہے؟</p><p>وضاحت فرما دیں ۔۔۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>گیمزکھیل کرپیسےکمانےکاشرعی حکم گیمزکھیلنےکےطریقہ کارکےاعتبارسےمختلف ہے،جس کی چند صورتیں درج ذیل ہیں:</p><p>1۔ اگرگیمزمیں دونوں جانب سےشرط رکھی گئی ہوکہ جوگیم جیتےگا،ساری رقم اس کومل جائےگی،یایہ صورت کہ جوگیمزہارےگااس کےاکاؤنٹ سےپیسےمائنس ہوجائیں گے،مذکورہ بالادونوں صورتیں جوے (قمار) کےتحت داخل ہونےکی وجہ سےناجائزہے۔</p><p>2۔اگرشرط کسی ایک جانب سےہو،جیساکہ عام طورپرآن لائن گیمز میں ہوتاہےکہ اگرجیت جائےتو کچھ کوائن وغیرہ کی صورت میں پیسےملتےہیں،تویہ صورت جائزہے۔</p><p>3۔اگرشرط کسی تیسرےشخص کی جانب سےہو،کہ جوبھی جیتےگااس کورقم مل جائےگی۔تویہ صورت بھی جائز ہے۔</p><p>4۔ان کےعلاوہ بنیادی شرط یہ ہےکہ گیم کھیلنےمیں کسی قسم کادینی یادنیوی فائدہ ہو،اورگیم میں کسی قسم کی ناجائزاورغیرشرعی امورکاارتکاب بھی نہ کیاجاتاہو۔</p><p>البتہ پب جی گیم میں پیسےکمانےکی جوصورت ہوتی ہے،وہ یہ کہ گیمز کی ویڈیوزریکارڈ کرکےان کو یوٹیوب میں اپلوڈکیاجاتاہےجس کےذریعےدیکھنےوالوں کوپب جی گیم کھیلنےکاشوق پیداہوتاہے،اورویورکےذریعےپیسے کمائےجاتےہیں۔تاہم پب جی گیم کھیلنااوراس سےپیسہ کمانا دیگر شرعی مفاسد کی وجہ سےناجائز ہے،جودرج ذیل ہیں:</p><ol>
<li>شریعت میں ایسےانٹرٹینمنٹ کی اجازت ہےجس میں کسی قسم کادینی یادنیوی فائدہ ہو،جبکہ پب جی میں اس کے برعکس دنیوی اعتبارسےبھی بہت سےنقصانات ہیں،مثلاًیہ گیم کھیلنےوالااس کابری طرح عادی ہوجاتاہےجسکی وجہ سےمختلف قسم کی نفسیاتی اورذہنی امراض کاشکارہوجاتاہے۔جبکہ دینی اعتبارسےنقصان یہ ہےکہ یہ گیم کھیلنےوالا</li>
</ol><p>شخص عام طورپرفرائض کی ادائیگی سےبھی غفلت برتنےلگتاہے۔</p><ol>
<li>خودکشی کےبہت سےواقعات بھی مبینہ طورپرپب جی گیم کھیلنےوالوں کی طرف منسوب ہیں،جن میں اکثریت نوجوان عمرکےبچوں کی ہے۔</li>
</ol><p>لہٰذااس قسم کی دیگرکئی مفاسدپائےجانےکی وجہ سےپب جی گیم کھیلنااوراس سےپیسےکمانادونوں ناجائزہے۔</p>",6463,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,خریدو فروخت اور کمائی کے متفرق مسائل
2022-02-05,https://almuftionline.com/2022/02/05/6462/,تکافل میں اداکیےگئےپریمیم میں زکوۃ کی ادائیگی کس رقم کےاعتبارسےکی جائیگی,"<p>میری پاک قطر تکافل لمیٹڈمیں سرمایہ کاری ہے۔اسلامی انشورنس کےاس موڈکےمطابق،ایک شخص پالیسی میں حصہ ڈالتاہے،جس میں سےکچھ حصہ سرمایہ کاری کےحصےمیں جاتاہےجس پرکچھ منافع حاصل ہوتاہے،جبکہ سرمایہ کاری کادوسراحصہ لائف تکافل فنڈمیں دیاجاتاہے۔اس لائف تکافل کااستعمال مرنے والےشخص کےخاندان کواس کی موت کےبعد بیمہ شده رقم اداکیا جاتاہے۔</p><p>میراسوال زکوۃ سےمتعلق ہے۔اسکیم کےمطابق ہم پاک قطر تکافل کودیےگئے اپنےتعاون سےجزوی طورپرکچھ رقم نکال سکتےہیں جسے‘ کیش ویلیو'کہاجاتاہے۔اگرہم اپناپوراحصہ واپس لینا چاہتےہیں تویہ ہمیں ادانہیں کیاجائےگااورصرف ایک حصہ واپس لیاجاسکتاہے۔</p><p> میراسوال یہ ہےکہ کیامجھےآج تک اداکی گئی اپنی کل رقم پرزکوۃ کاحساب لگاناچاہیےیازکوۃ کاحساب صرف نقدی کی قیمت(<span dir=""LTR"">Cash Value</span>)پرہوناچاہیےجوکہ میری طرف سےاداکیےگئےکل عطیات کا صرف ایک حصہ ہےجس(رقم)کومیں پالیسی سے نکال سکتا ہوں۔برائے مہربانی آپ کی قیمتی رہنمائی میرے لیے کارآمد ثابت ہوگی ۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>صاحب نصاب پرجس طرح اس مال کی زکوٰۃلازم ہے،جواس کی ملکیت میں فی الحال موجودہے،اسی طرح اس مال پربھی زکوٰۃ لازم ہےجوکسی جگہ بطورسرمایہ کاری کےلگایاگیاہو۔</p><p>انفرادی فیملی تکافل میں پالیسی ہولڈرکی رقم سب سےپہلے<span dir=""LTR"">PIA</span> یعنی(<span dir=""LTR"">Participant Investment Account</span>):میں جاتی ہیں،پھروہاں سےایک متعین طریقہ کارکےمطابق رقم کی ایک خاص مقدار <span dir=""LTR"">PTF</span>اکاؤنٹ یعنی (<span dir=""LTR"">Participate Takaful Fund</span>):میں ڈالی جاتی ہے،جوپالیسی ہولڈرکی طرف سےوقف پول میں  تبرع ہوتی ہے،جبکہ باقی ماندہ رقم پالیسی ہولڈرکی جانب سےسرمایہ کاری اکاؤنٹ<span dir=""LTR"">PIF</span>یعنی(<span dir=""LTR"">Participate Investment Fund</span>):میں ڈال دی جاتی ہے،جس میں سے وقتافوقتاًمنافع کی صورت میں مخصوص رقم پالیسی ہولڈرکودی جاتی ہے۔</p><p>اس تمہیدکےبعدسوال کاجواب یہ ہےکہ تکافل میں پالیسی ہولڈرپرتمام اخراجات منہاکرنےکےبعد اس</p><p>مال کی زکوٰۃ لازم ہےجواس کی طرف سےسرمایہ کاری اکاؤنٹ یعنی(<span dir=""LTR"">Participate Investment Fund</span>):میں ہے(سرمایہ کاری اکاؤنٹ میں موجودرقم کی مقدار پالیسی ہولڈر،تکافل کمپنی سےمعلوم کرسکتاہے): کیونکہ سرمایہ کاری پرلگائی گئی رقم پربھی شرعاًزکوٰۃ لازم ہے،تاہم اگرتکافل کمپنی پالیسی ہولڈرکی اجازت سےازخود سالانہ زکوٰۃ کی رقم اکاؤنٹ سےکاٹ لیتی ہے،تواس صورت میں پالیسی ہولڈرپرزکوٰۃ لازم نہیں ہے۔</p><p>ملاحظہ:پاک قطرفیملی تکافل علماءکرام کی زیرنگرانی چلنےوالاادارہ ہے۔تاہم تکافل کےبارےمیں دارالافتاءجامعۃالرشیدکاموقف ابھی تک سکوت(یعنی جائزوناجائزکےبارےمیں خاموشی)کاہے،جبکہ دارلافتاء جامعہ دارالعلوم کراچی کاموقف تکافل کےجوازکاہے۔</p>",6462,jameya-tur-rasheed,زکوة کابیان,سامان تجارت پر زکوۃ واجب ہونے کا بیان
2022-02-05,https://almuftionline.com/2022/02/05/6460/,والدہ،دوبہنیں اورچچاؤں کےدرمیان تقسیم میراث کامسئلہ,"<p>ایک شخص ( غیر شادی شدہ)  فوت ہو جاتا ہے پیچھے درج ذیل ورثاء چھوڑےہیں:</p><p>ایک ماں،دوبہنیں اور 6 چچا اور تایا جان بھی ہیں یعنی میت کےوالد کے 6 بھائی تھےجن میں کچھ میت کی وفات سےقبل فوت ہوچکےتھےاور کچھ بعد میں،رہنمائی فرمائیں انکی وراثت کیسےتقسیم کی جائےگی اورکس کاکتناحصہ ہوگا؟کیا میت کے والد کے بھائیوں یعنی چچا وغیرہ کو حصہ  دیا جائے گا اگر ہاں تو کتنا اور کیسے<span dir=""LTR"">.</span> اگر نہیں تو کیوں؟</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>صورت مسؤلہ میں میت کی کل جائیدادکےچھ حصےکیےجائیں گے،جن میں سےایک حصہ میت کی  والدہ کو،دودوحصے دونوں بہنوں میں سےہرایک کو،اورایک حصہ مورث کےانتقال کےوقت حیات(زندہ)رہنے والےسگےچچاؤں کے درمیان تقسیم کیاجائیگا،البتہ اگرمیت کےوالدکےسگےبھائی اورباپ شریک بھائی دونوں ہیں،تواس صورت میں صرف سگے چچاؤں کومیراث میں سےحصہ ملےگا،باپ شریک چچامحجوب(محروم)ہونگے۔</p><p>فیصدی لحاظ میت کی جائیدادکی تقسیم درج ذیل طریقےکےمطابق ہوگی:</p><table align=""right"" border=""1"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td style=""width:204px"">
<p><strong>مرحوم کےورثاء</strong></p>
</td>
<td style=""width:450px"">
<p><strong>فیصدی حصہ</strong></p>
</td>
</tr>
<tr>
<td style=""width:204px"">
<p>مرحوم کی والدہ کاحصہ</p>
</td>
<td style=""width:450px"">
<p><span dir=""LTR"">16.6667%</span></p>
</td>
</tr>
<tr>
<td style=""width:204px"">
<p>مرحوم کی دوبہنوں کاحصہ</p>
</td>
<td style=""width:450px"">
<p>مجموعی حصہ:<span dir=""LTR"">66.6666%</span>،ایک بہن کاحصہ:<span dir=""LTR"">33.3333%</span></p>
</td>
</tr>
<tr>
<td style=""width:204px"">
<p>مرحوم کی وفات کےوقت حیات رہنےوالے چچاؤں کاحصہ</p>
</td>
<td style=""width:450px"">
<p>مجموعی حصہ:<span dir=""LTR"">16.6667%</span></p>
</td>
</tr>
</tbody>
</table>",6460,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-02-05,https://almuftionline.com/2022/02/05/6459/,بوقت وفات موجودورثہ کےدرمیان میراث تقسیم ہوتی ہے,<p>کیامیت کے صرف ان ورثاء کو حصہ دیا جاتاہےجو میت کی وفات کےوقت زندہ تھے یاتمام ورثہ کوحصہ ملےگاچاہےوہ وفات کےوقت زندہ تھےیانہیں۔۔۔۔؟</p><p>برائے مہربانی تفصیلی جواب عنایت فرمائیں آپکی نوازش ہو گی۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>شرعاًمیت کےصرف وہ ورثاءمیراث کےحقدارہوتےہیں جومیت کی وفات کےوقت زندہ ہوں،لہٰذاوہ ورثاءجو مورث(میت)کےانتقال سےپہلےفوت ہوچکےہوں،ان کو میت کےمیراث میں سےکوئی حصہ نہیں ملتاہے۔</p>",6459,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2022-02-05,https://almuftionline.com/2022/02/05/6457/,نائیک(Nike)برانڈ کےکپڑوں میں نمازپڑھنےکاحکم,<p> میں(نائیک برانڈکےکپڑے)ابھی تک استعمال کرتاآرہا ہوں اوراس میں نماز پڑھتاہوں کہ جب تک آپ سےیاکسی اورمستندادارے سےکنفرم نہ کرلوں توکیااس نمازکو لوٹاؤنگا؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>ایسےکپڑوں میں نمازپڑھنامکروہ تحریمی ہے،جن پرایسےالفاظ یانقوش بنائےگئےہوں جن کامقصدکسی خاص کفریہ عقیدےکی طرف اشارہ ہویاکفارکی کوئی خاص معروف شرکیہ علامت ہو۔</p><p>لہٰذااگرکوئی کمپنی نائیک کالفظ یااس کالوگو(<span dir=""LTR"">ü</span>)کسی کفریہ عقیدےیاشعارکی بنیادپرلکھتی ہے،اورکسی جگہ نائیک کےلفظ کوبطورمذہبی شعار(علامت)کےاستعمال کرنامعروف ہو،یاکوئی شخص مذکورہ برانڈکسی شرکیہ عقیدے کی بنیادپراستعمال کرے،توایسی جگہ/صورت میں نائیک کےکپڑےپہننااوران میں نمازپڑھنا(جبکہ ان کپڑوں پرلفظ نائیک یاان کالوگوبناہواہو)مکروہ تحریمی ہے،اوران کپڑوں میں پڑھی گئی تمام نمازوں کودوبارہ پڑھنالازم ہے۔</p><p>البتہ اگرکوئی کمپنی  نائیک کالفظ اورلوگوکسی خاص کفریہ عقیدےیاشعار (علامت)کی بنیادپر استعمال نہیں کرتی ہے،محض ایک برانڈکےنام کےطورپراستعمال کرتی ہے،یاکسی جگہ نائیک کالفظ بطورمذہبی شعار(علامت) کےاستعمال نہ ہوتا ہواورنہ ہی خریدنےوالےکانائیک کےلفظ یالوگوپرکسی قسم کاشرکیہ عقیدہ ہو،توایسی صورت میں اگرچہ نائیک کے کپڑےپہننااوران میں نمازپڑھناجائزہے،مگربہتریہ ہےکہ اس قسم کے الفاظ اورلوگومٹادیاجائے۔</p>",6457,jameya-tur-rasheed,نماز کا بیان,نماز کےمفسدات و مکروھات کا بیان
2022-02-05,https://almuftionline.com/2022/02/05/6456/,نائیک (Nike)برانڈ کی چیزیں استعمال کرنا,"<p>مفتی صاحب میرا نام ابرار ہے میرا تعلق صوابی سے ہے اور میں کافی عرصے سے چائنہ میں رہتا ہوں ۔ ہم کافی عرصے سے نائیک(<span dir=""LTR"">Nike</span>) برینڈکی چیزیں استعمال کرتےآرہےہیں،جیسا کہ ان کے جوتے، ان کے کپڑے،انکے ٹراؤزر،اوران کےشرٹس وغیرہ،لیکن چنددن پہلےایک مفتی صاحب سےسنا جوادھر چائنہ میں ہی ہوتےہیں، انہوں نےکہاکہ یہ(یعنی نائیک برانڈکی چیزیں استعمال کرنا)حرام ہےاورکہاکہ نائیک کی چیزیں استعمال کرناشرک کےزمرےمیں آتا ہے،جومیں نےکبھی اس نیت سےنہیں خریدی اور اسکےنام اورلوگو (<span dir=""LTR"">Logo</span>) کا ہٹانا واجب ہے،تو آپ اس بارےمیں رہنمائی فرمائیں کیونکہ بہت سارے مسلمان اورپاکستانی بھی اس کواستعمال کرتےہیں اوراگرواقعی اسکااستعمال جائزنہیں تواب جوپہلےسےموجود ہیں توان کاکیاکریں۔مطلب ان کوضائع کردوں یاکسی کودےدوں اگرشرک ہے،اوریہ اتنابڑا گناہ ہے،تومیرےخیال میں اسکوکسی کوتودےبھی نہیں سکتا۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>لفظ ""نائیک""(<span dir=""LTR"">Nike</span>)کی نسبت ایک دیوی کی طرف ہےاوراس کےلوگو(<span dir=""LTR"">ü</span>)کی تعیین اس دیوی کی پروں سےمشابہت کی بنیادپرکی گئی ہے،جس کوقدیم یونان میں""فتح کاخدا""کہتےتھے،جس نے(نعوذ باللہ)ان کےعقیدے کےمطابق جنگ میں فتح دلائی تھی،قدیم زمانےمیں یونانی اس نام کوبطور فتح کے استعمال کرتےتھے، اورکمپنی کامقصد بھی اس نام سےیہی ہےکہ ان کی کمپنی کوتمام کمپنیوں پر فتح اور جیت حاصل ہو،یہ دراصل کفارکی سازش ہےکہ وہ نئی چیزیں بناکران پراس طرح کی علامت لگادیتےہیں،جن سےان کےکفریہ عقائدکااظہارہوتاہے۔</p><p>لہٰذاعام حالات میں ایسی چیزوں کےاستعمال سےپرہیزکیاجائےجس پرنائیک کالفظ یالوگوبناہواہو،البتہ نائیک کمپنی کی پروڈکٹ کواس نیت سےاستعمال کرناکہ وہ فتح یا جیت دلائےگی صراحتاً شرک اورکفرہے،اوربغیرکسی عقیدہ کےصرف پائیدارپروڈکٹ ہونےکی وجہ سے استعمال کرنےکی اس شرط کےساتھ گنجائش ہےکہ یہ علامت کافروں کاشعارنہ ہو،یانائیک کےلفظ اورلوگوکومٹادیاجائے۔</p><p>بہتریہ ہےکہ مسلمانوں کی بنائی ہوئی پروڈکٹ  استعمال کی جائے، کیونکہ  عام حالات میں کفار کی بنائی ہوئی پروڈکٹ   خریدنااگرچہ جائزہے،مگر ان کی پروڈکٹ خریدنےمیں ان کی ایک قسم کی مالی معاونت  ہے،جس کووہ عام</p><p>طورپر مسلمانوں کےخلاف استعمال کرتےہیں۔</p><p><span dir=""RTL""> نائیک کمپنی کی جواشیاء(کپڑے،جوتےوغیرہ)آپ کےپاس موجود ہیں،ان کواستعمال کرنےکی اگرچہ گنجائش ہےمگربہتریہ ہےکہ ان سےنائیک کالفظ اورلوگومٹادیاجائے،البتہ اگریہ علامت کفارکےشعار(علامات)میں سےہوتونائیک کےلفظ اورلوگوکومٹائےبغیراستعمال کرناجائزنہیں ہے۔</span></p>",6456,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,لباس اور زیب و زینت کے مسائل
2022-02-04,https://almuftionline.com/2022/02/04/8935/,طلاق نہ دینے کے ارادے سے تین مرتبہ زبانی طلاق کے الفاظ کہنا,<p>میں نے ایک مطلقہ لڑکی سے شادی کی، شادی کے تین دن بعد اس کے سابقہ شوہر نے دھمکی دینا شروع کی  کہ اگر تم نے شوہر سے طلاق نہ لی تو میں تمہارے بچوں کو مار دوں گا، اس عورت کے سابقہ شوہر سے تین بچے ہیں، بارہ دن گزرنے کے بعد رات کو سابقہ شوہر نے اپنے سسر کے سر پر پستول رکھ کر کہا اگر آپ نے رات بارہ بجے تک طلاق نہ لی تو میں بچوں کو مار دوں گا، میں نے اپنی بیوی سے کہا میرا طلاق دینے کا اردہ نہیں اور نہ میں طلاق دوں گا، اس پر میری بیوی نے کہا آپ ایک وائس میسج کر دو، تاکہ وہ میرے بچوں کو نہ مارے، میں وائس میسج کیا، جس میں میں نے تین بار طلاق کہا اور میں نے بیوی سے کہا کہ تم یہ میسج نہ سننا، صرف اس کو بھیج دو۔ سوال یہ ہے کہ کیا میری بیوی کو طلاق ہو گئی یا نہیں؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>واضح رہے کہ اکراہ یعنی زبردستی کی صورت میں بھی زبانی طلاق واقع ہو جاتی ہے، کیونکہ ایسی صورت میں آدمی اپنے لیے ہلکی چیز کا انتخاب کرتے ہوئے اپنے اختیار سے طلاق دیتا ہے اور مذکورہ صورت میں تو اکراہ کا تحقق بھی نہیں ہوا، کیونکہ آپ کی اہلیہ کو دھمکی دی گئی تھی، نہ کہ آپ کو، اس لیے آپ کے حق میں یہ اکراہ شرعاً معتبر نہیں، نیز صریح طلاق میں نیت ہونا ضروری نہیں، بلکہ  صریح الفاظ سے بغیر نیت کے بھی طلاق واقع ہو جاتی ہے۔</p><p>لہذا صورت مسئولہ میں آپ کے اپنی بیوی کو تین مرتبہ طلاق کے الفاظ  کہنے سے اس پر تین طلاقیں واقع ہو کر حرمتِ مغلظہ ثابت ہو چکی ہے، اب ان دونوں کا اکٹھے رہنا ہرگز جائز نہیں۔ نیز اب رجوع نہیں ہو سکتا اور  موجودہ صورتِ حال میں دوبارہ نکاح  کرنا بھی جائز نہیں، البتہ اگر عورت عدت گزارنے کے بعد کسی اور شخص سے  نکاح کرے اور وہ خاوند عورت سے ہمبستری بھی کرے، پھر وہ اپنی رضامندی سے عورت کو طلاق دیدے یا وہ وفات پا جائے تو اُس خاوند کی عدت گزارنے کے بعد فریقین باہمی رضامندی سے نئے مہر کے ساتھ دوبارہ نکاح کر سکتے ہیں۔ ورنہ نہیں۔</p>",8935,jameya-tur-rasheed,طلاق کے احکام,الفاظ کنایہ سے طلاق  کا بیان
