issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2021-06-28,https://almuftionline.com/2021/06/28/4658/,نکاح کے سفارشی کا وکیل بننا,<p>علی نے شاہد کو کہا کہ تو علی کا سفارشی ہے علی کی رشتے کی بات چل رہی تھی علی نے اس نیت سے کہا کہ وہ لڑکی والوں کو قائل کرے شادی کے لئے، کیا شاہد علی کے نکاح کا وکیل بن گیا؟ اور وہ علی کی طرف سے شادی قبول کرے<strong> گا؟</strong></p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>صرف نکاح کے سفارشی ہونے سے کوئی نکاح کا وکیل نہیں بنتا، بلکہ اس کے لیے باقاعدہ وکیل اور نمائندہ بنانا ضروری ہے، معہذا اگر شاہد علی کی طرف سے وکیل بن کر قبول کرلے تو اس کے بعد علی کی اجازت سے نکاح درست ہوجائے گا۔</p>",4658,jameya-tur-rasheed,نکاح کا بیان,نکاح کی وکالت کابیان
2021-06-28,https://almuftionline.com/2021/06/28/4657/,سڑکوں کی توسیع کی وجہ سے مسجد اور قبرستانوں کو منہدم کرنا,<p>حکومت بلوچستان کوئٹہ شہر میں عوام الناس کی سخت تکلیف کےپیش نظر سریاب روڈ بشمول شہر کی دیگر سڑکوں اور راستوں کی تنگی کے باعث توسیع کررہی ہے،او ر(۱)توسیع کی زد میں آنے والی مساجد کو منہدم کر کے انہیں متبادل جگہ پر اپنے خرچ پردوبارہ تعمیر کیا جائے گا(۲)اسی طرح توسیع کے زد میں بعض قبرستان بھی کلی اور جزوی طور پر آرہے ہیں ،کیا یہ شرعا درست ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>ضرورت اور مصلحت عامہ کے تحت ایسا کرنے کی گنجائش ہے۔(فتاوی عثمانی:ج۲ ،ص،۵۱۶نقلا عن امداد الفتاوی :ج۲،ص۶۷۳)اوراس بارے میں مسجد اور قبرستان کا ایک ہی حکم ہے،البتہ مسجد کی جگہ کو حتی الوسع (جس قدر ہوسکے)بےحرمتی سے بچایا جائے،مثلا اس جگہ کوگندگی، کچرا وغیرہ ڈالنے سے محفوظ بنانے کے جملہ ممکنہ انتظامات کئے جائیں۔اسی طرح قبرستان کےمتاثرہ قبور کے مردوں کی اجسادو باقیات کو ممکنہ حد تک کسی متبادل جگہ منتقل کیا جائے۔</p>",4657,jameya-tur-rasheed,وقف کے مسائل,مسجد کے احکام و مسائل
2021-06-28,https://almuftionline.com/2021/06/28/4656/,تعویذ اور دم کی شرعی حیثیت,"<p>بعض علماء فرماتے ہیں کہ تعویذ گنڈوں پر یقین نہ کرو اور ایسے لوگوں کے پاس مت جایا کرو اور حدیث کا حوالہ دیتے ہیں کہ:</p><p>حدیث (۱) جس نے تعویذ لٹکایا اور اس نے دم کیا اس نے کفر کیا۔</p><p>حدیث(۲)وہ ستر ہزار لوگ جنت جائیں گے جو تعویذ گنڈوں پر یقین نہیں کرتے ہیں۔</p><p>(۳) جس نے کاہن کی تصدیق کی اس نے کفر کیا۔</p><p> دوسری طرف جو تعویذ اور دم کرتے ہیں وہ کہتے ہیں اور اس واقعہ کا حوالے دیتے ہیں کہ ایک دفعہ سفر میں صحابہ کرام نے ایک غیر مسلم پر دم کیا اور اس سے معاوضہ وصول کیا جب نبی کریم صلی اللہ علیہ وسلم کی خدمت میں حاضر ہوئے تو آپ نے فرمایا  اس کے سؤال پر کہ ہاں لے لو اس سے معاوضہ اور مجھے بھی دے دو۔اس کے علاوہ کئی جگہ پر حضرت عمر رضی اللہ عنہ کے تعویذ کا حوالہ دیتے ہیں اور کئی جگہ پر عبد اللہ بن عباس رضی اللہ عنہما کا حوالہ دیتے ہیں،اس سب کی کیا حقیقت ہے؟ شریعت میں عملیات کاکاروبار کیسا ہے؟اور عملیات کے کاروبار سے حاصل شدہ رقم دینی کاموں میں لگاسکتے ہیں مثلا مدارس ، مجاہدین یا کار خیر میں،</p><p>نوٹ: کیا یہ جملہ"" تم پر سحر ہے، فلاں نے کیا ہے۔"" کیا یہ اس حدیث کے تحت نہیں آتا کہ جس نے کاہن کی تصدیق کی اس نے کفر کیا۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>جو تعویذاور دم شرکیہ یا مجہول کلمات پر مشتمل ہوں وہ بالاتفاق ناجائز ہیں ،اور جو دم ایسا نہ ہو، بلکہ قرآن وحدیث سے ثابت ہوں یا اسماء الہیہ پر مشتمل ہوں ان کے جواز میں بھی اختلاف نہیں،البتہ جودم اور تعویذ قرآنی کلمات یا اسماء الیہ پر مشتمل ہوں، لیکن  نص سے ثابت نہ ہوں تو ان کے بار ے میں اختلاف ہے، جمہور کے نزدیک جائز ہیں جبکہ بعض اہل علم کے نزدیک یہ بھی جائز نہیں، لیکن علی الاطلاق شرک وہ بھی نہیں کہتے،لہذا جمہور اہل علم کے نزدیک صرف وہ تعویذ کفر یا شرک ہے، جس میں غیر اللہ سے استمداد کے کلمات ہوں یا تعویذ کو مؤثر بالذات سمجھا جائے۔(احسن الفتاوی:ج۸،ص ۲۵۵)لہذاسؤال میں ذکر کردہ پہلی حدیث کا مصداق ایسے ہی تعویذات اور دم ہیں۔</p><p>جائز تعویذ اور دم کی اجرت بالکل حلال اورجائز ہے،(احسن الفتاوی:ج۷،ص۲۹۹)البتہ اسےباقاعدہ کاروبار بناناایک ناپسندیدہ عمل ہے،کاہن غیب کی خبریں بتانے کا دعوی کرنےوالے کو کہا جاتا ہے،تجربات اورعملیات کے ذریعہ کسی بات کا اندازہ لگانا کہانت نہیں،لہذا اس کی تصدیق بھی کاہن کی تصدیق کے زمرے میں نہیں آتی،البتہ محض عملیات کی وجہ سے کسی پر کوئی الزام لگانا شرعا جائز نہیں۔</p>",4656,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2021-06-27,https://almuftionline.com/2021/06/27/5178/,مطالبہ طلاق کے جواب میں شوہر کا” لیں ” کہنے کا حکم,"<p>ایک عورت نے اپنے شوہر سے غصے میں کہا :مجھے طلاق دے دیں،اس نے جواب میں کہا ""لیں""،اس کے بعد انہوں نے رجوع نہیں کیا اور عدت گزرگئی،کیا اب یہ عورت سابقہ شوہر کے علاوہ کسی دوسرے شخص سے نکاح کرسکتی ہے</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>چونکہ مذکورہ لفظ ""لیں"" شوہر نے بیوی کی جانب سے طلاق کے مطالبے کے جواب میں بولا تھااور ہمارے عرف میں جب اس طرح مطالبہ کے جواب میں یہ لفظ بولاجاتا ہے تو اس سے انشاء ہی مراد ہوتا ہے،اس لیے اس کے ذریعے ایک رجعی طلاق واقع ہوگئی تھی،جس کے بعد عدت گزرنے سے پہلے شوہر کو رجوع کا حق حاصل تھا،لیکن چونکہ اس نے رجوع نہیں کیا،اس لیے عدت گزرنے کے بعد اب یہ عورت سابقہ شوہر یااس کے علاوہ کسی اور سے نکاح کرسکتی ہے۔</p>",5178,jameya-tur-rasheed,طلاق کے احکام,صریح طلاق  کابیان
2021-06-27,https://almuftionline.com/2021/06/27/5126/,تمہیں طلاق دےرہاہوں،پھر کچھ عرصہ بعد کہا:تمہیں طلاق دی،طلاق دی,"<p>میں اپنی تحریر میں جو کہوں گی اللہ پاک کی ذات کو حاضر و ناظر جانتے ہوئے کہوں گی اور اللہ تعالی کا نام لے کر گواہی دوں گی،میں ایک حافظ قرآن ہوں اور اللہ کی عذاب سے ڈرتی ہوں،میں چاہتی ہوں کہ میرا معاملہ شریعت کے مطابق حل ہو،میں اللہ کے حکم پر راضی ہوں۔</p><p>گزشتہ دن پہلے میرے شوہر نے دو دفعہ طلاق کا لفظ واضح طور پر بولا اور اس سے پہلے رمضان میں انہوں نے کہا تھا میرا تمہارے ساتھ گزارا نہیں،میں تمہیں طلاق دے دوں گا اور ایک دفعہ کہا کہ میں تمہیں طلاق دے رہا ہوں،جاؤ،چلی جاؤ اپنے گھر،اور کئی مرتبہ بول چکے تھے،تم اپنا سامان اٹھاؤ اور اپنے گھر چلی جاؤ،میں تمہیں فارغ کروں گا،بات بات پر ان کے پاس صرف یہی الفاظ بولنے کے لیے ہوتے تھے،لیکن میں برداشت کرتی،جس رات انہوں نے ایک ساتھ دو مرتبہ کہا،اس رات میری حالت عجیب ہوگئی،میرا دل اندر ہی اندر عجیب کیفیت کا شکار ہوگیا اور میں نے چادر اٹھاکر خود کو ڈھانپ لیا،میرا دل اس بات پر آمادہ نہیں ہوا کہ وہ مجھے دیکھیں یا ہاتھ لگائے اور ساری رات میں اس بات پر راضی نہیں ہوئی کہ میں ان کےساتھ سوجاؤں،صبح اٹھتے ہی میں خود کو چادر سے ڈھانپے رکھا اور پھر ابو کے گھر آگئی۔</p><p>اس سب کے بعد بھی وہ راضی نہیں کہ انہوں نے پہلے بھی طلاق کا لفظ کہا ہے،بس ان کو دو دفعہ ایک ساتھ بولنا یاد ہے۔</p><p><strong>تنقیح</strong><span dir=""LTR"">:</span>سائل سے معلوم ہوا کہ آخری بار شوہر کے الفاظ یہ تھے: میں نے تمہیں طلاق دی،طلاق دی۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>مذکورہ صورت میں دو طلاقیں تو قضاءً واقع ہوچکی ہیں،البتہ تیسری طلاق جو شوہر کے اس سے قبل کہے گئے جملے ""میں تمہیں طلاق دے رہا ہوں"" سے واقع ہوئی ہے وہ  دیانتاً (یعنی آپ کے اور اللہ کے درمیان معاملے کے لحاظ سے)واقع ہوئی،قضاءً نہیں،کیونکہ شوہر اس  جملےسے انکاری ہے اور آپ کے پاس اس کو قانونی طور پر ثابت کرنے کے لیے شرعی شہادت(دومرد،یا ایک مرد اور دو عورتیں) موجود نہیں۔</p><p>ایسی صورت میں آپ کے لیے حکم یہ ہے کہ اب سابقہ شوہر سے تو موجودہ حالت میں دوبارہ نکاح جائز نہیں،جبکہ کسی اور سے نکاح کے حوالے سے تفصیل درج ذیل ہے:</p><p>اگر ابھی دی گئی دو طلاقوں کے بعد شوہر نے عدت کے دوران قولی یا عملی طور پر رجوع نہیں کیا تو عدت گزرنے کے بعد آپ کا نکاح کسی اورسے قضاءً اور دیانتاً دونوں لحاظ سے درست ہوگا،لیکن اگر اس نے اپنے گمان کے مطابق دو طلاقیں سمجھ کر  رجوع کرلیا تو  پھر  قضاءً کسی اور سے نکاح کے جواز کے لیے آپ کو اسے تیسری طلاق پر آمادہ کرنا پڑے گا اور اگر وہ طلاق پر آمادہ نہ ہو تو پھر مہر یا مال کے عوض اسےخلع پر آمادہ کرنا پڑےگا،تاکہ آپ کا کسی اور سے نکاح قضاءً اور دیانتاً دونوں لحاظ سے درست ہوسکے۔</p><p>لیکن اگر وہ نہ طلاق دینے پر آمادہ ہو اور نہ باہمی رضامندی سے خلع دے تو بھی دیانتاً آپ کے لیے کسی اور سے نکاح کی گنجائش ہے اور آپ کے لیے یہ جائز نہیں کہ خود کو اس کے حوالے کریں،اس لیے ایسی صورت میں آپ کے لیے والدین کے گھر عدت پوری کرکے دوسری جگہ نکاح جائز ہوگا،لیکن اگر آپ اپنا مستقل نکاح دوسری جگہ کرنا چاہیں تو ایسی صورت میں قانونی طور پر تحفظ کے لیے آپ عدالت سے رجوع کرکے خلع کی ڈگری ضرور لے لیں،تاکہ بعد میں آپ کو قانونی لحاظ سے سابقہ شوہر کی جانب سے کسی مشکل کا سامنا نہ کرنا پڑے۔</p>",5126,jameya-tur-rasheed,طلاق کے احکام,تین طلاق اور اس کے احکام
2021-06-27,https://almuftionline.com/2021/06/27/4808/,والدکی NITLمیں ملازمت کی کمائی کااستعمال کرناکیساہے؟,"<p>السلام علیکم مسئلہ یہ ہےکہ میرےوالدنیشنل بینک آف پاکستان میں ملازم تھے،<span dir=""LTR"">NIT</span>ڈیپارٹمنٹ میں،<strong>نیشنل انوسٹمنٹ ٹرسٹ لیمیٹڈ</strong>،انہوں نےاپنی زندگی میں <span dir=""LTR"">NIT</span>یونٹ خریدےتھے،ان کےانتقال کےبعد <span dir=""LTR"">NIT</span> کےتمام یونٹس شرعی طریقےسےعدالت نےمجھےمیری بہن اورماں کےدرمیان تقسیم کردیاچونکہ ہم دو بہن بھائی ہیں۔</p><p>مسئلہ یہ ہےکہ میں وہ پیسےاستعمال نہیں کرتا،چونکہ وہ تمام یونٹس حرام کےپیسےسےخریدےگئےتھے،ان یونٹ کامنافع ہرسال آتاہے۔</p><p>اس کےعلاوہ میری سالی نےہم سےوہ پیسےادھارلیےتھے،ہم نےان کومنع کیاتھاکہ وہ رقم نہ لیں،کیونکہ یہ حلال نہیں ہے،لیکن انہوں نےکہاہم مجبوری میں لےرہےہیں،کیونکہ مکان خریدنےمیں کم پڑرہےہیں،ہم بعدمیں دےدیں گے،جب ابوامی مجھےحصہ دیں گے،اب ان کےابوامی نےاپناایک مکان بیچ کردونوں بیٹیوں کوان کاحصہ دےدیاہے،اوروہ ان پیسوں میں سےہمارےپیسےواپس کررہی ہیں،توکیااس طرح سےہمارےپیسےحلال ہوگئےہیں؟</p><p>اگرپیسےحلال نہیں ہوئےتواس کاکوئی حل بتادیں،میری بیوی کواس کاحصہ ملاہے،ہم چاہ رہےہیں کہ وہ پیسےاس کےساتھ ملاکرکوئی فلیٹ خریدلیں،تاکہ کرایہ آتارہے،اورہماری انکم میں اضافہ ہو،میرےپانچ بچےہیں۔</p><p>برائےمہربانی  اس کاحل بتائیں کہ دین کی روشنی میں ان کوحلال کس طریقےسےکیاجاسکتاہے؟یاپھریہ حلال نہیں ہوسکتےتوہم اس کاکیاکریں؟</p><p> </p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>حرام کمائی کاحکم یہ ہوتاہےکہ اس کوبلانیت  ثواب صدقہ کیاجائے ،صورت مسئولہ میں این آئی ٹی یونٹس اوران  سےحاصل شدہ نفع کامکمل اندازہ لگاکراس کےبقدررقم کوبلانیت ثواب صدقہ کرناضروری ہوگا۔</p><p>جورقم قرض دی ہےوہ بھی محض قرض کامعاملہ ہوجانےسےحلال نہیں ہوگی،البتہ اگراین آئی ٹی یونٹس  اوران کاسارانفع صدقہ کیاجائےتواس میں قرض دی گئی رقم کی بھی تطہیرہوجائےگی،اوراس قرض کی رقم کوحاصل کرنےکےبعداستعمال کرناجائزہوگا۔</p>",4808,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,خریدو فروخت اور کمائی کے متفرق مسائل
2021-06-27,https://almuftionline.com/2021/06/27/4806/,میڈیکل کےلیےانشورنس کمپنی سےمعاہدہ کیاتوملازمین کےلیےاس سےفائدہ اٹھانا,<p>سوال:السلام علیکم مفتی صاحب !سوال یہ ہےکہ ہماری کمپنی  آؤ ٹ ڈورمیڈیکل انشورنس کمپنی کےذریعہ منیج کرواتی ہے،لیکن رقم کمپنی خود ادا کرتی ہے،اس صورت میں اگرہم نےآؤٹ ڈورمیڈیکل سےفائدہ لیناہےتوانشورنش کمپنی کاپہلےحصہ بنناپڑتاہے،پھرہم اس سےفائدہ اٹھاسکتےہیں،اس صورت میں کیاحکم ہوگا؟کیاانشورنس لیناجائزہے؟ہم انشورنس کمپنی کاحصہ بن کےصر ف آؤٹ ڈورمیڈیکل سےفائدہ اٹھاسکتےہیں؟</p><p> </p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>مروجہ کنونشنل انشورنس چونکہ جوااورسودہونےکی وجہ سےحرام ہے،اس لیےمتعلقہ کمپنی کاانشورنس کمپنی سےمعاہدہ ایک سودی معاہدہ ہونےاورحرام کاروبارمیں معاونت کی وجہ سےجائزنہیں ہے۔</p><p>رہی بات کہ کمپنی نےاگرمعاہدہ کرلیاتوکمپنی کےملازمین کےلیےاس سےفائدہ اٹھاناجائزہوگایانہیں،تواس کی ممکنہ طورپر<strong>تین صورتیں ہوسکتی ہیں:</strong></p><p><strong>۱۔</strong>کمپنی کےملازمین کسی کلینک یاہسپتال سےعلاج کرواتےہیں اورعلاج کےاخراجات کلینک یاہسپتال والےبراہ راست انشورنس کمپنی سےوصول کرتےہیں،اس صورت میں اگرچہ کمپنی کوانشورنس کےمعاملےکاگناہ ہوگا،لیکن ملازم کےلیےجائزہےکہ وہ علاج کروائے،کیونکہ علاج کےخرچ کی ذمہ داری ملازم کی متعلقہ کمپنی پرہے،پھروہ بلوں کی ادائیگی کےلیےجوطریق کاراختیارکرےاس کی ذمہ داروہ خود ہے۔</p><p><strong>۲۔</strong>دوسری صورت یہ ہےکہ کمپنی کےملازمین کسی کلینک یاہسپتال سےعلاج کراتےہیں اورکلینک یاہسپتال والےعلاج کےاخراجات ملازم کی متعلقہ کمپنی سےوصول کرتےہیں اورپھرکمپنی اس علاج کےاخراجات انشورنس کمپنی سےوصول کرلیتی ہے،یہ صورت بھی متعلقہ کمپنی کےلیےتوجائزنہیں،مگرملازم کےلیےاس طرح علاج کراناجائزہے لمامر</p><p><strong>۳۔</strong>تیسری صورت یہ ہےکہ ملازم کلینک یاہسپتال کی فیس خوداداکرے،لیکن متعلقہ کمپنی نےاسےپابندکردیاہوکہ وہ بل کی رقم خودجاکرانشورنس کمپنی سےوصول کرے،اس صورت میں چونکہ ملازم کوانشورنس کمپنی سےرقم مل رہی ہے،جس کازیادہ ترروپیہ حرام ہے،ا س لیےملازم کےلیےاس کالیناجائزنہیں،البتہ اگرملازم کویہ معلوم ہوسکےکہ متعلقہ کمپنی نےانشورنس کمپنی کوجتناپریمیم ادا کیاہے،ابھی تک اتنی رقم اس کےملازمین نےوصول نہیں کی توجتناپریمیم انشورنس کمپنی کےپاس باقی ہوصرف اس حدتک رقم وصول کرناجائزہوگا۔(فتوی دارالعلوم کراچی""میڈیکل انشورنس کاتفصیلی حکم"")</p><p>مذکورہ بالاتفصیل کےمطابق صورت مسئولہ میں ملازمین کاچونکہ اس معاملے(سودی معاہدے)سےبراہ راست کوئی تعلق نہیں ہوتا،اس لیےکمپنی کی طرف سےمیڈیکل کی سہولت سےفائدہ اٹھاناجائزہے،ہاں اگرملازمین کوخودڈائریکٹ انشورنس کمپنی سےرقم لیناپڑتی ہوتوپھریہ ضروری ہوگاکہ متعلقہ کمپنی نےجتناپریمیم ادا کیاہے،صرف اسی کےبقدرفائدہ اٹھایاجائے،اس سےزیادہ جائزنہیں ہوگا۔</p>",4806,jameya-tur-rasheed,سود اور جوے کے مسائل,سود اورجوا کے متفرق  احکام
2021-06-27,https://almuftionline.com/2021/06/27/4680/,بلا اجازت خریدے بغیرفونٹ کمرشلی استعمال کرنے کا حکم,"<p>السلام علیکم ورحمۃ اللہ وبرکاتہ</p><p>     کیا فرماتے ہیں مفتیان کرام اس مسئلے کے بارے میں  کہ ایک شخص""عبداللہ"" آن لائن مارکیٹ  پلیس پر "" جیولری ڈیزائننگ اور گرافک ڈیزائننگ کا کام کرتا ہے۔ کام کے دوران بعض کلائنٹ کی طرف سے کوئی مخصوص رسم الخط(فونٹ) استعمال کرنے کا کہا جاتا ہے۔مسئلہ یہ آتا ہے کہ وہ فونٹ انٹر نیٹ پر مختلف ویب سائٹ پر موجود ہوتا ہے لیکن فونٹ کوڈاؤنلوڈ کرتے وقت فونٹ کے مالک کی طرف سے ایک نوٹ سامنے آتا ہے کہ "" اس فونٹ کو آپ ذاتی استعمال میں لاسکتے ہیں لیکن کمرشل استعمال کے لیے آپ کو یہ خریدنا ہوگا۔اب سوال یہ ہے کہ اگر ہم اس فونٹ کو ڈاؤن لوڈ کرکے کمرشلی استعمال کرلیں  تو اس پر ملنے والی اجرت جائز ہوگی یا ناجائز؟</p><p>بعض اوقات ایک ہی فونٹ  کچھ ویب سائٹ پر اس شرط کے ساتھ موجود ہوتا ہے جو اوپر بیان کی گئی ، جب کہ  بعض ویب سائٹ پر وہ فونٹ بغیر کسی شرط کے موجود ہوتا  ہے ۔ اب آیا کہ ہم اگر اس ویب سائٹ سے ڈاؤنلوڈ کرلیں جہاں کسی بھی قسم کی کوئی قید موجود نہیں ، تو کیا اس کا استعمال کمرشلی جائز ہوگا یا ناجائز؟دی گئی دو تصاویر میں دیکھا جاسکتا ہے کہ ایک ہی فونٹ ایک ویب سائٹ پر کمرشل استعمال کے لیے خریدنے کی شرط ہے  جب کہ دوسری طرف نہیں ۔</p><p>برائے مہربانی قرآن و سنت کی روشنی میں مسئلے کی راہ نمائی فرمائیں۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>سائل کی بیان کردہ تفصیل کو سامنے رکھتے ہوئے اگر ویب سائٹ پر صراحت کے ساتھ اس بات کی ممانعت کی گئی ہے کہ فری ڈاؤن لوڈ کرنے کی صورت میں کمرشلی استعمال کی اجازت نہیں ہے تو اس صورت میں فری ڈاؤن لوڈ کر کے کمرشلی استعمال کرنا درست نہیں ۔ ایسی صورت میں اس فونٹ کے استعمال کے عوض حاصل ہونے والی آمدنی حلال نہ ہو گی، البتہ اگر وہی فونٹ کسی دوسری ویب سائٹ پر فری موجود ہے اور وہاں کوئی ایسی قید نہیں ہے تو وہاں سے ڈاؤن لوڈ کر کے کمرشلی استعمال کرنے میں کوئی حرج نہیں ۔</p>",4680,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,خریدو فروخت اور کمائی کے متفرق مسائل
2021-06-27,https://almuftionline.com/2021/06/27/4618/,تین دن بعد ایلفی لگنے کاعلم ہواتونمازیں دہرانیں ہوگی یانہیں؟,<p>کیافرماتے ہیں مفتیان کرام اس مسئلہ کے بارے میں کہ  ایک بندہ کے جسم کے کسی حصہ پر ایسی چیزچپکی جس کی وجہ سے پانی چمڑے تک نہیں پہنچ سکتا اوراس کواس کاعلم تین بعدہواتوکیاوہ تین دن کی نمازیں دہرائے گا؟ اورغسل جنابت کاکیاحکم ہوگا؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>بدن پرکوئی ایسی چیزلگ جائے جوبدن تک پانی پہنچنے میں رکاوٹ ہوتواس کووضواورغسل سے پہلے اتارناضروری ہے،اگربھول کریاکسی بھی وجہ سے اتارنے کی کوشش نہیں کی گئی توایسی صورت میں اس کے بعدکیاجانے والاوضواورغسل نامکمل ہے اوراس کے بعد جونمازیں پڑھی ہیں توان کااعادہ بھی ضروری ہے،لہذاصورت مسؤلہ میں  اگروہ جگہ ایسی ہے جس کاوضو میں دھوناضروری ہےتوتین دن بعد علم ہونے کی وجہ سے تین دنوں کی نمازوں کااعادہ کرنالازم ہے۔اوراگروضو میں دھوناضروری نہیں اورجنابت نہیں ہوئی ہے تودہرانے کی ضرورت نہیں،جنابت کی صورت میں دہراناضروری ہے۔</p>",4618,jameya-tur-rasheed,پاکی کے مسائل,استنجاء کا بیان
2021-06-27,https://almuftionline.com/2021/06/27/4606/,قریہ کبیرہ میں نماز جمعہ کی ادائیگی کا حکم,<p>کیا فرماتے ہیں مفتیان کرام اس مسئلے کے بارے میں :</p><p>ایک قصبہ گاؤں ہے جس کی آبادی تقریبا 60 سے 70 گھرانوں پر مشتمل ہے اور اس کے آس پاس میں پندرہ بیس گھر ہیں ۔ دوسرا گاؤں قریب میں ہے ۔ ان دونوں گاؤں کے درمیان جو فاصلہ تھا وہ بھی بیچ میں گھر آباد ہونے کی وجہ سے تقریبا ختم ہو گیا ہے لیکن دونوں گاؤں الگ الگ ناموں سے پکارے جاتے ہیں اور مشہور بھی الگ الگ ناموں سے ہیں ۔ زندگی کی اکثر ضروریات میسر ہیں لیکن بعض چیزیں نہیں ملتی ہیں اور انتظامی امور کے لیے کوئی سرکاری دفتر بھی نہیں ہے ۔دوسرا جو گاؤں ہے اس کی آبادی اگر چہ بہت زیادہ ہے لیکن سہولیات دونوں گاؤں میں برابر ہیں ۔دوسرا گاؤں جو کہ بڑا ہے ، وہاں مقامی علماء کے فتوی کے وجہ سے نماز جمعہ ادا کی جا رہی ہے ۔ پوچھنا یہ تھا کہ اس گاؤں میں جمعہ کی نماز پڑھنا پڑھانا جائز ہے یا نہیں ؟مہربانی فرما کر یہ مسئلہ بتا دیں ۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>جمعہ کی ادائیگی کے لیے شہر ، قصبہ یا بڑا گاؤں ہونا شرط ہے ۔فقہاء کی عبارات سے معلوم ہوتا ہے کہ جس طرح شہر میں جمعہ کی ادائیگی درست ہے اسی طرح شہر کے مضافات کا وہ علاقہ جو شہر کی ضروریات کے لیے متعین ہو جیسے قبرستان وغیرہ ، وہاں بھی جمعہ کی ادائیگی درست ہے ، البتہ چھوٹے گاؤں میں جمعہ ادا کرنا درست نہیں ۔ بڑے گاؤں سے مراد ایسی بستی ہےجو اپنی آبادی اور ضروریات بازار وغیرہ کے لحاظ سے قصبہ کی مانند ہو ۔وہاں گلی کوچے ہوں۔ محلے ہوں ۔ ڈاکخانہ ہو ، حکیم ہو یا ڈاکٹر ہو ، مقدمات و نزاعات کا فیصلہ کرنے کے لیے عدالت یا پنچایتی نظام ہو ۔ روزمرہ کی ضروریات ہمیشہ ملتی ہوں اور وہاں ضروری پیشہ ور افراد موجود ہوں ۔</p><p>سوال سے معلوم ہوتا ہے کہ دونوں بستیوں کا درمیانی فاصلہ بیچ میں گھر آباد ہو جانے کی وجہ سے ختم ہو گیا ہےگویا کہ دونوں بستیاں ایک ہی گاؤں کی مانند ہیں  ، لہذا جس طرح بڑے گاؤں میں نماز جمعہ کی ادائیگی درست ہے ، اسی طرح بڑے گاؤں کے ساتھ اتصال کی وجہ سے چھوٹے گاؤں میں بھی نماز جمعہ کی ادائیگی درست ہے ۔</p>",4606,jameya-tur-rasheed,نماز کا بیان,جمعہ و عیدین کے مسائل
