issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2017-05-23,https://almuftionline.com/2017/05/23/1073/,کاروباری اداروں میں خواتین کی ملازمت کی مختلف صورتوں کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1073,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2017-05-23,https://almuftionline.com/2017/05/23/1071/,مبیع کو واپس لینے کاشرعی حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1071,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
2017-05-22,https://almuftionline.com/2017/05/22/1136/,بروکر کا خریدار کے علاوہ دوسرے سے سودا کرنے کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1136,jameya-tur-rasheed,وکیل بنانے کے احکام,متفرّق مسائل
2017-05-21,https://almuftionline.com/2017/05/21/1135/,وکیل کی اجرت طے کرنا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1135,jameya-tur-rasheed,اجارہ یعنی کرایہ داری اور ملازمت کے احکام و مسائل,کرایہ داری کے متفرق احکام
2017-05-21,https://almuftionline.com/2017/05/21/1132/,سیکورٹی کی رقم پر زکوۃ کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1132,jameya-tur-rasheed,زکوة کابیان,ان  چیزوں کا بیان جن  میں زکوة لازم ہوتی ہے اور جن میں  نہیں ہوتی
2017-05-19,https://almuftionline.com/2017/05/19/1051/,بیع الاستجرار کی مخصوص صورت کا حکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1051,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
2017-05-19,https://almuftionline.com/2017/05/19/736/,مختلف جملوں میں تعلیق کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",736,jameya-tur-rasheed,طلاق کے احکام,طلاق کو  کسی شرط پر معلق کرنے کا بیان
2017-05-19,https://almuftionline.com/2017/05/19/733/,حکم نے شرعی طریقے کےمطابق فیصلہ کیاہوتواس کوماننالازم ہے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",733,jameya-tur-rasheed,فیصلوں کے مسائل,ثالثی کے احکام
2017-05-18,https://almuftionline.com/2017/05/18/1271/,ایک خاص صورت میں والدکے ورثہ کی تفصیل,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1271,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2017-05-17,https://almuftionline.com/2017/05/17/1289/,پلاٹ کی خریدوفروخت کی ایک صورت کاحکم,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",1289,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
