issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2021-07-11,https://almuftionline.com/2021/07/11/4722/,بہنوں کی میراث سے متعلق مختلف سوالات کے جوابات,<p>کیافرماتے ہیں علماء کرام اس مسئلہ کے بارے میں کہ</p><p>   زید کے چار بیٹے ہیں اورچار بیٹیاں،زید ﴿والد﴾کا انتقال 2003میں ہوگیا تھا ،لیکن تاحال ان کی میراث تقسیم نہیں کی جاسکی ،جب بہنوں نے وراثت کا مطالبہ کیا تو زیدکے بیٹوں نے جواب دیاکہ کل زمین 48کنال تھی اور36کنال زمین والد نے ہمارے نام کردی تھی، بقیہ12 کنال چار بھائیوں اوربہنوں کے درمیان تقسیم ہوگی اورایک بیٹی کو زید ﴿والد﴾ نے زندگی میں ایک کنال زمین گھربنانے کے لیے دی تھی اوراس بیٹی نے 1996میں اس پرگھر بھی بنالیا تھا اورابھی تک اس میں رہ ہی ہے،لیکن اب بھائی کہتے ہیں 2کنال زمین میں سے بہن کو حصہ نہیں ملے گا، کیونکہ والدنے اس کو زندگی میں ایک کنال زمین دیدی تھی لیکن زید ﴿والد﴾نے زمین بیٹی کے نام نہیں کی۔</p><p> واضح رہے کہ یہ ساری زمین والد کی زندگی میں خریدی گئی تھی جبکہ سارے بھائی اکٹھے رہتے تھے اورگھر کا سربراہ والد تھا۔ زید کی بیوی کاانتقال ہوچکاہے، وہ2014کو فوت ہوئی تھی،ایک بھائی کا دعوی ہے کہ والد نے مجھے کہاتھاکہ ایک بیٹی کو ایک کنال حصہ دیدیاتھا، لیکن اس کے پاس گواہ نہیں ہے۔</p><p>مذکورہ بالاحالات کی روشنی  میں اب درج ذیل سوالات کے جوابات مطلوب ہیں:</p><p>١۔ وہ بیٹی جس کو والد کی زندگی میں ایک کنال زمین ملی تھی کیا اب وہ والد کی باقی وراثت سے محروم ہوگی؟</p><p>۲۔اگروہ وراثت سےمحروم نہیں ہوگی تو اب اس کو باقی میراث میں کتناحصہ ملے گا؟</p><p>۳۔والد کی وفات کے وقت باقی اموال بھی موجود تھے جیسے کہ ایک دکان،کچھ بھینسیں کیاان  میں بھی بیٹیوں کا حصہ ہوگا؟</p><p> </p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p> (١)قرآن وحدیث  کی روشنی میں یہ بات واضح ہے کہ”میراث  “کا تعلق آدمی کے مرنے کے بعدچھوڑے  ہوئے ترکہ سے ہے،لہذامرحوم نے  جو پلاٹ  اپنی بیٹی کو اپنی زندگی میں عطیہ کیا تھا اگر  مرحوم نے وہ پلاٹ مالکانہ حقوق کے ساتھ عملاً   بیٹی کوقابض بناکر دیا تھا تو یہ ہبہ درست ہوا    اور مذکورہ پلاٹ بیٹی کی ملکیت ہوگیا ،اب وہ پلاٹ مرحوم کے ترکہ میں شامل نہیں ہوگا،لیکن اس ہدیہ کے باوجود مرحوم کی مذکورہ  بیٹی  دوسرے ورثہ کے ساتھ باقی ترکہ میں اپنے شرعی حصے کی حد تک شریک ہوگی،اوراس بناء پر اس کو میراث سے محروم نہیں کیا جاسکتاکہ اس کو والد کی طرف سے چونکہ ایک پلاٹ مل گیاتھا لہذا اب اس کو میراث نہیں ملے گی۔</p><p>(2) اس کو اتنا ہی حصہ ملے گا جتنا کہ دیگران بیٹیوں کو ملتاہے جن کو والد نے زندگی میں کچھ نہیں دیا،دونوں کے حصوں میں کوئی فرق نہیں۔ہاں والد کے لیے بلاکسی شرعی وجہ ایسا کرناکہ کچھ اولاد کو نوازے اورکچھ کو نہ دےصحیح نہیں،تاہم اگروہ  دیدے اورلینے والا ان کی زندگی میں اس پر قبضہ کرلے تووہ اسی کا ہوجاتاہے دیگرورثہ کا اس میں حصہ نہیں ہوتا،لیکن اس کی وجہ سے اس وارث کو میراث  سے محروم نہیں کیا جاسکتااورنہ ہی اس کی میراث میں اس کی دلی رضامندی کےبغیر کمی کی جاسکتی ہے ۔</p><p> (3) مرحوم  نے انتقال کے وقت اپنی ملکیت میں جو کچھ منقولہ و غیر منقولہ جائیدادمثلاً :مکان ،پلاٹ، سونا چاندی نقدی رقم،مالِ تجارت، کپڑے، برتن، دکان، بھینسیں غرض  ہر طرح  کا چھوٹا بڑا سازو سا مان جوچھوڑا ہےاور مرحوم کاوہ قرض  جوکسی شخص یاادارہ کےذمہ واجب ہویہ سب چیزیں مرحوم کےترکہ میں شامل ہیں،اوران سب میں بیٹوں کی طرح بیٹیوں بھی حصہ ہے۔</p>",4722,jameya-tur-rasheed,میراث کے مسائل,میراث کے متفرق مسائل
2021-07-10,https://almuftionline.com/2021/07/10/5128/,جس جانور کے جسم پر دانہ ہو اس کی قربانی کا حکم,<p>اگر جانور پر کوئی دانہ نکلا ہو تو اس کی قربانی کیسی ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>ایسا دانہ جس کا اثر جانور کے گوشت تک نہ پہنچا ہو اس کی وجہ سے قربانی پر کوئی اثر نہیں پڑتا۔</p>",5128,jameya-tur-rasheed,قربانی کا بیان,قربانی کے متفرق مسائل
2021-07-10,https://almuftionline.com/2021/07/10/5127/,سال سے کم بھیڑ کی قربانی کا حکم,<p>دنبہ اگر چھ ماہ کا ہو اور سال جیسا لگ رہا ہو تو اس کی قربانی جائز ہے،کیا یہ چکی والے دنبے کے ساتھ خاص ہے،یا بغیر چکی والے بھیڑ مینڈھا جو کہ چھ ماہ کا ہو اور سال کا لگ رہا ہو تو اس کی قربانی بھی جائز ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>عربی لغت کی معتبر کتابوں مثلا لسان العرب،تاج العروس،المعجم الوسیط ودیگر میں ضان کے معنی ذوات الصوف من الغنم(اون والی بکری) لکھے ہیں،یعنی ضان اور معز میں فرق اون اور بالوں کے ذریعے کیا گیا ہے،چکی ہونے یا نہ ہونے کو فرق کا مدار نہیں بنایا گیا،اس لیے چھ ماہ کے ایسے بھیڑ کی قربانی بھی جائز ہوگی جو ایسا موٹا تازہ ہو کہ پورے سال کا لگتا ہو،ملاحظہ ہو:(امداد الفتاوی:3/ 603،کفایت المفتی: 8/ 192،فتاوی محمودیہ:17/ 359،امدادالمفتین:797)</p>",5127,jameya-tur-rasheed,قربانی کا بیان,قربانی کے متفرق مسائل
2021-07-10,https://almuftionline.com/2021/07/10/4757/,والد کی اجازت کے بغیر بائک استعمال کرنے کا حکم,"<p>السلام علیکم ورحمۃ اللہ وبرکاتہ</p><p>ہمارے عرف میں والد یا گھر کا سربراہ بائک وغیرہ کی چابی ایک عام جگہ رکھتا ہے  اور گھر یا جو فرد استعمال کرنا چاہے، وہ کر لیتا ہے ۔اس طرح رکھنے کا کیا مطلب ہے ؟</p><ol>
<li>مکمل اجازت کہ جس جگہ جتنے وقت کے لیے جانا ہو تو جا سکتے ہیں ؟</li>
<li>تھوڑے وقت کے لیے قریب کی جگہوں میں جانے کی اجازت ؟</li>
</ol><p>کبھی گھر کا سربراہ اس طرح بھی کہتا ہے :</p><p>ابھی چابی اپنے پاس رکھ لو پھر لے لوں گا ۔ ایسی صورت میں ماتحت کھل کر استعمال کریں یا قریب قریب ، اگر کہیں دور چلے گئے تو فوراً سربراہ کے حوالے کرنا شرعاًضروری ہے ؟</p><p>کبھی کہتاہے :جب لینی ہو ، لے لیا کرو ۔ تو ضروری کام کے لیے یا ہر طرح کے کام کے لیے ؟</p><p>کبھی کہتا ہے : اپنا کام پورا کرو پھر چابی مجھے دےدینا ۔</p><p>کبھی یوں کہے کہ ابھی مجھے کام نہیں جبکہ چابی بھی اپنی عام جگہ پر رکھی ہوئی ہے ۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>مسئولہ تمام صورتوں میں گھر کے سربراہ کی اجازت کا اعتبار ہو گا ۔ اگردور جانے کی ضرورت پیش آ جائے تو ان سے اجازت لے کر چلے جائیں ۔ بصورت دیگر ان کی مصروفیات ،عادات اورمزاج کا لحاظ رکھتے ہوئے بائک استعمال کریں۔ اگر بائک دور لے جانے سے وہ منع کرتے ہیں یا ناراض ہو جاتے ہیں تو اس بات سے  بچیں ۔</p>",4757,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2021-07-10,https://almuftionline.com/2021/07/10/4749/,بیٹوں کے نام زمین واپس لینا,<p>السلام علیکم ورحمة اللہ وبرکاتہ!ایک شخص نے ٹیکس وغیرہ سے بچنے کیلئے کچھ زمینیں دو بیٹوں کے نام لکھوائی تھیں.. چونکہ ورثاء دو بیٹوں کے علاوہ اور بھی ہیں تو وہ شخص چاہتا ہے کہ بیٹوں کے نام درج زمینیں واپس اپنے نام پر کرالے...اب اس کی کیا ترتیب ہوگی؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>اپنی زندگی میں بیٹوں کو زمین دینا ہبہ ہے،اور ہبہ میں قبضہ ضروری ہے،فقط نام کرانے سے زمین بیٹوں کی ملکیت میں نہیں آتی ،اس لیے اب والد وہ زمین واپس اپنے نام کراسکتے ہیں۔</p><p>اگر نام کرانے کے ساتھ  قبضہ بھی  دیا ہے اس طور پر  کہ اس جائیداد سےاپنے تصرفات ختم کرکے ، اس کے تمام حقوق اور سارے متعلقہ امور سے دستبردار ہوکربیٹوں کے حوالے کردیا ہو توزمین بیٹوں کی ملکیت میں آگئی ہے۔اب ہدیہ مکمل ہونے کے بعد پھر ان سے لینا جائز نہیں ہوگا۔</p>",4749,jameya-tur-rasheed,ہبہ اور صدقہ کے مسائل,ہبہ کےمتفرق مسائل
2021-07-10,https://almuftionline.com/2021/07/10/4718/,اسائنمنٹ دوسروں  سے حل کروانے کاحکم,<p>جناب  مفتی صاحب  ایک   مسئلہ معلوم کرنا   چاہتا ہوں کہ پاکستان  اور بیرون  ممالک کی یونیور سٹیز   کی  طرف سے طالبعلموں کو اسائنمنٹ  ملتی ہیں ،جو  انہوں نے  خود  لکھنی  ہوتی ہے ،یہ  اسائمنٹ  اور ٹاسکیں  انٹرنیٹ  اور  کمپوٹر  کے متعلقہ ہوتے ہیں ،اس کے لئے  یونیور سٹی  کی طرف سے   ہدایا  ت ہوتی ہیں کہ پلیجر زم  یعنی طلبہ   آپس میں چیٹنگ  نہ کریں ، اور اسی کی بنیاد   طلبہ کو ڈگری   میں  نمبر ملتے ہیں ۔اگر ان ساری  چیزوں  کی ذمے داری  طالبعلم  لے رہاہے  کہ اس  کا نتیجہ   جیسا  بھی  ہو  آپ کام مکمل کردیں ان ساری  چیزوں کا ذمے دار  میں ہوں  وغیرہ ۔ آیا  اصل  شخص  سے  پیسے  لیکر ان کا کام کردینا جائز ہے یانہیں؟اسائنمنٹ  تیار کرکے  دینے پر  جو اجرت  ملتی  ہے  اس کا استعمال جائز  ہے یا نہیں ؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>طلبہ سے اسائنمنٹ  لکھوانےکا مقصد طالبعلم  کی متعلقہ  موضوع  کے بارے  صلاحیت  کو  جانچنا   ہوتا ہے ،اس کی بنیاد پر ادارے کا  اس کو  سرٹیفکیٹ دینا اس کی  صلاحیت واستعداد کی شہادت  ہوتی ہے ، اس لئے طالبعلم پر لازم ہے  کہ اسائنمنٹ خود لکھے، اس کی  بجائے  کسی اور   سے تیار کرواکر اپنے نام پر  پیش کرکے سرٹیفکیٹ حاصل کرنا ،  جھوٹ  اور دھوکہ  دہی ہے ، جوکہ  شرعاناجائز اوربڑا گناہ ہے ،اس سے  اجتناب کرنا لازم  ہے ۔</p><p>2۔دوسرے  شخص کے لئے بھی ایسی جعلی  اسائنمنٹ تیار کرکے  دینا  یہ گناہ کے کام میں تعاون  ہونے کی بناء پر ناجائز ہے ، اس پر اجرت لینا  اور اس کو استعمال کرنا بھی  جائز نہیں ہے ،لہذا اس کو چھوڑ کر کوئی  جائز  روز گار تلاش کرنا چاہئے ۔</p>",4718,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جائز و ناجائز کے متفرق مسائل
2021-07-10,https://almuftionline.com/2021/07/10/4714/,بارہ رکعت تراویح کے بعد اللہ کی محبت پیدا کرنے کے لیے بیان کرنا,<p>کیافرماتے ہیں علماء کرام درج ذیل مسئلہ کے بارے میں کہ</p><p> ہمارے مہتمم صاحب ہرروز بارہ رکعت تراویح کے بعد اللہ کی محبت پیدا کرنے کے لیے بیان فرماتے ہیں جس کے وقت کی کوئی تعیین نہیں ہوتی عموماً 25 منٹ اور کبھی اس سے زیادہ بھی وقت اس بیان میں صرف ہوجاتا ہے اور مقتدیوں کو مجبوراً بیٹھنا پڑتا ہے۔ ان کا یہ عمل قرآن وسنت کی روشنی میں کیسا ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>مذکورہ مہتمم صاحب اگر واقعتًا  تراویح کے درمیان میں ایسا کرتے ہیں اور مقتدیوں کی رضامندی اس میں شامل نہ ہو تو مہتمم صاحب کو مقتدیوں کا خیال رکھنا چاہیے، اورایسا نہیں کرنا چاہیے،اگربیان کرنا ہی ہو تو تراویح  اور وتر کے  بعد بیان کی ترتیب رکھیں؛ تاکہ جس  کی مرضی ہووہ بیان سنے اور جس کا جی چاہے وہ جا سکے۔جب فرض نماز میں کی قراءت میں مقتدیوں کی حالت کی رعایت کاحکم ہےتو بیان کادرجہ تونماز سے کم ہے اس میں بطریق اولی ان کی رعایت کا حکم ہوگا۔</p>",4714,jameya-tur-rasheed,نماز کا بیان,تراویح کابیان
2021-07-10,https://almuftionline.com/2021/07/10/4683/,مسجد میں نماز عید و جنازہ کا حکم,<p>مفتی صاحب ! نماز جنازہ کی طرح نماز عید بھی مسجد میں خلاف سنت ہے۔اس کراہت سے کس طرح بچا جائے؟</p><p>                                    1۔ کیا ہمارے دیار میں 52 ڈگری سینٹی گریڈ گرمی مسجد میں نماز جنازہ پڑھنے کا شرعی عذر ہے؟ جبکہ مسجد سے باہر کوئی سایہ دار جگہ نہ ہو۔</p><p>                                    2۔نہ جنازہ گاہ ہے نہ عید گاہ نہ کوئی پاک صاف جگہ۔جیسے ہمارے گاؤں میں میدان کا اکثر حصہ گوبر اور لید سے بھرا ہوا ہے۔نماز جنازہ میں اکثر لوگ تازہ وضو کرکے گیلے پاؤں، گیلے چپلوں کے ساتھ ہوتے ہیں،نماز کے باطل ہونے کا غالب گمان ہے ۔</p><p>                                    کیا مسجد میں نماز جنازہ پڑھنے کا مذکورہ بالا عذر شرعا معتبر ہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>۔نماز عید و نماز جنازہ اصلا تو دونوں میدان کی نمازیں ہیں ، لہٰذا عید کی بابت تو حکم یہ ہے کہ اگر کسی علاقے میں  ایسی  کھلی جگہ یعنی میدان یا عید گاہ موجود ہے کہ وہاں سب لوگ سما سکیں تو عید کی نماز وہیں ادا کرنی چاہیے ،جو شخص یہ سہولت موجود ہونے کے وباوجود نماز عید کے لیے وہاں نہ جائے تو وہ سنت کو چھوڑنے والا ہوگا۔ لیکن اگر میدان ہی نہیں ہے ، یا ہے تو صحیح ،لیکن ایسا ہے کہ سب لوگ اس میں نہیں آسکتے ،جیسا کہ آج کل عام طور پر ہمارے شہروں میں گنجان آبادیاں ہیں ، تو پھر مسجد میں بھی عید کی نماز پڑھنا درست ہے ،ایسی صورت میں یہ عمل خلاف سنت بھی نہیں اور اس میں  کراہت بھی نہیں ۔</p><p>2۔ رہی بات مسجد میں نماز جنازہ پڑھنے کی تو مسجد میں نماز جنازہ پڑھنے کے بارے میں چار اقوال ہیں :</p><p>(1)بہرحال مکروہ تحریمی ہے،خواہ جنازہ مسجد  کے اندر ہو یا باہر۔</p><p>(2)مکروہ تحریمی سے کم اور تنزیہی سے زیادہ ،دونوں کے درمیان ایک مستقل مرتبہ ہے جس کو ""اساءۃ"" کہتے ہیں۔</p><p>(3)جنازہ مسجد سے باہر ہو تو مسجد کے اندر نماز پڑھنے میں کوئی کراہت نہیں۔</p><p>(4)جنازہ مسجد کے اندر ہو یا باہر بہرحال مکروہ تنزیہی ہے۔</p><p>احسن الفتاوی میں حضرت مفتی رشید احمد لدھیانوی  صاحب رحمہ اللہ تعالی  نے دلائل کے لحاظ سے اسی قول کراہت تنزیہیہ  کو راجح  قرار دیا ہے،علی أنہ أوسط و أعدل و أوفق بالروایات المختلفۃ<span dir=""LTR"">.</span></p><p>چونکہ بہت سے فقہاء  عظام رحمھم اللہ   نے کراہت تنزیہیہ  کی طرح کراہت تحریمیہ  کے قول کی بھی تصحیح فرمائی  ہے  اوررسول اللہ صلی اللہ علیہ وسلم اور صحابہ کرام رضوان اللہ علیہم اجمعین  کا معمول بھی  یہی تھا کہ نماز جنازہ مسجد سے باہر کھلی جگہ میں ادا فرماتے تھے ۔ لہٰذا عام حالات میں جب کہ کوئی بڑا حرج نہ ہو تو   حتی الامکان کوشش یہی ہونی چاہیے  کہ جنازہ مسجد سے باہر ہی  ادا کیا جائے، البتہ چونکہ ایک  روایت پر عام حالات میں بھی  مسجد کے اندر  جنازہ پڑھنا درست اور صرف  خلاف اولی ہے اس لیے اگر کبھی  مسجد میں  جنازہ کسی عذر کی وجہ سے پڑھا جائے تو  ایسے میں ایسا کرنا  خلاف اولی بھی نہیں  ۔</p><p>            مذکورہ تفصیل کی روشنی میں سوال میں ذکر اعذار کا حکم یہ ہے کہ اگر  گرمی   بہت شدید ہواور نمازیوں کو سخت تکلیف ہوتی  ہو  (جیسا کہ سوال میں مذکور ہے) یا یہ کہ میدان تو ہو  لیکن وہاں نجاست سے تلوث کا قوی امکان ہو تو ایسی صورت   میں جبکہ  کوئی اور جگہ بھی  میسر نہ ہو تو مسجد میں نماز جنازہ پڑھنا بلا کراہت جائز ہے ۔</p><p>تاہم عذر یا بغیر عذر دونوں صورتوں میں مسجد میں نماز جنازہ پڑھنے کا  بہتر طریقہ یہ ہے کہ   محراب  سے باہر جنازہ رکھنے کی جگہ بنائی جائے   جہاں میت رکھ کر ،امام اور کچھ مقتدی  بھی مسجد سے باہر  کھڑے ہوسکیں۔</p><p>نیز یہ  بات بھی ذہن میں رہے کہ مذکورہ بالا تمام تر تفصیل اس مسئلہ کی نوعیت کے اعتبار سے لکھی گئی ہے، لیکن سنن ابی داؤد  کی حدیث کے مطابق  چونکہ  مسجد میں میت رکھ کر نماز جنازہ پڑھنے پر آپ صلی اللہ علیہ وسلم نے تنبیہ فرمائی ہے کہ ایسے میں  مسجد میں نماز جنازہ پڑھنے والے ثواب سے محروم رہتے ہیں ،لہٰذا احوط یہی ہے کہ  حتی الامکان کوشش کرکے جنازہ مسجد سے باہر ہی پڑھا جائے ۔اس کے لیے اپنے میدان میں سایہ دار درختوں  کا بھی انتظام کرنا چاہیے اور یہ کوشش  بھی کرنی چاہیے کہ اس میدان کو صاف کرواکے اس طرح کی عبادات کے لیے اسے فارغ رکھا جائے۔</p>",4683,jameya-tur-rasheed,جنازے کےمسائل,جنازے کے متفرق مسائل
2021-07-08,https://almuftionline.com/2021/07/08/5432/,کاروبار میں برکت اور حصولِ اولاد کے لیے دعا,<p>میرے بچوں کے کاروبار میں خیر و برکت اور اولاد ہونے کے لیے کوئی دعا بتادیجیے۔ </p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>کاروبار میں برکت اور اولاد کے لیے وظائف سے زیادہ خود دعا یعنی اللہ تعالیٰ سے مانگنے پر توجہ دینا چاہیے کہ اے اللہ میرے کاروبار میں برکت عطا فرما، اور مجھے اولاد عطا فرما۔ دعا کی قبولیت کے لیے اللہ تعالیٰ کے اوامر کی پابندی اور نواہی سے اجتناب بالخصوص مالِ حرام سے بچنا بطورِ خاص لازم ہے۔</p><p>وضوء کے بعد یہ دعا پڑھنی چاہیے «اللهُمَّ اغْفِرْ لِي ذَنْبِي، وَوَسِّعْ لِي فِي دَارِي، وَبَارِكْ لِي فِي رِزْقِي»،  اور نماز کے بعد یہ دعا «اللَّهُمَّ اغْفِرْ لِي ذَنْبِي، وَيَسِّرْ لِي أَمْرِي، وَبَارِكْ لِي فِي رِزْقِي»، ان شاء اللہ رزق میں برکت پیدا ہوگی۔  ان مواقع پر یہ دعائیں پڑھنا اور مانگنا کتبِ حدیث میں منقول ہیں۔ نیز صحیح بخاری میں حضرت انس رضی اللہ عنہ سے روایت ہے کہ رسول کریم ﷺ نے فرمایا :جو شخص چاہتاہے کہ اس کے رزق میں وسعت وفراخی اور اس کی عمر دراز ہو تو اس کو چاہیے کہ وہ صلہ رحمی کرے یعنی رشتہ داروں کے ساتھ حسنِ سلوک اور احسان کرے۔</p><p>البتہ یہ بات واضح رہنی چاہیے کہ برکت کا مطلب صرف کثرت نہیں، نہ ہی کثرت کے ساتھ برکت لازم ہے۔ برکت کا درست مفہوم یہ ہے کہ جس چیز سے جو مقصد ہو، وہ اس سے حاصل ہو۔ کاروبار کا مقصد اتنے مال اسباب کا حصول ہوتا ہے جس سے انسان اپنی ذمہ داریاں ادا کرسکے اور باعزت زندگی گزارے، اگر یہ حاصل ہے تو یہی برکت ہے؛ اگرچہ ظاہری اعتبار سے بہت زیادہ مال نہ ہو۔</p><p>حصولِ اولاد کے لیے یہ قرآنی دعا نمازوں کے بعد اور عام اوقات میں بکثرت مانگنی چاہیے رَبِّ لَا تَذَرْنِی فَرْدًا وَأَنْتَ خَیر الْوَارِثِینَ<span dir=""LTR"">.</span>  اللہ تعالیٰ سے امید ہے وہ اولاد عنایت فرمائیں گے۔</p>",5432,jameya-tur-rasheed,ذکر،دعاء اور تعویذات کے مسائل,رسول اللہ  صلی اللہ علیہ وسلم پر درود وسلام بھیجنے کے مسائل )  درود سلام کے (
2021-07-08,https://almuftionline.com/2021/07/08/5431/,عورتوں کے لیے دورانِ سفر نماز میں قبلہ رخ ہونے کا حکم,<p>عورتوں کے لیے سفر میں نماز میں رخ قبلہ کی طرف کرنا ضروری ہے یا نہیں، خاص طور پر جب ٹرین میں جاتی ہیں؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>عام حالات کی طرح سفر میں بھی فرض نماز کے لیے قبلہ رخ ہونا ضروری ہے ، اگر دوران ِ نماز رخ</p><p>قبلہ سے پھر جائے اور نمازی کو اس  کا  علم ہو جائے تواس   پر  لازم ہے کہ اسی حالت میں قبلہ کی طرف گھوم جائے۔تاہم اگر کسی وجہ سے قبلہ رخ ہونا ممکن نہ ہو تو اس وقت جیسے ممکن ہو نماز پڑھ لے  اور بعد میں اس کا اعادہ کرلے ۔ (مأخذه   احسن الفتاوی ٰ :4/89-88)</p><p>اگر قبلہ معلوم نہ ہو تو ٹرین وغیرہ کے عملہ یا سواریوں سے پوچھ کر معلوم کرلیا جائے، یا کسی آلہ یا ایپ وغیرہ سے قبلہ معلوم کیا جائے، اگر یہ بھی ممکن نہ ہو تو ""تحری"" کرے یعنی اندازہ لگائے اور جس جانب قبلہ ہونے کا غالب گمان ہو، اس طرف منہ کر کے نماز پڑھ لی جائے تو نماز ہوجائے گی۔ اگر دورانِ نماز تحری تبدیل ہوجائے یعنی غالب گمان یہ ہو کہ قبلہ دوسری طرف ہے تو اس طرف رخ کر کے نماز مکمل کر لے۔  </p><p>جہاں تک نفل نماز کا حکم ہے تو جن سواریوں میں قبلہ رخ ہونا ممکن ہو (جیسے کشتی اور ٹرین) تو ان میں نفل نماز میں بھی قبلہ کی طرف رخ کرنا لازم ہے، البتہ جن سواریوں میں قبلہ رخ ہونا ممکن نہ ہو (جیسے بس)، ان میں دورانِ سفر نفل نماز کے لیے قبلہ رخ ہونا شرط نہیں۔</p>",5431,jameya-tur-rasheed,نماز کا بیان,نماز کی شرائط کا بیان
