issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2016-11-10,https://almuftionline.com/2016/11/10/390/,عیسائی لڑکی سے نکاح کرنا,<p>سوال :کیاکوئی مسلم لڑکاعیسائی لڑکی سے شادی کرسکتاہے ؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>حرام تونہیں، لیکن اولاد پرمنفی اثرات کے واضح امکانات کی وجہ سے بہترہے کہ عیسائی لڑکی سے شادی نہ کی جائے،یہ حکم بھی اس وقت ہے جبکہ وہ واقعۃ عیسائی ہو،اگرصرف برائے نام عیسائی ہو،اورحقیقت میں کسی آسمانی مذہب کونہ مانتی ہوتوایسی عورت دہریہ شمارہوگی،اوراس سے نکاح ناجائزوحرام ہوگا۔</p>",390,jameya-tur-rasheed,نکاح کا بیان,مشرکین اور کفار کے نکاح کا بیان
2016-11-10,https://almuftionline.com/2016/11/10/389/,عدت اسلامی مہینوں کے اعتبارسےہوگی,<p>ایک شخص جوکہ 4شوال کوفوت ہواہے،اس کی بیوی کی عدت کس مہینے کے حساب سے ہوگی؟،یعنی انگریزی مہینےسے یااسلامی مہینےسے؟اورکس مہینے کی کس تاریخ کوعدت مکمل ہوگی؟۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>عدت وفات 4مہینے 10 دن اسلامی مہینوں کے اعتبارسےہیں،اگرشوہر پہلی قمری تاریخ کوفوت ہواتوعدت مہینوں کے اعتبارسے ہوگی یعنی 4مہینے 10دن شمارکئے جائیں گے اگرچہ بیچ میں 29 کامہینہ آجائے،اوراگرمہینے کے بیچ میں فوت ہواہوتوپھردنوں کااعتبارہوگا،یعنی فوت ہونے کے بعد 130دن گزرجائیں توعدت پوری ہوجائےگی۔ صورت مسئولہ میں چونکہ مہینے کے درمیان فوت ہواہے تو4شوال سے 130 دن گزرجائیں یعنی 14صفر ہوجائےتوعدت مکمل ہوجائےگی۔</p>",389,jameya-tur-rasheed,طلاق کے احکام,عدت کا بیان
2016-11-10,https://almuftionline.com/2016/11/10/388/,موبی کیش اکاؤنٹ کھولنا,<p>موبی کیش اکاؤنٹ کھولناکیساہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>جائزمقاصد مثلارقم کی منتقلی،بلوں کی ادائیگی وغیرہ کے لئے اگریہ اکاؤنٹ کھلوایاجائےتواس میں شرعاکوئی حرج نہیں،البتہ اگرفری منٹس وغیرہ کے حصول کےلئےہی اکاؤنٹ کھلوایاجائےتواسی مقصدکےلئے نہ اکاؤنٹ کھلواناجائزہوگااورنہ ہی ایسی صورت میں فری منٹس وغیرہ کااستعمال جائزہوگا،کیونکہ ایسی صورت میں یہ قرض پرمشروط نفع ہوگاجوشرعاسوداورحرام ہے۔ پہلی صورت میں(یعنی جب اکاؤنٹ دیگرمقاصدکےلئےکھلوایاگیاہو)فری منٹس وغیرہ کااستعمال جائزہوگایانہیں؟تواس بارے میں تفصیل یہ ہے کہ اگرفری منٹس وغیرہ اضافی مراعات تمام اکاؤنٹ ہولڈرزکوفراہم کی جاتی ہوں،یعنی ان کاحصول نہ تواکاؤنٹ میں رقم کی موجودگی کے ساتھ مشروط ہواورنہ ہی رقم کی کمی بیشی کی وجہ سے ان مراعات میں کمی بیشی کی جاتی ہوتوایسی صورت میں فری منٹس وغیرہ کااستعمال جائزہوگاورنہ نہیں۔</p>",388,jameya-tur-rasheed,سود اور جوے کے مسائل,مختلف بینکوں اور جدید مالیاتی اداروں کے سود  سے متعلق مسائل کا بیان
2016-11-09,https://almuftionline.com/2016/11/09/379/,درسی کتب کے ضائع ہونے پر ضمان,<p>دینی مدارس میں یہ معمول ہے کہ سال کے شروع میں طلبہ کو درسی کتابیں پڑھنے کے دی جاتی ہیں اختتام سال پر واپس لیجاتی ہیں ،یہ کتب طلبہ کو عاریتا دیجاتی ہیں ،اور دوران سال کتابیں گم ہونے یا لاپرواہی سے خراب ہونے کی صورت میں ضمان وصول کیا جاتا ہے ،لیکن ضمان وصول کرنےمیں یہ مشکل پیش آتی ہےکہسال کے اختتام پر بعض طلبہ کے پاس پیسے نہیں ہوتے اس لئے وہ ضمان نہیں دےپاتے ، بعض ضمان ادا کرنے سے کتراتے ہیں اس لئے کتب خانہ کا رخ ہی نہیں کرتے ،بلکہ باہر باہر سے ہی گھروں کو روانہ ہوجاتے ہیں ،اس طرح مدرسے کا نقصان ہوجاتا ہے ، اب سوال ہے کہ اس نقصان سے بچنے کےلئے اگر طلبہ سے بطور سیکورٹی کچھ رقم سال کی ابتدا ء میں وصول کرلی جائے اور اختتام سال پر حساب کرلیا جائے اگر ضمان لازم ہو تو کٹوٹی کرلیجائے ورنہ رقم واپس کردیجائے ،کیا ایسا کرنا شرعا جائز ہوگا یانہیں ؟ بعض حضرات کاکہنا ہے کہ یہ امانت ہے اس لئے ضمان لینا صحیح نہیں ا ن کی با ت صحیح ہے یا نہیں؟یا تلافی نقصان کی کوئی اور صورت ہوتو تحریر فرمائیں ۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>مدرسہ کی طرف سے جو درسی کتب طلبہ کو عاریتا فراہم کی جاتی ہیں یہ طلبہ کے پا س امانت ہوتی ہیں ،طلبہ کی ذمہ داری ہے ان کتا بوں کی پوری حفاظت کریں ، اگر تعدی کے بغیر خراب یاضائع ہوجائیں اس کا ضمان وصول کرنا جائز نہ ہوگا ،ہاں اگر طلبہ کی غفلت کی وجہ سے کتا بیں خراب ہوجائیں یا ضائع ہوجائیں تو قاعدہ کے مطابق ضمان وصول کرنا درست ہے ،اس کے لئے بطور سیکورٹی رقم وصول کرنے کا ضابطہ بنانا بھی درست ہے ،البتہ جوطلبہ نادار ہوں سیکورٹی کی رقم اداکرنے پر قدررت نہ رکھتے ہوں ان کے ساتھ رعایت کی جائے تاکہ وہ تعلیم سے محروم نہ رہیں ۔</p>",379,jameya-tur-rasheed,امانتا اور عاریة  کے مسائل,متفرّق مسائل
2016-11-06,https://almuftionline.com/2016/11/06/720/,کسی کواللہ کا بیٹاکہنا کفر ہے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",720,jameya-tur-rasheed,ایمان وعقائد,کفریہ کلمات اور کفریہ کاموں کابیان
2016-11-05,https://almuftionline.com/2016/11/05/589/,آیت  سجدہ کے فورابعد نماز کاسجدہ کرنےسے سجدہ تلاوت ہوجاتاہے,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",589,jameya-tur-rasheed,نماز کا بیان,سجدہ تلاوت کا بیان
2016-11-05,https://almuftionline.com/2016/11/05/450/,مکان کی فروخت پر پڑوسی کا پیسے مانگنا,<p>میں تعمیرات کا کام کرتا ہوں۔میں نے اپنے ذاتی پلاٹ میں ایک تین منزلہ مکان تعمیر کیا۔ گورنمنٹ کے ادارے نے تین منزلہ مکان بنانے کی اجازت دی ،تین منزلہ مکان ہی بنایا۔اب میں اس مکان کو پورشن میں فروخت کرنا چاہتا ہوں،لیکن میرے پڑوسی اس فروخت پر اعتراض کر رہے ہیں کہ مکان کو پورشن میں فروخت نہ کرواور اس پر رجسٹرار کو لیگل نوٹس بھیجا ہے(اس کی وجہ سائل نے یہ بتائی کہ پلاٹ کمرشل نہیں ہے اور پورشن میں فروخت کرنے کی اجازت کمرشل پلاٹ میں ہوتی ہے)۔ اس پر وہ مجھ سے پیسوں کا مطالبہ کر رہے ہیں؛پہلے کہا کہ آپ مجھے پچیس لاکھ روپےدو تو میں نوٹس واپس لے لوں گا اور جب سب کو محلے میں پتہ چلا تو کہتے ہیں کہ پندرہ لاکھ روپے صرف کسی مسجد/مدرسے میں دو، تو میں نوٹس لے لوں گا۔ مجھے شریعت کی رو سے بتائیں کہ کیا اس طرح کسی مسجد/مدرسے میں رقم دلوانا جائز ہے؟ یہ رقم مسجد/مدرسے کی تعمیر میں لگوانا جائز ہے؟ اگر ناجائز ہے تو اس رقم کو کس نام سے موسوم کیا جائےگا؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>o پڑوسی کواس طرح مکان کی فروخت پر پیسے مانگنے کا کوئی حق نہیں۔اس کا یہ مطالبہ درست نہیں۔ اسی طرح یہ پیسے مسجد میں بھی مالک کی دلی رضامندی کے بغیر دینا اور استعمال کرنا جائز نہیں۔ البتہ چونکہ گورنمنٹ کے قوانین کی پاسداری ہرشہری پر لازم ہے،لہذا اگر واقعتا گورنمنٹ کی طرف سے نان کمرشل پلاٹ کو پورشن کی صورت میں بیچنے کی اجازت نہ ہو،توآپ کا مکان کو</p>",450,jameya-tur-rasheed,خرید و فروخت کے احکام,خرید و فروخت کے جدید اور متفرق مسائل
2016-11-05,https://almuftionline.com/2016/11/05/374/,جن لوگوں نے نکاح پرنکاح کروایاہے،ان کی خوشی غمی میں شریک ہونا,<p>خوشی غمی میں شریک ہونے کاحکم پہلے بھی بتایاتھاکہ ان کے ساتھ میل جول کا تعلق رکھناجائزنہیں ،جب تک کہ وہ میاں بیوی میں جدائی نہ کروادیں،ان کے ساتھ تعلق رکھنے والے لوگ اگران کو جدائی کی ترغیب دیتے رہتے ہیں،اسکےباوجود وہ نہیں مانتے تواگران سے قطع تعلق کرسکتے ہوں توقطع تعلق کیاجائے تاکہ وہ اس حرام کاری سے بازآجائیں،اوراگرقطع تعلق نہیں کرسکتے توپھردل میں ان کے اس فعل کوبراسمجھیں تویہ کافی ہے،پھر تعلق رکھ سکتے ہیں،لیکن ان کے ساتھ تعلق اس طرح رکھناکہ نہ کبھی اسکے بارےمیں ان کوکچھ کہااورنہ اس کودل میں براجاناتوپھران کا تعلق رکھناگناہ کبیرہ ہے،جس سے اجتناب لازم ہے۔</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>سب سے زیادہ تولڑکی اورلڑکی والے گناہگارہوں گے،جنہوں نے ایک نکاح کے ہوتے ہوئے دوسرانکاح کیا،پھروہ شوہرجوعالم ہونے کے باوجود بیوی کوفارغ نہیں کررہاصرف ضد اورہٹ دھرمی کی بناءپر،پھروہ لوگ جو لڑکی والوں سے تعلق رکھتے ہیں۔</p>",374,jameya-tur-rasheed,نکاح کا بیان,نکاح کے جدید اور متفرق مسائل
2016-11-05,https://almuftionline.com/2016/11/05/369/,بالغ ہونے کے بعد لڑکی نے دوسرانکاح کرلیاہو،اورپہلاشوہرعالم ہونے کے باوجودطلاق نہ دے۔,<p>عرض یہ ہے کہ جواب میں ذکرکردہ نکاح اگرختم نہ کیاجاسکے،جیساکہ صورت حال سے معلوم ہوتاہے، کافی عرصہ گزرگیا،اب جدائی ہوناناممکن ہے،توان کی خوشی غمی میں شریک ہونے کاکیاحکم ہے؟ قرآن وحدیث کی روسے بتائیں۔ اب جس شخص کامعاملہ ہے وہ عالم ہے،حالانکہ عالم توپوری قوم کاراہنماہوتاہے ،اگرعالم کی وجہ سے لوگ گناہگارہورہے ہوں،تواس کے لئے قرآن وحدیث وشرعی اصول سے کوئی طریقہ بتادیں،تاکہ آدمی طلاق دینے پرراضی ہوجائے۔ اوربات یہ ہے کہ کس کس درجے پرگناہگار ہوں گے؟زیادہ گناہ لڑکی والوں کوہوگایالڑکے والوں کویاعوام الناس کو،ان میں سے ہرایک کے بارے میں وضاحت کریں۔ اگرشریک ہونے والے لوگ گناہگارہیں توکس درجے پرہوں گے صغیرہ میں آئیں گے یاکبیرہ میں ؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4><p>صورت مسئولہ میں چونکہ پہلاشوہرعالم ہے تواس کوچاہئے کہ وہ اس بات کااستحضار کرے کہ اللہ تعالی نےاس پرخصوصی فضل فرمایاکہ اس کوعالم بنایااورسارے لوگوں میں سے اسی کوعلم دین کے لئے چنااورعلم کی دولت سے مالامال فرمایا،اس کواس علم کی قدرکرنی چاہئے،اورجو انسان علم حاصل کرتاہے،تواس کوچاہئےکہ اس علم پرعمل بھی کرے،کیونکہ علم بغیرعمل کے وبال ہوتاہےاوربجائے ثواب کے گناہ کاسبب ہوتاہے۔ عالم کوتوچاہئےکہ وہ لوگوں کی راہنمائی کرے ،اورلوگوں کوگناہوں سے بچائے،چہ جائے کہ وہ خودگناہ میں مبتلاہو،یااس کے عمل کی وجہ سے کوئی اورگناہ میں مبتلاہو،اورگناہ بھی کوئی چھوٹانہیں ہے، بلکہ زنا ہے جوبہت بڑاگناہ ہے۔ عالم اللہ اورلوگوں کے درمیان واسطہ ہوتاہے،عالم اپنے ایک ایک عمل کاذمہ دارہے،کیونکہ لوگ عالم کواپناپیشوااورمقتداسمجھتے ہیں اوراس کے ہرعمل کودیکھ کراسی طرح کرنے کی کوشش کرتے ہیں، اگرعالم اچھے اعمال کرے گاتولوگ اسی کودیکھ اچھے اعمال کریں گے، جس کاثواب عالم کوبھی ملے گا اوراگربرے اعمال کرے گاتولوگ دیکھ کرعلماء کوبرابھلابھی کہیں گے اورعلماء سے بدظن بھی ہوں گےاوراسی طرح برے اعمال کریں گے،جس کاساراکاساراگناہ عالم پرہی ہوگا۔ ہمارے سامنے جوواقعہ کی پوری صورتحال ہے اس سے معلوم ہوتاہے کہ بیوی کاپہلانکاح جوعالم کے ساتھ بچپن میں ہواتھا،وہ نکاح ابھی تک برقرارہے،لڑکی کے بالغ ہونے سے وہ نکاح ختم نہیں ہوا،وہ ابھی تک اسی عالم ہی کی بیوی ہے،لیکن بیوی نے جودوسرانکاح کیاہے،وہ پہلے سے نکاح میںہوتے ہوئے دوسرانکاح ہے، جوکہ ناجائز،حرام اورزناہے،اوریہ پہلے شوہر کے علم میں ہے کہ اس کا بیوی کے ساتھ نباہ ہونامشکل ہے اوربیوی بھی اس کے ساتھ نہیں رہ سکتی،اسی وجہ سےتو اس نے دوسرانکاح کیاہے،اگرچہ وہ نکاح ناجائزہے،جس کی ایک وجہ یہ بھی ہے کہ وہ ابھی تک پہلے شوہر کے نکاح میں ہے اورعالم دین ہونے کی وجہ سے شوہرکوبخوبی معلوم ہے کہ شریعت میں بدکاری اورزناکاکتنابڑاگناہ ہے،اگراسلامی حکومت اورشرعی قاضی ہوتوباقاعدہ اس کی سخت سزابھی ہوسکتی ہے۔ اس ساری صورت حال میں اصل گناہگارتو بیوی اوراس کے گھروالے ہیں جنہوں نے ایک نکاح کے ہوتے ہوئے دوسرانکاح کیاہے،لیکن اس گناہ میں اب پہلاشوہربھی شریک ہے،اس لئے کہ وہ اگراس کوبدکاری اورزنا سے بچاناچاہےتوبچاسکتا ہے،وہ اس طرح کہ وہ اس کوطلاق دیدے،جس سے بیوی اس کے نکاح سے نکل جائے گی،اورعدت گزارکردوبارہ اسی شوہرسے نکاح کرلےجس کے ساتھ ابھی رہ رہی ہےتونکاح بھی درست ہوجائےگاوروہ بدکاری سے بھی بچ جائیں گےاورعالم کوثواب بھی مل جائے گا۔</p>",369,jameya-tur-rasheed,نکاح کا بیان,نکاح صحیح اور فاسد کا بیان
2016-11-01,https://almuftionline.com/2016/11/01/824/,خلافِ شرع کام کرنے والے حجام کو دکان کرایہ پر دینا,,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ

</h4>",824,jameya-tur-rasheed,اجارہ یعنی کرایہ داری اور ملازمت کے احکام و مسائل,کرایہ داری کے متفرق احکام
