link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,category_lvl_3,html_container
https://www.banuri.edu.pk/readquestion/wozo-ki-sunnateen-144410100787/07-05-2023,وضوکی سنتیں,"<p><p style=""text-align:justify;"">وضو میں کتنی سنتیں ہیں ؟اور کون کون سی؟</p></p>","<p><p style=""text-align:justify;"">وضومیں کل 15سنتیں ہیں:</p><ol style=""text-align:justify;""><li>نیت کرنا ۔</li><li>بسم اللّٰہ سے وضو شروع کرنا۔</li><li>دونوں ہاتھوں کو گٹوں تک تین تین بار دھونا۔ پہلے دایاں اور پھر بایاں ہاتھ دھونا۔</li><li>دانتوں میں مسواک کرنا۔ (کم سے کم تین بار دائیں بائیں اوپر نیچے کے دانتوں پر)</li><li>داہنے ہاتھ سے پانی لے کر تین بار کلی  کرنا۔ (روزہ دار نہ ہو تو  غرارہ بھی کریں)</li><li>داہنے ہاتھ سے تین بار ناک میں پانی چڑھانا۔</li><li>بائیں ہاتھ سے ناک صاف کرنا۔</li><li>داڑھی کا خلال کرنا۔ یعنی انگلیوں کو گلے کی طرف سے داڑھی میں ڈال کر ایسے پھیرنا جیسے کنگھا کرتے ہیں۔</li><li>ہاتھ پاؤں کی انگلیوں کا خلال کرنا۔</li><li>وضو میں دھلنے والے ہر حِصّے کو تین بار دھونا۔</li><li>پورے سر کا مسح کرنا۔</li><li>کانوں کا مسح کرنا۔</li><li>ترتیب سے وضو کرنا۔</li><li>وضو میں دھلنے والے حصوں کو پے در پے دھونا یعنی ایک حِصّے کے سوکھنے سے پہلے دوسرے کو دھونا۔</li><li>داڑھی کے جو بال منہ  کے دائرے سے باہر ہیں ان کا مسح کرنا۔</li></ol><p>فتاوی ہندیہ میں ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">"" (الفصل الثاني في سنن الوضوء) وهي ثلاث عشرة على ما ذكر في المتون.</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">(منها التسمية) ... (ومنها) غسل اليدين إلى الرسغين ثلاثًا ابتداء  ... (ومنها المضمضة والاستنشاق) والسنة أن يتمضمض ثلاثا أولا ثم يستنشق ثلاثا ويأخذ لكل واحد منهما ماءً جديدًا في كل مرة، كذا في محيط السرخسي. وحد المضمضة استيعاب الماء جميع الفم وحد الاستنشاق أن يصل الماء إلى المارن، كذا في الخلاصة ... (ومنها السواك) ... (ومنها تخليل اللحية) ذكر قاضي خان في شرح الجامع الصغير تخليل اللحية بعد التثليث سنة في قول أبي يوسف وبه أخذ. كذا في الزاهدي وفي المبسوط وهو الأصح. كذا في معراج الدراية. وكيفيته أن يدخل أصابعه فيها ويخلل من الجانب الأسفل إلى فوق وهو المنقول عن شمس الأئمة الكردي - رحمه الله تعالى -. كذا في المضمرات. (ومنها تخليل الأصابع) وهو إدخال بعضها في بعض بماء متقاطر وهذا سنة مؤكدة اتفاقا كذا في النهر الفائق هذا إذا وصل الماء إلى أثنائها وإن لم يصل بأن كانت منضمة فواجب، كذا في التبيين ... (ومنها) تكرار الغسل ثلاثا فيما يفرض غسله نحو اليدين والوجه والرجلين. كذا في المحيط ... (ومنها) مسح كل الرأس مرة. كذا في المتون والأظهر أنه يضع كفيه وأصابعه على مقدم رأسه ويمدهما إلى قفاه على وجه يستوعب جميع الرأس ثم يمسح أذنيه بأصبعيه ولا يكون الماء مستعملا بهذا. هكذا في التبيين وإن داوم على ترك استيعاب الرأس بغير عذر يأثم. كذا في القنية. (ومنها مسح الأذنين) يمسح مقدمهما ومؤخرهما بالماء الذي يمسح به رأسه. كذا في شرح الطحاوي ... (ومنها النية) والمذهب أن ينوي ما لايصح إلا بالطهارة من العبادة أو رفع الحدث كذا في التبيين ... (ومنها الترتيب) وهو أن يبدأ بما بدأ الله تعالى بذكره. كذا في التبيين عد القدوري النية والترتيب والاستيعاب من المستحبات وعدها صاحب الهداية والمحيط والتحفة والإيضاح والوافي من السنن وهو الأصح. كذا في معراج الدراية. (ومنها الموالاة) وهي التتابع وحده أن لا يخف الماء على العضو قبل أن يغسل ما بعده في زمان معتدل ولا اعتبار بشدة الحر والرياح ولا شدة البرد ويعتبر أيضا استواء حالة المتوضئ كذا في الجوهرة النيرة.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(كتاب الطهارة،الباب الأول في الوضوء،الفصل ‌الثاني ‌في ‌سنن ‌الوضوء،6/1،ط:ماجدية)</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">فقط والله أعلم</span></p></p><hr class=""big-hr""/>",07-05-2023,144410100787,banuri.edu.pk,طہارت,وضو,سنن وضو,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">وضو میں کتنی سنتیں ہیں ؟اور کون کون سی؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:justify;"">وضومیں کل 15سنتیں ہیں:</p><ol style=""text-align:justify;""><li>نیت کرنا ۔</li><li>بسم اللّٰہ سے وضو شروع کرنا۔</li><li>دونوں ہاتھوں کو گٹوں تک تین تین بار دھونا۔ پہلے دایاں اور پھر بایاں ہاتھ دھونا۔</li><li>دانتوں میں مسواک کرنا۔ (کم سے کم تین بار دائیں بائیں اوپر نیچے کے دانتوں پر)</li><li>داہنے ہاتھ سے پانی لے کر تین بار کلی  کرنا۔ (روزہ دار نہ ہو تو  غرارہ بھی کریں)</li><li>داہنے ہاتھ سے تین بار ناک میں پانی چڑھانا۔</li><li>بائیں ہاتھ سے ناک صاف کرنا۔</li><li>داڑھی کا خلال کرنا۔ یعنی انگلیوں کو گلے کی طرف سے داڑھی میں ڈال کر ایسے پھیرنا جیسے کنگھا کرتے ہیں۔</li><li>ہاتھ پاؤں کی انگلیوں کا خلال کرنا۔</li><li>وضو میں دھلنے والے ہر حِصّے کو تین بار دھونا۔</li><li>پورے سر کا مسح کرنا۔</li><li>کانوں کا مسح کرنا۔</li><li>ترتیب سے وضو کرنا۔</li><li>وضو میں دھلنے والے حصوں کو پے در پے دھونا یعنی ایک حِصّے کے سوکھنے سے پہلے دوسرے کو دھونا۔</li><li>داڑھی کے جو بال منہ  کے دائرے سے باہر ہیں ان کا مسح کرنا۔</li></ol><p>فتاوی ہندیہ میں ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">"" (الفصل الثاني في سنن الوضوء) وهي ثلاث عشرة على ما ذكر في المتون.</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">(منها التسمية) ... (ومنها) غسل اليدين إلى الرسغين ثلاثًا ابتداء  ... (ومنها المضمضة والاستنشاق) والسنة أن يتمضمض ثلاثا أولا ثم يستنشق ثلاثا ويأخذ لكل واحد منهما ماءً جديدًا في كل مرة، كذا في محيط السرخسي. وحد المضمضة استيعاب الماء جميع الفم وحد الاستنشاق أن يصل الماء إلى المارن، كذا في الخلاصة ... (ومنها السواك) ... (ومنها تخليل اللحية) ذكر قاضي خان في شرح الجامع الصغير تخليل اللحية بعد التثليث سنة في قول أبي يوسف وبه أخذ. كذا في الزاهدي وفي المبسوط وهو الأصح. كذا في معراج الدراية. وكيفيته أن يدخل أصابعه فيها ويخلل من الجانب الأسفل إلى فوق وهو المنقول عن شمس الأئمة الكردي - رحمه الله تعالى -. كذا في المضمرات. (ومنها تخليل الأصابع) وهو إدخال بعضها في بعض بماء متقاطر وهذا سنة مؤكدة اتفاقا كذا في النهر الفائق هذا إذا وصل الماء إلى أثنائها وإن لم يصل بأن كانت منضمة فواجب، كذا في التبيين ... (ومنها) تكرار الغسل ثلاثا فيما يفرض غسله نحو اليدين والوجه والرجلين. كذا في المحيط ... (ومنها) مسح كل الرأس مرة. كذا في المتون والأظهر أنه يضع كفيه وأصابعه على مقدم رأسه ويمدهما إلى قفاه على وجه يستوعب جميع الرأس ثم يمسح أذنيه بأصبعيه ولا يكون الماء مستعملا بهذا. هكذا في التبيين وإن داوم على ترك استيعاب الرأس بغير عذر يأثم. كذا في القنية. (ومنها مسح الأذنين) يمسح مقدمهما ومؤخرهما بالماء الذي يمسح به رأسه. كذا في شرح الطحاوي ... (ومنها النية) والمذهب أن ينوي ما لايصح إلا بالطهارة من العبادة أو رفع الحدث كذا في التبيين ... (ومنها الترتيب) وهو أن يبدأ بما بدأ الله تعالى بذكره. كذا في التبيين عد القدوري النية والترتيب والاستيعاب من المستحبات وعدها صاحب الهداية والمحيط والتحفة والإيضاح والوافي من السنن وهو الأصح. كذا في معراج الدراية. (ومنها الموالاة) وهي التتابع وحده أن لا يخف الماء على العضو قبل أن يغسل ما بعده في زمان معتدل ولا اعتبار بشدة الحر والرياح ولا شدة البرد ويعتبر أيضا استواء حالة المتوضئ كذا في الجوهرة النيرة.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(كتاب الطهارة،الباب الأول في الوضوء،الفصل ‌الثاني ‌في ‌سنن ‌الوضوء،6/1،ط:ماجدية)</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">فقط والله أعلم</span></p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتوی نمبر : <a id=""fatwa_number"">144410100787</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/taharat""><i class=""icon-docs-bold""></i> طہارت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/wuzu""><i class=""icon-docs-bold""></i> وضو</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/sunan-e-wazu""><i class=""icon-docs-bold""></i> سنن وضو</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/eyzl-nam-rkhna-144405100501/01-12-2022,ایزل نام رکھنے کا حکم,"<p><p style=""text-align:justify;"">کیا میں بیٹی کا نام ایزل فاطمہ رکھ سکتا ہوں؟</p></p>","<p><p style=""text-align:justify;"">ایزل نام کا معنیٰ ہے: تصویر وغیرہ کو سہارا دینے کے لئے تین ٹانْگوں کا لکڑی کا اسٹینڈ، لکڑی کا ٹیکن۔</p><p class=""indent"" style=""text-align:left;"">(ماخوذ از: اردو لغت، مادّہ:ایزل، ج:2، ص:1117، ط:اردو لغت بورڈ کراچی)</p><p style=""text-align:justify;"">مذکورہ معنی کے اعتبار سے بچی کا نام ایزل نہ رکھا جائے۔</p><p style=""text-align:justify;"">فاطمہ آپ صلی اللہ علیہ وسلم کی صاحب زادی رضی اللہ عنہا کا نام ہے، یہ نام رکھنا نہ صرف جائز ہے، بلکہ افضل ہے۔</p><p style=""text-align:justify;"">فتاویٰ عالمگیری (الفتاوى الهندية) میں ہے:</p><p class=""indent"" style=""text-align:justify;"">""<span class=""ar_writing"">وفي الفتاوى: التسمية باسم لم يذكره الله تعالى في عباده ولا ذكره رسول الله صلى الله عليه وسلم ولا استعمله المسلمون تكلموا فيه والأولى أن لا يفعل كذا في المحيط.</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(کتاب الکراهیة، الباب الثاني والعشرون في تسمية الأولاد، ج:5، ص:362، ط:مکتبہ رشیدیه)</span></p><p class=""indent"" style=""text-align:left;"">فقط واللہ اعلم</p></p><hr class=""big-hr""/>",01-12-2022,144405100501,banuri.edu.pk,حظر و اباحت,نام، لقب، کنیت,ناموں کے معانی اور احکام,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">کیا میں بیٹی کا نام ایزل فاطمہ رکھ سکتا ہوں؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:justify;"">ایزل نام کا معنیٰ ہے: تصویر وغیرہ کو سہارا دینے کے لئے تین ٹانْگوں کا لکڑی کا اسٹینڈ، لکڑی کا ٹیکن۔</p><p class=""indent"" style=""text-align:left;"">(ماخوذ از: اردو لغت، مادّہ:ایزل، ج:2، ص:1117، ط:اردو لغت بورڈ کراچی)</p><p style=""text-align:justify;"">مذکورہ معنی کے اعتبار سے بچی کا نام ایزل نہ رکھا جائے۔</p><p style=""text-align:justify;"">فاطمہ آپ صلی اللہ علیہ وسلم کی صاحب زادی رضی اللہ عنہا کا نام ہے، یہ نام رکھنا نہ صرف جائز ہے، بلکہ افضل ہے۔</p><p style=""text-align:justify;"">فتاویٰ عالمگیری (الفتاوى الهندية) میں ہے:</p><p class=""indent"" style=""text-align:justify;"">""<span class=""ar_writing"">وفي الفتاوى: التسمية باسم لم يذكره الله تعالى في عباده ولا ذكره رسول الله صلى الله عليه وسلم ولا استعمله المسلمون تكلموا فيه والأولى أن لا يفعل كذا في المحيط.</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(کتاب الکراهیة، الباب الثاني والعشرون في تسمية الأولاد، ج:5، ص:362، ط:مکتبہ رشیدیه)</span></p><p class=""indent"" style=""text-align:left;"">فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتوی نمبر : <a id=""fatwa_number"">144405100501</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/mamnooaat-mubahat""><i class=""icon-docs-bold""></i> حظر و اباحت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/asaami""><i class=""icon-docs-bold""></i> نام، لقب، کنیت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/namoun-ke-mani-or-ahkaam""><i class=""icon-docs-bold""></i> ناموں کے معانی اور احکام</a></div></div></div>"
