link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,category_lvl_3,html_container
https://www.banuri.edu.pk/readquestion/baara-rakaat-sunan-e-muakkada-144404100237/31-10-2022,بارہ رکعات سننِ مؤکدہ,"<p><p style=""text-align:justify;"">دن میں 12 رکعت پڑھتے ہیں وہ نفل ہیں یا سنت مؤکدہ؟</p></p>","<p><p style=""text-align:justify;"">فرض نمازوں سے پہلے اور بعد  میں جو سنتیں پڑھی جاتی ہیں ان میں بعض سنتِ مؤکدہ ہیں اور بعض غیر مؤکدہ یعنی نفل، حضور صلی اللہ علیہ وسلم نےدن رات میں بارہ رکعات سنتیں پڑھنے کی خود پابندی کی اور تاکید بھی فرمائی ہے،وہ سنتِ مؤکدہ ہیں ،وہ بارہ رکعتیں یہ ہیں: </p><p style=""text-align:justify;"">دو رکعتیں فجر سے پہلے  ،چار رکعتیں ظہر سے پہلے اور دو رکعتیں ظہر کے بعد ،دو رکعتیں مغرب کے بعد اور دو رکعتیں عشاء کے بعد۔ ان كے علاوه دن بھر جتنی  ركعات مسنون ہیں ، وه سنن ِ غير مؤكده ہیں، جیسے اشراق، چاشت، قبل العصر و قبل العشاء وغیرہ۔</p><p style=""text-align:justify;"">سنن ابی داود میں ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""عن أم حبيبة، قالت: قال النبي صلى الله عليه وسلم: «من صلى في يوم ثنتي عشرة ركعة تطوعا، بني له بهن بيت في الجنة».""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(سنن ابي داود، كتاب الصلاة، باب تفريع أبواب التطوع وركعات السنة، رقم الحديث:1250)</span></p><p style=""text-align:justify;""><span class=""ar_writing"">وفيه ايضا:</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""عن عبد الله بن عمر، «أن رسول الله صلى الله عليه وسلم كان يصلي قبل الظهر ركعتين، وبعدها ركعتين، وبعد المغرب ركعتين في بيته، وبعد صلاة العشاء ركعتين، وكان لا يصلي بعد الجمعة حتى ينصرف فيصلي ركعتين.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(سنن ابي داود، كتاب الصلاة، باب تفريع أبواب التطوع وركعات السنة، رقم الحديث:1252)</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">فقط والله اعلم</span></p></p><hr class=""big-hr""/>",31-10-2022,144404100237,banuri.edu.pk,نماز,سنن و نوافل,سنن و نوافل,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">دن میں 12 رکعت پڑھتے ہیں وہ نفل ہیں یا سنت مؤکدہ؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:justify;"">فرض نمازوں سے پہلے اور بعد  میں جو سنتیں پڑھی جاتی ہیں ان میں بعض سنتِ مؤکدہ ہیں اور بعض غیر مؤکدہ یعنی نفل، حضور صلی اللہ علیہ وسلم نےدن رات میں بارہ رکعات سنتیں پڑھنے کی خود پابندی کی اور تاکید بھی فرمائی ہے،وہ سنتِ مؤکدہ ہیں ،وہ بارہ رکعتیں یہ ہیں: </p><p style=""text-align:justify;"">دو رکعتیں فجر سے پہلے  ،چار رکعتیں ظہر سے پہلے اور دو رکعتیں ظہر کے بعد ،دو رکعتیں مغرب کے بعد اور دو رکعتیں عشاء کے بعد۔ ان كے علاوه دن بھر جتنی  ركعات مسنون ہیں ، وه سنن ِ غير مؤكده ہیں، جیسے اشراق، چاشت، قبل العصر و قبل العشاء وغیرہ۔</p><p style=""text-align:justify;"">سنن ابی داود میں ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""عن أم حبيبة، قالت: قال النبي صلى الله عليه وسلم: «من صلى في يوم ثنتي عشرة ركعة تطوعا، بني له بهن بيت في الجنة».""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(سنن ابي داود، كتاب الصلاة، باب تفريع أبواب التطوع وركعات السنة، رقم الحديث:1250)</span></p><p style=""text-align:justify;""><span class=""ar_writing"">وفيه ايضا:</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""عن عبد الله بن عمر، «أن رسول الله صلى الله عليه وسلم كان يصلي قبل الظهر ركعتين، وبعدها ركعتين، وبعد المغرب ركعتين في بيته، وبعد صلاة العشاء ركعتين، وكان لا يصلي بعد الجمعة حتى ينصرف فيصلي ركعتين.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(سنن ابي داود، كتاب الصلاة، باب تفريع أبواب التطوع وركعات السنة، رقم الحديث:1252)</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">فقط والله اعلم</span></p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">144404100237</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/nawafil""><i class=""icon-docs-bold""></i> سنن و نوافل</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/sunan-o-nawafi""><i class=""icon-docs-bold""></i> سنن و نوافل</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/namaz-ka-duran-tont-aa-to-kya-hukum-hy-144405100507/01-12-2022,دوران نماز بار بار تھوک آ جائے تو کیا کیا جائے؟,"<p><p style=""text-align:justify;""><span class=""ur_writing"">ایک حاملہ کونمازکےدوران باربارتھوک آتاہے، اگر نگلتی ہے تو  الٹی ہوتی ہے، اب نماز کس طرح ادا کرے؟</span></p></p>","<p><p style=""text-align:justify;"">واضح رہے کہ تھوک نجس نہیں ہے اور نہ ہی اس سے وضو ٹوٹتا ہے، لہذا صورتِ مسئولہ میں  اگر کسی خاتون کو مذکورہ بیماری کی وجہ سے دوران نماز بار بار تھوک آتا ہے تو پریشانی کی ضرورت نہیں ہےایسی صورت میں اپنی چادر وغیرہ کے ساتھ صاف کر دیا جائے، اس سے نماز میں فرق نہیں پڑے گا۔</p><p style=""text-align:justify;""><span class=""ur_writing"">حدیث شریف میں ہے:</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""حدثنا مالك بن إسماعيل، قال: حدثنا زهير، قال: حدثنا حميد، عن أنس بن مالك، أن النبي صلى الله عليه وسلم رأى نخامة في القبلة، فحكها بيده ورئي منه كراهية، أو رئي كراهيته لذلك وشدته عليه، وقال: «إن أحدكم إذا قام في صلاته، فإنما يناجي ربه أو ربه بينه وبين قبلته، فلا يبزقن في قبلته، ولكن عن يساره أو تحت قدمه» ، ثم أخذ طرف ردائه، فبزق فيه ورد بعضه على بعض، قال: «أو يفعل هكذا.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(باب إذا بدره البزاق فليأخذ بطرف ثوبه، ج: 1، صفحہ: 91، رقم الحدیث: 417، ط: دار طوق النجاة (مصورة عن السلطانية بإضافة ترقيم ترقيم محمد فؤاد عبد الباقي)</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">فقط واللہ اعلم</span></p></p><hr class=""big-hr""/>",01-12-2022,144405100507,banuri.edu.pk,نماز,نماز کی شرائط,نجاست سے پاکی,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;""><span class=""ur_writing"">ایک حاملہ کونمازکےدوران باربارتھوک آتاہے، اگر نگلتی ہے تو  الٹی ہوتی ہے، اب نماز کس طرح ادا کرے؟</span></p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:justify;"">واضح رہے کہ تھوک نجس نہیں ہے اور نہ ہی اس سے وضو ٹوٹتا ہے، لہذا صورتِ مسئولہ میں  اگر کسی خاتون کو مذکورہ بیماری کی وجہ سے دوران نماز بار بار تھوک آتا ہے تو پریشانی کی ضرورت نہیں ہےایسی صورت میں اپنی چادر وغیرہ کے ساتھ صاف کر دیا جائے، اس سے نماز میں فرق نہیں پڑے گا۔</p><p style=""text-align:justify;""><span class=""ur_writing"">حدیث شریف میں ہے:</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""حدثنا مالك بن إسماعيل، قال: حدثنا زهير، قال: حدثنا حميد، عن أنس بن مالك، أن النبي صلى الله عليه وسلم رأى نخامة في القبلة، فحكها بيده ورئي منه كراهية، أو رئي كراهيته لذلك وشدته عليه، وقال: «إن أحدكم إذا قام في صلاته، فإنما يناجي ربه أو ربه بينه وبين قبلته، فلا يبزقن في قبلته، ولكن عن يساره أو تحت قدمه» ، ثم أخذ طرف ردائه، فبزق فيه ورد بعضه على بعض، قال: «أو يفعل هكذا.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(باب إذا بدره البزاق فليأخذ بطرف ثوبه، ج: 1، صفحہ: 91، رقم الحدیث: 417، ط: دار طوق النجاة (مصورة عن السلطانية بإضافة ترقيم ترقيم محمد فؤاد عبد الباقي)</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">فقط واللہ اعلم</span></p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">144405100507</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/namaz-ki-sharait""><i class=""icon-docs-bold""></i> نماز کی شرائط</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/najasat-say-paaki""><i class=""icon-docs-bold""></i> نجاست سے پاکی</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/children-s-day-manana-144404101314/14-11-2022,چلڈرنز ڈے وغیرہ منانا,"<p><p style=""text-align:justify;"">چلڈرنز  ڈے منانا کیسا ہے ؟</p></p>","<p><p style=""text-align:justify;"">چلڈرنز ڈے (children's day) یا فادرز ڈے (Father's Day) یا مدرز ڈے (Mother's Day) یا اسی طرح دیگر دن منانے کی  شرعاً  کوئی حیثیت نہیں ہے۔  ان چیزوں کا اہتمام والتزام غیرمسلموں کی تہذیب سے مشابہت ہے، اور عموماً اس میں  خرافات بھی کی جاتی ہیں، اس لیے اس سے احتراز  اور ایسی رسموں کی حوصلہ شکنی چاہیے، اسلامی تعلیمات کا تقاضا یہ ہے کہ سال بھر والدین کی خدمت کی جائے اور ان کے ساتھ حسنِ سلوک سے پیش آئے،اور بچوں پر شفقت کی جائے،  انہیں خرچ کی ضرورت ہو تو ان کے نان نفقے کی ذمہ داری اٹھائے اور ان کے لیے دعا کرتا رہے۔</p><p style=""text-align:justify;"">البتہ اگر غیر مسلموں کی مشابہت اور دیگر غیر شرعی امور سے اجتناب کرتے ہوئے  والدین کی موجودگی پر اللہ تعالیٰ کے شکر اور باہم محبت  کے اضافے  کے لیے تحفہ کا تبادلہ کیا جائے یا کچھ اچھا کھا لیا جائے (کہ آپس کی رنجشیں ختم ہو کر محبت بڑھ جائے اور اس موقع پر اللہ تعالی کا شکر ادا کیا جائے) تو یہ جائز ہے۔لیکن ایسے جذبات شاذ ونادر ہی کسی کے ہوتے ہیں، عموماً رسم کی پیروی میں ہی ان دنوں کو منانے کا اہتمام ہوتاہے؛ لہٰذا نعمتِ خداوندی کے شکر اور باہم محبت کے اضافے کے لیے تحائف کا تبادلہ  سال میں دن  متعین کیے بغیر  کرلینا چاہیے، جو ثواب کا باعث بھی ہے۔   فقط واللہ اعلم</p></p><hr class=""big-hr""/>",14-11-2022,144404101314,banuri.edu.pk,حقوق و آدابِ معاشرت,حقوق,اولاد کے حقوق,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">چلڈرنز  ڈے منانا کیسا ہے ؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:justify;"">چلڈرنز ڈے (children's day) یا فادرز ڈے (Father's Day) یا مدرز ڈے (Mother's Day) یا اسی طرح دیگر دن منانے کی  شرعاً  کوئی حیثیت نہیں ہے۔  ان چیزوں کا اہتمام والتزام غیرمسلموں کی تہذیب سے مشابہت ہے، اور عموماً اس میں  خرافات بھی کی جاتی ہیں، اس لیے اس سے احتراز  اور ایسی رسموں کی حوصلہ شکنی چاہیے، اسلامی تعلیمات کا تقاضا یہ ہے کہ سال بھر والدین کی خدمت کی جائے اور ان کے ساتھ حسنِ سلوک سے پیش آئے،اور بچوں پر شفقت کی جائے،  انہیں خرچ کی ضرورت ہو تو ان کے نان نفقے کی ذمہ داری اٹھائے اور ان کے لیے دعا کرتا رہے۔</p><p style=""text-align:justify;"">البتہ اگر غیر مسلموں کی مشابہت اور دیگر غیر شرعی امور سے اجتناب کرتے ہوئے  والدین کی موجودگی پر اللہ تعالیٰ کے شکر اور باہم محبت  کے اضافے  کے لیے تحفہ کا تبادلہ کیا جائے یا کچھ اچھا کھا لیا جائے (کہ آپس کی رنجشیں ختم ہو کر محبت بڑھ جائے اور اس موقع پر اللہ تعالی کا شکر ادا کیا جائے) تو یہ جائز ہے۔لیکن ایسے جذبات شاذ ونادر ہی کسی کے ہوتے ہیں، عموماً رسم کی پیروی میں ہی ان دنوں کو منانے کا اہتمام ہوتاہے؛ لہٰذا نعمتِ خداوندی کے شکر اور باہم محبت کے اضافے کے لیے تحائف کا تبادلہ  سال میں دن  متعین کیے بغیر  کرلینا چاہیے، جو ثواب کا باعث بھی ہے۔   فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">144404101314</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/huqooq-muashret""><i class=""icon-docs-bold""></i> حقوق و آدابِ معاشرت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/bahmi-huqooq""><i class=""icon-docs-bold""></i> حقوق</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/olad-ky-hoqoq""><i class=""icon-docs-bold""></i> اولاد کے حقوق</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/140000-wale-per-zkat-ka-hukum-144408100702/05-03-2023,ایک لاکھ چالیس ہزار آمدنی والے پر زکاۃ کا حکم,"<p><p style=""text-align:justify;"">ایک شخص ملازمت کرتا ہے جس کی ماہانہ آمدنی ایک لاکھ چالیس ہزار روپے ہے، اس شخص پر زکوٰۃ کے متعلق کیا حکم ہے؟</p></p>","<p><p style=""text-align:justify;"">وجوبِ زکات کے لیے صاحبِ نصاب ہونا اور زکات کی ادائیگی واجب ہونے کے لیے اس پر سال گزرنا شرعاً ضروری ہے،ماہانہ تن خواہ کتنی ہے اس سے اس کا تعلق نہیں،  جس روز کسی عاقل بالغ مسلمان کے پاس بنیادی ضرورت سے زائد نصاب کے بقدر مال (سونا، چاندی، نقدی، مالِ تجارت) جمع ہوجائے اس دن سے وہ شرعاً صاحبِ نصاب شمار ہوگا اور اسی دن سے سال کا حساب بھی کیا جائے گا، اور قمری حساب سے سال پورا ہونے پر اسی تاریخ کے اعتبار سے زکات  واجب ہوگی۔</p><p style=""text-align:justify;"">زکات کا نصاب یہ ہے:</p><p style=""text-align:justify;"">اگر کسی کے پاس صرف سونا ہو (یعنی نقدی، چاندی یا مالِ تجارت بالکل بھی نہ ہو) تو ساڑھے سات تولہ سونا۔ اور اگر چاندی ہو تو ساڑھے باون تولہ چاندی۔ نقدی یا مالِ تجارت ہو تو ساڑھے باون تولہ چاندی کی مالیت کے برابر یا اس سے زیادہ ہو، یا سونے کے ساتھ کچھ نقدی یا چاندی یا مالِ تجارت ہو یا سب کا مجموعی اتنا ہو جس کی مالیت ساڑھے باون تولہ چاندی کے بقدر یا اس سے زیادہ ہو اور وہ بنیادی ضرورت سے زائد ہو تو اس پر جب سال گزرجائے تو زکات  کی ادائیگی فرض ہو جاتی ہے۔</p><p style=""text-align:justify;"">لھذا صورت مسئولہ میں جس شخص  کی تن خواہ ایک لاکھ چالیس ہزار ہے، اگر مذکورہ تفصیل کی روشنی میں وہ صاحب نصاب ہے اور نصاب پر سال گزرچکا ہے تو اس شخص کی تمام قابل زکاۃ چیزوں پر شرعا  زکاۃ واجب ہوگی اور اگر صاحبِ نصاب نہیں ہے تو زکوۃ واجب نہیں ہے۔</p><p style=""text-align:justify;"">فتاوی شامی میں ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""‌نصاب ‌الذهب عشرون مثقالا والفضة مائتا درهم</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">(قوله: عشرون مثقالا) فما دون ذلك لا زكاة فيه ولو كان نقصانا يسيرا.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(كتاب الزكوة،باب زكوة المال،295/2،ط:سعید)</span></p><p style=""text-align:justify;"">زکاۃ کن  کن چیزوں پر واجب ہے اس کی تفصیل کے لئے درج ذیل لنک پر فتوی ملاحظہ فرمائیں :</p><p style=""text-align:justify;""><a href=""https://www.banuri.edu.pk/readquestion/zakat-144109201684/09-05-2020"">زکاۃ کن کن چیزوں پر لازم ہے؟ پراپرٹی اور سواری پر زکاۃ کا حکم</a></p><p class=""indent"" style=""text-align:left;""><span class=""ur_writing""> فقط واللہ اعلم</span></p></p><hr class=""big-hr""/>",05-03-2023,144408100702,banuri.edu.pk,زکات,وجوب زکوٰۃ,نصاب اور معیار,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">ایک شخص ملازمت کرتا ہے جس کی ماہانہ آمدنی ایک لاکھ چالیس ہزار روپے ہے، اس شخص پر زکوٰۃ کے متعلق کیا حکم ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:justify;"">وجوبِ زکات کے لیے صاحبِ نصاب ہونا اور زکات کی ادائیگی واجب ہونے کے لیے اس پر سال گزرنا شرعاً ضروری ہے،ماہانہ تن خواہ کتنی ہے اس سے اس کا تعلق نہیں،  جس روز کسی عاقل بالغ مسلمان کے پاس بنیادی ضرورت سے زائد نصاب کے بقدر مال (سونا، چاندی، نقدی، مالِ تجارت) جمع ہوجائے اس دن سے وہ شرعاً صاحبِ نصاب شمار ہوگا اور اسی دن سے سال کا حساب بھی کیا جائے گا، اور قمری حساب سے سال پورا ہونے پر اسی تاریخ کے اعتبار سے زکات  واجب ہوگی۔</p><p style=""text-align:justify;"">زکات کا نصاب یہ ہے:</p><p style=""text-align:justify;"">اگر کسی کے پاس صرف سونا ہو (یعنی نقدی، چاندی یا مالِ تجارت بالکل بھی نہ ہو) تو ساڑھے سات تولہ سونا۔ اور اگر چاندی ہو تو ساڑھے باون تولہ چاندی۔ نقدی یا مالِ تجارت ہو تو ساڑھے باون تولہ چاندی کی مالیت کے برابر یا اس سے زیادہ ہو، یا سونے کے ساتھ کچھ نقدی یا چاندی یا مالِ تجارت ہو یا سب کا مجموعی اتنا ہو جس کی مالیت ساڑھے باون تولہ چاندی کے بقدر یا اس سے زیادہ ہو اور وہ بنیادی ضرورت سے زائد ہو تو اس پر جب سال گزرجائے تو زکات  کی ادائیگی فرض ہو جاتی ہے۔</p><p style=""text-align:justify;"">لھذا صورت مسئولہ میں جس شخص  کی تن خواہ ایک لاکھ چالیس ہزار ہے، اگر مذکورہ تفصیل کی روشنی میں وہ صاحب نصاب ہے اور نصاب پر سال گزرچکا ہے تو اس شخص کی تمام قابل زکاۃ چیزوں پر شرعا  زکاۃ واجب ہوگی اور اگر صاحبِ نصاب نہیں ہے تو زکوۃ واجب نہیں ہے۔</p><p style=""text-align:justify;"">فتاوی شامی میں ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">""‌نصاب ‌الذهب عشرون مثقالا والفضة مائتا درهم</span></p><p class=""indent"" style=""text-align:justify;""><span class=""ar_writing"">(قوله: عشرون مثقالا) فما دون ذلك لا زكاة فيه ولو كان نقصانا يسيرا.""</span></p><p class=""indent"" style=""text-align:left;""><span class=""ar_writing"">(كتاب الزكوة،باب زكوة المال،295/2،ط:سعید)</span></p><p style=""text-align:justify;"">زکاۃ کن  کن چیزوں پر واجب ہے اس کی تفصیل کے لئے درج ذیل لنک پر فتوی ملاحظہ فرمائیں :</p><p style=""text-align:justify;""><a href=""https://www.banuri.edu.pk/readquestion/zakat-144109201684/09-05-2020"">زکاۃ کن کن چیزوں پر لازم ہے؟ پراپرٹی اور سواری پر زکاۃ کا حکم</a></p><p class=""indent"" style=""text-align:left;""><span class=""ur_writing""> فقط واللہ اعلم</span></p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">144408100702</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/zakat""><i class=""icon-docs-bold""></i> زکات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/wujoob-zakat""><i class=""icon-docs-bold""></i> وجوب زکوٰۃ</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/nisaab-aue-meyaar""><i class=""icon-docs-bold""></i> نصاب اور معیار</a></div></div></div>"
