issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
29-01-2019,https://www.banuri.edu.pk/readquestion/نوکری-کے-حصول-کے-ولئے-وظیفہ-2/29-01-2019,نوکری کے حصول کے لیے وظیفہ,بہتر رزقِ حلال کی کوشش میں میں دبئی گیا تھا، آج ایک مہینہ رہنے کے بعد واپسی کا چھٹا روز ہے،  لیکن وہاں بھی مستقل ملازمت نہ ہو پائی، بلکہ ایک دو جگہوں پر کام کی سیٹنگز بنی ہیں  اور وہاں میں پاس ہوگیا انہوں نے کہا:  آپ پاکستان جاؤ آپ کو ورک ویزا بھیج دیں گے اور ایک دو دن کے بعد کنفرم جاب کا بتائیں گے۔ اب میں یہاں بس اللہ ہی سے دعا کر رہا ہوں کہ جلد وہاں میری ملازمت ہو جاۓ. ہم والد والدہ سمیت پانچ بھائی اور ایک بہن ہیں،  ہم کراۓ کے مکان میں رہتے ہیں، کراچی اورنگی کے رہائشی ہیں، مجھ سمیت تین بھائی کام کرتے ہیں، والد صاحب بیماری کے باعث کام نہیں کرتے، لیکن اللہ کا شکر ہے عصا کے سہارے چل پھر سکتے ہیں، لیکن قوت نہیں ہے. کہنے کا مقصد ہے تنگ دستی بہت رہتی ہے، آمدن  کے ذرائع بہت کم ہیں، میں درزی کا کام کرتا ہوں. اور اسی سلسلے میں دبئی بھی گیا، لیکن کوئی معقول نتیجہ نہیں نکلا، لیکن پھر بھی اللہ کی ذات سے مایوس نہیں ہوں؛  کیوں کہ وہاں سے  ملازمت آنے کا امکان ہے. براۓ مہربانی کچھ وظیفہ وغیرہ بتادیں  کہ جلد وہاں سے ملازمت آجاۓ، اور کم سے کم ہمارا اپنا مکان ہوجاۓ؛ کیوں کہ کرایا دے دے کر جان نکل چکی ہے .  اگر جواب جلد آپ دے سکتے ہیں تو آپ کی بہت مہربانی ہوگی. قرض لے کر دبئی ویزٹ ویزا پر گیا تھا ملازمت کے لیے۔,"<p><p style=""text-align:justify;"">آپ پانچ وقت نماز کا اہتمام کریں استغفار کی کثرت اور  ہر نماز کے بعد سات مرتبہ اور چلتے پھرتے درج ذیل دعا کا اہتمام کریں:</p><p style=""text-align:justify;""><span class=""ar_writing""><strong>""أَللّهمَّ اكْفِنِيْ بِحَلاَلِكَ عَنْ حَرَامِكَ وَ أَغْنِنِيْ بِفَضْلِكَ عَنْ مَنْ سِوَاكَ""</strong></span></p><p style=""text-align:justify;"">اور جب بھی وضو کیا کریں دورانِ وضو درج ذیل دعا کا اہتمام کیا کریں:</p><p style=""text-align:justify;""><span class=""ar_writing"">""أللهُمَّ اغْفِرْلِيْ ذَنْبِيْ وَ وَسِّعْ لِيْ فِيْ دَارِيْ وَ بَارِكْ لِيْ فِيْ رِزْقِيْ""</span> ۔فقط واللہ اعلم</p></p>",144004200896,banuri,"('علوم و فنون', 'uloom-funoon')","('دعائیں، اوراد اور وظائف', 'adeya-azkar')","('اوراد ووظائف', 'aurad-o-wzaif')"
23-01-2019,https://www.banuri.edu.pk/readquestion/شک-کی-وجہ-سے-حرمت-رضاعت-کا-حکم/23-01-2019,شک کی وجہ سے حرمتِ رضاعت کا حکم,دو بھائی ہیں،  ایک کی بیٹی ہے  اور ایک کا بیٹاہے، اس بیٹی اور بیٹے کو دونوں بھائیوں  کی والدہ دودھ پلاتی ہے اور والدہ بوڑھی ہے،  اس کو شک ہے  کہ میرے پستان میں دودھ ہے  یا نہیں،  اور بچوں نے پی لیا ہے  یا نہیں، تو اس دونوں بچوں کا نکاح آپس میں کرایا جا سکتا ہے یا نہیں؟,"<p><p style=""text-align:justify;"">فقہاءِ کرام نے لکھا ہے کہ اگر کسی عورت نے اپنا پستان کسی بچے کے منہ میں داخل کیا اور اس کو شک ہو کہ پستان میں دودھ ہے یا نہیں تو ایسی صورت میں رضا عت ثابت نہیں ہو گی۔</p><p style=""text-align:justify;"">لہذا صورتِ مسئولہ میں اگر دونوں بھائیوں کی والدہ نے ایک کے بیٹے اور ایک کی بیٹی کو سینے سے لگایا اور شک ہے کہ دودھ تھا یا نہیں تو شک کی وجہ سے حرمت ثابت نہ ہو گی، دونوں بچوں کا نکاح آپس میں کرایا جا سکتا ہے۔</p><p style=""text-align:justify;""><span class=""ar_writing"">الدر المختار وحاشية ابن عابدين (رد المحتار) (3/ 212):<br/>
""وفي الفتح: لو أدخلت الحلمة في في الصبي وشكت في الارتضاع لاتثبت الحرمة بالشك"". </span>فقط واللہ اعلم</p></p>",144004200808,banuri,"('رضاعت', 'razaat')","('رضاعت کے احکام', 'razaat-k-ahkaam')","('رضاعت', 'rizaat')"
19-01-2019,https://www.banuri.edu.pk/readquestion/نماز-کی-پہلی-رکعت-میں-سورۂ-فاتحہ-کے-بعد-دعا-پڑھ-لینا/19-01-2019,سورۂ فاتحہ کے بعد ربنا آتنا فی الدنیا والی دعا پڑھ لینا,وتر کی پہلی رکعت میں سورۃ الفاتحہ کے بعد ربنا آتنا والی دعا پڑھ لی تھی تو اب کیا کرنا چاہیے؟؟ سجدہ سہو یا وتر پھر سے پڑہے؟,"<p><p style=""text-align:justify;"">صورت مسئولہ میں  وتر کی پہلی رکعت میں سورۂ فاتحہ کے بعد  اگر  <span class=""ar_writing"">ربنا آتنا في الدنيا حسنة، وفي الآخرة حسنة وقنا عذاب النار </span> پڑھ لیا تو چوں کہ یہ قرآن کی آیت ہے، اور سورۂ فاتحہ کے بعد قرآت واجب ہے، اس لیے اس سے سجدہ سہو لازم نہیں آئے گا، اور وتر ادا ہوجائے گا، ہاں اگر اس میں کچھ اضافہ کیا جیسے <span class=""ar_writing"">”اللهم ربنا آتنا“</span> یعنی مزید دعا  کا تو  پھر اس کے    پڑھنے سے سجدہ سہو لازم آئے گا، سجدہ سہو کرلینے سے نماز ادا ہوجائے گی، دوبارہ اعادہ کی ضرورت نہیں۔</p><p style=""text-align:justify;""><span class=""ar_writing"">الدر المختار وحاشية ابن عابدين (رد المحتار) (1/ 446):<br/>
""(قوله: ومنها القراءة) أي قراءة آية من القرآن، وهي فرض عملي في جميع ركعات النفل والوتر وفي ركعتين من الفرض كما سيأتي متناً في باب الوتر والنوافل. وأما تعيين القراءة في الأوليين من الفرض فهو واجب، وقيل: سنة، لا فرض، كما سنحققه في الواجبات، وأما قراءة الفاتحة والسورة أو ثلاث آيات فهي واجبة أيضاً، كما سيأتي"". </span></p><p style=""text-align:justify;""><span class=""ar_writing"">الدر المختار وحاشية ابن عابدين (رد المحتار) (1/ 538):<br/>
"" وفي بعض العبارات تعدل ثلاثاً قصاراً أي كقوله تعالى: {ثم نظر} [المدثر: 21] {ثم عبس وبسر} [المدثر: 22] {ثم أدبر واستكبر} [المدثر: 23] وقدرها من حيث الكلمات عشر، ومن حيث الحروف ثلاثون، فلو قرأ : {الله لا إله إلا هو الحي القيوم لاتأخذه سنة ولا نوم} [البقرة: 255] يبلغ مقدار هذه الآيات الثلاث، فعلى ما قلناه لو اقتصر على هذا القدر في كل ركعة كفى عن الواجب، ولم أر من تعرض لشيء من ذلك، فليتأمل"".</span></p><p style=""text-align:justify;""><span class=""ar_writing"">الفتاوى الهندية (1/ 127):<br/>
""ولو تشهد في قيامه قبل قراءة الفاتحة فلا سهو عليه وبعدها يلزمه سجود السهو وهو الأصح؛ لأن بعد الفاتحة محل قراءة السورة فإذا تشهد فيه فقد أخر الواجب وقبلها محل الثناء"". </span> فقط واللہ اعلم</p></p>",144004200732,banuri,"('نماز', 'salat')","('سجدہ سہو', 'sajda-sahv')","('سجدہ تلاوت / سجدہ سہو', 'sajda-tilawat-sajda-sahw')"
23-01-2019,https://www.banuri.edu.pk/readquestion/سفر-عمرے-کے-دوران-اسمگلنگ-اور-رشوت-دینے-کا-حکم/23-01-2019,سفرِ عمرہ کے دوران اسمگلنگ اور رشوت دینے کا حکم,ایک شخص عمرہ پر جانا چاہتا ہے اور اس کے پاس عمرہ پر جانے کے لیے اسباب نہیں ہیں، مگر کوئی دوسرا شخص اس کو بھیج رہا ہے اپنے پیسوں سے، مگر اس شرط کے ساتھ کہ آپ ہمارا کچھ سامان لے کر جاؤ گے، سامان نشیلی اشیاء ہے، اور جب وہ عمرہ سے واپس آتے ہیں تو واپسی پر سونا لاکر دیتے ہیں اس شخص کو جس نے اپنا مال لگاکر بھیجا، اور جب کہ دونوں ملکوں کے ائیرپورٹ پر افسروں کو رشوت دے کر سیٹنگ سے یہ کام ہوتا ہے، اور ساتھ میں یہ انڈین گورمنٹ اور سعودی گورمنٹ کی  چوری بھی ہے تو اس صورت میں اس شخص کا عمرہ کرنا جائز ہوگا یا نہیں؟ قرآن و حدیث کی روشنی میں مدلل مع حوالے کے جواب عنایت کردیں!,"<p><p style=""text-align:justify;"">واضح رہے کہ گناہ ہر حال میں گناہ ہوتا ہے اور کسی حال میں  بھی اُس کو جائز نہیں کہا جا سکتا، خواہ وہ کسی نیکی کے کام کے لیے ہی کیوں نہ کرنا پڑے، اسی طرح گناہ کے کام میں کسی کی معاونت و تعاون کرنا بھی جائز نہیں اور یہ حکم نصِ قرآنی سے ثابت ہے، چنانچہ ارشادِ باری تعالیٰ ہے:</p><p class=""indent"" style=""text-align:justify;""><span class=""qr_writing"">وَلاَ تَعَاوَنُواْ عَلَى الإِثْمِ وَالْعُدْوَانِ وَاتَّقُواْ اللَّهَ إِنَّ اللَّهَ شَدِيدُ الْعِقَابِ</span> (المائدۃ:2)</p><p style=""text-align:justify;"">لہذا اگر کوئی شخص کسی دوسرے شخص کو عمرے پر بھیجتا ہے اور اس کے ضمن میں اس سے ایسے امور سر انجام دینے کا مطالبہ کرتا ہے جو از روئے شرع ممنوع ہیں، جیسے نشہ آور  اشیاء کی اسمگلنگ اور رشوت دینا  تو  اس شخص کے لیے یہ جائز نہیں کہ وہ ان امور کو سر انجام دے،  اس لیے  کہ شرطِ مذکور  کی تعمیل نہ تو  اُس کی مجبوری ہے اور نہ ہی اس کے ساتھ اُس کا کوئی حق متعلق ہے، بلکہ اسمگلنگ تو قانونی اعتبار سے بھی ممنوع ہے،  اس لیے مذکورہ بالا امور سے اجتناب لازم ہے۔ اگر ایسا کرے گا تو سخت  گناہ گار ہو گا۔   البتہ اگر عمرہ مذکورہ صورت میں عمرہ کرلیا تو عمرہ ادا ہوجائے گا، لیکن رشوت دینے اور قانون ومعاہدے کی خلاف ورزی کا گناہ ہوگا۔  فقط واللہ اعلم</p></p>",144004200807,banuri,"('حج', 'haj')","('حج / عمرہ', 'hajj-umrah')","('متفرقات حج و عمرہ', 'mutafarriqat-e-haj-o-umrah')"
04-02-2019,https://www.banuri.edu.pk/readquestion/یکطرفہ-عدالتی-خلع-کے-بعد-زوجین-کا-ساتھ-رہنے-کا-حکم/04-02-2019,یک طرفہ عدالتی خلع کے بعد زوجین کے ساتھ رہنے کا حکم,اگر اک لڑکی اپنے شوہر کے ساتھ نہیں رہنا چاہتی وہ عدالت کے ذریعے سے خلع لے لیتی ہے، ایک سال یا دو سال بعد گھر والے دوبارہ مجبور کر شوہر کے ساتھ بھیج دیتے ہیں  جب کہ لڑکی اس شوہر کے ساتھ نہیں  رہنا چاہتی، وہ اپنی مرضی سے کسی اور سے شادی کرنا چاہتی ہے، کیا اس لڑکی کا اس شوہر کے ساتھ رہنا جائز ہے یا ناجائز؟,"<p><p style=""margin-left:0;margin-right:0;text-align:justify;"">اگر مذکورہ لڑکی نے شوہر کی رضامندی کے بغیر عدالت سے یک طرفہ خلع لی ہے تو اس خلع کا اعتبار نہیں ہے، دونوں کا نکاح برقرار ہے؛ اس لیے  مذکورہ لڑکی کا نئے سرے سے نکاح کیے بغیر اپنے شوہر کے ساتھ رہنا جائز ہے۔ اگر لڑکی اس شوہر کے ساتھ رہنا نہیں چاہتی تو  بزرگوں کو چاہیے کہ مصلحت کے ساتھ اسے سمجھائیں بصورتِ دیگر دونوں خاندان کے بڑوں کو چاہیے کہ  لڑکے اور لڑکی کو بٹھا کر ان کے مسائل کا کوئی مناسب حل نکالیں۔فقط واللہ اعلم</p></p>",144004200996,banuri,"('طلاق', 'talaaq')","('خلع', 'hulaa')","('خلع کا ثبوت، حکمت اور اسباب', 'khula')"
05-02-2019,https://www.banuri.edu.pk/readquestion/red-bull-پینے-کا-حکم/05-02-2019,Red bull پینے کا حکم,"ریڈ بُل "" RED BULL "" پینا جائز ہے؟","<p><p style=""text-align:justify;"">سنہا (S.A.N.H.A  جو کہ  حلال کی نتحقیق  کا ایک  معتمد ادارہ ہے، اس) کی معلومات کے مطابق ریڈبل (Red Bull) کا اوریجنل (Orignal) فلیو ر حلال ہے،  بقیہ فلیورز کے بارے میں جب تک معلومات اورتحقیقات مکمل نہ ہو جائیں، کوئی حکم نہیں لگایا جاسکتا۔ فقط واللہ اعلم</p></p>",144004201017,banuri,"('حظر و اباحت', 'mamnooaat-mubahat')","('ماکولات / مشروبات', 'makoolat-mashroobat')","('کھانے پینے کی حلال و حرام ، مکروہ و مباح اشیاء', 'khanay-penay-ki-halal-o-haram-makroh-o-mubah-ashya')"
31-01-2019,https://www.banuri.edu.pk/readquestion/گاڑی-بیچ-کر-جو-رقم-حاصل-ہو-اس-کی-زکاۃ-کا-حکم/31-01-2019,گاڑی بیچ کر جو رقم حاصل ہو اس کی زکاۃ کا حکم,"میں صاحبِ نصاب ہوں، میرے پاس ایک گاڑی تھی,میں نے اس گاڑی کو بیچ دیا، لیکن میری نیت یہ تھی اس گاڑی کے پیسو ں سے دوسری گاڑی خریدنی ہے، اس دوران سال پورا ہوگیا تو گاڑی کے پیسوں پر زکاۃ واجب ہوگی؟","<p><p style=""text-align:justify;"">مذکورہ صورت میں آپ کی زکاۃ کی ادائیگی کے حساب کا جو دن ہے اس میں چوں کہ گاڑی سے حاصل شدہ رقم کیش کی صورت میں ہے؛ اس لیےحاجتِ اصلیہ میں شمار نہیں ہوگی اور باقی قابلِ زکاۃ مال کے ساتھ اس کی بھی زکاۃ ادا کرنا لازم ہوگا۔فقط اللہ اعلم</p></p>",144004200946,banuri,"('زکات', 'zakat')","('زکوٰۃ / صدقات', 'zakat-sadaqat')","('وجوب زکوٰۃ کی تفصیل', 'wujob-e-zakat-ki-tafseel')"
08-11-2018,https://www.banuri.edu.pk/readquestion/کیکڑا-کھانے-کا-حکم/08-11-2018,کیکڑا کھانے کا حکم,کیکڑا کھانا کیسا ہے؟ جائز ہے یا نہیں؟ کیوں کہ ہم نے سنا ہے کہ سمندر کی ہر چیز حلال ہے اور اس کا ثبوت قرآنِ کریم میں بھی ہے، لہذا قرآن و حدیث کی روشنی میں جواب عنایت فرمائیں!,"<p><p style=""text-align:justify;"">احناف کے یہاں سمندری جانوروں میں سے صرف مچھلی کھانا حلال ہے۔ کیکڑا چوں کہ مچھلی کی کسی قسم میں شامل نہیں، بلکہ    کیکڑے کا شمار ہ دریائی کیڑوں میں ہوتا ہے،اس لیے  کیکڑا کھانا مکروہِ تحریمی ہے، قرآنِ حکیم میں جہاں اللہ تعالیٰ نے سمندری مخلوق کا ذکر فرمایا ہے وہ آیت یہ ہے: </p><p style=""text-align:justify;""><span class=""ar_writing"">أُحِلَّ لَكُمْ صَيْدُ الْبَحْرِ وَطَعَامُهُ مَتَاعًا لَكُمْ وَلِلسَّيَّارَةِ</span>[المائدۃ، 96]</p><p style=""text-align:justify;"">اس آیت میں اللہ تعالیٰ نے سمندر کے شکار کو کھانے کی اجازت دی ہے، لیکن احادیثِ مبارکہ کی روشنی میں اس آیت میں شکار سے مراد صرف مچھلی ہے، لہذا  کیکڑے کے حلال ہونے کے لیے اس آیت کو پیش کرنا  درست نہیں۔</p><p style=""text-align:justify;""><span class=""ar_writing"">بدائع الصنائع في ترتيب الشرائع (5/ 35):<br/>
{ويحرم عليهم الخبائث} [الأعراف: 157] والضفدع والسرطان والحية ونحوها من الخبائث"".</span>فقط واللہ اعلم </p></p>",144001200901,banuri,"('حظر و اباحت', 'mamnooaat-mubahat')","('ماکولات / مشروبات', 'makoolat-mashroobat')","('کھانے پینے کی حلال و حرام ، مکروہ و مباح اشیاء', 'khanay-penay-ki-halal-o-haram-makroh-o-mubah-ashya')"
02-02-2019,https://www.banuri.edu.pk/readquestion/کیا-پندرہ-شعبان-کا-روزہ-رکھنا-جائز-ہے/02-02-2019,کیا پندرہ شعبان کا روزہ رکھنا جائز ہے؟,کیا فرماتے ہیں مفتیان کرام اس مسئلہ کے بارے میں کہ 15 شعبان کا روزہ رکھنا جائز ہے یا نہیں؟آج کل اس کا بہت رواج ہے ۔,"<p><p style=""text-align:justify;"">پندرہ شعبان کا روزہ رکھنا مستحب ہے ،حدیث شریف سے ثابت ہے، اسے ناجائز سمجھنا اور اس دن روزہ والوں کو طعنہ دینا یا اس دن کے روزے کو لازم سمجھنا اور نہ رکھنے والوں کو طعنہ دینا یہ سب افراط و تفریط اور غلط ہے، سنن ابنِ ماجہ میں حضرت علی رضی اللہ عنہ سے روایت ہے  : ""رسول صلی اللہ علیہ  وسلم نے فرمایا: جب نصف شعبان کی رات ہو تو رات کو عبادت کرو اور آئندہ دن روزہ رکھو، اس لیے کہ اس میں غروبِ شمس سے طلوعِ فجر ہونے تک آسمانِ دنیا پر اللہ تعالیٰ نزول فرماتے ہیں اور یہ کہتے ہیں :ہے کوئی مغفرت کا طلب گار  کہ میں اس کی مغفرت کروں!  ہے کوئی روزی کا طلب گار  کہ میں اس کو روزی دوں! ہے کوئی بیمار کہ میں اس کو بیماری سے عافیت دوں ہے ! یہاں تک کہ فجر طلوع ہو جاتی ہے ""۔ فقط واللہ اعلم</p></p>",144004200964,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('نفلی روزے', 'nafli-rozay')"
07-02-2019,https://www.banuri.edu.pk/readquestion/اگر-تم-ان-لڑکوں-کے-گھر-گئیں-تو-میں-تمہیں-واپس-نہیں-لاؤنگا-کہنا/07-02-2019,اگر تم ان لڑکوں کے گھر گئیں تو میں تمہیں واپس نہیں لاؤں گا کہنا,ایک شخص کی اپنی بیوی کے چچا زاد بھائی سے کچھ چپقلش ہو گئی، شوہر نے بیوی سے کہہ دیا کہ آج کے بعد تم ان لڑکوں کے گھر گئی تو میں تجھے واپس نہیں لاؤں گا، اور ان لڑکوں کی والدہ فوت ہوگئی ہیں، اور 3 دن کے بعد وہ دوسری جگہ شفٹ ہو گئے ہیں، اب اس شخص کی بیوی اِن کے گھر تعزیت کے لیے جا سکتی ہے یا نہیں؟ اور اگر اس کے جانے پر طلاق واقع ہوتی ہے تو کون سی طلاق واقع ہوگی؟,"<p><p style=""text-align:justify;"">صورتِ مسئولہ میں شوہر کے مذکورہ الفاظ: ""اگر تم ان لڑکوں کے گھر گئیں تو میں تمہیں واپس نہیں لاؤں گا"" سے طلاق چوں کہ معلق نہیں ہوئی ہے، لہذا مذکورہ خاتون اگر تعزیت کے لیے جاتی ہے تو ان الفاظ کی وجہ  سے کوئی طلاق واقع نہیں ہوگی، تاہم شوہر کو بتائے بغیر نہ جائے، اس کی اجازت سے جائے۔ فقط واللہ اعلم</p></p>",144004201050,banuri,"('طلاق', 'talaaq')","('تعلیقِ طلاق (مشروط طلاق دینا)', 'talaq-ki-taleeq')","('طلاق کو معلق کرنا', 'talaq-ko-muallaq-karna')"
