issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
09-08-2013,https://www.banuri.edu.pk/readquestion/fi-ks-fitra-ki-miqdar/09-08-2013,فی کس فطرہ کی مقدار,فطرہ فی کس کتنا ھے؟,<p>فی کس فطرہ کی رقم بحسابِ کشمش 1280، کھجور 750، جو 470 اور گندم 80 ھے، جس کو جس حساب سے سہولت ھو اس کے حساب سے ادا کرسکتا ھے۔ واللہ اعلم</p>,143410200001,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('کفارہ / فدیہ', 'kaffara-fidya')"
09-08-2013,https://www.banuri.edu.pk/readquestion/مقروض-شخص-کو-زکوۃ-ادا-کرنا/09-08-2013,مقروض شخص کو زکوۃ ادا کرنا,میرے پھوپھی زاد بھائی پر قرض تھا نوبت یہاں تک آگئی تھی کہ وہ اپنا مکان بیچنے پر مجبور ہو گیا تھا میں نے اپنی زکاۃ کی رقم اسے دے دی ،کیا اس طرح میری زکاۃ  ادا ہو گئی یا مجھے پھر سے زکاۃ دینی ہوگی؟,<p><p>صورتِ مسئولہ میں سائل کی زکاۃ ادا ہوگئی ہے، دوبارہ ادا کرنے کی ضرورت نہیں۔ فقط واللہ اعلم</p></p>,143410200002,banuri,"('زکات', 'zakat')","('زکوٰۃ / صدقات', 'zakat-sadaqat')","('مصارف زکوٰۃ', 'masarif-e-zakat')"
07-08-2013,https://www.banuri.edu.pk/readquestion/imam-ko-masjid-ky-fund-sy-tankhah-daina/07-08-2013,امام صاحب کو مسجد فنڈ سے تنخواہ دینا,اسلام علیکم مفتی صاحب سوال:۔ کیا امام صاحب کو مسجد فنڈ سے تنخواہ دینا جائز ہے؟,<p>جائز ھے۔ واللہ اعلم</p>,143409200063,banuri,"('معاملات', 'muamlat')","('بیع / تجارت', 'bay-tijarat')","('اجارہ اور کرایہ کے احکام', 'ijara-or-kiraya-k-ahkam')"
27-07-2013,https://www.banuri.edu.pk/readquestion/mareez-ky-liay-fidia-ki-miqdar/27-07-2013,مریض کے لیے فدیہ کی مقدار,ایک فرد مریض ہے وہ روزہ نہیں رکھ سکتا لہذا وہ آج کل وہ کتنی نقدی بطور فدیہ دے گا؟؟؟؟ہر روزے کے بدلے میں؟؟؟؟؟,<p>صورت مسولہ میں اگر مذکورہ شخص ایسے مرض میں مبتلاء ھے کہ جس سے صحتیابی کی امید نہ ھوتو ایسا شخص ھرروزہ کے بدلہ میں بطورِفدیہ پونے دوکلو گندم یا اس کی قیمت ادا کریگا جو کہ اس وقت کم ازکم 80 روپے فی روزہ کے حساب سے ادا کیا جائیگا اور اگر صحتیابی کی امید ھو تو ایسا مریض صحتیابی کے بعد بیماری کے دوران چھوٹ جانے والے روزوں کی قضاء کرے گا، اس کے لئے فدیہ دینا جائز نھیں ھے۔ واللہ اعلم</p>,143409200038,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('کفارہ / فدیہ', 'kaffara-fidya')"
23-07-2013,https://www.banuri.edu.pk/readquestion/zuhrasarmaghrib-esha-ko-bayak-waqt-ada-krna/23-07-2013,ظہر، عصر، مغرب اورعشاء کی نمازوں کوبیک وقت اداکرنا,شیعہ حضرات ظہر،عصراورمغرب، عشاء کی نماز اکٹھی ادا کرتے ہیں۔ کیا ایسا کرنا جائز ہے ؟,<p>جمہور امت مسلمہ کے نزدیک تمام نمازوں کو اپنے اپنے مقررہ اوقات میں پڑھنا ضروری ہے،ذکر کردہ ترتیب میں یہ دعایت ملحوظ نہیں ہے۔اس لیے یہ طریقہ درست نہیں۔ فقط واللہ اعلم</p>,143409200031,banuri,"('نماز', 'salat')","('نمازوں کے اوقات', 'namazon-k-auqat')","('نمازوں کے اوقات', 'namazon-k-auqat')"
17-06-2013,https://www.banuri.edu.pk/readquestion/hujj-qiran-main-tawaf-qdoom-ko-tark-krna/17-06-2013,حج قران میں طواف قدوم کو ترک کرنا,آج کل حاجی جب جدہ ائیرپورٹ پہنچتے ہیں تو انکو ایک کتابچہ دیا جاتا ہے حج کے بارے میں۔اس میں حج قران کے لیے لکھا ہوتا ہے۔کہ حج قران میں طواف قدوم کی ضرورت نہیں بلکہ جو پہلا عمرہ کیا جائے گا۔اسی میں طواف قدوم اور حج کی سعی ہو جائیگی۔تو آج کل اگر کوئی ساتھی 6ذالحج یا 7 کو وہاں پہنچے ۔جبکہ اسوقت طواف کا ایک چکر بھی بہت مشکل سے ہوتا ہے۔جبکہ عمرہ کے بعد طواف قدوم کرنا تو اور بھی مشکل ہے۔تو کیا اپنے گروپ والوں کو کہا جاسکتا ہے۔کہ زیادہ رش کی وجہ سے طواف قدوم معاف ہے؟کیا شریعت میں کی کوئی گنجائش ہے ۔نیز سعودی علماء کا عمرہ کو ہی طواف قدوم اور حج کی سعی کہنا صحیح ہے؟,<p>طوافِ قدوم حج قِران میں سنّت ھے، اس کی ادائیگی کا اھتمام کرنا چاھئیے، البتہ رش یا کسی بھی عذر کی وجہ سے اس کی ادائیگی مشکل ھو تو ترک کرنے کی وجہ سے کوئی دم لازم نھیں آتا اور نہ ھی حج کی ادائیگی پر فرق پڑھتاھے ۔ ھمارے نزدیک عمرہ کی ادائیگی سے طوافِ قدوم کی ادائیگی نھیں ھوتی۔ واللہ اعلم</p>,143408200011,banuri,"('حج', 'haj')","('حج / عمرہ', 'hajj-umrah')","('متفرقات حج و عمرہ', 'mutafarriqat-e-haj-o-umrah')"
03-08-2013,https://www.banuri.edu.pk/readquestion/-meeadi-cheqe-ki-asal-qeemat-sy-kami-ky-sath-farookht/03-08-2013,میعادی چیک کی اصل قیمت سےکمی کے ساتھ خرید وفروخت,از محمد بن احمد حسین مظاہری احمداباد گجرات الہند کیا فرماتے ہے علماء کرام اس مسئلہ کہ بارے میں کہ میعادی چیک کی اصل قیمت سےکمی کے ساتھ خرید وفروخت کیسی ہے جس کی صورت یہ ہوتی ہے کہ مثلا پچاس ہزار کا چیک ہے اور دو ہفتے کے بعد قابل وصولی ہے ، توقبل از وقت اس رقم کو حاصل کرنے کے لئے چیک کا مالک پینتالیس ہزار ہی میں اس چیک کو فروخت کر دیتا ہے ،فروخت کنندہ کو وہ رقم کم ملتی ہےلیکن وقت سے پہلے مل جاتی ہے خریدار کو رقم دیر سے وصولی ہوتی ہے لیکن نفع کے ساتھ حاصل ہو تی ہے کیا اس طرح کا معاملہ جائز ہے یا نہیں؟کیا اس طرح کے سودوں کی کویئ جائز شکل ہے؟سائلحمد بن احمد حسین مظاہری23 رمضان 1434,<p>مذکورہ معاملہ جائز نہیں ھے، سود میں داخل ھے، اور نہ ہی اس کے جواز کی کوئی شکل ھے، واللہ اعلم</p>,143409200055,banuri,"('معاملات', 'muamlat')","('سود / بینکاری / انشورنس / شیئرز', 'sood-bankari-insurance-shares')","('سودی قرضہ کی لین دین', 'soodi-qarzay-ki-layn-dayn')"
06-08-2013,https://www.banuri.edu.pk/readquestion/qarz-ki-raqm-pr-zakat-ka-hkm/06-08-2013,قرض پر زکوۃ کا حکم,میرے والد صاحب نے بینک سے سود سے پاک قرضہ لیا ھے گھر اور گاڑی پر، ہر ماہ ان کی تنخواہ سے کچھ رقم کاٹ لی جاتی ھے، پوچھنا یہ ھے کہ جو رقم والد صاحب کے پاس قرض کی ھےاس پر زکوۃ واجب ھوگی یا نہیں؟,<p>قرض کی رقم پر زکوۃ واجب نہیں البتہ اس کے علاوہ بقیہ رقم اگر نصاب کے برابر ہو تو اس پر زکوۃ واجب ھے۔ واللہ اعلم</p>,143409200060,banuri,"('زکات', 'zakat')","('زکوٰۃ / صدقات', 'zakat-sadaqat')","('وجوب زکوٰۃ کی تفصیل', 'wujob-e-zakat-ki-tafseel')"
03-08-2013,https://www.banuri.edu.pk/readquestion/amanat-ki-raqm-ko-malik-ki-ijazat-ky-bghair-apny-istimal-main-lana/03-08-2013,امانت کی رقم کو مالک کی اجازت کے بغیر اپنے استعمال میں لانا,السلام علیکم۔اگر زید کو بکر نے کچھ رقم بطور امانت دی ہو، اور زید اس رقم کو کاروبار میں لگا دے، بغیر بکر کی اجازت کے، تو کیا ایسا کرنا زید کے لیے جائز ہو گا؟والسلام۔محمد عزیر,<p>زید کے لیئے بکر کی رقم کو اس کی اجازت کے بغیر اپنے استعمال میں لانا یا کاروبار میں لگانا جائز نہیں ھے۔ واللہ اعلم</p>,143409200057,banuri,"('معاملات', 'muamlat')","('بیع / تجارت', 'bay-tijarat')","('بیع صحیح ، فاسد اور باطل', 'bay-sahih-fasid-or-batil')"
27-07-2013,https://www.banuri.edu.pk/readquestion/bank-alfalah-ky-manafy-ka-hkm/27-07-2013,بنک الفلاح کے منافع کا حکم,کیا الفلاح بنک میں پیسے جمع کراکر اس پر نفع لیناسود تو نہیں؟ میزان بنک کا کیا حکم ھے؟,<p>بنک الفلاح، میزان یا کسی بھی اسلام کی طرف منسوب بنک میں پیسہ جمع کرواکر اس کا نفع لیناھماری تحقیق کے مطابق سود کے حکم میں داخل ھے، واللہ اعلم</p>,143409200035,banuri,"('معاملات', 'muamlat')","('سود / بینکاری / انشورنس / شیئرز', 'sood-bankari-insurance-shares')","('اسلامی بینکاری', 'islami-bankari')"
