issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
23-06-2019,https://www.banuri.edu.pk/readquestion/میت-کی-زندگی-میں-فوت-شدہ-اولاد-کا-میت-کی-میراث-میں-حصہ-نہیں-ہے/23-06-2019,میت کی زندگی میں فوت شدہ اولاد کا میت کی میراث میں حصہ نہیں ہے,اگر باپ کی موجودگی میں بیٹی کا انتقال ہو گیا، مرحومہ کے دو بیٹے ہیں، اب باپ کے انتقال کے بعد مرحومہ کے بیٹوں کا وراثت میں حصہ ہو گا یا نہیں ؟,"<p><p style=""margin-left:0;margin-right:0;text-align:justify;"">اگر باپ کے ورثاء میں بیٹے ہیں تو باپ کی زندگی میں وفات پانے والی بیٹی کی اولاد کا باپ کی وراثت میں حصہ نہیں ہے؛ کیوں کہ بیٹوں کی موجودگی میں پوتے اور پوتیاں ، نواسے نواسیاںوارث نہیں بنتے ۔ نیز میت کی فوت شدہ اولاد(مثلاً مذکورہ صورت میں بیٹی) بھی ورثاء میں شامل نہیں ہوتی؛ کیوں کہ وارث بننے کے لیے مورث (انتقال کرنے والے) کی موت کے وقت زندہ ہونا شرط ہے۔</p><p style=""margin-left:0;margin-right:0;text-align:justify;""><span class=""ar_writing"">""ثم العصبات بأنفسهم أربعة أصناف: جزء الميت ثم أصله ثم جزء أبيه ثم جزء جده (ويقدم الأقرب فالأقرب منهم) بهذا الترتيب فيقدم جزء الميت (كالابن ثم ابنه وإن سفل"". (فتاوی شامی، ۶/۷۷۴، سعید)</span></p><p style=""margin-left:0;margin-right:0;text-align:justify;""><span class=""ar_writing""><span style=""color:#404040;""><span style=""color:#000;"">""وللإرث شروط ثلاثة … </span>ثانيها: تحقق حياة الوارث بعد موت المورث"". (الموسوعة الفقهية الکویتية ، 3 / 22، دار السلاسل) </span></span>فقط واللہ اعلم</p></p>",144010200352,banuri,"('معاملات', 'muamlat')","('وراثت / وصیت', 'wirasat-wasyat')","('استحقاق اور عدم استحقاق وراثت', 'istehqaq-or-adm-istehqaq-wirasat')"
13-07-2019,https://www.banuri.edu.pk/readquestion/نماز-میں-قرأت-میں-آیت-فان-الجنۃ-ھی-الماوی-کی-جگہ-فإن-الجحيم-هي-المأوى-پڑھنے-کی-صورت-میں-نماز-کا-حکم/13-07-2019,"فرض نماز میں ""فان الجنۃ ھی الماویٰ"" کی جگہ ""فان الجحیم ھی الماویٰ"" پڑھ لے تو نماز ٹوٹ جائے گی یا نہیں؟","اگر کوئی شخص فرض نماز میں""فإن الجنة هي المأوى""کی جگہ""فإن الجحيم هي المأوى""پڑھ لے تو نماز ٹوٹ جائے گی یا نہیں؟","<p><p style=""text-align:justify;"">صورتِ مسئولہ میں اگر نماز میں <span class=""ar_writing"">""فإن الجنة هي المأوى""</span> کی جگہ <span class=""ar_writing"">""فإن الجحيم هي المأوى""</span>  پڑھ لیا  تو اگر اس سے ماقبل والی آیت <span class=""ar_writing"">”وَأَمَّا مَنْ خَافَ مَقَامَ رَبِّهِ وَنَهَى النَّفْسَ عَنِ الْهَوَى"" </span>کے بعد وقف کیا تھا اور اس کے بعد  <span class=""ar_writing"">”فَإِنَّ الْجَحِيمَ هِيَ الْمَأْوَى“</span>  پڑھا ہو تو نماز فاسد نہیں ہوگی، اور اگر <span class=""ar_writing"">”وَأَمَّا مَنْ خَافَ مَقَامَ رَبِّهِ وَنَهَى النَّفْسَ عَنِ الْهَوَى  فَإِنَّ الْجَحِيمَ هِيَ الْمَأْوَى“</span> دونوں آیات ملاکر پڑھی ہوں اور پھر اسی رکعت میں اس غلطی کو درست نہیں کیا تو تھا نماز فاسد ہوگئی، اس صورت  نماز کا اعادہ کرنا ضروری ہوگا۔</p><p style=""text-align:justify;""><span class=""ar_writing"">الفتاوى الهندية (1/ 80):<br/>
""(ومنها: ذكر آية مكان آية) لو ذكر آية مكان آية إن وقف وقفاً تاماً، ثم ابتدأ بآية أخرى أو ببعض آية لاتفسد كما لو قرأ:{والعصر - إن الإنسان} [العصر: 1 - 2] ثم قال: {إن الأبرار لفي نعيم} [الانفطار: 13] ، أو قرأ :{والتين} [التين: 1] إلى قوله: {وهذا البلد الأمين} [التين: 3] ووقف ثم قرأ: {لقد خلقنا الإنسان في كبد} [البلد: 4] أو قرأ: {إن الذين آمنوا وعملوا الصالحات} [البينة: 7] ووقف ثم قال: {أولئك هم شر البرية} [البينة: 6] لاتفسد. أما إذا لم يقف ووصل - إن لم يغير المعنى - نحو أن يقرأ: {إن الذين آمنوا وعملوا الصالحات} [الكهف: 107] فلهم جزاء الحسنى مكان قوله: {كانت لهم جنات الفردوس نزلاً} [الكهف: 107] لاتفسد. أما إذا غير المعنى بأن قرأ: "" إن الذين آمنوا وعملوا الصالحات أولئك هم شر البرية إن الذين كفروا من أهل الكتاب "" إلى قوله: ""خالدين فيها أولئك هم خير البرية "" تفسد عند عامة علمائنا وهو الصحيح. هكذا في الخلاصة"". </span>فقط واللہ اعلم</p></p>",144010200789,banuri,"('نماز', 'salat')","('نماز کی شرائط', 'namaz-ki-sharait')","('نماز اور اس کی شرائط و ارکان ، سنن و آداب', 'namaz-or-us-ki-sharait-o-arkaan-sunan-o-aadab')"
11-07-2019,https://www.banuri.edu.pk/readquestion/مرد-کے-لیے-سینے-اور-پیٹ-اور-کمر-وغیرہ-کے-بال-اکھیڑنے-کا-حکم-2/11-07-2019,مرد کے لیے سینے اور پیٹ اور کمر وغیرہ کے بال اکھیڑنے کا  حکم,مرد کے لیے سینے اور پیٹ اور کمر وغیرہ کے بال اکھیڑنے کا کیا حکم ہے؟,"<p><p>مرد کے لیے سینے اور کمر وغیرہ  کے بال کاٹنے کی گنجائش  تو ہے ، لیکن خلافِ ادب ہے۔ </p><p><span class=""ar_writing"">""وفي حلق شعر الصدر والظهر ترك الأدب، كذا في القنية"". (الفتاوى الهندية ،5/ 358)</span></p><p>فقط واللہ اعلم</p></p>",144010200745,banuri,"('متفرق کتب', 'mutafarriq-kutub')","('متفرق ابواب', 'mutafarriq-abwab')","('متفرق فصول', 'mutafarriq-fusool')"
12-07-2019,https://www.banuri.edu.pk/readquestion/اسقاط-حمل-کے-بعد-آنے-والے-خون-کا-حکم/12-07-2019,اسقاط حمل کے بعد آنے والے خون کا حکم,ایک عورت کے حمل پر 30 یا 40 دن گزرے ہوں اور خود بخود یا کسی اسقاطِ  حمل والی دوائی کھانے سے حمل ساقط ہو جائے  تو اس کے بعد آنے ولے خون کا کیا حکم ہو گا، یہ نفاس شمار ہوگا یا استحاضہ یا حیض؟,<p><p>صورتِ  مسئولہ میں 30 یا 40 دن کے حمل ضائع ہونے کے بعد آنے والا خون نفاس شمار نہ ہوگا، البتہ اگر یہ خون عورت کی عادت کے دنوں میں آنا شروع ہوا اور اس سے پہلے پندرہ دن یا ا س سے زیادہ پاکی کے گزرے ہوں تو یہ حیض شمار ہوگا، اور عادت مکمل ہونے کے بعد بھی جاری رہا اور دس دن سے تجاوز کر گیا تو عادت کے ایام کے علاوہ باقی ایام استحاضہ شمار ہوں گے، نیز اسقاط کے بعد آنے والا خون اگر تین دن سے کم جاری رہا تو اس صورت میں بھی مذکورہ خون استحاضہ شمار ہوگا ۔ فقط واللہ اعلم</p></p>,144010200755,banuri,"('طہارت', 'taharat')","('حیض، نفاس، استحاضہ', 'hayz-nifas-istihaza')","('جنابت ، حیض اور نفاس کے احکام', 'janabat-hayz-or-nifas-k-ahkam')"
27-06-2019,https://www.banuri.edu.pk/readquestion/فقہ-حنفی-چھوڑ-کر-فقہ-شافعہ-اختیار-کرنا/27-06-2019,فقہ حنفی چھوڑ کر فقہ شافعی اختیار کرنا,ایک پاکستانی جو کہ حنفی مسلک پر ہے، دبئی میں اقامت اختیار کی ہے، اب وہ چاہتا ہے کہ جب یہاں رہنا ہے تو مجھے شافعی مسلک اختیار کر لینا چاہیے؛ تاکہ مسائل میں مدد لینے میں آسانی ہو۔ کیا اس کے لیے شافعی مسلک اختیار کر لینا جائز ہے ؟,"<p><p style=""margin-left:0;margin-right:0;text-align:justify;"">خواہشِ نفسانی کی وجہ سے یا بلا ضرورت ایک امام کی تقلید چھوڑکر دوسرے امام کی تقلید درست نہیں ہے، البتہ اگر کسی شخص کو کسی امام کے مستدلات پر عبور حاصل ہو اور اس کے مستدلات سے اطمینانِ قلبی حاصل ہورہا ہو تو اس کے لیے اس امام کی تقلید کی گنجائش ہے، محض  سہولت پسندی  کی بنا پر مسلک تبدیل کرکے کسی بھی امام کے ہاں تقلید درست نہیں ہے، لہذا ایک عامی شخص جس کو نہ اطمینان حاصل ہو اور نہ ہی  دلائل پر عبور ہو بلکہ وہ فقہ حنفی کو چھوڑ کر فقہ شافعی محض اپنی سہولت کی خاطر اختیار کرتا ہے، (جیساکہ سائل نے ذکر کیا ہے) تو یہ طریقہ کار شریعت کے خلاف ہے ،ایسے شخص کو فقہِ حنفی ہی پر رہنا چاہیے۔</p><p style=""margin-left:0;margin-right:0;text-align:justify;""> حضرت شاہ ولی اللہ رحمہ اللہ فرماتے ہیں:</p><p style=""margin-left:0;margin-right:0;text-align:justify;""><span class=""ar_writing""> ""فإذا کان إنسان جاهل في بلاد الهند وبلاد ماوراء النهر ولیس هناک عالم شافعي ولا مالکي ولا حنبلي ولا کتاب من کتب هذه المذاهب وجب علیه أن یقلد لمذهب أبي حنیفة ویحرم علیه أن یخرج من مذهبه بأنه حینئذ یخلع من عنقه ربقة الإسلام ویبقی سدی مهملاً"". (الإنصاف: ۷۰)</span></p><p>ترجمہ: جب کوئی ناواقف عامی انسان ہند وستان اور ماوراء النہر کے شہروں میں ہو (کہ جہاں مذہب حنفی پر ہی زیادہ تر عمل ہوتا ہے) اور وہاں کوئی شافعی، مالکی اور حنبلی عالم نہ ہو اور نہ ان مذاہب کی کوئی کتاب ہو تو اس وقت اس پر واجب ہے کہ امام ابوحنیفہ رحمہ اللہ کے مذہب کی تقلید کرے اور اس پر حرام ہے کہ حنفی مذہب کو ترک کردے؛ کیوں کہ اس صورت میں (مذہبِ حنفی کو ترک کرنا) شریعت کی رسی اپنی گردن سے نکال پھینکنا ہے اور مہمل وبے کار بن جانا ہے۔ فقط واللہ اعلم</p></p>",144010200442,banuri,"('علوم و فنون', 'uloom-funoon')","('اجتہاد اور تقلید', 'ijtihad-aur-taqleed')","('ائمہ اربعہ اور دیگر مجتہدین کے طرقِ استدلال', 'aaima-arbaa-aur-digar-mujtahideen')"
13-07-2019,https://www.banuri.edu.pk/readquestion/شوہر-کو-اس-کے-نام-سے-پکارنا/13-07-2019,شوہر کو اس کے نام سے پکارنا,کیا بیوی اپنے شوہر کو اپنے نام سے پکار سکتی ہے؟ اس کی شرعی حیثیت کیا ہے؟,"<p><p>شوہر کو اس کے نام سے پکارنا مکروہ ہے۔ فتاوی ہندیہ میں ہے<span class=""ar_writing"">:</span></p><p><span class=""ar_writing"">"" يُكْرَهُ أَنْ يَدْعُوَ الرَّجُلُ أَبَاهُ وَالْمَرْأَةُ زَوْجَهَا بِاسْمِهِ، كَذَا فِي السِّرَاجِيَّةِ"" . (الْبَابُ الثَّانِي وَالْعِشْرُونَ فِي تَسْمِيَةِ الْأَوْلَادِ وَكُنَاهُمْ وَالْعَقِيقَةِ، ٥/ ٣٦٥) </span>فقط واللہ اعلم</p></p>",144010200776,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('میاں ، بیوی کے حقوق', 'mian-biwi-k-huqooq')"
13-07-2019,https://www.banuri.edu.pk/readquestion/عصر-مغرب-یا-عشاء-کے-وقت-نہانے-کا-حکم/13-07-2019,عصر ، مغرب یا عشاء کے وقت نہانے کا حکم,کیا عصر یا مغرب یا عشاء کو نہانا صحیح ہے؟,<p><p>شریعتِ مطہرہ میں کسی بھی وقت نہانے کی کوئی ممانعت یا نہانے کے لیے کسی خاص وقت کی تعیین وارد نہیں ہوئی ہے، اس لیے رات دن میں کسی بھی وقت بشمول عصر، مغرب و عشاء کے نہانا صحیح اور جائز ہے، اس میں کوئی حرج کی بات نہیں ہے۔ فقط واللہ اعلم</p></p>,144010200786,banuri,"('طہارت', 'taharat')","('غسل', 'ghusl')","('غسل،فرائض،سنن،آداب اور غسل واجب کرنے والی اشیاء', 'ghusl-faraidh-sunan-aadab-or-ghusl-wajib-karne-wali-ashya')"
13-07-2019,https://www.banuri.edu.pk/readquestion/شوال-کے-مستحب-روزوں-کو-ایام-بیض-میں-رکھنے-سے-کیا-دونوں-قسم-کے-روزے-ادا-ہوجائیں-گے/13-07-2019,شوال کے مستحب روزوں کو ایام بیض میں رکھنے سے کیا دونوں قسم کے روزے ادا ہوجائیں گے ؟,اگر کوئی  شخص شوال کے چھ روزے  اور ایامِ بیض کے روزے  ایک ساتھ ادا کرے، کیا دونوں  ادا ہوجائیں گے؟ اور دونوں  کا ثواب اس کو ملےگا؟,"<p><p>شوال کے چھ روزوں میں اگر ایامِ بیض(قمری مہینہ کی 13،14،15 تاریخ) بھی آجائیں اور کوئی شخص ان ایام میں ان دونوں نفل روزوں کی نیت کرے تو اس کو ان دونوں قسم کے روزوں کا ثواب مل جائے گا۔</p><p style=""text-align:justify;""><span class=""ar_writing"">الدر المختار وحاشية ابن عابدين (رد المحتار) (1/ 440):<br/>
"" ولو نافلتين كسنة فجر وتحية مسجد فعنهما </span></p><p style=""text-align:justify;""><span class=""ar_writing"">(قوله: ولو نافلتين) قد تطلق النافلة على ما يشمل السنة وهو المراد هنا (قوله: فعنهما) ذكره في الأشباه ثم قال: ولم أر حكم ما إذا نوى سنتين كما إذا نوى في يوم الإثنين صومه عنه وعن يوم عرفة إذا وافقه فإن مسألة التحية إنما كانت ضمناً للسنة؛ لحصول المقصود اهـ أي فكذا الصوم عن اليومين"".</span> فقط واللہ اعلم</p></p>",144010200788,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('نفلی روزے', 'nafli-rozay')"
14-07-2019,https://www.banuri.edu.pk/readquestion/قربانی-کے-بڑے-جانور-میں-پانچ-حصے-قربانی-اور-دو-حصہ-عقیقہ-کے-لیے-ڈالنا/14-07-2019,قربانی کے بڑے جانور میں پانچ حصے قربانی اور دو حصہ عقیقہ کے لیے ڈالنا,کیا قربانی کے جانور میں عقیقہ بھی کرسکتے ہیں؟ جیسے کہ بڑے جانور میں 7 حصے ہوتے ہیں  تو کیا اس میں  پانچ حصے قربانی کے اور دو حصے بیٹے کے عقیقہ کے کرسکتے ہیں؟,"<p><p>قربانی کے بڑے جانور  (مثلاً  گائے، بھینس اور اونٹ)میں عقیقہ کی نیت سےحصہ ڈال سکتے ہیں، اس میں شرعاً   کوئی حرج نہیں، لہذا بڑے جانور میں پانچ حصے قربانی اور اور دو حصے بیٹے کے عقیقہ کے ڈالنا جائز ہے، اس سے قربانی اور عقیقہ دونوں ادا  ہوجائیں گے۔</p><p style=""text-align:justify;""><span class=""ar_writing"">بدائع الصنائع في ترتيب الشرائع (5/ 72):<br/>
""(ولنا) أن الجهات - وإن اختلفت صورة - فهي في المعنى واحد؛ لأن المقصود من الكل التقرب إلى الله عز شأنه وكذلك إن أراد بعضهم العقيقة عن ولد ولد له من قبل؛ لأن ذلك جهة التقرب إلى الله تعالى عز شأنه بالشكر على ما أنعم عليه من الولد، كذا ذكر محمد - رحمه الله - في نوادر الضحايا"". </span>فقط واللہ اعلم</p></p>",144010200791,banuri,"('عبادات', 'ebadat')","('ذبیحہ / قربانی', 'zabiha-qurbani')","('قربانی کا جانور', 'qurbani-ka-janwar')"
14-07-2019,https://www.banuri.edu.pk/readquestion/سسر-کو-زکوة-دینا/14-07-2019,سسر کو زکاة دینا,میں اپنی زکاۃ اپنے سسر کو دیتا رہا تقریباً دس سال تک کیوں کہ وہ مقروض اور مستحق تھے۔ اس زکات میں وہ سونا بھی داخل تھا جو میری بیوی اپنے ساتھ لائی تھی جس کی مقدار کل مقدار کے آدھے کے برابر تھی۔میں نے مسئلہ ایک عالم سے پوچھا تھا انہوں نے بتایا تھا کہ جو سونا بیوی اپنے ساتھ لائے اس کی مالک وہی ہوتی ہے اور جو سونا مرد کی طرف سے ہو اس کا مالک مرد ہوتا ہے۔ مگر میں یہ سمجھتا رہا کے میری بیوی جو سونا لائی ہے اس کی مقدار بہت تھوڑی ہے جس پر میں نے اس سے کہا کہ تم اپنے سونے کا مالک بھی مجھے بنا دو جس پر وہ بظاہر تو راضی ہوگئی تھی۔ ایک ماہ قبل میرے گھر میں چوری ہوئی اور چند گرام سونے کے علاوہ سارا سونا چوری ہوگیا۔میرا سوال ہے کیا میری زکات ادا ہو گئی یا اب مجھے دس سال کے زیور کی زکات دوبارہ ادا کرنی ہو گی۔برائے کرم راہ نمائی فرمائیں!,<p><p>صورتِ  مسئولہ میں اگر آپ کی بیوی نے اپنے سونے کا آپ کو واقعۃً  مالک بنا دیا تھا اور آپ اپنے سونے اور جو سونا بیوی نے آپ کی ملکیت میں دیا تھا اس کل سونے کی زکات خود ادا کرتے رہے، تو اس صورت میں زکات ادا ہوگئی ہے، گزشتہ سالوں کی دوبارہ سے زکات  ادا کرنا آپ کے ذمہ لازم نہیں۔ فقط واللہ اعلم</p></p>,144010200794,banuri,"('زکات', 'zakat')","('زکوٰۃ / صدقات', 'zakat-sadaqat')","('ادائے زکوٰۃ', 'adaye-zakat')"
