issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
07-06-2018,https://www.banuri.edu.pk/readquestion/مسافر-قصر-نماز-ادا-کرے-گا-2/07-06-2018,مسافر قصر نماز ادا کرے گا,میں کراچی سے نواب شاہ جارہا ہوں جس کی کل مسافت 259 کلومیٹر ہے، میں مغرب کراچی میں ادا کر کے روانہ ہوں گا اور عشاء حیدرآباد میں ہوگی، سوال یہ ہے کہ میں عشاء قصر ادا کروں گا یا مکمل؟,<p><p>صورتِ مسئولہ میں کراچی کی رہائشی آبادی سے نکلنے کے بعد سے آپ مسافر ہوں گے، لہٰذا عشاء کی نماز قصر ادا کریں گے۔ فقط واللہ اعلم</p></p>,143909200618,banuri,"('نماز', 'salat')","('مسافر کی نماز', 'musafir-ki-namaz')","('مسافر کی نماز', 'musafir-ki-namaz')"
07-06-2018,https://www.banuri.edu.pk/readquestion/روزے-کی-حالت-میں-زبان-پر-دوا-کا-قطرہ-ڈالنا-2/07-06-2018,روزے کی حالت میں زبان پر دوا کا قطرہ ڈالنا,ہومیو علاج میں دواکاایک قطرہ اگر زبان کی نوک پر ڈال دیا جائے تو زبان کے مساموں کے ذریعہ براہِ راست خون میں شامل ہو جاتی ہے، لیکن دوا کا کوئی ذرہ یا ذائقہ حلق میں نہیں جاتا۔اس کے بارے فرمائیں کیا روزہ درست ہو گا ؟,"<p><p style=""text-align:justify;"">جو چیز روزے دار کے بدن میں مساموں سے داخل ہوتی ہے اس سے روزہ نہیں ٹوٹتا، روزہ اس چیز سے ٹوٹتا ہے جو روزےدار کے بدن میں منفذ (Opening) سے داخل ہو ۔اس لیے مذکورہ دوا زبان پر رکھنے سے روزہ فاسد نہیں ہوگا، لیکن اگر  دوا زبان پر رکھی گئی اور حلق سے نیچے اتر گئی تو اس سے روزہ ٹوٹ جائے گا، اس لیے روزے کی حالت میں شدید ضرورت کے بغیر ایسی دوا کے استعمال سے اجتناب ہی بہترہے۔ فقط واللہ اعلم</p></p>",143909200619,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('روزہ توڑنے والی اشیاء', 'roza-tornay-wali-ashya')"
08-06-2018,https://www.banuri.edu.pk/readquestion/عمرہ-کا-بدل-نہیں-ہے-2/08-06-2018,عمرہ کا بدل نہیں ہے,کیا ١٠ سالہ بچی بدل عمرہ کی ادائیگی کرسکتی ہے، یعنی کسی مرے ہوے آدمی کے لیے؟,<p><p>واضح رہے کہ حجِ بدل تو شرعاً مشروع ہے، البتہ عمرہ بدل یا بدل عمرہ کی اصطلاح کتبِ فقہ میں نہیں ملتی۔</p><p>صورتِ مسئولہ میں آپ کی منشا اگر ایصالِ ثواب کی غرض سے عمرہ کی ادائیگی کے بارے میں دریافت کرنا ہے تو  اس صورت میں مکلف یعنی عاقل بالغ شخص عمرہ کرکے اس کا ثواب مرحوم کو بخش سکتا ہے، نابالغ کے افعال کا ثواب چوں کہ اس کے والدین کے کھاتے میں شمار ہوتا ہے؛ لہذا اس کی طرف سے عمل کا ایصالِ ثواب معتبر نہ ہوگا۔ فقط واللہ اعلم</p></p>,143909200633,banuri,"('حج', 'haj')","('حج / عمرہ', 'hajj-umrah')","('متفرقات حج و عمرہ', 'mutafarriqat-e-haj-o-umrah')"
08-06-2018,https://www.banuri.edu.pk/readquestion/گھر-چلی-جا-کہنے-کاحکم/08-06-2018,گھر چلی جا کہنے کاحکم,میری اہلیہ سے ناراضگی ہو گئی تھی، میں نے اس کو بولا: ''اپنے گھر چلی جا اور پیچھے ہو جا، چل پیچھے ہو جا، پیچھے ہٹ''، اب شیطان طلاق کے حوالہ سے بہت وساوس ڈال رہا ہے۔ راہ نمائی فرمائیں کہ طلاق ہوئی یا نہیں؟,"<p><p style=""margin-left:0;margin-right:0;text-align:right;""><span style=""background-color:#fff;""><span style=""color:#444;"">اگر آپ نے یہ الفاظ ادا کرتے ہوئے طلاق کی نیت کی تھی تو اس سے ایک طلاقِ بائن واقع ہو گئی ہے؛ کیوں کہ یہ الفاظ طلاق کے لیے کنائی ہیں اور ساتھ رہنے کے لیے از سرِ نو دو گواہوں کی موجودگی میں  نئے مہر کے ساتھ دوبارہ نکاح کرنا ضروری ہو گا۔</span></span></p><p style=""margin-left:0;margin-right:0;text-align:right;""><span style=""background-color:#fff;""><span style=""color:#444;"">اور اگر آپ نے ان الفاظ سے طلاق کی نیت نہیں کی تو کوئی طلاق واقع نہیں ہوئی، پریشانی کی کوئی بات نہیں، اور وساوس آنے کا حل یہ ہے کہ اس کی طرف کوئی توجہ نہ کی جائے خود بخود  ختم ہو جائیں گے۔ فقط واللہ اعلم</span></span></p></p>",143909200637,banuri,"('طلاق', 'talaaq')","('وقوع طلاق وعدم وقوع طلاق', 'wuqoo-e-talaq-o-adme-wuqoo-e-talaq')","('طلاق صریح اور کنائی', 'talaq-e-sarih-or-kinai')"
08-06-2018,https://www.banuri.edu.pk/readquestion/رکوع-سے-قنوت-کے-لیے-دوبارہ-قیام-کی-طرف-لوٹنے-سے-نماز-کا-حکم/08-06-2018,رکوع سے قنوت کے لیے دوبارہ قیام کی طرف لوٹنے سے نماز کا حکم,ایک شخص وتر میں قنوت پڑھے بغیر رکوع میں چلا گیا ، رکوع میں یاد آیا تو اٹھ کر دعائے قنوت پڑھ لی تو اس کا کیا حکم ہے ؟  کیا سجدہ سہو سے نماز ٹھیک ہوجائے گی یا از سر نو نماز پڑھنی پڑے گی ؟,<p><p>ایسی صورت میں دوبارہ قیام کی طرف جانے کی ضرورت نہ تھی، لیکن جب چلا گیا اور آخر میں سجدہ سہو کر لیا تو نماز صحیح ہو گئی، لوٹانے کی ضرورت نہیں۔ فقط واللہ اعلم</p></p>,143909200642,banuri,"('نماز', 'salat')","('مکروہاتِ نماز', 'makrohat-e-namaz')","('مکروہات نماز', 'makrohat-e-namaz')"
08-06-2018,https://www.banuri.edu.pk/readquestion/عادت-سے-کم-ماہواری-آنے-کی-صورت-میں-روزے-کا-حکم-2/08-06-2018,عادت سے کم ماہواری آنے کی صورت میں روزے کا حکم,میری بیوی کو 3 دن کی ماہواری ہوئی ہے، کیا وہ چوتھے دن سے روزہ رکھ سکتی ہے یا ایک ہفتے تک انتظار کرے؟,"<p><p style=""text-align:justify;"">اگر آپ کی اہلیہ کے ایام کی عادت تین دن کی ہے تو تین دن بعد روزہ رکھ سکتی ہے اور اگر عادت تین دن سے زیادہ ایام کی ہے تو وہ انتظار کر لے، اگر دوبارہ خون آ جائے تو بیچ کے ایام بھی ایامِ ماہواری میں شمار ہوں  گے اور اگر تین دن کے بعد دوبارہ خون نہ آیا تو صرف تین دن ایام ماہواری کے ہوئے، باقی ایام پاکی کے شمار ہوں گے، ان ایام کے روزے رکھنے ہوں گے۔ فقط واللہ اعلم</p></p>",143909200648,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('روزہ کی قضاء', 'rozay-ki-qaza')"
10-06-2018,https://www.banuri.edu.pk/readquestion/حضرت-علی-رضی-اللہ-عنہ-کو-برا-کہنے-والے-کا-حکم-2/10-06-2018,حضرت علی رضی اللہ عنہ کو برا کہنے والے کا حکم,جو شخص حضرت علی رضی اللہ تعالیٰ عنہ کو برا کہے، اور سب و شتم کرے اس شخص کے ایمان کی شرعی حیثیت کیا ہے؟,"<p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;"">حضرت علی رضی اللہ عنہ کو برا کہنا اور سب و شتم کرنا نفاق کی علامت ہے حدیث شریف میں ہے کہ <span style=""background-color:#fff;""><span style=""color:#444;"">رسول کریم ﷺ نے فرمایا: علی سے منافق محبت نہیں رکھتا اور (کامل) مؤمن علی سے بغض اور دشمنی نہیں رکھتا</span></span>۔ ایک اور روایت میں آتا ہے کہ رسول کریم ﷺ نے فرمایا: جس شخص نے علی کو برا کہا اس نے درحقیقت مجھ کو برا کہا، لہٰذا حضرت علی رضی اللہ عنہ کو برا کہنے والا اور ان کو سب و شتم کرنے والا شخص بڑا فاسق و فاجر  اور اہل سنت و الجماعت سے خارج ہے۔</p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;""><span class=""ar_writing"">مشكاة المصابيح (3/ 1722)</span></p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;""><span class=""ar_writing"">''عن أم سلمة قالت: قال رسول الله صلى الله عليه وسلم: «لا يحب علياً منافق ولا يبغضه مؤمن» . رواه أحمد والترمذي وقال: هذا حديث حسن غريب إسناداً''۔</span></p><p><span class=""ar_writing"">''وعنها قالت: قال رسول الله صلى الله عليه وسلم: «من سب علياً فقد سبني» . رواه أحمد''۔</span>فقط واللہ اعلم</p></p>",143909200689,banuri,"('ایمان و عقائد', 'aqaed')","('اسلامی عقائد', 'islami-aqaed')","('صحابہ کرام اور تابعین رضوان اللہ علیہم', 'sahaba-kiram-ridhwan-ullahi-alayhim-ajmaeen')"
13-06-2018,https://www.banuri.edu.pk/readquestion/روزہ-دار-کو-احتلام-ہوگیا-2/13-06-2018,روزہ دار کو احتلام ہوگیا,روزے میں انزال کا کیا حکم ہے؟,"<p><p style=""text-align:justify;"">روزہ دار کو سوتے ہوئے اگر احتلام ہو جائے تو اس سے روزہ فاسد نہیں ہوگا، البتہ روزہ دار  اگرخود انزال (یعنی مشت زنی) کرے تو اس سے روزہ فاسد ہوجائے گا اور گناہ بھی ہوگا۔  جیساکہ ''البحر الرائق'' میں ہے:</p><p><span class=""ar_writing"">''قوله: أو احتلم أو أنزل بنظر  أي لا يفطر''۔ (٢/ ٢٧٢)</span></p><p>''فتاوی شامی'' میں ہے:</p><p><span class=""ar_writing"">''وكذا استمناء بالكف أي في كونه لايفسد، لكن هذا إذا لم ينزل، أما إذا أنزل فعليه القضاء''. (٢/ ٣٩٩، ط: سعيد)</span>فقط واللہ اعلم</p></p>",143909200760,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('روزہ توڑنے والی اشیاء', 'roza-tornay-wali-ashya')"
13-06-2018,https://www.banuri.edu.pk/readquestion/روزہ-دار-کو-روزہ-یاد-نہ-رھا-اور-ہم-بستری-کرلی/13-06-2018,روزہ دار کو روزہ یاد نہ رھا اور ہم بستری کرلی,ایک شخص نےروزے کاارادہ کیا،سحری کےبعداس نےبیوی سےصحبت کی اس وقت اسے یادنہ رہاکہ میراروزہ ہے، اب روزہ کاکیاحکم ہے۔ بھولنےکی وجہ یہ تھی کہ اس سےقبل وہ روزہ نہیں رکھ رہاتھا جب کہ اس کےگھرمیں روزہ رکھاجارہاتھا، اس دن اس نے ارادہ کیا میں آج روزہ رکھوں گا، مگر جماع کےوقت اسےیادنہ رہاکہ میراروزہ ہے۔ اب روزہ کاکیاحکم ہے؟,"<p><p style=""text-align:justify;"">صورتِ مسئولہ میں اگر مذکورہ شخص نے سحری کاوقت ختم ہونے کے بعد بیوی سے صحبت کی اوراسے اپنا روزہ یاد نہ تھا تو اس صورت میں  روزہ فاسد نہیں ہوا۔ جیسا کہ ''فتاوی شامی'' میں ہے:</p><p><span class=""ar_writing"">''إذا أكل الصائم أو شرب أو جامع ناسياًلم يفطر''. (٢/ ٣٩٤، ط: سعيد)</span></p><p style=""text-align:justify;"">باقی اگر مذکورہ شخص اس سے پہلے رمضان المبارک کے روزے کسی عذر(مرض) کی وجہ سے چھوڑ رہا تھا تو کوئی حرج نہیں، اگر بلاعذر رمضان المبارک کے روزے نہیں رکھ رہاتھا تو یہ گناہ ہے، اس پر صدقِ دل سے توبہ واستغفار ضروری ہے۔ فقط واللہ اعلم</p></p>",143909200763,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('روزہ توڑنے والی اشیاء', 'roza-tornay-wali-ashya')"
13-06-2018,https://www.banuri.edu.pk/readquestion/روزے-دار-کو-انزال-ہو-گیا-2/13-06-2018,روزے دار کو انزال ہو گیا,اگر روزے کی حالت میں ذہن میں غلط خیالات آگئے جس سے شہوت پیدا ہو اور پھر نہ چاہتے ہوئے بھی احتلام ہوگیا تو شر یعت میں کیا حکم ہے؟,"<p><p style=""text-align:justify;"">جہاں تک روزے کے فساد اورعدمِ فساد کاتعلق ہے تو اگر خود بخود انزال ہوا ہو، مشت زنی نہ کی ہو تو اس صورت میں روزہ فاسد نہ ہوگا، البتہ اگر خیال آنے کےبعد خیالات سے جان بوجھ کرلذت حاصل کی ہوتو گناہ گار ہوگا:<span class=""ar_writing"">''و إذا نظر إلی امرأته بشهوة فأمنی ... أو تفكر فأمنی لا يفسد''. (٢/ ٣٧١، ط: إدارة القران و العلوم الإسلامية)</span>فقط واللہ اعلم</p></p>",143909200768,banuri,"('روزہ', 'soum')","('روزہ', 'roza')","('روزہ توڑنے والی اشیاء', 'roza-tornay-wali-ashya')"
