issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,kitab,bab,fasal
25-05-2020,https://www.banuri.edu.pk/readquestion/watn-e-asli-kay-elawa-dusri-jaga-sukunat-ikhtyar-karnay-ki-surat-may-watn-e-asli-may-namaz-kaisay-parhay-ga-144110200084/25-05-2020,وطن اصلی کے علاوہ دوسری جگہ سکونت اختیار کرنے کی صورت میں وطن اصلی میں نماز کیسے پڑھے گا ؟,جس شخص کا ایک وطن اصلی ہو اور وہ دوسری جگہ میں سکونت اختیار کرے تو پھر وطن اصلی میں سفرانہ نماز پڑھے گا؟,"<p><p>اگر کوئی شخص اپنے وطن اصلی کو  مکمل طور پر ترک کرکے کسی دوسری جگہ منتقل ہو جائے اور اب  وطن اصلی میں  اس  کی جائیداد اور ذاتی گھر بھی  نہ ہو  تو پہلے والا وطن اصلی اس کا وطن اصلی نہ رہا بلکہ اب جہاں مستقل سکونت اختیار کر لی ہے وہی وطن اس کا وطن اصلی شمار ہو گا اور  پندرہ دن سے کم کے لئے وہاں جانے کی صورت میں  نماز قصر (سفرانہ) پڑھے گا۔</p><p>اور اگر ایسا نہ ہو بلکہ دوسری جگہ محض سکونت اختیار کی ہو اور جائیداد، گھر وغیرہ وطن اصلی ہی میں ہو اور وہیں آئندہ مستقبل میں رہنے کا ارادہ بھی ہو تو ایسی صورت میں پہلے والا وطن اصلی اس کے لئے وطن اصلی ہی رہے گا اور وہاں جانے کی صورت میں نماز مکمل پڑھے گا، قصر نہیں کرے گا، اگرچہ پندرہ دن سے کم کے لئے جائے۔</p><p><span class=""ar_writing"">البحر الرائق شرح كنز الدقائق (5 / 115):<br/>
""(قوله: ويبطل الوطن الأصلي بمثله لا السفر ووطن الإقامة بمثله والسفر والأصلي) ؛ لأن الشيء يبطل بما هو مثله لا بما هو دونه فلايصلح مبطلاً له، و روي أن عثمان رضي الله عنه كان حاجًّا يصلي بعرفات أربعًا فاتبعوه فاعتذر، وقال: إني تأهّلت بمكة وقال النبي صلى الله عليه وسلم: {من تأهل ببلدة فهو منها}، والوطن الأصلي هو وطن الإنسان في بلدته أو بلدة أخرى اتخذها دارًا وتوطن بها مع أهله وولده، وليس من قصده الارتحال عنها، بل التعيش بها، و هذا الوطن يبطل بمثله لا غير، وهو أن يتوطن في بلدة أخرى وينقل الأهل إليها فيخرج الأول من أن يكون وطنًا أصليًّا حتى لو دخله مسافرًا لايتم، قيدنا بكونه انتقل عن الأول بأهله؛ لأنه لو لم ينتقل بهم، ولكنه استحدث أهلاً في بلدة أخرى فإن الأول لم يبطل ويتم فيهما"".  فقط والله أعلم</span></p></p>",144110200084,banuri,"('نماز', 'salat')","('مسافر کی نماز', 'musafir-ki-namaz')","('مسافر کی نماز', 'musafir-ki-namaz')"
01-06-2020,https://www.banuri.edu.pk/readquestion/hazrat-umar-ra-par-bani-film-dekhna-144110200600/01-06-2020,حضرت عمرؓ پر بنی فلم دیکھنا,آج کل حضرت عمر ابن الخطاب راضی اللہ عنہ پر ایک فلم سیریز یا مووی نکلی ہے جسمیں حضرت عمر کی عکس کشی کی گئی ہے۔ اسمیں تمام واقعات بخاری شریف اور صحیح مسلم کی احادیث سے لیے گئے ہیں۔ کیا ایسی فلم دیکھنا جائز ہے اور اگر ناجائز ہے تو اسکی وجہ کیاہے ؟کیونکہ کسی کو سمجھا نے کی کوشش کی جائے تو وہ دلیل مانگتے ہیں کہ کیوں ناجائز ہے۔,"<p><p>مذکورہ فلم دیکھنا شرعاً جائز نہیں بلکہ حرام اور سخت حرام ہے۔</p><p>عموماً ٹی وی پر آنے والے پروگرام موسیقی ناچ گانے، بد نگاہی کے اسباب سے خالی نہیں ہوتے، لہذا اس قسم کے پروگراموں کے دیکھنے کی ترغیب دینا (علاوہ جان دار کی تصویر دیکھنے دکھانے کے) اشاعتِ فاحشہ، و  معاونت علی الاثم کے قبیل سے ہونے کی وجہ سے جائز نہیں، اگر ان امور سے خالی پروگرام ہو تو بھی جان دار کی تصویر پر مشتمل ہونے کی وجہ سے ان پروگرامز کو دیکھنا جائز نہیں ہے۔ فقط واللہ اعلم</p><p>مزید تفصیل یہاں دیکھیں :</p><p><a href=""https://www.banuri.edu.pk/readquestion/ertghul-dirama-dekhna-144109202416/15-05-2020"">ارطغرل ڈراما دیکھنا</a></p><p><a href=""https://www.banuri.edu.pk/bayyinat-detail/%D9%B9%DB%8C-%D9%88%DB%8C-%DA%86%DB%8C%D9%86%D9%84%D9%88%DA%BA-%DA%A9%D8%A7-%D8%B1%D9%86%DA%AF%DB%8C%D9%86-%D8%A7%D8%B3%D9%84%D8%A7%D9%85-%D9%BE%DB%81%D9%84%DB%8C-%D9%82%D8%B3%D8%B7"">ٹی وی چینلوں کا ”رنگین اسلام“</a></p><p><a href=""https://www.banuri.edu.pk/bayyinat-detail/%D9%85%DB%8C%DA%88%DB%8C%D8%A7-%DA%A9%D8%A7-%D8%B1%D9%86%DA%AF%DB%8C%D9%86-%D8%A7%D8%B3%D9%84%D8%A7%D9%85"">میڈیا کا ”رنگین اسلام“</a></p></p>",144110200600,banuri,"('حظر و اباحت', 'mamnooaat-mubahat')","('تفریح / کھیل', 'tafreeh-khel')","('ٹی وی / وی سی آر / سینما / انٹرنیٹ/تصویر سازی', 'tv-vcr-cinema-internet-taswer-sazi')"
13-07-2020,https://www.banuri.edu.pk/readquestion/sugra-parveen-aur-sikander-ali-name-rakhna-144111201262/13-07-2020,صغریٰ پروین اور سکندر علی نام رکھنا,میرے گھر بچے کی پیدائش متوقع ہے میری والدہ کا نام صغری پروین اور دادا کا نام  سکندر علی تھا،  کیا ان کے ناموں پر یہ نام رکھے جا سکتے ہیں معنی کو بھی مد نظر رکھتے ہوئےـ,<p><p>صغریٰ کے معنی ہیں : چھوٹی، اور پروین کے معنی ہیں:عقد ثریا۔سات ستاروں کا جھرمٹ، یا سات سہیلیوں کا جُھمکا (فیروز اللغات)۔ لہذا صغریٰ پروین  نام رکھنا درست ہے۔</p><p>سکندر : مشہور بادشاہ تھا، اس سے کنایتا خوش  نصیب اور بادشاہت مراد ہے ، لہذا سکندر یا سکندر علی  نام رکھنا بھی جائز ہے۔فقط واللہ اعلم</p></p>,144111201262,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('اولاد کے حقوق', 'olad-ky-hoqoq')"
30-05-2020,https://www.banuri.edu.pk/readquestion/muhammed-mowahhid-naam-rakhna-144110200484/30-05-2020,محمد موحد نام رکھنا,محمد موحد نام کا مطلب کیا ہے اور یہ نام رکھنا کیسا ہے؟,"<p><p>موحد (میم کے پیش، واو کے زبر ، حاء کی زیر اور تشدید) کا معنی ہیں : اللہ تعالی کو ایک ماننے والا، محمد موحد نام رکھنا درست ہے، بہتر یہ ہے کہ کسی صحابی کا نام رکھا جائے۔<br/><span class=""ar_writing"">تاج العروس من جواهر القاموس (9 / 266)<br/>
 ( ووحده توحيدا : جعله واحدا ) ، وكذا أحده ، كما يقال ثناه وثلثه ، قال ابن سيده : ( ويطرد إلى العشرة ) عن الشيباني .  فقط والله اعلم</span></p></p>",144110200484,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('اولاد کے حقوق', 'olad-ky-hoqoq')"
23-05-2020,https://www.banuri.edu.pk/readquestion/arshan-nam-rakhna-kesa-he-144109203330/23-05-2020,ارشان نام رکھنا کیسا ہے,اَرْشان نام رکھنا کیسا ہے اور اس نام کے معنی کیا آتے ہیں؟,"<p><p>ارشان کو اگر را کے سکون کےساتھ پڑھا جائے تو  اسکا معنی ہوگا آنسو یا خون کا ٹپکنا(حسن اللغات فارسی،ص:432،ط:اورینٹل بک سوسائٹی گنپت روڈ لاہور)</p><p>اور اگر را پر کسرہ پڑھا جائے تو اسکا معنی ہوگا بہت زیادہ  سمجھدار۔اور  یہ نام اردشیر دوم کے بیٹے کانام تھا جو کہ ایرانی بادشاہوں میں سے ایک بادشاہ  تھا،(لغات فارسی،ص:32،ط:دار عمر فاروق حضرو)</p><p>بصورت مسئولہ مذکورہ نام را کے سکون کےساتھ نامناسب معنی کی وجہ سے نہ رکھاجائے، بلکہ  جدت پسندی کی طرف مائل ہوئے بغیر کوئی اچھا سا  مناسب معنی والا نام یا انبیاء ،صحابہ،صلحاء میں سے کسی کا نام پسند کرکے  رکھاجائے،<span class=""ar_writing"">فقط والله اعلم</span></p><p> </p></p>",144109203330,banuri,"('متفرق کتب', 'mutafarriq-kutub')","('متفرق ابواب', 'mutafarriq-abwab')","('متفرق فصول', 'mutafarriq-fusool')"
21-04-2020,https://www.banuri.edu.pk/readquestion/hoorain-fatima-nam-144108201880/21-04-2020,حورین فاطمہ نام,حورین فاطمہ نام رکھنا کیسا ہے؟ رہنمائی فرمادیں,"<p><p>’’حُوْرین‘‘ (’ح‘ کے ضمہ کے ساتھ) لفظ ’’حُوْر‘‘  کی تثنیہ یا جمع ہوسکتا ہے، اور لفظِ ’’حُوْر‘‘ میں تین احتمال ہیں:</p><p>  1- ’’أَحْوَر‘‘ (مذکر صفت) کی جمع ہو۔ اس اعتبار سے یہ نام رکھنا درست نہیں۔</p><p>2- ’’حَوْرَاء‘‘ (مؤنث صفت کی جمع ہو)، اس اعتبار سے اس کا معنیٰ ہیں: سفید رنگت والی عورتیں،  ’’حور‘‘ جنت کی عورتوں  کو کہتے ہیں۔ لیکن ’’حُوْر‘‘ مفرد نہیں، بلکہ جمع ہے۔ ان دونوں احتمالات (’’أَحْوَر‘‘کی جمع ہو یا ’’حَوْرَاء‘‘  کی) کے اعتبار سے ’’حُوْر‘‘ کی تثنیہ یا جمع ’’حُوْرین‘‘ درست نہیں ہے۔</p><p>3- ’’حُوْر‘‘ (مفرد اسم) ہو، اس کا معنیٰ ہے: نقصان، اور ہلاکت۔ </p><p>خلاصہ یہ ہے کہ مذکورہ نام رکھنا یا اسے نام کا جزء بنانا مناسب نہیں ہے۔</p><p>فاطمہ کا معنی ہے: وہ عورت جس سے اس کے بچے کا دودھ چھڑا دیا گیا ہو۔</p><p>مذکورہ نام نبی کریم ﷺ کی بیٹی کا ہے جو کہ بابرکت ہے لہذا صرف ""فاطمہ"" نام رکھنا درست ہے۔ فقط وا للہ اعلم</p></p>",144108201880,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('اولاد کے حقوق', 'olad-ky-hoqoq')"
09-04-2020,https://www.banuri.edu.pk/readquestion/mansha-naam-rakhna-144108200976/09-04-2020,منشاء نام رکھنا,منشاء نام رکھنا کیسا ہے,"<p><p>منشاء کے معنی پیدہ  شدہ کے آتے ہیں، یہ نام نہ رکھا جائے، صحابہ کرام رضوان اللہ علیہم اجمعین کے ناموں میں سے کسی نام کا انتخاب کرلیا جائے۔</p><p><span class=""ar_writing"">مَنْشَأ : (معجم الغني) :  (مفعول من أَنْشَأَ).</span></p><p><span class=""ar_writing"">1- يَعْرِفُ مَنْشَأَهُ وَأَصْلَهُ : أَيْ مَوْضِعَ نَشْأَتِهِ.</span></p><p><span class=""ar_writing"">2- حَاوَلَ أَنْ يُحَدِّدَ مَنْشَأَ الفَوْضَى وَالفِتَنِ : سَبَبَهَا، أَصْلَهَا</span>. فقط واللہ اعلم</p></p>",144108200976,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('اولاد کے حقوق', 'olad-ky-hoqoq')"
04-04-2020,https://www.banuri.edu.pk/readquestion/zerwa-fatima-nam-rakhna-144108200635/04-04-2020,زیروہ فاطمہ نام رکھنا,زیروہ فاطمہ نام رکھ سکتے ہیں,<p><p>زیروہ   کس زبان کا لفظ ہے؟ اوراس کا معنی باوجود کوشش کے نہیں مل سکا۔ لہذا ایسا نام رکھنے سے بہتر ہے کہ صرف فاطمہ ہی نام رکھ لیا جائے۔فقط واللہ اعلم</p></p>,144108200635,banuri,"('متفرق کتب', 'mutafarriq-kutub')","('متفرق ابواب', 'mutafarriq-abwab')","('متفرق فصول', 'mutafarriq-fusool')"
02-04-2020,https://www.banuri.edu.pk/readquestion/zainy-nam-rakhna-144108200521/02-04-2020,زینی یا ذینی نام رکھنا,زینی یا ذینی نام رکھنا کیسا ہے؟,"<p><p>""زینی ""یا ""ذینی  ""بے معنیٰ اور مہمل الفاظ ہیں۔ لہذا یہ دونوں نام رکھنا درست نہیں۔ انبیاءِ کرام  علیہم السلام یا صحابہ کرام رضی اللہ عنہم کے ناموں سے کسی نام کا انتخاب کرلیجیے، یا اچھا بامعنی عربی نام رکھیے۔ ہماری ویب سائٹ پر اسلامی ناموں کے سیکشن میں سے بھی اچھا نام منتخب کرسکتے ہیں۔ فقط واللہ اعلم</p></p>",144108200521,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('اولاد کے حقوق', 'olad-ky-hoqoq')"
28-03-2020,https://www.banuri.edu.pk/readquestion/zeenat-nam-144107201369/28-03-2020,زینت نام,میری بیٹی کے لیے زینہ (zaina) نام رکھنا صحیح ہے؟,"<p><p>واضح ہو کہ زینت (زاء کی نیچے زیر) کے ساتھ تو مستعمل ہے البتہ زینت (زاء پر زبر) کے ساتھ نہیں مل سکا لہذا زینت (zeenat) نام رکھنا درست ہے اور اس کا اطلاق ہر اس چیز پر کیا جاتا ہے جس کے ذریعہ سنورا جاتا ہو۔</p><p><span class=""ar_writing"">لسان العرب (13 / 202):<br/>
والزِّيْنَةُ والزُّونَة: اسْمٌ جَامِعٌ لِمَا تُزُيِّنَ بِهِ، قُلِبَتِ الْكَسْرَةُ ضَمَّةً فَانْقَلَبَتِ الْيَاءُ وَاوًا.</span></p><p><span class=""ar_writing"">العين (7 / 387):<br/>
والزّينة جامعٌ لكُلِّ ما يتزيّن به۔ فقط والله اعلم</span></p></p>",144107201369,banuri,"('حقوق و آدابِ معاشرت', 'huqooq-muashret')","('حقوق', 'bahmi-huqooq')","('اولاد کے حقوق', 'olad-ky-hoqoq')"
